policy_label,observation_dim,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,control_steps,contact_steps,sensor_fault_steps,force_action_mean,feed_action_mean,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10
s20260831_it105,14,same_xx,factory_prepolish,3,24097,success,True,True,3370,3272,0,0.33222685121884155,-0.0367473512335241,67.90527072567143,72.04156331942836,0.12014097887583994,0.10004085836400003,0.9221250753597252,0.7879022366759033,0.4710532117788004,0.41472958946411986,42.53798091565987,28.310029434322125,95.52000000000001,95.52,67.0,76.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.63,99.63,95.5,99.4,95.52000000000001,95.52,67.0,76.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.96000000000001,95.96,68.25,79.60000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.81,99.81,96.0,100.0,95.96000000000001,95.96,68.25,79.60000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,factory_prepolish,2,24000,success,True,True,3396,3298,0,0.33291152478124425,-0.0522442461793323,68.61906356031132,73.28475363190577,0.11310965429886116,0.09997957347862772,0.9949527678530967,0.8860241737905484,0.5602868610431115,0.38576092106805504,42.338235770382035,29.248938823767713,96.97,96.97,68.5,88.85000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.74,99.74,95.75,99.6,96.97,96.97,68.5,88.85000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.18,97.18,70.25,89.60000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.18,97.18,70.25,89.60000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,factory_prepolish_deep_defect,5,24097,fail_max_passes,False,True,3595,3497,0,0.41889555781084903,-0.15960700024276847,64.95669598366534,69.16257107849003,0.1214089873314773,0.10094046157343052,1.1007612578720407,0.9879231007151567,0.974548116968813,0.9392759508330927,42.53784251937409,28.297847060911923,94.49,94.49,67.0,75.9,99.88,99.88,98.0,100.0,100.0,100.0,100.0,100.0,99.45,99.45,95.5,97.5,94.49,94.49,67.0,75.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.89,94.89,68.25,79.2,99.91,99.91,98.25,100.0,100.0,100.0,100.0,100.0,99.7,99.7,96.0,99.25,94.89,94.89,68.25,79.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,factory_prepolish_deep_stress,7,24097,fail_max_passes,False,True,3595,3497,0,0.41763172087898176,-0.16010886934768506,64.86698379564683,69.38934776389299,0.12208329471922216,0.10228531255560612,1.196807928623219,1.084901642221018,1.4349748734355614,1.388905396444604,42.53772747447316,28.312302636496078,94.43,94.43,67.0,75.80000000000001,99.56,99.56,93.25,100.0,100.0,100.0,100.0,100.0,99.46000000000001,99.46,95.5,97.65,94.43,94.43,67.0,75.80000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.87,94.87,68.25,79.10000000000001,99.61,99.61,93.5,100.0,100.0,100.0,100.0,100.0,99.75,99.75,96.0,99.35,94.87,94.87,68.25,79.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,factory_prepolish_deep_defect,4,24000,success,True,True,3617,3519,0,0.4167601676451293,-0.17070623235104984,66.91393729896915,72.16486434909794,0.11427945796713171,0.10678761603529215,1.214197406881448,1.1623786486873908,0.9736860978903948,0.8636480999228461,42.33839745573163,29.248932905514145,96.04,96.04,68.5,82.35,99.88,99.88,97.0,100.0,100.0,100.0,100.0,100.0,99.64,99.64,95.75,98.9,96.04,96.04,68.5,82.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.26,96.26,70.25,83.75,99.92,99.92,98.0,100.0,100.0,100.0,100.0,100.0,99.99,99.99,99.75,100.0,96.26,96.26,70.25,83.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,factory_prepolish_deep_stress,6,24000,success,True,True,3624,3526,0,0.41966869131914825,-0.17466713891880664,67.03530475448538,72.04634280225912,0.11489986733659875,0.10824709906750345,1.4030867527928188,1.3522421999969165,1.4399099343989479,1.320104075935578,42.33883475350882,29.24897118772829,96.03,96.03,68.5,82.35,99.53,99.53,88.25,100.0,100.0,100.0,100.0,100.0,99.63,99.63,95.75,98.9,96.03,96.03,68.5,82.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.24000000000001,96.24,70.25,83.75,99.59,99.59,89.75,100.0,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,96.24000000000001,96.24,70.25,83.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,legacy_stress,0,24000,fail_max_passes,False,True,4708,4610,0,0.7112774858971268,-0.595181233929304,53.71745830956093,65.90600571469741,0.10445842740460427,0.11252105693817038,1.4158844762131924,1.4232051104916834,1.03817451371159,0.7976661812685379,41.73131777266457,29.568126739963926,79.2,79.2,34.5,52.55,96.89,96.89,79.75,91.3,100.0,100.0,100.0,100.0,99.28,99.28,96.25,97.75,79.2,79.2,34.5,52.55,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.46,81.46,38.0,58.35,99.07000000000001,99.07,93.25,96.15,100.0,100.0,100.0,100.0,99.98,99.98,99.75,100.0,81.46,81.46,38.0,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
s20260831_it105,14,same_xx,legacy_stress,1,24097,fail_max_passes,False,True,5265,5167,0,0.8003288744946151,-0.7436690444068351,47.50011123748085,56.4500390852933,0.13890488485623437,0.16263690368836556,2.088802691311064,2.1088900492471367,1.6426026662866837,1.4766044631206308,42.48492462936355,29.588393225605078,75.42,75.42,41.5,55.1,89.52,89.52,64.0,72.1,100.0,100.0,100.0,100.0,99.31,99.31,97.0,97.8,75.42,75.42,41.5,55.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.77000000000001,76.77,45.5,57.49999999999999,91.63,91.63,67.0,78.05,100.0,100.0,100.0,100.0,99.88,99.88,98.25,99.6,76.77000000000001,76.77,45.5,57.49999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
