teacher,direction_mode,surface_profile,env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,profile_gu,q_ra,q_scratch
spatial_guarded,same_xx,legacy_stress,0,initial,0,2,4,0.0,0.0,0.07395708002372736,0.30635800759741927,0.06888396506477262,0.29150210947202504,0.0,0.0,0.0,43.89162432896939,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,0,initial,0,3,0,0.0,0.0,0.07979458125456908,0.47071993405488993,0.07507754543860672,0.4374928157925058,0.0,0.0230061754911159,0.4426064990754035,41.20090167349288,0.0,0.0,0.0,36.153898218066416,1.0,0.009320783546253653
spatial_guarded,same_xx,legacy_stress,0,initial,0,3,1,0.0,0.0,0.06115112651160745,0.3060380553967087,0.05846553718306203,0.29731541027319985,0.0,0.0,0.0,42.48627793646986,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,0,initial,0,3,2,0.0,0.0,0.051947175946405764,0.24992943966561593,0.04639131243689695,0.24465516085567232,0.0,0.0,0.0,43.62154341219376,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,0,initial,0,3,3,0.0,0.0,0.08755597366692175,1.368439716493327,0.07704374179266041,0.6158170943561438,0.0,0.013140394550108195,1.7759563498527484,44.616638066555204,0.0,0.0,0.0,44.273927367930476,0.9272243395859157,0.051867847113359344
spatial_guarded,same_xx,legacy_stress,0,initial,0,3,4,0.0,0.0,0.05572320042214316,0.49618951341937023,0.052011145754529566,0.47885533784667816,0.0,0.008475072975363722,1.4134821168955232,45.27357040693814,0.0,0.0,0.0,47.23581370008105,1.0,0.07384676437828142
spatial_guarded,same_xx,legacy_stress,0,initial,0,4,0,0.0,0.0,0.08769120684917159,0.42999397609613815,0.0803095679267434,0.40091460822670044,0.0,0.007260503017167175,0.343278316599837,40.962792216791584,0.0,0.0,0.0,56.8283536350083,0.9259712720774,0.23389309584917406
spatial_guarded,same_xx,legacy_stress,0,initial,0,4,1,0.0,0.0,0.07143262164851352,0.33249562913842745,0.06390362945044148,0.3032966463188542,0.0,0.0,0.0,42.18717085520785,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,0,initial,0,4,2,0.0,0.0,0.06645819713044013,0.2929842297780284,0.05564392636965941,0.2714270200505735,0.0,0.0,0.0,43.57737277845599,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,0,initial,0,4,3,0.0,0.0,0.29543747542566356,1.4213306393309617,0.27722647625677066,1.3614372744459977,0.0,0.15832041839922192,1.6860047387819093,45.31145683575689,0.0,0.0,0.0,37.20993866777205,0.11597568124932123,0.1054255574821582
spatial_guarded,same_xx,legacy_stress,0,initial,0,4,4,0.0,0.0,0.07476692201370445,0.33615272588179357,0.07567794235121691,0.33780038391208855,0.0,0.0005921353977724332,0.1818136649110726,45.573409493660975,0.0,0.0,0.0,56.32482039894766,1.0,0.20646106351234716
spatial_guarded,same_xx,legacy_stress,1,initial,0,0,0,0.0,0.0,0.061366985861787245,0.25854210408331535,0.05792440144315004,0.2416987083464518,0.0,0.0,0.0,46.0580140211153,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,0,1,0.0,0.0,0.21667059280712123,1.4032459060761635,0.19009346448256736,1.100006822052826,0.0,0.10425632664489087,1.1582797372972096,45.46309303428767,0.0,0.0,0.0,36.697794061276625,0.2549453863160644,0.04217325756463841
spatial_guarded,same_xx,legacy_stress,1,initial,0,0,2,0.0,0.0,0.12787423878987728,1.0722075160036932,0.11834507534640626,1.0160900864879585,0.0,0.05762250890679813,1.428317649568492,43.50785773282602,0.0,0.0,0.0,41.90424585270871,0.619562070823163,0.052369083047173026
spatial_guarded,same_xx,legacy_stress,1,initial,0,0,3,0.0,0.0,0.2191722736529711,1.5714037665393512,0.21307422871159085,1.5502377031479373,0.0,0.11778887057982264,1.4150316758123835,42.47908972043299,0.0,0.0,0.0,38.22434010404125,0.2486465828990561,0.062475814353668224
spatial_guarded,same_xx,legacy_stress,1,initial,0,0,4,0.0,0.0,0.054583869298222946,0.28924897572711294,0.048375973108693196,0.2719725526417892,0.0,0.0009571253697175846,0.21242861346518083,42.47543604989198,0.0,0.0,0.0,58.33709313882936,1.0,0.2488602748288229
spatial_guarded,same_xx,legacy_stress,1,initial,0,1,0,0.0,0.0,0.05013963955400589,0.21981556112095096,0.0450722684593943,0.21131276818749367,0.0,0.0,0.0,44.655141524786195,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,1,1,0.0,0.0,0.06700274721604262,0.47789937138208805,0.06699559097836978,0.4657301349685732,0.0,0.011062990082156023,1.1818363294198835,45.05438685787721,0.0,0.0,0.0,37.339546098565,1.0,0.012620307752620907
spatial_guarded,same_xx,legacy_stress,1,initial,0,1,2,0.0,0.0,0.06251675091664033,0.27784766796101246,0.05819502518184953,0.2591978752456882,0.0,0.008237987175157465,0.1497854220300726,43.55367185986104,0.0,0.0,0.0,25.53,1.0,0.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,1,3,0.0,0.0,0.07107217201679768,0.39282080042510775,0.06261791089182703,0.3661390211327622,0.0,0.009213705734990323,0.4931938122610704,42.59097798454548,0.0,0.0,0.0,46.82638045065447,1.0,0.06984214262894028
spatial_guarded,same_xx,legacy_stress,1,initial,0,1,4,0.0,0.0,0.0643078510172718,0.23885579547082025,0.05544808197065296,0.22947794209597283,0.0,0.0,0.0,42.58234805874998,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,2,0,0.0,0.0,0.07125807876932616,0.2655525333031422,0.06468958475539996,0.26285615402942364,0.0,0.0,0.0,44.002587352123506,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,2,1,0.0,0.0,0.1770027080339463,1.217873141939274,0.15905364654266635,0.9919420236831296,0.0,0.0628566371502365,1.7968413275087611,44.60542950422354,0.0,0.0,0.0,38.542395927882126,0.37907277254504035,0.04400847502910099
spatial_guarded,same_xx,legacy_stress,1,initial,0,2,2,0.0,0.0,0.09270242646176247,0.5574427656346499,0.0894592374689273,0.5037434991959555,0.0,0.03743312806883284,0.4821378650441672,44.45672939596034,0.0,0.0,0.0,51.047120754228644,0.8807123021906357,0.13477753175484852
spatial_guarded,same_xx,legacy_stress,1,initial,0,2,3,0.0,0.0,0.08577173683571729,0.4608328476247622,0.07970370372859557,0.4463057467368188,0.0,0.01748460483519904,0.47970149904603826,43.960742126336854,0.0,0.0,0.0,51.95224788199991,0.9439166904649308,0.13932328393189297
spatial_guarded,same_xx,legacy_stress,1,initial,0,2,4,0.0,0.0,0.06526471863165978,0.2989722988350516,0.05949096823211212,0.2839660006721635,0.0,0.0,0.0,43.90381649073322,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,3,0,0.0,0.0,0.23072772481453444,1.3452616867198426,0.2186978731852806,1.32227198642596,0.0,0.11852852545266718,1.6696783130730515,43.61337751789967,0.0,0.0,0.0,40.44388297577929,0.22151228059980327,0.11169766365565115
spatial_guarded,same_xx,legacy_stress,1,initial,0,3,1,0.0,0.0,0.16611280948484805,1.0171003721348897,0.16321933387137227,0.9796481673839164,0.0,0.07982980287286823,1.7691503829455333,43.997671506481105,0.0,0.0,0.0,40.31833678337347,0.4226849845090002,0.05712029104071137
spatial_guarded,same_xx,legacy_stress,1,initial,0,3,2,0.0,0.0,0.05372377997111519,0.33567766624518824,0.05513391211415783,0.3455658268423487,0.0,0.0039104471499453635,0.5568553916041536,44.84062173552653,0.0,0.0,0.0,55.17609106226648,1.0,0.18457009513867828
spatial_guarded,same_xx,legacy_stress,1,initial,0,3,3,0.0,0.0,0.09970498752351908,0.556369461692154,0.08701745132559491,0.5056786671063371,0.0,0.017874806389555412,0.950694457313621,45.49564208849145,0.0,0.0,0.0,48.37649536444461,0.8211496772580399,0.10449325787470531
spatial_guarded,same_xx,legacy_stress,1,initial,0,3,4,0.0,0.0,0.09862636526648487,0.38472950619176305,0.08357413235429668,0.3490788553950202,0.0,0.0020414277874074523,0.12066480547536587,45.323058602455994,0.0,0.0,0.0,25.498094153458702,0.8300547199908175,0.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,4,0,0.0,0.0,0.15541717868015908,0.9836426550561312,0.14354987653018084,1.0178591468290594,0.0,0.06735218123500267,0.9613834217149667,42.15756630124656,0.0,0.0,0.0,36.20526370993275,0.47040004496842125,0.02008959965644308
spatial_guarded,same_xx,legacy_stress,1,initial,0,4,1,0.0,0.0,0.08561755954624148,0.6592803773140218,0.07514577575017979,0.6095430539781214,0.0,0.010075093164896902,1.0866153333337751,42.33692410189303,0.0,0.0,0.0,25.520167985299146,0.9453731180850116,0.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,4,2,0.0,0.0,0.2810284976068149,1.585693558563409,0.2675096438829723,1.5358924022920617,0.0,0.18128585926013827,1.4309380341284204,43.88583995040179,0.0,0.0,0.0,33.37384658703719,0.1339504965433058,0.029444424056286556
spatial_guarded,same_xx,legacy_stress,1,initial,0,4,3,0.0,0.0,0.17002530351169695,0.8921388629758165,0.15456023438220856,0.8571283896569688,0.0,0.07009460818371703,1.1540985045788468,45.80523295187014,0.0,0.0,0.0,25.39260054165678,0.4064667963537638,0.0
spatial_guarded,same_xx,legacy_stress,1,initial,0,4,4,0.0,0.0,0.06955998794415938,0.31167563872820137,0.06269832535222869,0.2876999276239765,0.0,0.004604086496847183,0.22917198801060515,46.36516885146831,0.0,0.0,0.0,25.53,1.0,0.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,0,0,0.0,0.0,0.13225392822788506,0.6387509311684861,0.1346432895693891,1.8375861682750911,0.0,0.05609756944786246,1.7380008682589285,44.28952307145328,0.0,0.0,0.0,46.33156299516416,0.5930128075777044,0.10994521986749384
spatial_guarded,same_xx,legacy_stress,2,initial,0,0,1,0.0,0.0,0.29861400418030626,1.1670957039694214,0.2789124492431604,1.735837342395878,0.0,0.1367755989070503,1.6569540501035316,44.2721687647813,0.0,0.0,0.0,38.63493798730846,0.112349577401633,0.15155157329874236
spatial_guarded,same_xx,legacy_stress,2,initial,0,0,2,0.0,0.0,0.04829650804670396,0.22585284945273687,0.046038159771583764,0.21846226451199102,0.0,0.0,0.0,44.4511439022703,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,0,3,0.0,0.0,0.06780976840537309,0.323903250027276,0.05653928355130786,0.23653198793519564,0.0,0.0,0.0,44.020436635003996,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,0,4,0.0,0.0,0.06511475191648096,0.28805699671540363,0.060026145687652015,0.26433684875829455,0.0,0.0,0.0,44.013998918118816,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,1,0,0.0,0.0,0.13028076755707693,0.6319485080947441,0.11612912714058421,0.6052468512142253,0.0,0.034703456435717255,1.441345986658369,43.78991127312973,0.0,0.0,0.0,42.79031907625391,0.6048301068139783,0.06253025537263401
spatial_guarded,same_xx,legacy_stress,2,initial,0,1,1,0.0,0.0,0.25034259209336707,1.2531263917923472,0.23729172954644262,1.2771946133073557,0.0,0.1180908584919559,1.723555094615816,44.15528385393777,0.0,0.0,0.0,39.71250625093492,0.1820587355924699,0.11749539621121974
spatial_guarded,same_xx,legacy_stress,2,initial,0,1,2,0.0,0.0,0.08277472701658892,0.6275506185616943,0.07706231697114573,0.5910313550288397,0.0,0.014070779557660198,1.7596479951666288,45.7366058825501,0.0,0.0,0.0,43.28862678885848,0.9726341494088705,0.042244110497669185
spatial_guarded,same_xx,legacy_stress,2,initial,0,1,3,0.0,0.0,0.05808485279380397,0.27983427336927813,0.05420382253914619,0.2652518751532548,0.0,0.0,0.0,46.36488116954648,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,1,4,0.0,0.0,0.06980277160144649,0.2651179122159284,0.058260695162446724,0.24194449283734906,0.0,0.0,0.0,46.16376260439779,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,2,0,0.0,0.0,0.13123291507272752,0.8626829065570125,0.12234143167693114,0.8361083497733499,0.0,0.05050358796850385,1.1575253900757043,42.27856620773675,0.0,0.0,0.0,44.08579654172551,0.5990985616614677,0.07794800131949087
spatial_guarded,same_xx,legacy_stress,2,initial,0,2,1,0.0,0.0,0.07327531240272692,0.31308078367598835,0.07045122876432802,0.3099610203457729,0.0,1.7352636140058523e-05,0.006941054456023409,42.34118743761023,0.0,0.0,0.0,75.17894484994689,1.0,0.8486663171177512
spatial_guarded,same_xx,legacy_stress,2,initial,0,2,2,0.0,0.0,0.07166061049880228,0.32012062790878903,0.06368397191323473,0.2950836065395321,0.0,0.0,0.0,43.41255430381283,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,2,3,0.0,0.0,0.08869784459085071,0.36486419368242934,0.08130108954580909,0.3510093017247635,0.0,0.0,0.0,45.10681382134366,0.0,0.0,0.0,76.48544252271412,0.9166968539880769,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,2,4,0.0,0.0,0.06464421798999456,0.29091092151142905,0.056850599471304504,0.2595938082617063,0.0,0.0,0.0,45.58237150279682,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,3,0,0.0,0.0,0.25735165892378314,1.3561910965007962,0.24546531039227656,1.332642955586263,0.0,0.14255775645904048,1.1980009944657457,42.03198598137547,0.0,0.0,0.0,35.51397133883268,0.1697350496395075,0.04599400476240978
spatial_guarded,same_xx,legacy_stress,2,initial,0,3,1,0.0,0.0,0.06570558339008377,0.3889663125803087,0.06592781577657535,0.3886369776785229,0.0,0.0034678492592500536,0.6480332683284329,42.01960387997535,0.0,0.0,0.0,53.37870430226269,1.0,0.15351473938362326
spatial_guarded,same_xx,legacy_stress,2,initial,0,3,2,0.0,0.0,0.07741925463921132,0.4533267479048386,0.07320127365805662,0.4300961847876043,0.0,0.01050401298490554,0.9261582283319469,42.22768611235581,0.0,0.0,0.0,45.282961957870775,1.0,0.05604882590103921
spatial_guarded,same_xx,legacy_stress,2,initial,0,3,3,0.0,0.0,0.05706239632476892,0.2462205644720017,0.05243217606470288,0.23455118785796417,0.0,0.0,0.0,43.23076686562682,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,3,4,0.0,0.0,0.08106266274366906,0.3212169662505609,0.07553523556881665,0.3134916346654766,0.0,0.0,0.0,43.962360696831794,0.0,0.0,0.0,77.81259502504456,0.9894296356965019,1.0
spatial_guarded,same_xx,legacy_stress,2,initial,0,4,0,0.0,0.0,0.2194429155180307,1.4636495604492819,0.2120913490949445,1.3997275147363797,0.0,0.1324442339908251,1.2110927017060238,42.42988519628885,0.0,0.0,0.0,35.89958990129347,0.247974550959781,0.035074844333842115
spatial_guarded,same_xx,legacy_stress,2,initial,0,4,1,0.0,0.0,0.15666421850465137,0.8973968503034171,0.14933934976854707,1.0458955360069864,0.0,0.07793275003855317,0.9346858255724758,42.18948639997551,0.0,0.0,0.0,40.43610711554368,0.46457039365760444,0.05317827096072103
spatial_guarded,same_xx,legacy_stress,2,initial,0,4,2,0.0,0.0,0.05459522277080525,0.3414969199304086,0.053030850435508675,0.3196640084328707,0.0,0.005478085974742992,0.40730715905538895,42.24385780073534,0.0,0.0,0.0,57.82735704717064,1.0,0.23761844395513454
spatial_guarded,same_xx,legacy_stress,2,initial,0,4,3,0.0,0.0,0.04717589992182687,0.23281754591697362,0.04496492114640249,0.22592268243678085,0.0,0.0023190375161471085,0.08371279463246176,43.02975387910827,0.0,0.0,0.0,49.50363228774532,1.0,0.09882431008099701
spatial_guarded,same_xx,legacy_stress,2,initial,0,4,4,0.0,0.0,0.06757229255505857,0.24799187146193824,0.06011418637668308,0.24160758427327933,0.0,0.0,0.0,42.76648362437426,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,0,0,0.0,0.0,0.06647119555042995,0.2534311604011873,0.05907577824730956,0.23761782210433496,0.0,0.0,0.0,43.47185472112476,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,0,1,0.0,0.0,0.24816524771166013,1.5662496458639157,0.2334345987843499,1.5670249366297941,0.0,0.1294274246455997,1.648607579192755,44.167880908274526,0.0,0.0,0.0,35.95005767943733,0.1860662516326698,0.047397343687084814
spatial_guarded,same_xx,legacy_stress,3,initial,0,0,2,0.0,0.0,0.05765064816864568,0.2573857289237592,0.05669675788124429,0.26157508045697525,0.0,0.0,0.0,44.600466705330504,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,0,3,0.0,0.0,0.08335591269476178,0.4025550843585958,0.07036749568583228,0.3109057440528676,0.0,0.0,0.0,44.372700861409854,0.0,0.0,0.0,77.41042583763614,0.9669977339166997,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,0,4,0.0,0.0,0.05730081599709251,0.26024953138785634,0.050375127065170694,0.24907541136001088,0.0,0.0,0.0,44.37239896153409,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,1,0,0.0,0.0,0.07673561057892934,0.4915256441015101,0.06882609667387705,0.4663680533038964,0.0,0.02082116650476737,0.6104769658850279,43.619955874477625,0.0,0.0,0.0,39.058486823516105,1.0,0.018663286619504005
spatial_guarded,same_xx,legacy_stress,3,initial,0,1,1,0.0,0.0,0.12053134804367445,0.6421740982388594,0.1027920624421279,0.6222816590559332,0.0,0.0356502965033327,1.5988498367076818,44.56708312174793,0.0,0.0,0.0,44.060351247698335,0.6667677594449842,0.06975743419816793
spatial_guarded,same_xx,legacy_stress,3,initial,0,1,2,0.0,0.0,0.07610926952399455,0.37398846152447285,0.07188552249937166,0.35361116798024017,0.0,0.008068453064335752,0.48000895109686614,45.50764943766882,0.0,0.0,0.0,47.91937914000633,1.0,0.08086878867836089
spatial_guarded,same_xx,legacy_stress,3,initial,0,1,3,0.0,0.0,0.11810721008870002,0.5383885919389523,0.09626176530265393,0.48966505885952344,0.0,0.01702114319227656,0.4995601260152501,46.00423105422997,0.0,0.0,0.0,44.61585332565602,0.6831286336637996,0.07421497034893143
spatial_guarded,same_xx,legacy_stress,3,initial,0,1,4,0.0,0.0,0.0573010040135812,0.2884653928166177,0.05269905990350962,0.267017436528679,0.0,0.0,0.0,46.07778430959935,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,2,0,0.0,0.0,0.21647004157960048,0.88873134641443,0.1910605005247347,0.8679805671902191,0.0,0.08799486021368126,1.3250598901602866,43.346687448734315,0.0,0.0,0.0,38.79506896026909,0.25545719546605056,0.06902809349870853
spatial_guarded,same_xx,legacy_stress,3,initial,0,2,1,0.0,0.0,0.1724009414419012,0.8255023183454322,0.16005458857062357,0.7867197694470662,0.0,0.0725425517413978,1.0494983739591834,44.45911096949247,0.0,0.0,0.0,46.80053887849092,0.39692441199556183,0.1753340512782109
spatial_guarded,same_xx,legacy_stress,3,initial,0,2,2,0.0,0.0,0.07073341151450271,0.3172296914862084,0.06134181023883972,0.2789858606043324,0.0,0.0013904414335689846,0.13370849878838195,44.64060141720379,0.0,0.0,0.0,44.593556009774105,1.0,0.05052568141181957
spatial_guarded,same_xx,legacy_stress,3,initial,0,2,3,0.0,0.0,0.0929174803282791,0.5032420409978842,0.08204495772837923,0.4780367865906386,0.0,0.028964035744054487,0.4977800280219969,44.72970458321378,0.0,0.0,0.0,46.43948250679765,0.8788203314391824,0.07532084623430013
spatial_guarded,same_xx,legacy_stress,3,initial,0,2,4,0.0,0.0,0.06441424400272829,0.32743608116235257,0.06049335878475979,0.317788480823061,0.0,0.016473481359023486,0.5390384008270879,45.511213981276704,0.0,0.0,0.0,25.53,1.0,0.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,3,0,0.0,0.0,0.07359379427564551,0.2696707389277364,0.06396270473445523,0.24424155157242494,0.0,0.0,0.0,42.48771854585413,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,3,1,0.0,0.0,0.1086171177212752,0.5938868974169006,0.09762998003016467,0.5485692365194964,0.0,0.03130123227366854,0.8897081583997912,44.004584912646465,0.0,0.0,0.0,52.98174155247099,0.751134027912228,0.19592018280923018
spatial_guarded,same_xx,legacy_stress,3,initial,0,3,2,0.0,0.0,0.20066492758236415,1.2508653433301542,0.18031351734702755,0.8502000352668849,0.0,0.09540360137921851,0.9493682806561701,43.346671543576775,0.0,0.0,0.0,43.61312832475207,0.2991981321176361,0.1447676844144773
spatial_guarded,same_xx,legacy_stress,3,initial,0,3,3,0.0,0.0,0.268014753195602,1.4337216311258696,0.2517999542698506,1.3979283795158084,0.0,0.12759701913331417,1.8706974430159646,43.282093025334646,0.0,0.0,0.0,34.356537228140226,0.15256759550064422,0.03606247581492794
spatial_guarded,same_xx,legacy_stress,3,initial,0,3,4,0.0,0.0,0.2321734543243715,1.3813030042898744,0.21511987184369122,1.3352844127505603,0.0,0.12155044035094675,1.8703540408316173,43.91960543106637,0.0,0.0,0.0,35.548762501313504,0.21833285054892987,0.036112524539978375
spatial_guarded,same_xx,legacy_stress,3,initial,0,4,0,0.0,0.0,0.08122524028487614,0.318776200755785,0.07182789260372036,0.29680756350384263,0.0,0.0,0.0,41.954125528041835,0.0,0.0,0.0,77.78398230590756,0.987822352217816,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,4,1,0.0,0.0,0.04927071269708796,0.21599067339413464,0.04493534603895748,0.20287460433556664,0.0,0.0,0.0,43.97738369589216,0.0,0.0,0.0,78.0,1.0,1.0
spatial_guarded,same_xx,legacy_stress,3,initial,0,4,2,0.0,0.0,0.07157816676499067,0.4207786857210776,0.06937167035599438,0.4317010963174421,0.0,0.010828874762770615,0.9329115436598414,43.251995586904044,0.0,0.0,0.0,53.68664982397938,1.0,0.15856666324229574
spatial_guarded,same_xx,legacy_stress,3,initial,0,4,3,0.0,0.0,0.15947705296088047,0.8401239758188225,0.14831989277148158,0.8156616312066332,0.0,0.06920423990152388,1.0179705215908086,43.075989734108106,0.0,0.0,0.0,42.72393493733506,0.45168487133551577,0.08279751222004073
spatial_guarded,same_xx,legacy_stress,3,initial,0,4,4,0.0,0.0,0.08401295835839692,0.5086739779995961,0.07818099336801125,0.49203345131127063,0.0,0.02486113699230625,0.3671125795270014,43.50077907740318,0.0,0.0,0.0,52.082852010002924,0.9606649446797523,0.1388940487466772
spatial_guarded,same_xx,factory_prepolish,4,initial,0,0,0,0.0,0.0,0.1077585888610891,0.5143002513109873,0.08983890781548641,0.36572174360848475,0.0,0.0,0.0,44.200311500289196,0.0,0.0,0.0,73.31602489589446,0.7576104916957754,1.0
spatial_guarded,same_xx,factory_prepolish,4,initial,0,0,1,0.0,0.0,0.09164797458517938,0.4271812626573789,0.08414720230317602,0.3966765925589192,0.0,0.0,0.0,45.24457735719385,0.0,0.0,0.0,75.9816279526705,0.8900481239607296,1.0
