candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z,link6_axis_x,link6_axis_y,link6_axis_z,pad_outward_axis_x,pad_outward_axis_y,pad_outward_axis_z,normal_alignment_error_deg,target_quat_w,target_quat_x,target_quat_y,target_quat_z,actual_link6_quat_w,actual_link6_quat_x,actual_link6_quat_y,actual_link6_quat_z,actual_pad_quat_w,actual_pad_quat_x,actual_pad_quat_y,actual_pad_quat_z
sphere_quat_probe,1,0.05000000074505806,5.7779998779296875,0.0,0.0,0.4122498631477356,0.0,0.0,False,14.0,-0.28133460879325867,0.16278815269470215,0.4299693703651428,0.06149999052286148,-0.7355576753616333,0.004646921064704657,0.677446186542511,0.9793546199798584,0.19942384958267212,0.033083200454711914,-0.979354739189148,-0.1994239091873169,-0.03308311104774475,45.810543060302734,0.9934215545654297,-0.07381895184516907,0.08754675835371017,-0.0,-0.10619957745075226,0.6871535778045654,0.03415781632065773,0.717896044254303,-0.5827224850654602,0.461736798286438,0.5100455284118652,0.4325357973575592
sphere_quat_probe,2,0.10000000149011612,5.7779998779296875,0.0,0.0,0.4199356734752655,0.0,0.0,False,14.0,-0.17006924748420715,0.16585607826709747,0.2920103669166565,0.06089998036623001,-0.5501154065132141,0.009760130196809769,0.8350316286087036,0.9789350628852844,0.17275510728359222,-0.10881984233856201,-0.9789351224899292,-0.17275512218475342,0.10881981253623962,51.118682861328125,0.9934689402580261,-0.07381542772054672,0.08700993657112122,-0.0,-0.17731259763240814,0.7231667637825012,-0.04387256130576134,0.6660820245742798,-0.5963714122772217,0.5423796772956848,0.4803318679332733,0.34561070799827576
sphere_quat_probe,3,0.15000002086162567,5.7779998779296875,0.0,0.0,0.41999948024749756,0.0,0.0,False,14.0,-0.09041506052017212,0.1849282681941986,0.16927668452262878,0.06029997020959854,-0.4173584282398224,0.04154711216688156,0.9077916741371155,0.921062707901001,0.1554049849510193,-0.3570610284805298,-0.921062707901001,-0.15540480613708496,0.3570612072944641,45.40476608276367,0.9935160875320435,-0.07381192594766617,0.08647318929433823,-0.0,-0.2016545683145523,0.7986651062965393,-0.045406922698020935,0.5651615858078003,-0.5422208309173584,0.5968490839004517,0.5326340198516846,0.25703829526901245
sphere_quat_probe,4,0.20000006258487701,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.0432489812374115,0.189455047249794,0.11750465631484985,0.05969996005296707,-0.3387483060359955,0.04909174516797066,0.9395954608917236,0.8314046859741211,0.17376422882080078,-0.527799129486084,-0.8314048647880554,-0.17376422882080078,0.5277993679046631,39.7336311340332,0.9935628771781921,-0.0738084465265274,0.0859365165233612,-0.0,-0.22856740653514862,0.8435973525047302,-0.028436314314603806,0.48506876826286316,-0.5046172142028809,0.6166210770606995,0.5764057636260986,0.18137365579605103
sphere_quat_probe,5,0.25000008940696716,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.0118752121925354,0.18885010480880737,0.10198423266410828,0.0590999498963356,-0.28645870089530945,0.048083506524562836,0.9568852782249451,0.7009322643280029,0.25120994448661804,-0.6675233840942383,-0.7009322047233582,-0.2512098550796509,0.6675234436988831,34.16207504272461,0.9936094284057617,-0.07380498945713043,0.08539991825819016,-0.0,-0.2664291560649872,0.8733711838722229,0.019580377265810966,0.40725284814834595,-0.4763650596141815,0.6037212610244751,0.6314120888710022,0.099577397108078
sphere_quat_probe,6,0.30000004172325134,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.01873117685317993,0.18425840139389038,0.10571825504302979,0.05849993973970413,-0.23544803261756897,0.040430668741464615,0.9710456132888794,0.5830297470092773,0.37739288806915283,-0.7194793224334717,-0.5830298662185669,-0.3773927688598633,0.7194795608520508,34.84883499145508,0.9936556220054626,-0.07380155473947525,0.08486340194940567,-0.0,-0.31699949502944946,0.871350109577179,0.08375860750675201,0.36502698063850403,-0.4822654128074646,0.5569113492965698,0.6753639578819275,0.033960722386837006
sphere_quat_probe,7,0.3499999940395355,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.047790348529815674,0.16935867071151733,0.11721956729888916,0.05789992958307266,-0.1870160847902298,0.015597784891724586,0.9822329878807068,0.4791736304759979,0.5127992033958435,-0.7123411893844604,-0.4791735112667084,-0.5127989053726196,0.7123410105705261,38.62029266357422,0.9937015771865845,-0.07379814982414246,0.08432696014642715,-0.0,-0.3786733150482178,0.8442612886428833,0.14686688780784607,0.34965643286705017,-0.515006422996521,0.4931323230266571,0.7008336782455444,-0.020517762750387192
sphere_quat_probe,8,0.3999999463558197,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06721484661102295,0.1123233512043953,0.10033565759658813,0.05729991942644119,-0.15464192628860474,-0.07946108281612396,0.9847699403762817,0.33812373876571655,0.45093831419944763,-0.826030969619751,-0.33812370896339417,-0.45093822479248047,0.8260310888290405,25.634693145751953,0.9937471747398376,-0.07379475980997086,0.08379059284925461,-0.0,-0.44148510694503784,0.847411572933197,0.12751905620098114,0.26593881845474243,-0.5002238750457764,0.5090410113334656,0.6893802881240845,-0.1241297721862793
sphere_quat_probe,9,0.4499998986721039,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07029423117637634,0.09106625616550446,0.06855610013008118,0.05669990926980972,-0.14950960874557495,-0.11488956958055496,0.9820627570152283,0.06599746644496918,0.35839635133743286,-0.9312338829040527,-0.06599748134613037,-0.3583962917327881,0.9312337636947632,15.077853202819824,0.9937925338745117,-0.07379139214754105,0.08325430005788803,-0.0,-0.5390768647193909,0.8215917944908142,0.13404788076877594,0.12811817228794098,-0.47177746891975403,0.4861672520637512,0.6757397055625916,-0.29059121012687683
sphere_quat_probe,10,0.49999985098838806,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06812039017677307,0.08892516046762466,0.058621495962142944,0.05609989911317825,-0.15313267707824707,-0.11845806241035461,0.9810800552368164,-0.04471125453710556,0.2000819444656372,-0.9787582159042358,0.04471126198768616,-0.20008206367492676,0.9787585735321045,12.286664962768555,0.9938375353813171,-0.07378804683685303,0.08271808177232742,-0.0,-0.6286598443984985,0.7708215713500977,0.09214650839567184,0.04614969342947006,-0.47716230154037476,0.4798959195613861,0.6102107763290405,-0.41189682483673096
sphere_quat_probe,11,0.5499998331069946,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06783512234687805,0.07721525430679321,0.05549803376197815,0.05549988895654678,-0.15360812842845917,-0.1379745751619339,0.9784516096115112,0.004367120563983917,0.01039087027311325,-0.9999363422393799,-0.004367053508758545,-0.010390877723693848,0.9999364614486694,11.335254669189453,0.9938822388648987,-0.0737847313284874,0.08218193799257278,-0.0,-0.6975441575050354,0.7165195941925049,0.0021995713468641043,0.0051887743175029755,-0.496907114982605,0.5051006078720093,0.5082113146781921,-0.48956912755966187
sphere_quat_probe,12,0.5999997854232788,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06710126996040344,0.07529051601886749,0.05487394332885742,0.054899878799915314,-0.15483121573925018,-0.14118246734142303,0.9778010249137878,0.0970393568277359,-0.05278611183166504,-0.9938796758651733,-0.0970393717288971,0.05278635025024414,0.9938797354698181,11.652998924255371,0.9939267039299011,-0.07378143072128296,0.08164586871862411,-0.0,-0.7610875368118286,0.6462860107421875,-0.05415089800953865,0.011304759420454502,-0.5461637377738953,0.4952837824821472,0.41870275139808655,-0.5301765203475952
sphere_quat_probe,13,0.649999737739563,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06501120328903198,0.07633525133132935,0.054305046796798706,0.054299868643283844,-0.15831466019153595,-0.13944125175476074,0.9774930477142334,0.14695672690868378,-0.043022748082876205,-0.9882063865661621,-0.14695677161216736,0.043022751808166504,0.9882068634033203,10.50732421875,0.9939708113670349,-0.07377815246582031,0.08110986649990082,-0.0,-0.8156486749649048,0.5734286308288574,-0.07269644737243652,0.024734731763601303,-0.5942409038543701,0.45687946677207947,0.35407114028930664,-0.5592607259750366
sphere_quat_probe,14,0.6999996900558472,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06340673565864563,0.07634739577770233,0.0531274676322937,0.053699858486652374,-0.16098877787590027,-0.1394210010766983,0.9770590662956238,0.15942376852035522,-0.025832299143075943,-0.9868719577789307,-0.1594237983226776,0.025832414627075195,0.986872136592865,9.496308326721191,0.9940146207809448,-0.07377490401268005,0.0805739313364029,-0.0,-0.8639154434204102,0.4970775246620178,-0.07578209042549133,0.028652599081397057,-0.631140947341919,0.4050729274749756,0.29790085554122925,-0.5906200408935547
sphere_quat_probe,15,0.7499996423721313,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06263130903244019,0.07569361478090286,0.05200055241584778,0.053099848330020905,-0.16228115558624268,-0.1405106484889984,0.9766891002655029,0.15845522284507751,-0.016591757535934448,-0.9872266054153442,-0.1584552526473999,0.01659172773361206,0.9872267246246338,9.033550262451172,0.9940581917762756,-0.07377167046070099,0.08003807067871094,-0.0,-0.9063181281089783,0.4149707555770874,-0.07573164254426956,0.02552143484354019,-0.6589100956916809,0.3469790518283844,0.239878311753273,-0.62281733751297
sphere_quat_probe,16,0.7999995946884155,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06239807605743408,0.07488471269607544,0.05115202069282532,0.052499838173389435,-0.16266986727714539,-0.14185881614685059,0.9764295220375061,0.15548570454120636,-0.01300378143787384,-0.9877523183822632,-0.15548580884933472,0.013003766536712646,0.9877525568008423,8.915154457092285,0.9941014051437378,-0.07376846671104431,0.07950228452682495,-0.0,-0.9416422843933105,0.32739266753196716,-0.07579880952835083,0.019449088722467422,-0.6795942783355713,0.28509947657585144,0.17790372669696808,-0.6520890593528748
sphere_quat_probe,17,0.8499995470046997,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.062457889318466187,0.07406093180179596,0.05050387978553772,0.051899828016757965,-0.16257017850875854,-0.14323177933692932,0.976245641708374,0.15318144857883453,-0.011648867279291153,-0.9881292581558228,-0.1531815379858017,0.011649072170257568,0.9881292581558228,8.925416946411133,0.9941443204879761,-0.07376527786254883,0.07896656543016434,-0.0,-0.9688472747802734,0.2353711724281311,-0.07602686434984207,0.01245820615440607,-0.6938877105712891,0.22019173204898834,0.11267343908548355,-0.6762691736221313
sphere_quat_probe,18,0.8999994993209839,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06287378072738647,0.0731888860464096,0.04995065927505493,0.051299817860126495,-0.16187703609466553,-0.14468519389629364,0.9761465191841125,0.15148578584194183,-0.010912679135799408,-0.9883992671966553,-0.15148583054542542,0.010912656784057617,0.9883991479873657,8.97167682647705,0.9941869974136353,-0.07376211136579514,0.0784309133887291,-0.0,0.9865627884864807,-0.14454592764377594,0.0759543776512146,-0.005597774870693684,0.7015634775161743,-0.15591689944267273,-0.048501156270504,0.693647027015686
sphere_quat_probe,19,0.9499994516372681,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06479191780090332,0.07231273502111435,0.049343109130859375,0.050699807703495026,-0.15868014097213745,-0.14614544808864594,0.9764538407325745,0.14997926354408264,-0.010356966406106949,-0.9886345863342285,-0.14997932314872742,0.01035696268081665,0.9886349439620972,9.01711368560791,0.9942293167114258,-0.07375897467136383,0.07789533585309982,-0.0,0.992110013961792,-0.10017476975917816,0.07534488290548325,-0.0023880144581198692,0.7032163739204407,-0.1241103932261467,-0.017556598410010338,0.6998393535614014
sphere_quat_probe,20,0.9999994039535522,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06663402915000916,0.07186786830425262,0.048737406730651855,0.050099797546863556,-0.15560995042324066,-0.1468868851661682,0.976836621761322,0.14877182245254517,-0.010021407157182693,-0.9888201951980591,-0.14877191185951233,0.010021448135375977,0.9888207316398621,9.034245491027832,0.9942713379859924,-0.07375585287809372,0.07735982537269592,-0.0,0.9936856031417847,-0.0836603119969368,0.07475326955318451,-0.0012510778615251184,0.7035265564918518,-0.11201484501361847,-0.006297708489000797,0.7017573118209839
sphere_quat_probe,21,1.0499993562698364,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06796488165855408,0.07169759273529053,0.04816511273384094,0.049499787390232086,-0.15339186787605286,-0.14717067778110504,0.9771446585655212,0.14775004982948303,-0.009837678633630276,-0.9889756441116333,-0.1477501392364502,0.009837567806243896,0.9889757633209229,9.03659439086914,0.99431312084198,-0.073752760887146,0.0768243819475174,-0.0,0.9942231178283691,-0.07751262187957764,0.07423874735832214,-0.0008404558175243437,0.7036162614822388,-0.10730420053005219,-0.002314699348062277,0.7024276256561279
sphere_quat_probe,22,1.0999993085861206,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06894159317016602,0.07164037227630615,0.04759395122528076,0.048899777233600616,-0.15176400542259216,-0.14726604521274567,0.9773844480514526,0.14675910770893097,-0.009722582064568996,-0.9891244173049927,-0.14675918221473694,0.009722471237182617,0.989124596118927,9.033766746520996,0.9943545460700989,-0.07374968379735947,0.07628900557756424,-0.0,0.9944365620613098,-0.07522044330835342,0.07373794913291931,-0.0006891438970342278,0.7036601901054382,-0.10532943159341812,-0.0010481678182259202,0.7026855945587158
sphere_quat_probe,23,1.1499992609024048,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06973189115524292,0.07162332534790039,0.04701143503189087,0.04829976707696915,-0.1504468470811844,-0.14729446172714233,0.9775838255882263,0.14574603736400604,-0.009632895700633526,-0.9892750978469849,-0.1457461267709732,0.009632766246795654,0.9892752170562744,9.02950382232666,0.9943956732749939,-0.07374662905931473,0.07575370371341705,-0.0,0.9945388436317444,-0.07436420023441315,0.07322588562965393,-0.0006323902634903789,0.7036923766136169,-0.10436201095581055,-0.0008049038588069379,0.7027980089187622
sphere_quat_probe,24,1.199999213218689,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07043427228927612,0.07161897420883179,0.046419501304626465,0.04769975692033768,-0.14927621185779572,-0.14730170369148254,0.9777621626853943,0.14470899105072021,-0.00955179799348116,-0.9894282817840576,-0.1447090059518814,0.009551584720611572,0.9894281029701233,9.02499771118164,0.9944365620613098,-0.07374360412359238,0.07521846145391464,-0.0,0.994601309299469,-0.07404311746358871,0.07270178943872452,-0.0006104639614932239,0.7037210464477539,-0.1037643551826477,-0.0009484911570325494,0.7028575539588928
sphere_quat_probe,25,1.2499991655349731,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07109823822975159,0.07161803543567657,0.04582083225250244,0.04709974676370621,-0.148169606924057,-0.1473032683134079,0.9779302477836609,0.14365506172180176,-0.009472981095314026,-0.9895827770233154,-0.14365509152412415,0.009472846984863281,0.9895825982093811,9.020380973815918,0.9944770932197571,-0.07374059408903122,0.0746832862496376,-0.0,0.9946492314338684,-0.073920838534832,0.072169229388237,-0.000601538282353431,0.7037485837936401,-0.10330131649971008,-0.001238592667505145,0.702897846698761
sphere_quat_probe,26,1.2999991178512573,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07174563407897949,0.07161816954612732,0.045218437910079956,0.04649973660707474,-0.1470906138420105,-0.14730304479599,0.978093147277832,0.14259199798107147,-0.009394854307174683,-0.9897369146347046,-0.14259204268455505,0.009394824504852295,0.9897369742393494,9.015849113464355,0.9945173859596252,-0.07373760640621185,0.07414817810058594,-0.0,0.9946914911270142,-0.07387351244688034,0.07163212448358536,-0.0005974613013677299,0.7037755846977234,-0.1028880700469017,-0.001584928366355598,0.7029306292533875
sphere_quat_probe,27,1.3499990701675415,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07238620519638062,0.07161825895309448,0.0446145236492157,0.04589972645044327,-0.1460229903459549,-0.14730289578437805,0.9782531261444092,0.14152352511882782,-0.009316172450780869,-0.9898908138275146,-0.14152361452579498,0.009316027164459229,0.9898912310600281,9.011249542236328,0.9945573210716248,-0.07373464852571487,0.07361313700675964,-0.0,0.994731605052948,-0.07385405898094177,0.07109232246875763,-0.0005955081433057785,0.7038026452064514,-0.10249263048171997,-0.0019528524717316031,0.7029604911804199
sphere_quat_probe,28,1.3999990224838257,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07302418351173401,0.07161851227283478,0.044009655714035034,0.0452997162938118,-0.1449596881866455,-0.14730247855186462,0.9784113168716431,0.14045411348342896,-0.009237360209226608,-0.9900439977645874,-0.1404542177915573,0.009237289428710938,0.9900442361831665,9.0067138671875,0.9945970177650452,-0.07373170554637909,0.07307815551757812,-0.0,0.9947708249092102,-0.07384444773197174,0.07055210322141647,-0.0005943086580373347,0.7038294672966003,-0.10210385173559189,-0.0023280386812984943,0.7029890418052673
sphere_quat_probe,29,1.4499989748001099,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07366073131561279,0.07161856442689896,0.043404340744018555,0.04469970613718033,-0.14389878511428833,-0.14730238914489746,0.978567898273468,0.13938310742378235,-0.009158595465123653,-0.9901963472366333,-0.13938316702842712,0.009158670902252197,0.9901960492134094,9.00230598449707,0.9946364164352417,-0.0737287849187851,0.07254324108362198,-0.0,0.9948095083236694,-0.0738389864563942,0.07001113891601562,-0.0005933332722634077,0.7038560509681702,-0.10171745717525482,-0.002706713043153286,0.7030169367790222
sphere_quat_probe,30,1.499998927116394,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07429727911949158,0.07161891460418701,0.04279881715774536,0.04409969598054886,-0.14283786714076996,-0.1473018079996109,0.978723406791687,0.13831263780593872,-0.009080233983695507,-0.9903469085693359,-0.1383126825094223,0.009080052375793457,0.9903470873832703,8.99767780303955,0.9946754574775696,-0.07372588664293289,0.07200838625431061,-0.0,0.9948476552963257,-0.07383479177951813,0.06947052478790283,-0.0005922761629335582,0.7038823962211609,-0.10133219510316849,-0.003086020238697529,0.7030447721481323
sphere_quat_probe,31,1.5499988794326782,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07493329048156738,0.07161874324083328,0.04219350218772888,0.04349968582391739,-0.14177784323692322,-0.14730209112167358,0.9788774847984314,0.1372414380311966,-0.009001657366752625,-0.9904967546463013,-0.13724146783351898,0.009001612663269043,0.9904966950416565,8.993244171142578,0.9947142601013184,-0.07372301816940308,0.07147359848022461,-0.0,0.9948856234550476,-0.07383071631193161,0.06892959028482437,-0.0005913166678510606,0.7039085030555725,-0.10094679892063141,-0.003465617774054408,0.703072190284729
sphere_quat_probe,32,1.5999988317489624,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07556936144828796,0.07161905616521835,0.041588425636291504,0.04289967566728592,-0.14071772992610931,-0.1473015695810318,0.9790305495262146,0.13617102801799774,-0.008923163637518883,-0.9906449317932129,-0.1361711323261261,0.008923232555389404,0.9906451106071472,8.98871898651123,0.9947527647018433,-0.07372016459703445,0.07093887776136398,-0.0,0.9949231147766113,-0.07382737845182419,0.06838913261890411,-0.0005904057761654258,0.703934371471405,-0.10056231915950775,-0.003845407860353589,0.7030994296073914
sphere_quat_probe,33,1.6499987840652466,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0762052834033966,0.07161920517683029,0.040982604026794434,0.04229966551065445,-0.1396578550338745,-0.1473013311624527,0.9791823029518127,0.13509897887706757,-0.008844257332384586,-0.9907926321029663,-0.13509902358055115,0.008844256401062012,0.9907925128936768,8.984237670898438,0.9947909116744995,-0.07371733337640762,0.07040421664714813,-0.0,0.9949604272842407,-0.07382465898990631,0.06784787774085999,-0.0005896895308978856,0.7039602398872375,-0.10017763823270798,-0.004226213786751032,0.7031261920928955
sphere_quat_probe,34,1.6999987363815308,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07684153318405151,0.07161913812160492,0.04037719964981079,0.04169965535402298,-0.13859744369983673,-0.14730143547058105,0.9793329834938049,0.13402752578258514,-0.008765626698732376,-0.990938663482666,-0.13402757048606873,0.00876551866531372,0.9909387826919556,8.979666709899902,0.9948288202285767,-0.07371452450752258,0.06986961513757706,-0.0,0.9949973225593567,-0.07382185757160187,0.0673070028424263,-0.0005888604209758341,0.7039858102798462,-0.0997932106256485,-0.004606711212545633,0.7031528949737549
sphere_quat_probe,35,1.749998688697815,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07747730612754822,0.0716191828250885,0.03977140784263611,0.04109964519739151,-0.13753782212734222,-0.14730136096477509,0.9794823527336121,0.1329561024904251,-0.008686934597790241,-0.9910836219787598,-0.13295616209506989,0.008687019348144531,0.9910838007926941,8.975180625915527,0.9948664307594299,-0.07371173799037933,0.06933507323265076,-0.0,0.9950339198112488,-0.0738193467259407,0.06676620244979858,-0.0005880905082449317,0.704011082649231,-0.09940904378890991,-0.004987326450645924,0.7031794190406799
