rail,segment,waypoint,path_file,x_m,y_m,z_m,nearest_cloud_distance_m,path_step_m,path_continuous,normal_angle_from_previous_deg,normal_angle_continuous_deg,normal_x,normal_y,normal_z,k1_1_m,k2_1_m,radius1_m,radius2_m,surface_class,pad_curvature_ratio,normal_spread_p95_deg,normal_spread_max_deg,fit_rms_m,fit_condition,boundary_distance_m,angular_coverage,hole_risk,fit_confidence,neighbor_count,point_density_m2,boundary_risk,path_deviation_risk,curvature_jump_risk,geometry_risk,unsafe_geometry_pt_design,unsafe_reasons,review_reasons,source_row_index,risk_envelope,schedule_state,contact_group,requires_reapproach,entry_progress,force_target_unlimited_n,force_command_n,feed_target_unlimited_mm_s,feed_command_mm_s,contact_path_step_m,nominal_contact_dt_s
C,12,11,path_C12.npy,-0.13570000231266022,-0.521399974822998,0.6841999888420105,2.763567538185907e-08,0.03591853217556349,True,0.4054913655896869,0.4054913655896869,-0.03399522509239003,0.002562667811636371,0.999418709753127,0.3993855407348199,0.04244289976533086,2.503846278861583,23.561066881128653,concave,0.021966204740415097,1.0778069153973375,1.1879305680783796,0.0007172334647712566,10.037391334180674,0.05176199772220056,1.0,0.0,0.9805556246626735,150,13262.911924324613,0.058872768687262544,1.3817837690929535e-06,0.07321235549331877,0.07321235549331877,False,,,11,0.48523099797554753,POLISH,2,False,1.0,6.566441180318576,6.566441180318576,9.665633831674318,9.665633831674318,0.03591853217556349,3.716107272536885
C,12,12,path_C12.npy,-0.10649999976158142,-0.5259000062942505,0.6851999759674072,2.4844314221046884e-08,0.02956163741196062,True,0.24665623688899507,0.24665623688899507,-0.03340996503775793,0.00682765928872191,0.9994184095286683,0.4446729083347054,0.07431705035697955,2.248843995792295,13.455862351863162,concave,0.0244570099584088,1.2079753221017078,1.3904191160694708,0.0009352309097060167,10.002686218388357,0.055053577136512905,1.0,0.0,0.9675861307646431,152,13439.750749982273,0.0,1.2422157110523442e-06,0.01660536811995801,0.06039876610508539,False,,,12,0.07321235549331877,POLISH,2,False,1.0,7.954114089903807,7.954114089903807,12.602874823629723,12.602874823629723,0.02956163741196062,2.655017259534303
C,12,13,path_C12.npy,-0.07739999890327454,-0.5304999947547913,0.6862999796867371,2.10081811033754e-08,0.029481858014262077,True,0.17775833745339684,0.17775833745339684,-0.030612028489170964,0.008165762516023663,0.9994979860081311,0.30065285746743586,-0.05231508874469816,3.3260951132264274,19.114944158464116,saddle,0.016535907160708973,0.8322774761501575,0.904650608901278,0.0008692495916785128,10.274712609031218,0.05464813384678831,1.0,0.0,0.9718154262708377,148,13086.073098666951,0.00639756642203082,1.05040905516877e-06,0.052807351984665504,0.052807351984665504,False,,,13,0.06039876610508539,POLISH,2,False,1.0,7.968489913636475,7.968489913636475,12.633303650530538,12.633303650530538,0.029481858014262077,2.3364756311617496
C,12,14,path_C12.npy,-0.05209999904036522,-0.5285000205039978,0.6875,2.0526442118557623e-08,0.02540728121659797,True,0.15267920922281009,0.15267920922281009,-0.03188734769227457,0.010504707993557077,0.9994362651850902,0.37635119380178317,-0.10231544480644653,2.6570926742607344,9.77369547570978,saddle,0.020699315659098074,1.0365032193984005,1.1569675789324523,0.0008863543812360291,10.23892476856548,0.05209010336775097,1.0,0.0,0.9707434521249818,144,12732.395447351628,0.05290721149543698,1.0263221059278812e-06,0.02775605665592734,0.05290721149543698,False,,,14,0.06039876610508539,POLISH,2,False,1.0,7.968489913636475,7.968489913636475,12.633303650530538,12.633303650530538,0.02540728121659797,2.011135164595762
C,12,15,path_C12.npy,-0.023499999195337296,-0.5884000062942505,0.6869000196456909,2.0645053748007577e-08,0.06638017976198639,True,0.8347396922790687,0.8347396922790687,-0.01741059962832176,0.01210459807739111,0.9997751495841289,-0.07390727601189151,-1.0447549212997402,13.530467552871281,0.9571622775951489,convex,0.057461520671485716,2.8150725919861266,3.1691328203146694,0.0010203585634777637,10.029823873486976,0.05579595687344309,1.0,0.0,0.9617656755736884,155,13705.008988468766,0.0,1.0322526874003788e-06,0.24508136674925093,0.24508136674925093,False,,,15,0.24508136674925093,POLISH,2,False,1.0,7.547740804954949,7.547740804954949,11.74271803715464,11.74271803715464,0.06638017976198639,5.446350566345435
C,12,16,path_C12.npy,0.009499999694526196,-0.5842000246047974,0.6891999840736389,2.9311061792985502e-08,0.033345608545842426,True,1.4415973679736098,1.4415973679736098,0.007658136677628576,0.01424306452599044,0.9998692354780874,0.11054619065766935,-0.7912823348041784,9.045992395131194,1.2637714201562122,saddle,0.04352052841422981,2.231607652164396,2.340845625004332,0.0010947529946912955,10.180242351192385,0.05364768625838975,1.0,0.0,0.9563622582761503,151,13351.331337153442,0.024587522574731846,1.465553089649275e-06,0.09293994838170602,0.11158038260821981,False,,,16,0.24508136674925093,POLISH,2,False,1.0,7.547740804954949,7.547740804954949,11.74271803715464,11.74271803715464,0.033345608545842426,2.8396840016370137
C,12,17,path_C12.npy,0.03530000150203705,-0.529699981212616,0.6855000257492065,3.190992870356326e-08,0.060411791188639284,True,1.3304763842610374,1.3304763842610374,0.03081616472355711,0.012592005686476289,0.9994457490952285,-0.01843420448536648,-0.6502458242905957,54.24698422944285,1.5378799257818818,convex,0.03576352033598277,1.754150756500853,1.9272847245900715,0.0010683878661515219,10.013204581536515,0.055809903426294,1.0,0.0,0.9583097884674,150,13262.911924324613,0.0,1.595496435178163e-06,0.05171338718831363,0.08770753782504265,False,,,17,0.08770753782504265,POLISH,2,False,1.0,7.934814690726486,7.934814690726486,12.562024428704394,12.562024428704394,0.060411791188639284,4.971193689750052
C,12,18,path_C12.npy,0.060499999672174454,-0.5799000263214111,0.6877999901771545,2.8096484609224855e-08,0.05621720620121409,True,0.2872889598738156,0.2872889598738156,0.035826071873468916,0.012469665282651478,0.9992802409844076,0.08010513028877658,0.0502431498849939,12.483594950723257,19.903210731990146,concave,0.004405782165882712,0.22343930795976658,0.23460084066012285,0.0007170179317902046,10.203246591702994,0.0505397941670106,1.0,0.0,0.9805669786529417,149,13174.492511495782,0.08109465150889816,1.4048242304612428e-06,0.20905158780066704,0.20905158780066704,False,,,18,0.20905158780066704,POLISH,2,False,1.0,7.661493448075795,7.661493448075795,11.983494465093766,11.983494465093766,0.05621720620121409,4.580649237398548
C,12,19,path_C12.npy,0.0860000029206276,-0.5723000168800354,0.6862999796867371,2.6572435186939885e-08,0.026650709946481416,True,0.020944921097818415,0.020944921097818415,0.03571748538201861,0.012818722903323244,0.9992797113827105,0.07134919916869409,0.007578185496871665,14.015574269245201,131.95770945601794,concave,0.003924205954278175,0.1954698590110252,0.22028227133603556,0.0006744381493305597,10.199526263251794,0.053231744679259806,1.0,0.0,0.9827503126964771,151,13351.331337153442,0.03215009674073077,1.3286217593469942e-06,0.0032105080773635795,0.03215009674073077,False,,,19,0.20905158780066704,POLISH,2,False,1.0,7.661493448075795,7.661493448075795,11.983494465093766,11.983494465093766,0.026650709946481416,2.223951454570383
C,12,20,path_C12.npy,0.11479999870061874,-0.567799985408783,0.6852999925613403,1.6429414582004217e-08,0.029166590723304114,True,0.03620945829729344,0.03620945829729344,0.03520943948521951,0.012443539940819502,0.9993024835778592,0.043814535674376015,-0.0012677740000811841,22.823475922051784,788.7841207785956,near_flat,0.002409799462090681,0.12179247881837547,0.13259058148573424,0.0005776010857286492,10.113725018073916,0.0522158834265416,1.0,0.0,0.9872632999155492,148,13086.073098666951,0.050620301335607354,8.214707291002108e-07,0.010096043281249958,0.050620301335607354,False,,,20,0.050620301335607354,POLISH,2,False,1.0,7.97771652712276,7.97771652712276,12.652833315743173,12.652833315743173,0.029166590723304114,2.367770958624035
C,12,21,path_C12.npy,0.14139999449253082,-0.565500020980835,0.682200014591217,2.6142518359275192e-08,0.026878606286688606,True,0.018791805828778166,0.018791805828778166,0.03500908833891456,0.012184069744999623,0.9993127199121038,0.18183291943164873,-0.03286427118349891,5.49955422332589,30.428181243285813,saddle,0.01000081056874068,0.503429129536769,0.5480547812397615,0.0009464727574097527,9.864154808950376,0.055902612964858135,1.0,0.0,0.9668405449113214,154,13616.589575639935,0.0,1.3071259179637596e-06,0.050606740711,0.050606740711,False,,,21,0.3955567721347638,POLISH,2,False,1.0,6.9631586819683395,6.9631586819683395,10.50535254349965,10.50535254349965,0.026878606286688606,2.3213049977281273
C,12,22,path_C12.npy,0.17270000278949738,-0.558899998664856,0.6830999851226807,1.5195345898238884e-08,0.0320009493752779,True,0.974985108807192,0.974985108807192,0.01801853027201971,0.013013665368032726,0.999752958025394,1.2606241161628227,0.12357355439924267,0.7932578690021187,8.09234633463071,concave,0.06933432638895524,3.4778301502365214,3.833707004153928,0.0013541533542576793,10.113187330059814,0.052194201240005095,1.0,0.0,0.9354837847469425,150,13262.911924324613,0.05101452290899833,7.597672949119442e-07,0.3955567721347638,0.3955567721347638,False,,,22,0.3955567721347638,POLISH,2,False,1.0,6.9631586819683395,6.9631586819683395,10.50535254349965,10.50535254349965,0.0320009493752779,3.046156637082968
C,12,23,path_C12.npy,0.2003999948501587,-0.5892999768257141,0.680400013923645,2.7521560357814472e-08,0.04121575034882872,True,2.1158962121967417,2.1158962121967417,-0.01888559993798037,0.014319936142680142,0.9997190973187678,1.3859921058333378,-0.29364735058216995,0.7215048309375058,3.4054453344035016,saddle,0.07622956582083358,3.8719088066109526,4.2344860114573155,0.0015394173977535135,10.026646420577691,0.05556372033686405,1.0,0.0,0.9189757925666439,151,13351.331337153442,0.0,1.3760780178907236e-06,0.04596826287918891,0.19359544033054762,False,,,23,0.3955567721347638,POLISH,2,False,1.0,6.9631586819683395,6.9631586819683395,10.50535254349965,10.50535254349965,0.04121575034882872,3.923309587009681
C,12,24,path_C12.npy,0.22939999401569366,-0.5713000297546387,0.6861000061035156,3.095809014450721e-08,0.034604738938664635,True,0.505485313700646,0.505485313700646,-0.010711566944336073,0.011004433090866917,0.9998820754398717,0.16008783448656283,-2.1749261456396627,6.246570847855002,0.45978572743944474,saddle,0.11962093801018145,5.7466309486131255,6.627270022833849,0.0016044887169252237,10.580634916964788,0.05343740415407193,1.0,0.0,0.9129306957170386,151,13351.331337153442,0.02841083356232854,1.5479045072253605e-06,0.2892758145956525,0.2892758145956525,False,,,24,0.35945677062597686,POLISH,2,False,1.0,7.115788136250767,7.115788136250767,10.828418221730791,10.828418221730791,0.034604738938664635,3.24412775589237
C,12,25,path_C12.npy,0.25870001316070557,-0.5629000067710876,0.6840999722480774,3.145188405493769e-08,0.030545894052149605,True,3.0847153474586206,3.0847153474586206,0.04249760462942487,0.019111460852639737,0.9989137628768756,-0.1803707140965094,-2.770113178837708,5.544137278654553,0.36099608046324766,convex,0.15235622483607394,7.189135412519537,8.212160489248024,0.0015200517595759335,10.702671001931297,0.051267351443216674,1.0,0.0,0.9207523484845949,146,12909.23427300929,0.06786633739606052,1.5725942027468843e-06,0.21823524550594997,0.35945677062597686,False,,,25,0.8674589047741129,POLISH,2,False,1.0,5.144134067929782,5.144134067929782,6.655083777118038,6.655083777118038,0.030545894052149605,3.494253503006531
C,12,26,path_C12.npy,0.2849000096321106,-0.5271000266075134,0.6815000176429749,3.334684223090769e-08,0.04443915119309253,True,2.8040769359250675,2.8040769359250675,0.08961401972745961,0.03187241000361783,0.9954664619909844,-0.019878132508692192,-0.4043161658174003,50.306536570411026,2.473311938884051,convex,0.022237389119957016,1.1143086081294058,1.2579894471544912,0.0012521188644332348,10.882520440836702,0.05069415800307181,1.0,0.0,0.9440450453491617,145,12820.814860180459,0.07828803630778525,1.6673421115453845e-06,0.8674589047741129,0.8674589047741129,False,,,26,0.8674589047741129,POLISH,2,False,1.0,5.144134067929782,5.144134067929782,6.655083777118038,6.655083777118038,0.04443915119309253,6.677474346136145
C,12,27,path_C12.npy,0.313400000333786,-0.5834000110626221,0.6811000108718872,1.551421767630033e-08,0.06310386458100625,True,1.1217932566477133,1.1217932566477133,0.07062664412973715,0.02739490495481425,0.9971265698603603,-0.10794184329799494,-0.8057308759713591,9.264247945435775,1.2411091964105723,convex,0.04431519817842475,2.2035506797068307,2.3734940727935836,0.0012644939506784873,10.245272400880237,0.05264958719709224,1.0,0.0,0.9430293000941613,156,13793.428401297597,0.04273477823468652,7.757108838150165e-07,0.1471853937231182,0.1471853937231182,False,,,27,0.1471853937231182,POLISH,2,False,1.0,7.824159478967923,7.824159478967923,12.327804230482105,12.327804230482105,0.06310386458100625,6.6484999074683975
