env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,base_micro_ra_um,base_micro_rz_um,individual_scratch_initial_max_um,mar_density_mean,mar_severity_initial_mean,mar_severity_remaining_mean,q_mar_mean,profile_gu
1,initial,0,4,3,0.0,0.0,0.19793515835997447,1.0707605672748854,0.18535195812402364,1.0392576866095926,0.0,0.10095625841999645,0.9747356715164474,42.182865690010786,0.0,0.0,0.0,0.058442040464664176,0.28083267273518514,1.0897171190936548,0.0,0.0,0.0,1.0,41.90383483900645
1,initial,0,4,4,0.0,0.0,0.12602176139553925,0.5608019082685133,0.10582178293886041,0.5317078178869259,0.0,0.03336652001208474,1.2471479498505036,41.97506898399696,0.0,0.0,0.0,0.07240615893200862,0.2888066138690333,1.3936304018538623,0.0,0.0,0.0,1.0,46.45516584713851
2,initial,0,0,0,0.0,0.0,0.05737408549263668,0.2754524788989089,0.0533684007501323,0.2554683078235416,0.0,0.0,0.0,41.80636685313223,0.0,0.0,0.0,0.05737408549243006,0.2754524788990507,5.540092338990758e-11,0.0,0.0,0.0,1.0,78.0
2,initial,0,0,1,0.0,0.0,0.06086127492517823,0.27441255959545474,0.05691489089835969,0.26315913093010035,0.0,0.003400635865897903,0.1081252887155909,42.40470622331309,0.0,0.0,0.0,0.06058336058555714,0.2697350770910422,0.07842100717606922,0.0,0.0,0.0,1.0,25.53
2,initial,0,0,2,0.0,0.0,0.08066377774942599,0.28121553395150267,0.0639268676639126,0.2449081962499084,0.0,0.0,0.0,43.487993926274044,0.0,0.0,0.0,0.08066377787920916,0.28121553383169395,1.0456719683379144e-07,0.0,0.0,0.0,1.0,77.88286223446
2,initial,0,0,3,0.0,0.0,0.07103758802293765,0.3314594485877891,0.05946531375380982,0.28965747388622,0.0,0.0014601578432094852,0.13717809000392772,44.00755142800455,0.0,0.0,0.0,0.07014325874602478,0.3181764522980651,0.08620842048084941,0.0,0.0,0.0,1.0,25.53
2,initial,0,0,4,0.0,0.0,0.06511768642986923,0.28550216239666687,0.05119470374687156,0.24451522145291835,0.0,0.0024616096883894488,0.08871144445171751,42.99161946356582,0.0,0.0,0.0,0.061819917717518116,0.276400752323708,0.08861665146476992,0.0,0.0,0.0,1.0,25.53
2,initial,0,1,0,0.0,0.0,0.05929869042094336,0.2494867858332598,0.05757834719826284,0.23605703347279614,0.0,0.0,0.0,42.28173334613428,0.0,0.0,0.0,0.05929869042094336,0.2494867858332598,3.9999552258560674e-23,0.0,0.0,0.0,1.0,78.0
2,initial,0,1,1,0.0,0.0,0.05401099256500422,0.2710121496449822,0.05094650898721433,0.2657889224404677,0.0,0.0,0.0,42.47776548320636,0.0,0.0,0.0,0.05401099257834659,0.27101215055225,4.52661141056708e-09,0.0,0.0,0.0,1.0,78.0
2,initial,0,1,2,0.0,0.0,0.16021941390661001,0.9939837349056079,0.15027509949175946,0.9672346805274827,0.0,0.052871750691978796,1.6817420811001569,43.53442480346474,0.0,0.0,0.0,0.08571634955896208,0.35254191463930096,1.797400143482054,0.0,0.0,0.0,1.0,41.255116522507564
2,initial,0,1,3,0.0,0.0,0.16650762619733225,0.7855773394547708,0.15898437892496328,0.7652996871009811,0.0,0.08791489828694467,0.9384600561646618,43.71956749251024,0.0,0.0,0.0,0.050922570917286566,0.23935505674309226,0.9735939575822382,0.0,0.0,0.0,1.0,38.126816776876865
2,initial,0,1,4,0.0,0.0,0.07339572779781318,0.45019331551499026,0.06880399310263322,0.43648101001818995,0.0,0.00927040600363629,0.7881438625703199,42.32225667669878,0.0,0.0,0.0,0.06605118958467422,0.2747878154371478,0.9516128908212362,0.0,0.0,0.0,1.0,54.4623640190658
2,initial,0,2,0,0.0,0.0,0.23554728976167646,1.9308886088642625,0.2258530837339854,1.8516658061519056,0.0,0.12265765362879769,1.7563849683351185,42.662177631424136,0.0,0.0,0.0,0.07375175953989307,0.3042775996519984,1.8205395977802092,0.0,0.0,0.0,1.0,35.34603781217672
2,initial,0,2,1,0.0,0.0,0.28014349210552814,1.631162762017762,0.2627684665550822,1.8429616403231766,0.0,0.14832688123880886,1.7271452458580565,42.81287435282179,0.0,0.0,0.0,0.07240025428343975,0.2799162893070468,1.8208521894974778,0.0,0.0,0.0,1.0,35.116668413907064
2,initial,0,2,2,0.0,0.0,0.1908369155920961,1.5007584482443153,0.17982557816265438,1.4840468154764581,0.0,0.08745992900648786,1.701382315782851,43.89039116373723,0.0,0.0,0.0,0.07789389288855524,0.2977823867392852,1.8191471605333598,0.0,0.0,0.0,1.0,39.70750293831917
