direction_mode,surface_profile,profile_seed,tile_i,tile_j,champion_all4_area_pct,trained_all4_area_pct,delta_all4_area_pct,champion_strict100,trained_strict100,champion_ge95,trained_ge95,champion_ge90,trained_ge90
cross_xy,factory_prepolish_deep_stress,19291,0,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,0,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,0,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,0,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,1,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,1,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,1,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,1,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,1,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,2,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,2,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,2,2,96.0,96.25,0.25,0,0,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,2,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,2,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,3,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,3,1,98.75,98.75,0.0,0,0,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,3,2,66.75,67.0,0.25,0,0,0,0,0,0
cross_xy,factory_prepolish_deep_stress,19291,3,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,3,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,4,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,4,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,4,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,4,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,factory_prepolish_deep_stress,19291,4,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19000,0,0,66.75,66.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,0,1,64.0,64.25,0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19000,0,2,31.25,31.75,0.5,0,0,0,0,0,0
cross_xy,legacy_stress,19000,0,3,57.99999999999999,57.99999999999999,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,0,4,67.25,67.5,0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19000,1,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19000,1,1,56.99999999999999,57.25,0.2500000000000071,0,0,0,0,0,0
cross_xy,legacy_stress,19000,1,2,77.5,77.75,0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19000,1,3,82.5,88.25,5.75,0,0,0,0,0,0
cross_xy,legacy_stress,19000,1,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19000,2,0,66.0,66.0,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,2,1,69.25,69.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,2,2,86.5,88.5,2.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,2,3,95.5,95.75,0.25,0,0,1,1,1,1
cross_xy,legacy_stress,19000,2,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19000,3,0,71.5,71.25,-0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19000,3,1,89.75,89.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,3,2,87.0,89.25,2.25,0,0,0,0,0,0
cross_xy,legacy_stress,19000,3,3,55.00000000000001,56.49999999999999,1.4999999999999858,0,0,0,0,0,0
cross_xy,legacy_stress,19000,3,4,92.5,92.5,0.0,0,0,0,0,1,1
cross_xy,legacy_stress,19000,4,0,80.25,80.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,4,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19000,4,2,76.5,77.0,0.5,0,0,0,0,0,0
cross_xy,legacy_stress,19000,4,3,46.0,46.0,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19000,4,4,61.0,61.25000000000001,0.2500000000000071,0,0,0,0,0,0
cross_xy,legacy_stress,19097,0,0,56.75,56.99999999999999,0.2499999999999929,0,0,0,0,0,0
cross_xy,legacy_stress,19097,0,1,58.25,57.99999999999999,-0.2500000000000071,0,0,0,0,0,0
cross_xy,legacy_stress,19097,0,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19097,0,3,86.0,86.0,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19097,0,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19097,1,0,60.0,59.75,-0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19097,1,1,65.25,65.0,-0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19097,1,2,78.75,78.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19097,1,3,63.74999999999999,64.25,0.5000000000000071,0,0,0,0,0,0
cross_xy,legacy_stress,19097,1,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19097,2,0,97.5,97.5,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19097,2,1,51.5,51.5,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19097,2,2,98.75,98.75,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19097,2,3,68.0,68.5,0.5,0,0,0,0,0,0
cross_xy,legacy_stress,19097,2,4,98.25,98.25,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19097,3,0,42.25,42.0,-0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19097,3,1,74.75,74.25,-0.5,0,0,0,0,0,0
cross_xy,legacy_stress,19097,3,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19097,3,3,88.25,88.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19097,3,4,93.0,93.0,0.0,0,0,0,0,1,1
cross_xy,legacy_stress,19097,4,0,68.5,68.5,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19097,4,1,89.75,89.5,-0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19097,4,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19097,4,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19097,4,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,0,0,25.25,25.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,0,1,83.5,84.5,1.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,0,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,0,3,95.25,95.25,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19194,0,4,52.5,52.5,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,1,0,52.25,52.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,1,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,1,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,1,3,97.25,97.25,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19194,1,4,53.75,53.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,2,0,49.25,49.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,2,1,75.25,75.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,2,2,70.0,70.75,0.75,0,0,0,0,0,0
cross_xy,legacy_stress,19194,2,3,48.75,49.5,0.75,0,0,0,0,0,0
cross_xy,legacy_stress,19194,2,4,97.75,97.75,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19194,3,0,75.75,75.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,3,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,3,2,65.0,65.0,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19194,3,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,3,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,4,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,4,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,4,2,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,4,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19194,4,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,0,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,0,1,81.5,94.25,12.75,0,0,0,0,0,1
cross_xy,legacy_stress,19291,0,2,76.5,78.25,1.75,0,0,0,0,0,0
cross_xy,legacy_stress,19291,0,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,0,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,1,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,1,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,1,2,85.0,87.75,2.75,0,0,0,0,0,0
cross_xy,legacy_stress,19291,1,3,75.25,75.25,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19291,1,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,2,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,2,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,2,2,79.75,79.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19291,2,3,78.0,78.0,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19291,2,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,3,0,66.25,66.5,0.25,0,0,0,0,0,0
cross_xy,legacy_stress,19291,3,1,64.75,64.75,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19291,3,2,53.0,53.0,0.0,0,0,0,0,0,0
cross_xy,legacy_stress,19291,3,3,99.25,99.25,0.0,0,0,1,1,1,1
cross_xy,legacy_stress,19291,3,4,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,4,0,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,4,1,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,4,2,60.75000000000001,61.0,0.2499999999999929,0,0,0,0,0,0
cross_xy,legacy_stress,19291,4,3,100.0,100.0,0.0,1,1,1,1,1,1
cross_xy,legacy_stress,19291,4,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,1,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,2,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,2,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,2,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,3,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,3,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,3,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19000,4,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,1,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,2,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,2,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,2,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,3,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,3,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,3,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19097,4,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,1,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,2,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,2,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,2,4,76.5,83.0,6.5,0,0,0,0,0,0
same_xx,factory_prepolish,19194,3,0,89.0,89.25,0.25,0,0,0,0,0,0
same_xx,factory_prepolish,19194,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,3,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,3,4,67.25,76.0,8.75,0,0,0,0,0,0
same_xx,factory_prepolish,19194,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19194,4,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,1,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,2,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,2,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,2,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,3,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,3,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,3,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish,19291,4,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,1,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,2,2,88.0,88.25,0.25,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19000,2,3,88.5,88.5,0.0,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19000,2,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,3,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,3,2,72.5,72.5,0.0,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19000,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,3,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19000,4,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,1,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,2,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,2,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,2,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,3,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,3,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,3,4,86.0,86.0,0.0,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19097,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19097,4,4,79.25,79.5,0.25,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19194,0,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,0,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,0,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,0,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,0,4,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,1,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,1,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,1,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,1,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,1,4,85.75,86.25,0.5,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19194,2,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,2,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,2,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,2,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,2,4,67.25,73.75,6.5,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19194,3,0,89.0,89.25,0.25,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19194,3,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,3,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,3,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,3,4,69.0,77.75,8.75,0,0,0,0,0,0
same_xx,factory_prepolish_deep_defect,19194,4,0,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,4,1,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,4,2,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,4,3,100.0,100.0,0.0,1,1,1,1,1,1
same_xx,factory_prepolish_deep_defect,19194,4,4,100.0,100.0,0.0,1,1,1,1,1,1
