policy_label,observation_dim,direction_mode,surface_profile,env,profile_seed,outcome,passes,quality_ok,safety_ok,control_steps,contact_steps,sensor_fault_steps,force_action_mean,feed_action_mean,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c
gate_e4_actor1,14,same_xx,factory_prepolish,2,15000,fail_max_passes,1,False,True,2649,2552,0,-0.30082579202339665,0.4969626830383803,67.00329540161982,69.98546648631005,0.1187698826412967,0.09510181820005553,0.898584478329151,0.8288989881166267,0.36602004433167534,0.34641570676330463,43.716082598792504,25.63911976835519
gate_e4_actor1,14,same_xx,factory_prepolish,3,15097,success,1,True,True,2872,2775,0,-0.13319454673148462,0.3037479281228316,69.28436977313591,73.65849213727378,0.10163270459273367,0.0795884113352122,0.7543425979312466,0.6880325654715516,0.40820613386954785,0.3010458964291391,41.92610369613045,28.608737324260925
gate_e4_actor1,14,same_xx,factory_prepolish_deep_defect,4,15000,fail_max_passes,1,False,True,2981,2884,0,-0.05870575887950544,0.2189298727215636,66.59169086353936,69.6545848396956,0.12011246507457109,0.09896730598672322,1.0021934775850196,0.9147442204970119,0.6210373657576407,0.5454036145638852,43.71036642099542,28.853637589592424
gate_e4_actor1,14,same_xx,factory_prepolish_deep_stress,6,15000,fail_max_passes,1,False,True,3071,2974,0,-0.0025450763214065367,0.15392296544622808,66.49939164497397,69.48050109759332,0.12102019308614813,0.10313925439073375,1.08447616639569,1.0148915737640931,1.0112598548810323,0.9115453133594408,43.710395907358745,28.857247807157496
gate_e4_actor1,14,same_xx,factory_prepolish_deep_defect,5,15097,success,1,True,True,3287,3189,0,0.12004175765430235,0.012764576538050831,68.2450109203862,73.21838083069152,0.10217305149665633,0.08435187977559121,0.8316613472213339,0.735788473982036,0.5733209879445182,0.4827292468067126,41.542977312687334,29.30385018469163
gate_e4_actor1,14,same_xx,factory_prepolish_deep_stress,7,15097,success,1,True,True,3291,3193,0,0.12286177613531626,0.010402969524730705,68.18353244894827,73.01699599979806,0.10263663724352884,0.08546724646908932,0.9142553740688442,0.819601532034852,0.9467769206244274,0.8768402244203621,41.54813559642671,29.297796446887162
gate_e4_actor1,14,same_xx,legacy_stress,1,15097,fail_max_passes,1,False,True,3902,3805,0,0.4019833849232237,-0.30465951354182236,67.56060177384202,69.6988571906225,0.10759803889502423,0.1131465533578863,1.9882701162819754,1.9959071795839818,1.8853337395339886,1.6453355870801456,40.9227378955345,29.537048630884335
gate_e4_actor1,14,same_xx,legacy_stress,0,15000,fail_max_passes,1,False,True,5728,5630,0,0.8763316710682472,-0.8452268240156495,51.222753544928494,59.251753120082064,0.16043768948093345,0.13772944417435723,2.158187520082016,2.026294298675215,1.7836126394887426,1.5042477531727236,41.354277159939144,29.536006956332507
