surface_profile,checkpoint,env,outcome,passes,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,quality_ok,safety_ok
new_car_mild,model_bc_robot_tesla12p7.pt,0,success,1,81.1033897011976,86.43800748523203,0.04993485964142556,0.05204092389325099,0.43502309689307916,0.40203742571053314,0.28823003786835455,0.19193995575482004,42.18370799618124,True,True
new_car_mild,model_bc_robot_tesla12p7.pt,2,success,1,84.33634617486696,87.09901253443303,0.049392246702836665,0.04748097315876532,0.40953277700676993,0.350665075464343,0.17537594023888803,0.07197958704457041,40.4203992207844,True,True
new_car_mild,model_bc_robot_tesla12p7.pt,1,success,1,86.02583431201006,87.98387002501113,0.03725486162390018,0.05004107743754407,0.27965671994531693,0.31651050668651015,0.0646567225414377,0.014293807379178236,43.31606261888738,True,True
new_car_mild,model_bc_robot_tesla12p7.pt,3,success,1,88.12260604741283,87.84179037239731,0.055753920892678284,0.05339131506379583,0.44099847691801874,0.4161461940794326,0.0,0.0,41.56726923714892,True,True
