surface_profile,checkpoint,env,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_min_baseline_ceiling_blocked_count,tile_cellwise_ceiling_blocked_count,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_gu_min_baseline_map_json,tile_gu_cellwise_worst_map_json,tile_optimistic_ceiling_gu_map_json,tile_optimistic_ceiling_min_baseline_map_json,tile_optimistic_ceiling_cellwise_worst_map_json,tile_q_clearcoat_current_map_json,tile_q_clearcoat_min_baseline_map_json,tile_q_clearcoat_cellwise_worst_map_json,tile_limiter_map_json,tile_cc_min_map_json,tile_cc_initial_min_map_json,tile_cc_initial_mean_map_json,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,roi_geometry_json,roi_tile_maps_json,profile_seed,profile_base_micro_ra_um,profile_base_micro_rz_um,profile_individual_scratch_initial_max_um,profile_individual_scratch_affected_fraction,profile_mar_density_mean,profile_mar_density_max,profile_mar_severity_initial_mean,profile_mar_severity_remaining_mean,profile_mar_severity_remaining_max,profile_q_mar_mean,profile_q_mar_min,profile_gu_mean,profile_gu_p10,profile_gu_min,profile_gu_std,profile_gloss_pass,profile_mar_model_id,profile_mar_evidence_tag,profile_metadata_json,profile_tile_maps_json
new_car_mild,model_bc_robot_tesla12p7.pt,0,1,success,5.7779998779296875,5.270985126495361,5.167821884155273,6.90031623840332,-0.2925146818161011,15.790509060025215,0.48670119047164917,0,81.1033897011976,86.43800748523203,0.04993485964142556,0.05204092389325099,0.43502309689307916,0.40203742571053314,0.28823003786835455,0.19193995575482004,42.585946685238504,42.18370799618124,0.40223868905726334,12.18370799618124,26.615881703436497,0.0,0.0,0.07783524627474904,,,,True,True,75.36564924904559,59.2175834161204,4,4,0,78.0,78.0,0,0,0,4,0,0:2;3:2;3:3;3:4,0:2;3:2;3:3;3:4,,,0:2;3:2;3:3;3:4,,"{""q_ra"": 0, ""q_scratch"": 4, ""q_thermal"": 0, ""q_uniformity"": 0}","[[76.967, 77.004, 67.974, 76.994, 76.968], [76.995, 77.165, 77.365, 77.463, 77.055], [77.246, 77.117, 77.243, 77.288, 77.117], [77.068, 76.971, 68.105, 59.218, 69.156], [77.063, 77.047, 77.271, 77.027, 77.255]]","[[76.967, 77.004, 67.974, 76.994, 76.968], [76.995, 77.165, 77.365, 77.463, 77.055], [77.246, 77.117, 77.243, 77.288, 77.117], [77.068, 76.971, 68.105, 59.218, 69.156], [77.063, 77.047, 77.271, 77.027, 77.255]]","[[76.967, 77.004, 67.974, 76.994, 76.968], [76.995, 77.165, 77.365, 77.463, 77.055], [77.246, 77.117, 77.243, 77.288, 77.117], [77.068, 76.971, 68.105, 59.218, 69.156], [77.063, 77.047, 77.271, 77.027, 77.255]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[0.932706, 0.946766, 0.913155, 0.931947, 0.950412], [0.936934, 0.955816, 0.912044, 0.922032, 0.954998], [0.934244, 0.958806, 0.907524, 0.932018, 0.959959], [0.934158, 0.955259, 0.918942, 0.934455, 0.959424], [0.952097, 0.934985, 0.90908, 0.925389, 0.933288]]","[[0.97887, 0.973841, 0.970701, 0.974851, 0.988149], [0.977961, 0.969916, 0.967763, 0.974529, 0.975132], [0.977961, 0.973749, 0.961937, 0.973817, 0.976617], [0.973361, 0.96653, 0.966529, 0.972729, 0.977216], [0.978607, 0.977503, 0.975957, 0.974313, 0.980512]]","[[0.976424, 0.967391, 0.968001, 0.972295, 0.97606], [0.971469, 0.963333, 0.963646, 0.969629, 0.971612], [0.972284, 0.961713, 0.961937, 0.966291, 0.973703], [0.971027, 0.961691, 0.962839, 0.967202, 0.974605], [0.975938, 0.969516, 0.972301, 0.96909, 0.979512]]","[[""q_uniformity"", ""q_uniformity"", ""q_scratch"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""]]","[[42.407, 42.263, 42.639, 44.088, 45.435], [42.392, 42.207, 42.597, 44.113, 45.452], [42.532, 42.371, 42.699, 44.28, 45.148], [42.365, 42.184, 42.627, 43.964, 44.97], [42.473, 42.438, 42.863, 44.002, 45.068]]","[[42.674, 42.592, 43.02, 44.451, 45.621], [42.672, 42.586, 43.017, 44.482, 45.846], [42.814, 42.705, 43.202, 44.664, 45.51], [42.703, 42.606, 43.065, 44.355, 45.319], [42.746, 42.724, 43.18, 44.371, 45.368]]","[[43.302, 42.952, 43.841, 45.116, 46.241], [43.226, 42.772, 43.812, 45.306, 46.18], [43.414, 42.903, 43.993, 45.322, 45.78], [43.236, 42.754, 43.741, 44.943, 45.603], [43.101, 43.303, 44.149, 45.131, 46.145]]",0.05204092389325099,0.40203742571053314,0.015142784935807799,0.21010398606314945,0.03689813895744319,0.19193343964738369,0.3095347080818688,0.07651382554036702,0.24718980955159928,0.4517935841441445,0.2482308555209227,0.04774222427087326,0.2327575989616797,0.06165874301175866,0.03391551901481594,0.3786129075588086,0.27594632450599965,0.10266658305280896,1.372052728865308,0.211,0.2331,0.9948,0.0005901954661448714,0.19193995575482004,42.18370799618124,0.01,0.2,"{""map_margin_x_m"": 0.06, ""map_margin_y_m"": 0.06, ""physical_footprint_inside"": true, ""physical_footprint_margin_x_m"": 0.024999999999999988, ""physical_footprint_margin_y_m"": 0.024999999999999988, ""quality_footprint_inside"": true, ""quality_footprint_margin_x_m"": 0.0049999999999999975, ""quality_footprint_margin_y_m"": 0.0049999999999999975, ""workpiece_size_x_m"": 0.36, ""workpiece_size_y_m"": 0.36}","{""clearcoat_min_um"": [[42.40656939, 42.26260829, 42.63852378, 44.0876443, 45.43543213], [42.39227317, 42.20731238, 42.59748524, 44.11295519, 45.4521741], [42.53175482, 42.3713295, 42.69910296, 44.28015828, 45.14772256], [42.3648818, 42.183708, 42.62734321, 43.96395187, 44.97001501], [42.47337411, 42.43774638, 42.86270437, 44.00193311, 45.06807833]], ""coverage_fraction"": [[0.8875, 1.0, 1.0, 1.0, 1.0], [0.9875, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [0.995, 1.0, 1.0, 1.0, 1.0]], ""fine_ra_um"": [[0.02185776, 0.01567191, 0.01600682, 0.01379551, 0.01748048], [0.01611593, 0.00696377, 0.00789164, 0.00931652, 0.01717219], [0.01173389, 0.00867193, 0.00798996, 0.0122361, 0.01685053], [0.01153422, 0.0088205, 0.01266389, 0.0220704, 0.01575413], [0.00970618, 0.01318293, 0.01390459, 0.02048012, 0.01897168]], ""fine_rz_um"": [[0.10614262, 0.06452199, 0.07949553, 0.06590996, 0.09305014], [0.07351149, 0.03050452, 0.03851135, 0.0416785, 0.08295618], [0.06036587, 0.04045075, 0.04165427, 0.05581671, 0.07879493], [0.05690083, 0.04306002, 0.07077632, 0.11930108, 0.08684323], [0.05451274, 0.05394363, 0.07231033, 0.08832129, 0.09461564]], ""over_fraction"": [[0.0, 0.0725, 0.105, 0.1475, 0.02], [0.0, 0.3925, 0.38, 0.7725, 0.305], [0.0025, 0.2625, 0.6925, 0.5825, 0.17], [0.0375, 0.5325, 0.5975, 0.3675, 0.1475], [0.0, 0.0275, 0.0625, 0.15, 0.0]], ""removal_mean_um"": [[0.17307451, 0.26595263, 0.30477598, 0.29859909, 0.25133823], [0.22875254, 0.3619597, 0.36076465, 0.39389509, 0.33382572], [0.27282616, 0.34005595, 0.38367118, 0.38371617, 0.32282727], [0.28385663, 0.37165967, 0.37752892, 0.34997518, 0.32218499], [0.2124374, 0.28070263, 0.31172795, 0.30629678, 0.24596268]], ""removal_std_um"": [[0.05906671, 0.05689981, 0.05252362, 0.05746865, 0.05901247], [0.05740671, 0.04763372, 0.03615475, 0.03057233, 0.05397994], [0.04299588, 0.05042316, 0.04318187, 0.04056404, 0.0504158], [0.0532217, 0.05882312, 0.05268564, 0.05441446, 0.0456693], [0.0535337, 0.05442215, 0.04152278, 0.05558825, 0.04248785]], ""scratch_max_um"": [[0.0, 0.0, 0.05820969, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12293154, 0.19193996, 0.09767499], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.00141593, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00167866, 0.00914158, 0.00251872], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.02328323, 0.01980841, 0.01899439, 0.01482698, 0.01972185], [0.01707729, 0.00792028, 0.00940307, 0.00996448, 0.0173758], [0.01174665, 0.00966267, 0.0093727, 0.01306473, 0.01914987], [0.01372961, 0.01009588, 0.01291633, 0.02488651, 0.01676475], [0.01115222, 0.01581412, 0.01526969, 0.02326252, 0.01829593]], ""total_rz_um"": [[0.09778915, 0.09075552, 0.08442335, 0.06744699, 0.09593531], [0.07497717, 0.03401683, 0.0437233, 0.04559906, 0.0820373], [0.05762774, 0.04404095, 0.04694503, 0.05804842, 0.08450388], [0.05976814, 0.03719578, 0.07531154, 0.12347049, 0.09005905], [0.05879919, 0.05571878, 0.07345108, 0.09340476, 0.09239844]], ""under_fraction"": [[0.8775, 0.435, 0.15, 0.2025, 0.455], [0.595, 0.0, 0.0, 0.0, 0.0375], [0.305, 0.025, 0.0, 0.0, 0.1025], [0.22, 0.0, 0.015, 0.0625, 0.095], [0.69, 0.265, 0.0825, 0.135, 0.525]], ""waviness_std_um"": [[0.04189087, 0.03493274, 0.02867573, 0.04042897, 0.04051178], [0.03992191, 0.02744142, 0.00981006, 0.01092495, 0.03175007], [0.02470369, 0.02117297, 0.01808421, 0.00979026, 0.02872114], [0.02449851, 0.03131013, 0.02365288, 0.01274664, 0.02467292], [0.03912381, 0.03107696, 0.01908135, 0.03302279, 0.03243122]]}",1000,0.04863188542573101,0.35590952098645867,0.2839645817162228,0.0083,0.05373305672983373,0.0788208663351823,0.05749687963731092,0.017311146150175535,0.05194440343462046,0.9926651001004977,0.9733349865844021,86.43800748523203,80.11934824810814,71.00250196283557,4.10073877658576,True,pt_design_subgrid_mar_optics_v1,PT-DESIGN_NO_MEASURED_MAR_GU_CALIBRATION,"{""base_micro_ra_target_um"": 0.049337492733999073, ""base_state_seed"": 2001003, ""design_status"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""individual_scratch_count"": 2, ""mar_density_target_mean"": 0.05435921816219469, ""mar_seed"": 5001041, ""mar_severity_target_mean"": 0.05802847353097034, ""parameter_tags"": {""base_micro_ra_range"": ""PT-DESIGN"", ""clearcoat_range"": ""existing L-DERIVED 40-50 um"", ""mar_density_and_severity"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""profile"": ""PT-DESIGN"", ""scratch_count_and_mixture"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""scratch_depth_range"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""scratch_geometry"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION""}, ""profile_id"": ""new_car_mild"", ""profile_seed"": 1000, ""sampled_scratch_depths"": [{""component"": ""light"", ""depth_um"": 0.1331536925873913}, {""component"": ""visible"", ""depth_um"": 0.5744466176141345}], ""sampled_scratch_lengths_m"": [0.037922420364739015, 0.06011719768370588], ""scratch_region"": ""centered_roi"", ""scratch_seed"": 3001017}","{""base_micro_ra_um"": [[0.04115224, 0.04621374, 0.04676724, 0.03473502, 0.04543186], [0.0448702, 0.03644053, 0.03588998, 0.03279248, 0.03938713], [0.03786956, 0.04844654, 0.03801079, 0.03964418, 0.04733947], [0.05173821, 0.04785766, 0.04226938, 0.04615842, 0.0372518], [0.03117961, 0.04708205, 0.04487137, 0.04823911, 0.03116251]], ""base_micro_rz_um"": [[0.17162565, 0.17399254, 0.18035804, 0.15807747, 0.19036043], [0.18681528, 0.16209246, 0.16732565, 0.14051512, 0.18011734], [0.16647197, 0.19244915, 0.1848362, 0.17726564, 0.18804674], [0.26221532, 0.15457911, 0.17646811, 0.23872, 0.15620334], [0.13468125, 0.16766932, 0.19049886, 0.1947368, 0.15569765]], ""clearcoat_min_um"": [[42.40656939, 42.26260829, 42.63852378, 44.0876443, 45.43543213], [42.39227317, 42.20731238, 42.59748524, 44.11295519, 45.4521741], [42.53175482, 42.3713295, 42.69910296, 44.28015828, 45.14772256], [42.3648818, 42.183708, 42.62734321, 43.96395187, 44.97001501], [42.47337411, 42.43774638, 42.86270437, 44.00193311, 45.06807833]], ""coverage_fraction"": [[0.8875, 1.0, 1.0, 1.0, 1.0], [0.9875, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [0.995, 1.0, 1.0, 1.0, 1.0]], ""fine_ra_um"": [[0.02185776, 0.01567191, 0.01600682, 0.01379551, 0.01748048], [0.01611593, 0.00696377, 0.00789164, 0.00931652, 0.01717219], [0.01173389, 0.00867193, 0.00798996, 0.0122361, 0.01685053], [0.01153422, 0.0088205, 0.01266389, 0.0220704, 0.01575413], [0.00970618, 0.01318293, 0.01390459, 0.02048012, 0.01897168]], ""fine_rz_um"": [[0.10614262, 0.06452199, 0.07949553, 0.06590996, 0.09305014], [0.07351149, 0.03050452, 0.03851135, 0.0416785, 0.08295618], [0.06036587, 0.04045075, 0.04165427, 0.05581671, 0.07879493], [0.05690083, 0.04306002, 0.07077632, 0.11930108, 0.08684323], [0.05451274, 0.05394363, 0.07231033, 0.08832129, 0.09461564]], ""individual_scratch_initial_max_um"": [[0.0, 0.0, 0.13284411, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.28396458, 0.26812987, 0.2474763], [0.0, 0.0, 0.0, 0.0, 0.0]], ""mar_density_mean"": [[0.05913064, 0.06585615, 0.05776289, 0.05326891, 0.06635592], [0.04841663, 0.04323282, 0.05145871, 0.0442608, 0.04304309], [0.05750239, 0.0481928, 0.0584355, 0.06548206, 0.04556189], [0.05097253, 0.05138743, 0.05430993, 0.06385662, 0.06341294], [0.0469387, 0.04688644, 0.05313443, 0.06092972, 0.04353648]], ""mar_severity_initial_mean"": [[0.05141267, 0.03377931, 0.03768036, 0.05063074, 0.05126337], [0.05279197, 0.05278439, 0.0620322, 0.06392563, 0.05010369], [0.06356079, 0.0746734, 0.06331561, 0.04713221, 0.04088058], [0.07265343, 0.07494648, 0.07110806, 0.06240788, 0.04412855], [0.07031915, 0.05707637, 0.0577081, 0.06834666, 0.06276039]], ""mar_severity_remaining_mean"": [[0.02708294, 0.01195709, 0.01116353, 0.01547671, 0.01909905], [0.02170088, 0.01254742, 0.01478662, 0.01326505, 0.01357626], [0.02138635, 0.01950935, 0.01396401, 0.01030677, 0.01131955], [0.02389805, 0.01734917, 0.01609727, 0.01577187, 0.01208989], [0.03056707, 0.0187588, 0.01674065, 0.02049889, 0.02386541]], ""over_fraction"": [[0.0, 0.0725, 0.105, 0.1475, 0.02], [0.0, 0.3925, 0.38, 0.7725, 0.305], [0.0025, 0.2625, 0.6925, 0.5825, 0.17], [0.0375, 0.5325, 0.5975, 0.3675, 0.1475], [0.0, 0.0275, 0.0625, 0.15, 0.0]], ""profile_gu"": [[87.86105144, 87.9960676, 79.61566398, 87.98284397, 87.9059992], [87.95541607, 88.17396592, 88.32805617, 88.43865342, 88.06858402], [88.16117089, 88.07952101, 88.21393735, 88.26826911, 88.13313632], [88.001156, 87.95339497, 79.71593745, 71.00250196, 80.72446444], [87.96874511, 88.02475514, 88.22681424, 87.9606731, 88.18940824]], ""q_mar_mean"": [[0.98732246, 0.99367677, 0.99486205, 0.99340762, 0.99009566], [0.99161689, 0.99567989, 0.99395459, 0.99534427, 0.99534953], [0.9902701, 0.99250374, 0.99376825, 0.99458214, 0.99587509], [0.99034855, 0.99289491, 0.9930377, 0.99194026, 0.99383807], [0.98862058, 0.99302462, 0.99292951, 0.99014597, 0.9915383]], ""removal_mean_um"": [[0.17307451, 0.26595263, 0.30477598, 0.29859909, 0.25133823], [0.22875254, 0.3619597, 0.36076465, 0.39389509, 0.33382572], [0.27282616, 0.34005595, 0.38367118, 0.38371617, 0.32282727], [0.28385663, 0.37165967, 0.37752892, 0.34997518, 0.32218499], [0.2124374, 0.28070263, 0.31172795, 0.30629678, 0.24596268]], ""removal_std_um"": [[0.05906671, 0.05689981, 0.05252362, 0.05746865, 0.05901247], [0.05740671, 0.04763372, 0.03615475, 0.03057233, 0.05397994], [0.04299588, 0.05042316, 0.04318187, 0.04056404, 0.0504158], [0.0532217, 0.05882312, 0.05268564, 0.05441446, 0.0456693], [0.0535337, 0.05442215, 0.04152278, 0.05558825, 0.04248785]], ""scratch_max_um"": [[0.0, 0.0, 0.05820969, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12293154, 0.19193996, 0.09767499], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.00141593, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00167866, 0.00914158, 0.00251872], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.02328323, 0.01980841, 0.01899439, 0.01482698, 0.01972185], [0.01707729, 0.00792028, 0.00940307, 0.00996448, 0.0173758], [0.01174665, 0.00966267, 0.0093727, 0.01306473, 0.01914987], [0.01372961, 0.01009588, 0.01291633, 0.02488651, 0.01676475], [0.01115222, 0.01581412, 0.01526969, 0.02326252, 0.01829593]], ""total_rz_um"": [[0.09778915, 0.09075552, 0.08442335, 0.06744699, 0.09593531], [0.07497717, 0.03401683, 0.0437233, 0.04559906, 0.0820373], [0.05762774, 0.04404095, 0.04694503, 0.05804842, 0.08450388], [0.05976814, 0.03719578, 0.07531154, 0.12347049, 0.09005905], [0.05879919, 0.05571878, 0.07345108, 0.09340476, 0.09239844]], ""under_fraction"": [[0.8775, 0.435, 0.15, 0.2025, 0.455], [0.595, 0.0, 0.0, 0.0, 0.0375], [0.305, 0.025, 0.0, 0.0, 0.1025], [0.22, 0.0, 0.015, 0.0625, 0.095], [0.69, 0.265, 0.0825, 0.135, 0.525]], ""waviness_std_um"": [[0.04189087, 0.03493274, 0.02867573, 0.04042897, 0.04051178], [0.03992191, 0.02744142, 0.00981006, 0.01092495, 0.03175007], [0.02470369, 0.02117297, 0.01808421, 0.00979026, 0.02872114], [0.02449851, 0.03131013, 0.02365288, 0.01274664, 0.02467292], [0.03912381, 0.03107696, 0.01908135, 0.03302279, 0.03243122]]}"
