candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z
freeform_s0_cross,1,0.05000000074505806,5.7779998779296875,0.0,0.0,0.4122498631477356,0.0,0.0,False,14.0,-0.29807546734809875,0.12447251379489899,0.23378244042396545,0.06149999052286148,-2.761019746166937e-10,-2.0305384110241853e-11,1.0
freeform_s0_cross,2,0.10000000149011612,5.7779998779296875,0.0,0.0,0.4199356734752655,0.0,0.0,False,14.0,-0.19091570377349854,0.10312171280384064,0.19246798753738403,0.06089998036623001,-3.3609326237638015e-06,-6.266847094593686e-07,1.0
freeform_s0_cross,3,0.15000002086162567,5.7779998779296875,0.0,0.0,0.41999948024749756,0.0,0.0,False,14.0,-0.11042472720146179,0.08313765376806259,0.12593436241149902,0.06029997020959854,-0.0003125163493677974,-0.00011953119974350557,0.9999999403953552
freeform_s0_cross,4,0.20000006258487701,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.0776340663433075,0.0764063149690628,0.10888487100601196,0.05969996005296707,-0.00108129542786628,-0.0005547700566239655,0.9999992847442627
freeform_s0_cross,5,0.25000008940696716,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.051530808210372925,0.07476681470870972,0.11920368671417236,0.0590999498963356,-0.0024329700972884893,-0.0015312967589125037,0.9999958872795105
freeform_s0_cross,6,0.30000004172325134,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.02641889452934265,0.08087161183357239,0.13701429963111877,0.05849993973970413,-0.005074798129498959,-0.003561274381354451,0.9999808073043823
freeform_s0_cross,7,0.3499999940395355,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.007486104965209961,0.0794733315706253,0.15328186750411987,0.05789992958307266,-0.006918447557836771,-0.005615892820060253,0.9999603033065796
freeform_s0_cross,8,0.3999999463558197,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.010616332292556763,0.07681238651275635,0.13668569922447205,0.05729991942644119,-0.008546264842152596,-0.00767802307382226,0.9999340176582336
freeform_s0_cross,9,0.4499998986721039,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.029765427112579346,0.0739331990480423,0.1049133837223053,0.05669990926980972,-0.010341634973883629,-0.009418453089892864,0.9999021887779236
freeform_s0_cross,10,0.49999985098838806,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.04696542024612427,0.06964236497879028,0.0748281180858612,0.05609989911317825,-0.011696221306920052,-0.010096002370119095,0.9998806118965149
freeform_s0_cross,11,0.5499998331069946,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06058990955352783,0.07258552312850952,0.05898404121398926,0.05549988895654678,-0.011620702221989632,-0.009802172891795635,0.9998844265937805
freeform_s0_cross,12,0.5999997854232788,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0668555200099945,0.07571692019701004,0.05417314171791077,0.054899878799915314,-0.010496370494365692,-0.009078886359930038,0.999903678894043
freeform_s0_cross,13,0.649999737739563,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06844797730445862,0.07512390613555908,0.05290213227272034,0.054299868643283844,-0.01023110095411539,-0.008951726369559765,0.9999076128005981
freeform_s0_cross,14,0.6999996900558472,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06902360916137695,0.07416854053735733,0.05222618579864502,0.053699858486652374,-0.01021001860499382,-0.008972362615168095,0.9999076128005981
freeform_s0_cross,15,0.7499996423721313,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06938931345939636,0.07324665784835815,0.05162760615348816,0.053099848330020905,-0.010228222236037254,-0.00901754666119814,0.9999070167541504
freeform_s0_cross,16,0.7999995946884155,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06847074627876282,0.07234390079975128,0.051142334938049316,0.052499838173389435,-0.01052120327949524,-0.009195365011692047,0.9999023675918579
freeform_s0_cross,17,0.8499995470046997,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06778016686439514,0.07188469171524048,0.05063435435295105,0.051899828016757965,-0.010702716186642647,-0.009301673620939255,0.9998994469642639
freeform_s0_cross,18,0.8999994993209839,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06766638159751892,0.07168249785900116,0.050055235624313354,0.051299817860126495,-0.010742932558059692,-0.00932942982763052,0.9998987913131714
freeform_s0_cross,19,0.9499994516372681,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06793847680091858,0.07159523665904999,0.04944416880607605,0.050699807703495026,-0.010698909871280193,-0.009312096051871777,0.9998993873596191
freeform_s0_cross,20,0.9999994039535522,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06841012835502625,0.07155756652355194,0.048827677965164185,0.050099797546863556,-0.010609299875795841,-0.009271623566746712,0.999900758266449
freeform_s0_cross,21,1.0499993562698364,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06897526979446411,0.07154150307178497,0.04821392893791199,0.049499787390232086,-0.01049403753131628,-0.009219218976795673,0.9999024271965027
freeform_s0_cross,22,1.0999993085861206,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06958091259002686,0.07153479009866714,0.04760280251502991,0.048899777233600616,-0.010363034904003143,-0.00916038267314434,0.9999043345451355
freeform_s0_cross,23,1.1499992609024048,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07020360231399536,0.07153275609016418,0.0469946563243866,0.04829976707696915,-0.01022071298211813,-0.009097539819777012,0.9999063611030579
freeform_s0_cross,24,1.199999213218689,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0708332359790802,0.07153202593326569,0.046387702226638794,0.04769975692033768,-0.010069143027067184,-0.009031908586621284,0.9999085068702698
freeform_s0_cross,25,1.2499991655349731,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07146573066711426,0.0715322345495224,0.04578101634979248,0.04709974676370621,-0.009909022599458694,-0.008963904343545437,0.9999107122421265
freeform_s0_cross,26,1.2999991178512573,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07209908962249756,0.07153281569480896,0.04517519474029541,0.04649973660707474,-0.009740706533193588,-0.008893785066902637,0.9999129772186279
freeform_s0_cross,27,1.3499990701675415,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07273310422897339,0.07153332978487015,0.044568777084350586,0.04589972645044327,-0.009564134292304516,-0.008821622468531132,0.999915361404419
freeform_s0_cross,28,1.3999990224838257,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07336723804473877,0.07153388857841492,0.04396301507949829,0.0452997162938118,-0.009379295632243156,-0.008747472427785397,0.99991774559021
freeform_s0_cross,29,1.4499989748001099,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07400164008140564,0.0715346485376358,0.04335731267929077,0.04469970613718033,-0.009185991249978542,-0.008671306073665619,0.9999201893806458
freeform_s0_cross,30,1.499998927116394,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07463568449020386,0.07153546065092087,0.04275140166282654,0.04409969598054886,-0.008984307758510113,-0.00859322864562273,0.9999226927757263
freeform_s0_cross,31,1.5499988794326782,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0752699077129364,0.07153619825839996,0.04214563965797424,0.04349968582391739,-0.008773970417678356,-0.008513201959431171,0.9999252557754517
freeform_s0_cross,32,1.5999988317489624,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07590407133102417,0.07153670489788055,0.04153960943222046,0.04289967566728592,-0.00855496060103178,-0.008431288413703442,0.9999278783798218
freeform_s0_cross,33,1.6499987840652466,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07653826475143433,0.07153758406639099,0.04093390703201294,0.04229966551065445,-0.008327058516442776,-0.008347412571310997,0.9999305009841919
freeform_s0_cross,34,1.6999987363815308,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07717257738113403,0.07153820991516113,0.040327996015548706,0.04169965535402298,-0.008090202696621418,-0.008261656388640404,0.999933123588562
