candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z,link6_axis_x,link6_axis_y,link6_axis_z,pad_outward_axis_x,pad_outward_axis_y,pad_outward_axis_z,normal_alignment_error_deg,target_quat_x,target_quat_y,target_quat_z,target_quat_w,actual_link6_quat_x,actual_link6_quat_y,actual_link6_quat_z,actual_link6_quat_w,actual_pad_quat_x,actual_pad_quat_y,actual_pad_quat_z,actual_pad_quat_w
gate_f5_normal_flat_final,1,0.05000000074505806,5.7779998779296875,0.0,0.0,0.4122498631477356,0.0,0.0,False,14.0,-0.26250746846199036,0.12060096114873886,0.2330819070339203,0.06149999052286148,0.0,0.0,1.0,0.9701082706451416,-0.24223579466342926,-0.014543294906616211,-0.9701084494590759,0.2422357201576233,0.014543801546096802,89.16667175292969,1.0,0.0,-0.0,0.0,0.11167725175619125,0.703420102596283,-0.061164967715740204,0.6992760896682739,-0.4154951572418213,0.5406435132026672,0.45414304733276367,0.5734304785728455
gate_f5_normal_flat_final,2,0.10000000149011612,5.7779998779296875,0.0,0.0,0.4199356734752655,0.0,0.0,False,14.0,-0.15684980154037476,0.0995430126786232,0.18425187468528748,0.06089998036623001,0.0,0.0,1.0,0.9429659247398376,-0.3137945234775543,-0.11112070083618164,-0.9429659843444824,0.31379467248916626,0.11112099885940552,83.62006378173828,1.0,0.0,-0.0,0.0,0.19365756213665009,0.719761848449707,-0.03892001137137413,0.6655258536338806,-0.3336597979068756,0.5364672541618347,0.48142892122268677,0.6075360774993896
gate_f5_normal_flat_final,3,0.15000002086162567,5.7779998779296875,0.0,0.0,0.41999948024749756,0.0,0.0,False,14.0,-0.097187340259552,0.08531627804040909,0.1425251066684723,0.06029997020959854,0.0,0.0,1.0,0.8964160084724426,-0.31566759943962097,-0.311115026473999,-0.8964158296585083,0.3156677484512329,0.3111148178577423,71.87357330322266,1.0,0.0,-0.0,0.0,0.23920948803424835,0.7735220193862915,-0.02268650382757187,0.5864536762237549,-0.24553826451301575,0.5630039572715759,0.5309209823608398,0.5838324427604675
gate_f5_normal_flat_final,4,0.20000006258487701,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.06663046777248383,0.08065088093280792,0.13872739672660828,0.05969996005296707,0.0,0.0,1.0,0.7990456819534302,-0.371078222990036,-0.47310304641723633,-0.7990458011627197,0.3710783123970032,0.4731033146381378,61.764068603515625,1.0,0.0,-0.0,0.0,0.2864079475402832,0.8090253472328186,-0.048441048711538315,0.5109812021255493,-0.15879711508750916,0.6063202619552612,0.5378143787384033,0.5638394951820374
gate_f5_normal_flat_final,5,0.25000008940696716,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.040066227316856384,0.08238998055458069,0.14938417077064514,0.0590999498963356,0.0,0.0,1.0,0.687042236328125,-0.468755841255188,-0.5551941394805908,-0.6870422959327698,0.4687557816505432,0.5551945567131042,56.27588653564453,1.0,0.0,-0.0,0.0,0.3444940149784088,0.811739444732666,-0.09248083829879761,0.46243929862976074,-0.08339984714984894,0.6393803954124451,0.5085927248001099,0.5705880522727966
gate_f5_normal_flat_final,6,0.30000004172325134,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.029208481311798096,0.05308493226766586,0.16865882277488708,0.05849993973970413,0.0,0.0,1.0,0.47858208417892456,-0.668804407119751,-0.5689111948013306,-0.4785819947719574,0.6688045263290405,0.5689109563827515,55.32568359375,1.0,0.0,-0.0,0.0,0.4706100821495056,0.750321090221405,-0.17629583179950714,0.4294929802417755,0.029073601588606834,0.6552179455757141,0.4058971107006073,0.6364680528640747
gate_f5_normal_flat_final,7,0.3499999940395355,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.019279927015304565,0.03146469593048096,0.16944065690040588,0.05789992958307266,0.0,0.0,1.0,0.2505606710910797,-0.7062939405441284,-0.6620930433273315,-0.2505606412887573,0.7062941193580627,0.6620936393737793,48.540260314941406,1.0,0.0,-0.0,0.0,0.6189264059066772,0.6693105697631836,-0.19111528992652893,0.36390674114227295,0.18032598495483398,0.6084135174751282,0.338135302066803,0.6949676275253296
gate_f5_normal_flat_final,8,0.3999999463558197,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0035582780838012695,0.030524834990501404,0.13381949067115784,0.05729991942644119,0.0,0.0,1.0,0.04592154920101166,-0.5410147905349731,-0.8397583961486816,-0.04592162370681763,0.5410147905349731,0.8397583961486816,32.88538360595703,1.0,0.0,-0.0,0.0,0.7426589727401733,0.6069076061248779,-0.1599351018667221,0.2335413247346878,0.3600006401538849,0.5422394275665283,0.3160572052001953,0.6902780532836914
gate_f5_normal_flat_final,9,0.4499998986721039,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.02204573154449463,0.03411480784416199,0.09106379747390747,0.05669990926980972,0.0,0.0,1.0,-0.171148881316185,-0.30442726612091064,-0.9370334148406982,0.1711488664150238,0.3044273853302002,0.9370335340499878,20.4408016204834,1.0,0.0,-0.0,0.0,0.8274223804473877,0.5328122973442078,-0.15684551000595093,0.08296176791191101,0.5264132618904114,0.4876614212989807,0.26584842801094055,0.6437390446662903
gate_f5_normal_flat_final,10,0.49999985098838806,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.03287827968597412,0.043243877589702606,0.06895491480827332,0.05609989911317825,0.0,0.0,1.0,-0.18304909765720367,-0.11634957045316696,-0.9761942625045776,0.18304908275604248,0.11634951829910278,0.9761945009231567,12.526843070983887,1.0,0.0,-0.0,0.0,0.8786702752113342,0.46479639410972595,-0.10875380784273148,0.008679485879838467,0.6151765584945679,0.4055609703063965,0.25175991654396057,0.6274511814117432
gate_f5_normal_flat_final,11,0.5499998331069946,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.04287874698638916,0.05775873363018036,0.05973672866821289,0.05549988895654678,0.0,0.0,1.0,-0.09539517760276794,-0.005852449685335159,-0.9954224824905396,0.09539520740509033,0.005852401256561279,0.9954222440719604,5.484407901763916,1.0,0.0,-0.0,0.0,0.9170433282852173,0.39590752124786377,-0.04500227048993111,-0.016237523406744003,0.6599291563034058,0.31177037954330444,0.24812757968902588,0.6369657516479492
gate_f5_normal_flat_final,12,0.5999997854232788,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.04926764965057373,0.0647788867354393,0.0562874972820282,0.054899878799915314,0.0,0.0,1.0,-0.03862407058477402,0.013645780272781849,-0.9991607666015625,0.038624107837677,-0.01364588737487793,0.9991605877876282,2.3477706909179688,1.0,0.0,-0.0,0.0,0.9505034685134888,0.3100379705429077,-0.016247618943452835,-0.012477881275117397,0.6809306144714355,0.23071886599063873,0.20774127542972565,0.6632841229438782
gate_f5_normal_flat_final,13,0.649999737739563,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.054351240396499634,0.06830854713916779,0.054350823163986206,0.054299868643283844,0.0,0.0,1.0,-0.016058582812547684,0.010563366115093231,-0.9998149871826172,0.016058579087257385,-0.010563373565673828,0.9998151063919067,1.1018062829971313,1.0,0.0,-0.0,0.0,0.9760261178016663,0.21744075417518616,-0.006688964087516069,-0.006901594344526529,0.695034921169281,0.1584835797548294,0.14902397990226746,0.6852744817733765
gate_f5_normal_flat_final,14,0.6999996900558472,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.05905619263648987,0.0703328400850296,0.05306550860404968,0.053699858486652374,0.0,0.0,1.0,-0.008977175690233707,0.006286605726927519,-0.9999401569366455,0.008977144956588745,-0.00628662109375,0.9999398589134216,0.6283844709396362,1.0,0.0,-0.0,0.0,0.9925556778907776,0.12166888266801834,-0.004072852898389101,-0.0036661343183368444,0.7044351696968079,0.08891278505325317,0.08315292745828629,0.6992504000663757
gate_f5_normal_flat_final,15,0.7499996423721313,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06285053491592407,0.07126432657241821,0.052129268646240234,0.053099848330020905,0.0,0.0,1.0,-0.007043465040624142,0.0037617802154272795,-0.9999682903289795,0.0070434026420116425,-0.0037616491317749023,0.9999681115150452,0.45756807923316956,1.0,0.0,-0.0,0.0,0.9989193081855774,0.0463075265288353,-0.0034308815374970436,-0.0020419724751263857,0.7077864408493042,0.03516951948404312,0.030317554250359535,0.7048987746238708
gate_f5_normal_flat_final,16,0.7999995946884155,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06473115086555481,0.07149745523929596,0.0513821542263031,0.052499838173389435,0.0,0.0,1.0,-0.006578795611858368,0.0025609731674194336,-0.9999750852584839,0.006578775122761726,-0.0025610923767089844,0.9999750256538391,0.4049352705478668,1.0,0.0,-0.0,0.0,0.9998471140861511,0.017125988379120827,-0.003267006017267704,-0.0013366416096687317,0.707943856716156,0.014419330283999443,0.009799099527299404,0.7060534954071045
gate_f5_normal_flat_final,17,0.8499995470046997,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06582701206207275,0.07156746834516525,0.0507219135761261,0.051899828016757965,0.0,0.0,1.0,-0.006473509594798088,0.002037342172116041,-0.9999767541885376,0.006473444867879152,-0.0020372867584228516,0.9999769330024719,0.3891652226448059,1.0,0.0,-0.0,0.0,0.9999743103981018,0.006304936949163675,-0.003230286529287696,-0.0010390644893050194,0.7078233957290649,0.006741971243172884,0.002173701301217079,0.7063539028167725
gate_f5_normal_flat_final,18,0.8999994993209839,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06663069128990173,0.07159128785133362,0.0500960648059845,0.051299817860126495,0.0,0.0,1.0,-0.006455064285546541,0.0018152111442759633,-0.9999773502349854,0.006455021910369396,-0.0018153190612792969,0.9999776482582092,0.38308411836624146,1.0,0.0,-0.0,0.0,0.9999917149543762,0.0022932409774512053,-0.003225460648536682,-0.0009150098776444793,0.7077479958534241,0.0039021510165184736,-0.0006593087455257773,0.7064539790153503
gate_f5_normal_flat_final,19,0.9499994516372681,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06732714176177979,0.07160036265850067,0.04948312044143677,0.050699807703495026,0.0,0.0,1.0,-0.006458555348217487,0.0017220934387296438,-0.9999774694442749,0.00645849946886301,-0.001722097396850586,0.9999776482582092,0.38308411836624146,1.0,0.0,-0.0,0.0,0.9999940395355225,0.0008061299449764192,-0.003228600835427642,-0.0008636545389890671,0.7077133059501648,0.0028529379051178694,-0.001712953089736402,0.7064918875694275
gate_f5_normal_flat_final,20,0.9999994039535522,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06798404455184937,0.0716044157743454,0.048874467611312866,0.050099797546863556,0.0,0.0,1.0,-0.006467863451689482,0.0016827932558953762,-0.9999774694442749,0.006467850878834724,-0.001682877540588379,0.9999777674674988,0.3820611834526062,1.0,0.0,-0.0,0.0,0.9999943375587463,0.00025489216204732656,-0.0032337354496121407,-0.0008422256796620786,0.707698404788971,0.002466809004545212,-0.002106374129652977,0.7065072655677795
gate_f5_normal_flat_final,21,1.0499993562698364,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06862616539001465,0.07160605490207672,0.048267662525177,0.049499787390232086,0.0,0.0,1.0,-0.006477680057287216,0.0016663724090903997,-0.9999771118164062,0.006477604620158672,-0.0016663074493408203,0.9999775886535645,0.3835945427417755,1.0,0.0,-0.0,0.0,0.9999942779541016,5.078504545963369e-05,-0.0032388162799179554,-0.0008333554724231362,0.7076920866966248,0.002326053334400058,-0.002254270948469639,0.706513524055481
gate_f5_normal_flat_final,22,1.0999993085861206,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06926292181015015,0.07160723954439163,0.04766136407852173,0.048899777233600616,0.0,0.0,1.0,-0.006487573496997356,0.0016594001790508628,-0.9999773502349854,0.006487532984465361,-0.0016595125198364258,0.9999775290489197,0.38410431146621704,1.0,0.0,-0.0,0.0,0.9999943375587463,-2.5107314286287874e-05,-0.003243825864046812,-0.0008296233718283474,0.7076894640922546,0.002275919308885932,-0.0023115144576877356,0.7065161466598511
gate_f5_normal_flat_final,23,1.1499992609024048,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0698980987071991,0.07160791009664536,0.04705515503883362,0.04829976707696915,0.0,0.0,1.0,-0.006496927700936794,0.0016554594039916992,-0.9999775886535645,0.0064969053491950035,-0.00165557861328125,0.999977707862854,0.3825729787349701,1.0,0.0,-0.0,0.0,0.9999943971633911,-5.325291567714885e-05,-0.0032485260162502527,-0.0008275613654404879,0.70768803358078,0.002259379718452692,-0.002334713703021407,0.7065176963806152
gate_f5_normal_flat_final,24,1.199999213218689,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07053208351135254,0.07160867750644684,0.04644915461540222,0.04769975692033768,0.0,0.0,1.0,-0.006506850011646748,0.001653539016842842,-0.9999771118164062,0.006506763864308596,-0.001653432846069336,0.9999772906303406,0.38613662123680115,1.0,0.0,-0.0,0.0,0.9999942779541016,-6.357157690217718e-05,-0.003253496252000332,-0.0008265674114227295,0.707687258720398,0.002255578525364399,-0.0023454988840967417,0.7065182328224182
gate_f5_normal_flat_final,25,1.2499991655349731,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07116615772247314,0.07160945236682892,0.045843034982681274,0.04709974676370621,0.0,0.0,1.0,-0.006516011897474527,0.0016523313242942095,-0.9999771118164062,0.006515974178910255,-0.001652359962463379,0.9999775290489197,0.38410431146621704,1.0,0.0,-0.0,0.0,0.9999942779541016,-6.724471313646063e-05,-0.0032580802217125893,-0.0008259512833319604,0.7076868414878845,0.0022562025114893913,-0.0023513915948569775,0.706518828868866
gate_f5_normal_flat_final,26,1.2999991178512573,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07179975509643555,0.07161010056734085,0.04523712396621704,0.04649973660707474,0.0,0.0,1.0,-0.0065252697095274925,0.0016513069858774543,-0.9999771118164062,0.006525184027850628,-0.0016512870788574219,0.9999772310256958,0.38664302229881287,1.0,0.0,-0.0,0.0,0.9999942779541016,-6.891879456816241e-05,-0.00326271029189229,-0.0008254333515651524,0.7076864242553711,0.0022583110257983208,-0.0023557974491268396,0.7065190672874451
