env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,base_micro_ra_um,base_micro_rz_um,individual_scratch_initial_max_um,mar_density_mean,mar_severity_initial_mean,mar_severity_remaining_mean,q_mar_mean,profile_gu
0,initial,0,0,0,0.0,0.0,0.04115224451714134,0.17162565394102017,0.037922639710204,0.16168431667188904,0.0,0.0,0.0,42.674382980523546,0.0,0.0,0.0,0.04115224451714134,0.17162565394102017,0.0,0.05913063579639591,0.05141267215368118,0.05141267215368118,0.976126212458891,88.61455123233799
0,initial,0,0,1,0.0,0.0,0.04621373840572998,0.1739925374160995,0.03828514840396423,0.16010198136267323,0.0,0.0,0.0,42.592000856749685,0.0,0.0,0.0,0.04621373840572998,0.1739925374160995,6.233001802396588e-101,0.06585615129186997,0.03377930650439812,0.03377930650439812,0.9824250723005289,88.71692865588304
0,initial,0,0,2,0.0,0.0,0.05061462782464595,0.21552460848636737,0.042609021080580456,0.19787962829402078,0.0,0.0036186170022860027,0.1545662065406193,43.02000158873774,0.0,0.0,0.0,0.046767237260523675,0.18035804319356824,0.13284410763197063,0.057762885657366,0.03768035577512951,0.03768035577512951,0.982868427519783,27.015133487185572
0,initial,0,0,3,0.0,0.0,0.034735023797408233,0.15807747443593428,0.0317363596082565,0.14839326299772448,0.0,0.0,0.0,44.451069188214554,0.0,0.0,0.0,0.034735023797408233,0.15807747443593428,2.9900920607859e-23,0.053268910783394095,0.05063074099899618,0.05063074099899618,0.9787588150566907,88.65739987231895
0,initial,0,0,4,0.0,0.0,0.04543185660049278,0.19036042695220906,0.03819103438273796,0.17111257363556245,0.0,0.0,0.0,45.620548081169886,0.0,0.0,0.0,0.04543185660049278,0.19036042695220906,0.0,0.06635591792520272,0.051263372165566014,0.051263372165566014,0.9730891521217748,88.56501177321226
0,initial,0,1,0,0.0,0.0,0.0448701956697062,0.1868152833876502,0.04135061935516423,0.17451780965830405,0.0,0.0,0.0,42.67153491657441,0.0,0.0,0.0,0.0448701956697062,0.1868152833876502,0.0,0.048416626728082016,0.05279196959258658,0.05279196959258658,0.9800246701243478,88.67797235371881
0,initial,0,1,1,0.0,0.0,0.03644053172170858,0.16209246195816507,0.03356743564557597,0.14397989804950456,0.0,0.0,0.0,42.585946685238504,0.0,0.0,0.0,0.03644053172170858,0.16209246195816507,1.0216750046377612e-247,0.043232820137949164,0.052784385265294116,0.052784385265294116,0.9821562522253925,88.7125695073149
0,initial,0,1,2,0.0,0.0,0.03588997904093388,0.16732565108329533,0.031540205827440326,0.15240287716399534,0.0,0.0,0.0,43.01711314040112,0.0,0.0,0.0,0.03588997904093388,0.16732565108329533,8.626403679170422e-149,0.051458713277842245,0.06203219953736149,0.06203219953736149,0.9749086241291366,88.59470426178765
0,initial,0,1,3,0.0,0.0,0.032792482570916784,0.14051512363832377,0.028766840055245282,0.13083465946540884,0.0,0.0,0.0,44.481825926538804,0.0,0.0,0.0,0.032792482570916784,0.14051512363832377,0.0,0.04426079907625361,0.06392563485766324,0.06392563485766324,0.9776986141521706,88.64015428950744
0,initial,0,1,4,0.0,0.0,0.03938712813825526,0.18011733925487394,0.03701850602018409,0.1684223279682156,0.0,0.0,0.0,45.84623298497408,0.0,0.0,0.0,0.03938712813825526,0.18011733925487394,0.0,0.04304309441528594,0.05010369306994891,0.05010369306994891,0.9828062307547017,88.72310793460738
