source_run,surface_profile,path_mode,direction_mode,checkpoint,env,profile_seed,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_min_baseline_ceiling_blocked_count,tile_cellwise_ceiling_blocked_count,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_gu_min_baseline_map_json,tile_gu_cellwise_worst_map_json,tile_optimistic_ceiling_gu_map_json,tile_optimistic_ceiling_min_baseline_map_json,tile_optimistic_ceiling_cellwise_worst_map_json,tile_q_clearcoat_current_map_json,tile_q_clearcoat_min_baseline_map_json,tile_q_clearcoat_cellwise_worst_map_json,tile_limiter_map_json,tile_cc_min_map_json,tile_cc_initial_min_map_json,tile_cc_initial_mean_map_json,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,roi_geometry_json,roi_tile_maps_json,design_status,base_ra_target_um,shallow_scratch_count,deep_scratch_count,sampled_shallow_depth_max_um,sampled_deep_depth_um,profile_gu_mean,profile_gu_p10,profile_gu_min,factory_metadata_json,factory_tile_maps_json
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,1,1097,1,success,5.7779998779296875,5.275216102600098,5.081512928009033,7.545542240142822,-0.2900550067424774,15.772407874464989,0.48383307456970215,0,75.72252919732352,77.12733002653358,0.10540747278941119,0.08407951651786859,0.7924034381892534,0.711621144037943,0.0,0.0,43.446346183763175,43.42624526626319,0.020100917499988213,13.426245266263187,26.12814592591213,0.0,0.0,0.003955695436528953,,,,True,True,77.12733002653358,74.42524404309127,0,0,0,78.0,78.0,0,0,0,0,0,,,,,,,"{""q_ra"": 0, ""q_scratch"": 0, ""q_thermal"": 0, ""q_uniformity"": 0}","[[77.513, 75.822, 76.643, 77.32, 77.496], [76.949, 77.539, 77.42, 77.269, 77.448], [77.488, 77.366, 76.55, 77.285, 77.337], [77.079, 77.512, 77.419, 77.409, 77.457], [77.562, 77.517, 74.425, 77.164, 77.192]]","[[77.513, 75.822, 76.643, 77.32, 77.496], [76.949, 77.539, 77.42, 77.269, 77.448], [77.488, 77.366, 76.55, 77.285, 77.337], [77.079, 77.512, 77.419, 77.409, 77.457], [77.562, 77.517, 74.425, 77.164, 77.192]]","[[77.513, 75.822, 76.643, 77.32, 77.496], [76.949, 77.539, 77.42, 77.269, 77.448], [77.488, 77.366, 76.55, 77.285, 77.337], [77.079, 77.512, 77.419, 77.409, 77.457], [77.562, 77.517, 74.425, 77.164, 77.192]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[0.966947, 0.977198, 0.967374, 0.951638, 0.936859], [0.965621, 0.970604, 0.952483, 0.927883, 0.929792], [0.980358, 0.95919, 0.924036, 0.92457, 0.946714], [0.97804, 0.934404, 0.926689, 0.945723, 0.968979], [0.974912, 0.9431, 0.95135, 0.969458, 0.98093]]","[[0.998505, 0.996795, 0.984994, 0.985981, 0.988056], [0.99095, 0.984666, 0.983835, 0.983009, 0.988085], [0.990825, 0.986024, 0.985167, 0.99048, 0.99275], [0.989317, 0.986842, 0.986846, 0.986215, 0.989329], [0.991532, 0.985084, 0.993318, 0.992582, 0.99079]]","[[0.992113, 0.983126, 0.983656, 0.983446, 0.986277], [0.986473, 0.983257, 0.982202, 0.982766, 0.986601], [0.986126, 0.981264, 0.980997, 0.983599, 0.985611], [0.982982, 0.983192, 0.983193, 0.983559, 0.987874], [0.985354, 0.985084, 0.985276, 0.984723, 0.988632]]","[[""q_uniformity"", ""q_ra"", ""q_ra"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_ra"", ""q_uniformity"", ""q_uniformity""]]","[[43.426, 43.474, 43.652, 44.164, 45.318], [43.886, 43.643, 43.664, 44.169, 45.495], [44.108, 44.025, 44.263, 45.092, 46.255], [44.199, 44.376, 45.428, 46.415, 47.055], [44.416, 44.823, 46.139, 47.129, 47.587]]","[[43.446, 43.517, 43.86, 44.365, 45.503], [44.013, 43.856, 43.888, 44.413, 45.682], [44.238, 44.223, 44.477, 45.237, 46.374], [44.353, 44.568, 45.634, 46.645, 47.239], [44.539, 45.047, 46.247, 47.257, 47.75]]","[[43.885, 43.788, 44.113, 44.884, 46.35], [44.381, 44.056, 44.345, 45.27, 46.665], [44.391, 44.621, 45.435, 46.324, 47.17], [44.518, 45.385, 46.649, 47.357, 47.601], [44.787, 45.717, 46.964, 47.669, 47.929]]",0.08407951651786859,0.711621144037943,0.06413104817914411,0.5494750818541512,0.019948468338724476,0.1621460621837918,0.15539372952269692,0.047750535630430704,0.30728740327618065,0.28250413951534165,0.1606276840759684,0.02628815297148101,0.12602910937875492,0.03486763224586951,0.026341026806430422,0.18751085586189847,0.13795824169966578,0.049552614162232694,1.3591856024818614,0.239,0.2511,0.8819,0.0,0.0,43.42624526626319,0.01,0.2,"{""map_margin_x_m"": 0.06, ""map_margin_y_m"": 0.06, ""physical_footprint_inside"": true, ""physical_footprint_margin_x_m"": 0.024999999999999988, ""physical_footprint_margin_y_m"": 0.024999999999999988, ""quality_footprint_inside"": true, ""quality_footprint_margin_x_m"": 0.0049999999999999975, ""quality_footprint_margin_y_m"": 0.0049999999999999975, ""workpiece_size_x_m"": 0.36, ""workpiece_size_y_m"": 0.36}","{""clearcoat_min_um"": [[43.42624527, 43.47374822, 43.65220913, 44.16399682, 45.31780846], [43.88635881, 43.6431713, 43.66373231, 44.16851188, 45.49475145], [44.10785467, 44.02452243, 44.26252475, 45.09243361, 46.25485803], [44.19927869, 44.37602386, 45.4282254, 46.41538184, 47.05477302], [44.41555585, 44.82267188, 46.13869642, 47.12942271, 47.58699393]], ""coverage_fraction"": [[0.015, 0.76, 0.9525, 0.9175, 0.825], [0.5525, 1.0, 1.0, 1.0, 0.945], [0.795, 1.0, 1.0, 1.0, 0.9625], [0.915, 1.0, 1.0, 1.0, 0.925], [0.8775, 0.9825, 0.88, 0.9, 0.8425]], ""fine_ra_um"": [[0.06913715, 0.0741137, 0.07360369, 0.06415287, 0.04715728], [0.0674383, 0.05615978, 0.05520164, 0.05681701, 0.05200535], [0.05403831, 0.06091037, 0.07767164, 0.06085168, 0.07042519], [0.06944867, 0.04564875, 0.05024785, 0.05798255, 0.05074433], [0.05639598, 0.06053291, 0.08040188, 0.06364845, 0.06886082]], ""fine_rz_um"": [[0.33664595, 0.32212078, 0.31109893, 0.34733612, 0.24661871], [0.27519734, 0.25073742, 0.26026305, 0.26366651, 0.23320094], [0.23792029, 0.26591682, 0.32024364, 0.22171246, 0.30536523], [0.326114, 0.1923489, 0.22526513, 0.25966838, 0.21129653], [0.25385831, 0.28744591, 0.47274868, 0.26371867, 0.31692815]], ""over_fraction"": [[0.0, 0.1275, 0.0525, 0.205, 0.025], [0.0075, 0.2275, 0.5225, 0.5275, 0.18], [0.035, 0.4025, 0.5875, 0.475, 0.33], [0.1775, 0.3975, 0.545, 0.6625, 0.075], [0.0275, 0.075, 0.25, 0.2975, 0.065]], ""removal_mean_um"": [[0.04811012, 0.13876477, 0.14457597, 0.15188363, 0.12866327], [0.11368306, 0.1654289, 0.18549391, 0.18299476, 0.15556273], [0.13072526, 0.18082793, 0.20331027, 0.18384557, 0.17033941], [0.15262575, 0.17690988, 0.19469414, 0.20400603, 0.1425468], [0.12852253, 0.14642435, 0.1558577, 0.16117154, 0.13787497]], ""removal_std_um"": [[0.02253256, 0.04365771, 0.02866091, 0.03874541, 0.02868915], [0.03610315, 0.02620994, 0.03298581, 0.04163848, 0.03142953], [0.02913191, 0.03610022, 0.04370281, 0.04074447, 0.03773878], [0.039106, 0.02776071, 0.03304851, 0.03363692, 0.03087184], [0.02487165, 0.02744098, 0.0424607, 0.04768471, 0.0341035]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.08051776, 0.08822372, 0.08491554, 0.07153173, 0.05231908], [0.08239872, 0.06630383, 0.06124399, 0.06620795, 0.06337598], [0.05757622, 0.06540878, 0.08395024, 0.06699582, 0.07713771], [0.08134969, 0.05384607, 0.05622546, 0.06140768, 0.05715573], [0.0697756, 0.06517117, 0.09670311, 0.07405738, 0.08119599]], ""total_rz_um"": [[0.37361207, 0.41476355, 0.34914734, 0.37317927, 0.263511], [0.31477718, 0.27862344, 0.27818867, 0.29231919, 0.25977231], [0.24531248, 0.28090834, 0.34062698, 0.23198083, 0.32448462], [0.35993163, 0.30036919, 0.23575407, 0.27630308, 0.22468749], [0.30772487, 0.31529818, 0.30899863, 0.30067653, 0.32781422]], ""under_fraction"": [[1.0, 0.415, 0.2575, 0.29, 0.3925], [0.595, 0.07, 0.02, 0.11, 0.175], [0.3825, 0.02, 0.0175, 0.0575, 0.09], [0.195, 0.025, 0.0, 0.0, 0.31], [0.47, 0.225, 0.245, 0.2775, 0.335]], ""waviness_std_um"": [[0.02228811, 0.02607445, 0.01451523, 0.02208435, 0.01777682], [0.02592125, 0.00889676, 0.00869177, 0.01796963, 0.01270057], [0.01564494, 0.00963086, 0.00795197, 0.01689819, 0.01695688], [0.01979629, 0.00748221, 0.0080345, 0.00695556, 0.01990922], [0.01419603, 0.00972981, 0.01958543, 0.02481833, 0.02059831]]}",PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10540747278941119,0,0,0.0,0.0,77.12733002653358,76.58731243888725,74.42524404309127,"{""base_height_scale"": 1.030164250111393, ""base_ra_roi_before_scale_um"": 0.10232103548343223, ""base_ra_target_um"": 0.10540747278941119, ""base_state_seed"": 2001100, ""deep_scratch_count"": 0, ""deep_scratch_seed"": null, ""deep_segments"": [], ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""parameter_seed"": 5001138, ""profile_id"": ""factory_prepolish"", ""profile_seed"": 1097, ""shallow_scratch_count"": 0, ""shallow_scratch_seed"": 3001114, ""shallow_segments"": [], ""spec"": {""base_ra_max_um"": 0.12, ""base_ra_min_um"": 0.1, ""deep_depth_max_um"": null, ""deep_depth_min_um"": null, ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""profile_id"": ""factory_prepolish"", ""scratch_length_max_m"": 0.08, ""scratch_length_min_m"": 0.01, ""scratch_width_m"": 0.002, ""shallow_depth_max_um"": 0.6, ""shallow_depth_min_um"": 0.1, ""shallow_scratch_count_max"": 2, ""shallow_scratch_count_min"": 0}}","{""clearcoat_min_um"": [[43.42624527, 43.47374822, 43.65220913, 44.16399682, 45.31780846], [43.88635881, 43.6431713, 43.66373231, 44.16851188, 45.49475145], [44.10785467, 44.02452243, 44.26252475, 45.09243361, 46.25485803], [44.19927869, 44.37602386, 45.4282254, 46.41538184, 47.05477302], [44.41555585, 44.82267188, 46.13869642, 47.12942271, 47.58699393]], ""coverage_fraction"": [[0.015, 0.76, 0.9525, 0.9175, 0.825], [0.5525, 1.0, 1.0, 1.0, 0.945], [0.795, 1.0, 1.0, 1.0, 0.9625], [0.915, 1.0, 1.0, 1.0, 0.925], [0.8775, 0.9825, 0.88, 0.9, 0.8425]], ""fine_ra_um"": [[0.06913715, 0.0741137, 0.07360369, 0.06415287, 0.04715728], [0.0674383, 0.05615978, 0.05520164, 0.05681701, 0.05200535], [0.05403831, 0.06091037, 0.07767164, 0.06085168, 0.07042519], [0.06944867, 0.04564875, 0.05024785, 0.05798255, 0.05074433], [0.05639598, 0.06053291, 0.08040188, 0.06364845, 0.06886082]], ""fine_rz_um"": [[0.33664595, 0.32212078, 0.31109893, 0.34733612, 0.24661871], [0.27519734, 0.25073742, 0.26026305, 0.26366651, 0.23320094], [0.23792029, 0.26591682, 0.32024364, 0.22171246, 0.30536523], [0.326114, 0.1923489, 0.22526513, 0.25966838, 0.21129653], [0.25385831, 0.28744591, 0.47274868, 0.26371867, 0.31692815]], ""over_fraction"": [[0.0, 0.1275, 0.0525, 0.205, 0.025], [0.0075, 0.2275, 0.5225, 0.5275, 0.18], [0.035, 0.4025, 0.5875, 0.475, 0.33], [0.1775, 0.3975, 0.545, 0.6625, 0.075], [0.0275, 0.075, 0.25, 0.2975, 0.065]], ""profile_gu"": [[77.51270839, 75.82187842, 76.6429221, 77.31989902, 77.49557414], [76.94896482, 77.53897452, 77.4204427, 77.26946827, 77.44764345], [77.48782707, 77.36605145, 76.55023933, 77.28504704, 77.33745748], [77.07878137, 77.5118229, 77.41934715, 77.40906673, 77.45739415], [77.56241731, 77.51741973, 74.42524404, 77.16423, 77.19242909]], ""q_ra"": [[0.99483582, 0.92105345, 0.95203319, 1.0, 1.0], [0.97629818, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.96126767, 1.0, 1.0], [0.98659373, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.84617328, 1.0, 0.98811134]], ""q_scratch"": [[1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0]], ""removal_mean_um"": [[0.04811012, 0.13876477, 0.14457597, 0.15188363, 0.12866327], [0.11368306, 0.1654289, 0.18549391, 0.18299476, 0.15556273], [0.13072526, 0.18082793, 0.20331027, 0.18384557, 0.17033941], [0.15262575, 0.17690988, 0.19469414, 0.20400603, 0.1425468], [0.12852253, 0.14642435, 0.1558577, 0.16117154, 0.13787497]], ""removal_std_um"": [[0.02253256, 0.04365771, 0.02866091, 0.03874541, 0.02868915], [0.03610315, 0.02620994, 0.03298581, 0.04163848, 0.03142953], [0.02913191, 0.03610022, 0.04370281, 0.04074447, 0.03773878], [0.039106, 0.02776071, 0.03304851, 0.03363692, 0.03087184], [0.02487165, 0.02744098, 0.0424607, 0.04768471, 0.0341035]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.08051776, 0.08822372, 0.08491554, 0.07153173, 0.05231908], [0.08239872, 0.06630383, 0.06124399, 0.06620795, 0.06337598], [0.05757622, 0.06540878, 0.08395024, 0.06699582, 0.07713771], [0.08134969, 0.05384607, 0.05622546, 0.06140768, 0.05715573], [0.0697756, 0.06517117, 0.09670311, 0.07405738, 0.08119599]], ""total_rz_um"": [[0.37361207, 0.41476355, 0.34914734, 0.37317927, 0.263511], [0.31477718, 0.27862344, 0.27818867, 0.29231919, 0.25977231], [0.24531248, 0.28090834, 0.34062698, 0.23198083, 0.32448462], [0.35993163, 0.30036919, 0.23575407, 0.27630308, 0.22468749], [0.30772487, 0.31529818, 0.30899863, 0.30067653, 0.32781422]], ""under_fraction"": [[1.0, 0.415, 0.2575, 0.29, 0.3925], [0.595, 0.07, 0.02, 0.11, 0.175], [0.3825, 0.02, 0.0175, 0.0575, 0.09], [0.195, 0.025, 0.0, 0.0, 0.31], [0.47, 0.225, 0.245, 0.2775, 0.335]], ""waviness_std_um"": [[0.02228811, 0.02607445, 0.01451523, 0.02208435, 0.01777682], [0.02592125, 0.00889676, 0.00869177, 0.01796963, 0.01270057], [0.01564494, 0.00963086, 0.00795197, 0.01689819, 0.01695688], [0.01979629, 0.00748221, 0.0080345, 0.00695556, 0.01990922], [0.01419603, 0.00972981, 0.01958543, 0.02481833, 0.02059831]]}"
