evidence_source,surface_profile,direction_mode,n,success_count,quality_ok_count,safety_ok_count,gu70_count,ra_le_0p20_count,rz_le_2p0_count,scratch_improved_count,profile_gu_mean_mean,roi_total_ra_um_mean,roi_total_rz_um_mean,roi_fine_ra_um_mean,roi_fine_rz_um_mean,roi_removal_mean_um_mean,roi_removal_std_um_mean,roi_removal_cv_mean,roi_removal_waviness_ra_um_mean,roi_removal_waviness_std_um_mean,roi_center_edge_delta_um_mean,roi_center_edge_ratio_mean,roi_coverage_fraction_mean,roi_scratch_max_um_mean,roi_clearcoat_min_um_mean,force_used_mean_n_mean,force_used_max_n_mean,feed_cmd_mean_mm_s_mean,fallback_steps_mean
preserved_legacy_gate_c,legacy_stress,cross_xy,16,0,0,16,0,16,5,16,62.55805234643312,0.1432096114261214,2.001222128481558,0.0719155610075264,1.51203068063943,0.4208650275117171,0.14916489393866994,0.3603330775014436,0.09176681898196375,0.12896125608147574,0.17955494676948874,1.5090751774442541,0.982175,1.3846304419307813,41.85754726095681,6.92371529340744,8.902412414550781,8.310437930049375,0.0
preserved_legacy_gate_c,legacy_stress,same_xx,16,0,0,16,0,16,5,16,62.62173266166871,0.14499149217566376,1.9992065167992197,0.07205681365587197,1.5123021621528052,0.42020583880089596,0.15017497661061674,0.3629440232697979,0.0929213745001066,0.12975955913415613,0.17538897254918911,1.4987254486557764,0.98181875,1.385307306085457,41.84996132598436,6.926495164632797,8.748154103755951,8.299800916574895,0.0
corrected_factory_gate_c,factory_prepolish,cross_xy,16,15,15,16,15,16,16,9,74.65806372916671,0.09286361021358672,0.8107540470512162,0.06853856291109649,0.6326710741045563,0.171747852126306,0.06150531777655443,0.348970632726596,0.032947908178454444,0.0483357156718186,0.05796940237181437,1.383164728520585,0.8973687499999999,0.2011233091283257,42.46223417323672,5.260710150003433,7.776751667261124,15.019023208878934,0.0
corrected_factory_gate_c,factory_prepolish,same_xx,16,15,15,16,15,16,16,9,74.68038398410462,0.09234833105252968,0.8095594407279512,0.06860852882721964,0.6321253776918153,0.17131378726849975,0.06083486315013766,0.347123877915693,0.03261104532803081,0.04751990999409525,0.05706571106783412,1.377924347482671,0.8974500000000001,0.20124817628032104,42.46386051687781,5.256511569023132,7.8293329775333405,15.036764030810446,0.0
corrected_factory_gate_c,factory_prepolish_deep_defect,cross_xy,16,15,15,16,15,16,16,16,73.34807074881365,0.10929312818770034,1.0896717137048308,0.06666381279319337,0.7898474126928562,0.22471076246641697,0.1116070946156093,0.49573498186768133,0.06076557395645942,0.09842481421433463,0.09375701044463303,1.4896100061058044,0.9221312500000001,0.6258285884130985,42.42304716315763,5.797600716352463,8.432966649532318,12.860897928476334,0.0
corrected_factory_gate_c,factory_prepolish_deep_defect,same_xx,16,15,15,16,15,16,16,16,73.3101068466171,0.10871669685346141,1.0858987129721998,0.06690254097084282,0.7895292157870658,0.2236963361522613,0.11109829601296214,0.4958155446840815,0.06001721603320635,0.09786954723118671,0.09098374449270519,1.4752807414833216,0.9216562500000001,0.6264044321451623,42.43236877769301,5.786515265703201,8.283660650253296,12.90630956646055,0.0
corrected_factory_gate_c,factory_prepolish_deep_stress,cross_xy,16,14,14,16,14,16,16,16,72.8105181770393,0.11289127039908989,1.3846057887350753,0.0692508905367966,1.0553302884474722,0.22788939597889635,0.11439486856083494,0.5011719407872284,0.062469262782347205,0.10167079100335133,0.09637010300041644,1.495502926707206,0.92258125,1.0429568795913255,42.422805463596404,5.822342216968536,8.454470217227936,12.763082922901958,0.0
corrected_factory_gate_c,factory_prepolish_deep_stress,same_xx,16,14,14,16,14,16,16,16,72.71811477161545,0.1116958126485526,1.3794282399027606,0.06960727050385324,1.0570267695512543,0.22474169248640197,0.11197035623872179,0.4973223342799465,0.060702271556174775,0.09916212037881897,0.09173990743679433,1.4771984539504097,0.92210625,1.0458683744822928,42.43253389997557,5.7942962646484375,8.281744182109833,12.876179011072963,0.0
