surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
freeform,same_xx,factory_prepolish,3,31097,0,0,400,77.86286588268595,0.02631562359583726,0.08938946233972517,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,0,1,400,77.94373956598395,0.031559577020138035,0.10713081309029494,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,0,2,400,77.99999999551021,0.03523307134581111,0.11926798289742833,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,0,3,400,77.99999999551021,0.02747842132328872,0.09294919640693887,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,0,4,400,77.99999999551021,0.03313075551862812,0.11229955844160606,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,1,0,400,77.73649888118463,0.024521504828182657,0.08329494967551074,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,1,1,400,77.89464613778955,0.027842604952486825,0.09303260664213156,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,1,2,400,77.99505437902994,0.03222682165415902,0.10840622108780959,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,1,3,400,77.999999987918,0.02818284658007447,0.09402501353656285,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,1,4,400,73.8264587838461,0.02750368871849994,0.09382040862395258,81.5,100.0,100.0,100.0,81.5,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,2,0,400,77.69687463804058,0.028176928915403864,0.0951800505664027,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,2,1,400,77.8310009712093,0.026724299876780506,0.09021400362746762,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,2,2,400,77.94327397874402,0.028279602305312217,0.09509492933796287,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,2,3,400,77.9999999890634,0.02851341654671775,0.09548649102035293,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,2,4,400,77.9999999890634,0.026006882143778644,0.08682302180202296,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,3,0,400,77.65378848297075,0.024419490796864018,0.08312595250904922,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,3,1,400,77.75749058479468,0.023507729533966217,0.07969219554973739,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,3,2,400,77.88807269586857,0.029290235713258627,0.0983122195379396,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,3,3,400,77.99999998630685,0.03118837185600244,0.10511875299044285,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,3,4,400,77.99999998630685,0.03151113604473146,0.10545710033040365,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,4,0,400,77.75434539076802,0.02203067260995863,0.07495747485047394,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,4,1,400,77.76158989471506,0.028540063263688503,0.09473957161455612,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,4,2,400,77.88086166604502,0.03135544126367612,0.10466168946971749,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,4,3,400,77.9999999777594,0.027114975773524615,0.09097462182018132,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,3,31097,4,4,400,77.9999999777594,0.03227760556092428,0.1087073127001123,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,0,0,400,77.86107223675077,0.029594067333167818,0.09982714565133825,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,0,1,400,77.93744165470734,0.024571136289910426,0.08228549870695322,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,0,2,400,77.99999999213033,0.0334363648546264,0.11228994028624761,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,0,3,400,77.99999999213033,0.028177307190712108,0.09572432652460973,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,0,4,400,77.99999999213033,0.02674343682895979,0.08987570747635738,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,1,0,400,77.75556017487843,0.02267090498817175,0.07710062807529597,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,1,1,400,77.89054793635651,0.031893236162968824,0.1076503651354629,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,1,2,400,77.99393215981378,0.029628855828708982,0.10033754153849905,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,1,3,400,77.9999999852487,0.026932695253020455,0.09024541080966259,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,1,4,400,77.9999999852487,0.027992742088932987,0.09485874237614712,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,2,0,400,77.67702171623239,0.02151640900934306,0.07169689697235013,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,2,1,400,77.83845295146742,0.0208029110021665,0.07055962591092108,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,2,2,400,77.93565385269576,0.02677998414954281,0.08956413493497926,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,2,3,400,77.99999998554917,0.03034115140531915,0.10216742911466416,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,2,4,400,77.99999998554917,0.02173089318543979,0.07303186348938023,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,3,0,400,77.65471454113218,0.022063686490735576,0.07490346878009238,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,3,1,400,77.73798028721622,0.018978865099311307,0.06472700209357511,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,3,2,400,73.72823433695481,0.027906971963296837,0.0940149934866378,87.5,100.0,100.0,98.75,87.5,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,3,3,400,77.99999996585359,0.026478131294234264,0.08906674292495959,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,3,4,400,77.99999996585359,0.031900944692736306,0.10546942792553476,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,4,0,400,77.72644770703728,0.02185111304733372,0.07464663025020041,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,4,1,400,77.7789922082082,0.0161676278796889,0.05441670443852102,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,4,2,400,63.10959038367078,0.05486267729727592,0.17643459658304667,42.25,100.0,100.0,99.0,42.25,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,4,3,400,77.9999999877883,0.030859824347765474,0.10428174165834507,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish,2,31000,4,4,400,77.9999999877883,0.02917214089837021,0.09889876382275099,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,0,0,400,77.6735098432119,0.023670666833355867,0.08037905905427906,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,0,1,400,77.5466121420552,0.02282291848217721,0.07768001543054523,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,0,2,400,77.57872271037095,0.025355919091554345,0.08598715220062501,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,0,3,400,77.63856739593317,0.021085970871721083,0.07172208889158888,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,0,4,400,77.6291909664466,0.025653685763302358,0.08739572760880066,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,1,0,400,77.39779216510989,0.018622251843761362,0.06328800031787706,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,1,1,400,77.3804295232904,0.015275392207351877,0.05127386466612162,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,1,2,400,77.42130968830467,0.01917662483911575,0.06482931254268523,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,1,3,400,77.48723269807955,0.01861836659753782,0.06223644401769639,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,1,4,400,74.8604089752171,0.02046457898172638,0.0700905421471305,83.0,100.0,100.0,100.0,83.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,2,0,400,77.26091107086484,0.019889142033884567,0.06745473148648187,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,2,1,400,73.68253741387943,0.027074981925996743,0.09345649526125649,73.25,100.0,100.0,100.0,73.25,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,2,2,400,77.34870652986321,0.015385111839941063,0.05191338610735714,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,2,3,400,77.55640280003287,0.019410094265866623,0.0651625476738391,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,2,4,400,77.67580702602456,0.020176245187631822,0.06744449958767725,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,3,0,400,77.33702364338106,0.019061427256821514,0.06508730054450482,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,3,1,400,76.90986601869822,0.015280546709264368,0.05226589967034151,97.0,100.0,100.0,100.0,97.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,3,2,400,77.4340999058685,0.01920956256805723,0.06473581525842517,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,3,3,400,77.55534666344784,0.02117286418753994,0.07145857135180558,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,3,4,400,77.60043163298388,0.024238189627989133,0.08151327707763562,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,4,0,400,77.6075191608088,0.019167481947802094,0.0652645791383011,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,4,1,400,77.50968814645432,0.023852088349994468,0.07933117191065574,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,4,2,400,77.56760919195759,0.024292331225841207,0.08112862827312113,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,4,3,400,77.66953785085508,0.019645998359394852,0.06623775215333678,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_defect,5,31097,4,4,400,77.67628228527776,0.026038897686588732,0.08802043711256323,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,0,0,400,77.67236918013256,0.023636161673784795,0.08026031005338906,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,0,1,400,77.54994127429617,0.022883526679767344,0.07788620583802132,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,0,2,400,77.58235856925764,0.025418086370688302,0.08618984474155773,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,0,3,400,77.6395803872739,0.02110479834601821,0.07178665194515538,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,0,4,400,77.62960861881214,0.025683319084360407,0.08749543312424557,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,1,0,400,77.41247020843112,0.01892863350302745,0.06431797968188131,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,1,1,400,77.40321709234873,0.015972254683815214,0.05357041844676733,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,1,2,400,77.4228334539633,0.019335299053169205,0.06530903528364923,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,1,3,400,77.48620779864015,0.01865467197686735,0.06235810167175433,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,1,4,400,74.85277805793189,0.020505247120076394,0.07023220043246439,82.75,100.0,100.0,100.0,82.75,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,2,0,400,77.28610630231053,0.02046622706069428,0.06934283035901098,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,2,1,400,70.69977736775311,0.04759704543062379,0.16428069194153785,68.75,97.25,100.0,100.0,68.75,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,2,2,400,77.32635253427627,0.01479711317319103,0.04991648175912035,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,2,3,400,77.5220108148902,0.019169098416504885,0.06441614309135263,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,2,4,400,77.67879881365928,0.020244679224411595,0.06767115851443696,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,3,0,400,77.35000818564139,0.01942743092377703,0.06628537923999131,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,3,1,400,76.84049967467749,0.016211542275032836,0.05557652724127975,96.75,100.0,100.0,100.0,96.75,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,3,2,400,77.38001721214023,0.018152922517144062,0.061181071089387674,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,3,3,400,77.52383813731241,0.021019492945130926,0.07094749952926724,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,3,4,400,77.60471071981279,0.024327461273773096,0.08180420215683369,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,same_xx,factory_prepolish_deep_stress,7,31097,4,0,400,77.60839767493538,0.019271793483017132,0.0656243321476481,100.0,100.0,100.0,100.0,100.0,100.0,100.0
