surface_profile,direction_mode,env,profile_seed,split,outcome,passes,quality_ok,safety_ok,included_in_bc,contact_steps,sensor_fault_steps,gu_final,ra_final_um,rz_final_um,scratch_final_um,clearcoat_min_um
factory_prepolish_deep_stress,cross_xy,0,2844,train,success,1,True,True,True,2933,0,75.09347201062427,0.08649738491854188,1.2680827808183066,1.2096809183231747,43.012595578217635
factory_prepolish_deep_stress,cross_xy,6,3426,validation,success,1,True,True,True,2975,0,74.26529147827527,0.09691621584680614,0.9266866457765763,0.7666804291396154,43.59336909598468
factory_prepolish_deep_stress,cross_xy,1,2941,train,success,1,True,True,True,3111,0,72.7005978264016,0.10383553026709824,1.1215660587312675,0.8511797504759996,44.17146180278487
factory_prepolish_deep_stress,cross_xy,3,3135,validation,success,1,True,True,True,3167,0,73.32209073968279,0.09966490655033075,1.0926169571183917,0.8263855819083774,41.60597484989036
factory_prepolish_deep_stress,cross_xy,2,3038,train,success,1,True,True,True,3260,0,71.95128442024816,0.08940210068670092,1.260292131503938,1.0378839507382223,42.554903423322244
factory_prepolish_deep_stress,cross_xy,5,3329,test,success,1,True,True,True,3280,0,72.1294597042443,0.08872382190001138,1.393984018437159,1.1714446299346835,42.04653151309351
factory_prepolish_deep_stress,cross_xy,4,3232,train,success,1,True,True,True,3363,0,70.75928069707393,0.1391194034229206,1.7577054365104072,1.0892014219859742,41.84208618399909
factory_prepolish_deep_stress,cross_xy,7,3523,train,success,1,True,True,True,3383,0,73.41985311836146,0.13733113582864853,1.6663866301886603,0.972944876746282,42.20617634298984
