surface_profile,direction_mode,n,success_count,quality_ok_count,safety_ok_count,gu70_count,ra_le_0p20_count,rz_le_2p0_count,scratch_improved_count,profile_gu_mean_mean,profile_gu_mean_initial_mean,profile_gu_mean_change_mean,roi_total_ra_um_mean,roi_total_ra_um_initial_mean,roi_total_ra_um_change_mean,roi_total_rz_um_mean,roi_total_rz_um_initial_mean,roi_total_rz_um_change_mean,roi_fine_ra_um_mean,roi_fine_ra_um_initial_mean,roi_fine_ra_um_change_mean,roi_fine_rz_um_mean,roi_fine_rz_um_initial_mean,roi_fine_rz_um_change_mean,roi_removal_mean_um_mean,roi_removal_mean_um_initial_mean,roi_removal_mean_um_change_mean,roi_removal_std_um_mean,roi_removal_std_um_initial_mean,roi_removal_std_um_change_mean,roi_removal_cv_mean,roi_removal_cv_initial_mean,roi_removal_cv_change_mean,roi_removal_waviness_ra_um_mean,roi_removal_waviness_ra_um_initial_mean,roi_removal_waviness_ra_um_change_mean,roi_removal_waviness_std_um_mean,roi_removal_waviness_std_um_initial_mean,roi_removal_waviness_std_um_change_mean,roi_center_edge_delta_um_mean,roi_center_edge_delta_um_initial_mean,roi_center_edge_delta_um_change_mean,roi_center_edge_ratio_mean,roi_center_edge_ratio_initial_mean,roi_center_edge_ratio_change_mean,roi_coverage_fraction_mean,roi_coverage_fraction_initial_mean,roi_coverage_fraction_change_mean,roi_scratch_max_um_mean,roi_scratch_max_um_initial_mean,roi_scratch_max_um_change_mean,roi_clearcoat_min_um_mean,roi_clearcoat_min_um_initial_mean,roi_clearcoat_min_um_change_mean,force_used_mean_n_mean,force_used_max_n_mean,feed_cmd_mean_mm_s_mean,fallback_steps_mean
factory_prepolish,same_xx,4,3,3,4,3,4,4,3,74.13857154514162,71.03720364840676,3.101367896734857,0.07899378972850853,0.11147822546237415,-0.03248443573386564,0.7479548785921472,0.89490534945048,-0.14695047085833285,0.05112394560408903,0.08912080415685049,-0.03799685855276145,0.5389942257168716,0.7564886038520005,-0.21749437813512887,0.3197056767375549,0.0,0.3197056767375549,0.09381298601805053,0.0,0.09381298601805053,0.293404173976731,0.0,0.293404173976731,0.05534454424967656,0.0,0.05534454424967656,0.069387497608906,0.0,0.069387497608906,0.10370936230244383,0.0,0.10370936230244383,1.3662282047110383,0.0,1.3662282047110383,0.9922,0.0,0.9922,0.21264411116425902,0.2913508844653166,-0.07870677330105753,41.815609559790275,42.18033965552606,-0.3647300957357871,5.218344330787659,7.325637340545654,15.579878119751811,0.0
factory_prepolish_deep_defect,same_xx,4,3,3,4,3,4,4,4,72.6833708779877,68.05751578400015,4.625855093987552,0.11820757263109583,0.11323157801013035,0.004975994620965464,1.1177884379851033,1.0993979916669738,0.018390446318129333,0.04967427457063239,0.09096200100952839,-0.04128772643889601,0.6451046255030782,0.9571982524521563,-0.3120936269490781,0.4112608989301614,0.0,0.4112608989301614,0.18202902296445134,0.0,0.18202902296445134,0.4419210787492983,0.0,0.4419210787492983,0.0957008642640939,0.0,0.0957008642640939,0.16174489943760456,0.0,0.16174489943760456,0.13761945375719964,0.0,0.13761945375719964,1.3939028805488498,0.0,1.3939028805488498,0.992975,0.0,0.992975,0.4561320537608223,0.7487385936240303,-0.292606539863208,41.66866843459726,42.18033965552606,-0.5116712209288057,5.724928259849548,8.143282175064087,13.502364745363593,0.0
factory_prepolish_deep_stress,same_xx,4,3,3,4,3,4,4,4,72.31575326923044,67.94855551168077,4.367197757549672,0.13486927612714034,0.11461558434481817,0.020253691782322163,1.4548666238692598,1.3643375147472825,0.0905291091219772,0.05111444018840569,0.09246710820563636,-0.04135266801723066,0.8621741279349442,1.2328205908184584,-0.3706464628835141,0.4363869851601537,0.0,0.4363869851601537,0.21177597983365828,0.0,0.21177597983365828,0.48433709060182717,0.0,0.48433709060182717,0.1095701348825509,0.0,0.1095701348825509,0.19150656512479164,0.0,0.19150656512479164,0.15812420197663152,0.0,0.15812420197663152,1.420974024640964,0.0,1.420974024640964,0.9929749999999999,0.0,0.9929749999999999,0.8286932413240291,1.1826819160405035,-0.35398867471647455,41.669946122003665,42.18033965552607,-0.5103935335223984,5.834673166275024,8.1550874710083,13.0540756508708,0.0
