policy_label,observation_dim,direction_mode,surface_profile,env,profile_seed,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_min_baseline_ceiling_blocked_count,tile_cellwise_ceiling_blocked_count,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_gu_min_baseline_map_json,tile_gu_cellwise_worst_map_json,tile_optimistic_ceiling_gu_map_json,tile_optimistic_ceiling_min_baseline_map_json,tile_optimistic_ceiling_cellwise_worst_map_json,tile_q_clearcoat_current_map_json,tile_q_clearcoat_min_baseline_map_json,tile_q_clearcoat_cellwise_worst_map_json,tile_limiter_map_json,tile_cc_min_map_json,tile_cc_initial_min_map_json,tile_cc_initial_mean_map_json,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,roi_geometry_json,roi_tile_maps_json,design_status,base_ra_target_um,shallow_scratch_count,deep_scratch_count,sampled_shallow_depth_max_um,sampled_deep_depth_um,legacy_segment_count_unavailable,profile_gu_mean,profile_gu_p10,profile_gu_min,factory_metadata_json,factory_tile_maps_json
frozen_champion,14,cross_xy,factory_prepolish,5,16097,1,success,5.7779998779296875,5.275129318237305,5.081447601318359,7.543924331665039,-0.290118008852005,15.771545469760895,0.48370885848999023,0,74.85952010913368,76.85902699075223,0.11176658861806318,0.08611480778517554,0.8473074415311046,0.6995784782411574,0.0,0.0,43.28171985332107,43.18080220598222,0.10091764733885356,13.180802205982218,26.12835956821999,0.0,0.0,0.019860019281251844,,,,True,True,76.85902699075223,73.5746226637456,0,0,0,78.0,78.0,0,0,0,0,0,,,,,,,"{""q_ra"": 0, ""q_scratch"": 0, ""q_thermal"": 0, ""q_uniformity"": 0}","[[77.473, 76.116, 77.32, 77.261, 77.398], [77.437, 75.832, 77.447, 77.37, 77.421], [77.428, 77.214, 77.314, 77.402, 77.45], [77.428, 77.388, 77.376, 77.381, 75.127], [73.86, 76.991, 73.575, 77.217, 77.251]]","[[77.473, 76.116, 77.32, 77.261, 77.398], [77.437, 75.832, 77.447, 77.37, 77.421], [77.428, 77.214, 77.314, 77.402, 77.45], [77.428, 77.388, 77.376, 77.381, 75.127], [73.86, 76.991, 73.575, 77.217, 77.251]]","[[77.473, 76.116, 77.32, 77.261, 77.398], [77.437, 75.832, 77.447, 77.37, 77.421], [77.428, 77.214, 77.314, 77.402, 77.45], [77.428, 77.388, 77.376, 77.381, 75.127], [73.86, 76.991, 73.575, 77.217, 77.251]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[0.957343, 0.953892, 0.93968, 0.954406, 0.894827], [0.969498, 0.95609, 0.959875, 0.94576, 0.891448], [0.97562, 0.960995, 0.974868, 0.940714, 0.920596], [0.97656, 0.962644, 0.95876, 0.945203, 0.941985], [0.967782, 0.950427, 0.944239, 0.953273, 0.963718]]","[[0.999917, 0.992789, 0.993743, 0.992402, 0.991209], [0.995873, 0.984928, 0.986918, 0.987969, 0.988853], [0.991196, 0.982093, 0.985657, 0.988711, 0.992639], [0.990806, 0.99041, 0.98594, 0.989572, 0.985104], [0.994266, 0.992143, 0.987943, 0.984141, 0.987369]]","[[0.992705, 0.984058, 0.982488, 0.982412, 0.98432], [0.987441, 0.982368, 0.982984, 0.98288, 0.987176], [0.986155, 0.981476, 0.980938, 0.982003, 0.985803], [0.983582, 0.983533, 0.983173, 0.982994, 0.984331], [0.985868, 0.985675, 0.983624, 0.983982, 0.985325]]","[[""q_uniformity"", ""q_ra"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_ra"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_ra""], [""q_ra"", ""q_uniformity"", ""q_ra"", ""q_uniformity"", ""q_uniformity""]]","[[44.581, 44.521, 43.38, 43.181, 43.565], [45.053, 44.554, 43.951, 43.942, 44.717], [45.259, 44.48, 44.325, 44.468, 45.862], [45.136, 44.752, 44.624, 44.904, 46.083], [45.085, 45.457, 45.568, 45.589, 46.12]]","[[44.583, 44.627, 43.465, 43.282, 43.685], [45.115, 44.777, 44.136, 44.112, 44.883], [45.395, 44.744, 44.533, 44.633, 45.98], [45.277, 44.895, 44.832, 45.061, 46.326], [45.172, 45.579, 45.758, 45.84, 46.326]]","[[45.231, 45.223, 44.239, 43.81, 45.159], [45.527, 45.222, 44.534, 44.741, 46.51], [45.641, 45.068, 44.694, 45.38, 47.231], [45.5, 45.325, 45.253, 45.768, 47.074], [45.587, 46.263, 46.487, 46.353, 46.727]]",0.08611480778517554,0.6995784782411574,0.06986638732881753,0.6065966130955185,0.016248420456358006,0.09298186514563889,0.15549563670571165,0.04962878584409381,0.31916513476207947,0.2788438143459502,0.16304004037934297,0.025926004633427625,0.12539601784170817,0.03550449139165105,0.028392575675118117,0.19112181505184156,0.1384096054282014,0.05271220962364015,1.3808421349122628,0.2626,0.2728,0.8747,0.0,0.0,43.18080220598222,0.01,0.2,"{""map_margin_x_m"": 0.06, ""map_margin_y_m"": 0.06, ""physical_footprint_inside"": true, ""physical_footprint_margin_x_m"": 0.024999999999999988, ""physical_footprint_margin_y_m"": 0.024999999999999988, ""quality_footprint_inside"": true, ""quality_footprint_margin_x_m"": 0.0049999999999999975, ""quality_footprint_margin_y_m"": 0.0049999999999999975, ""workpiece_size_x_m"": 0.36, ""workpiece_size_y_m"": 0.36}","{""clearcoat_min_um"": [[44.58135384, 44.5211284, 43.38038959, 43.18080221, 43.56482953], [45.05301221, 44.55383272, 43.95086977, 43.94181244, 44.71739329], [45.25937765, 44.4803213, 44.32454701, 44.46826367, 45.86244852], [45.13649791, 44.75213766, 44.62373608, 44.90416117, 46.08309745], [45.08498217, 45.45663826, 45.56771346, 45.58904563, 46.11984271]], ""coverage_fraction"": [[0.0625, 0.585, 0.8975, 0.855, 0.7575], [0.63, 0.9575, 1.0, 0.995, 0.8925], [0.8775, 0.9975, 1.0, 1.0, 0.91], [0.9625, 1.0, 1.0, 1.0, 0.97], [0.78, 0.95, 0.9425, 0.9975, 0.8475]], ""fine_ra_um"": [[0.07038193, 0.08004131, 0.05104145, 0.05803589, 0.06382778], [0.06354677, 0.07694753, 0.05361173, 0.06488378, 0.06060812], [0.06373338, 0.06325915, 0.06420281, 0.05507462, 0.06815677], [0.06186429, 0.06278196, 0.06617963, 0.0628941, 0.08305722], [0.08969211, 0.07541179, 0.08732526, 0.05815542, 0.06561803]], ""fine_rz_um"": [[0.30398004, 0.35428031, 0.23689703, 0.26991514, 0.31559348], [0.32264146, 0.33991998, 0.24956006, 0.29177651, 0.31016781], [0.29519637, 0.3036842, 0.29101472, 0.2693678, 0.30615255], [0.28092909, 0.30551665, 0.28414542, 0.27152117, 0.3803036], [0.39201646, 0.38682976, 0.36688825, 0.2848778, 0.30386176]], ""over_fraction"": [[0.0, 0.0375, 0.265, 0.245, 0.0425], [0.0125, 0.4725, 0.5475, 0.265, 0.1025], [0.0775, 0.33, 0.75, 0.61, 0.085], [0.095, 0.5375, 0.41, 0.4775, 0.2725], [0.1125, 0.16, 0.3175, 0.3925, 0.2025]], ""removal_mean_um"": [[0.04921862, 0.11211544, 0.15793902, 0.15236074, 0.12847873], [0.11645439, 0.17869307, 0.18733938, 0.16697802, 0.14955092], [0.13614608, 0.17505397, 0.21350303, 0.19595214, 0.13888211], [0.14712773, 0.1907833, 0.17671382, 0.18782051, 0.16211291], [0.13239289, 0.14770923, 0.16221432, 0.17303452, 0.14881604]], ""removal_std_um"": [[0.02999552, 0.03776181, 0.0387168, 0.04213324, 0.03427041], [0.03205421, 0.045841, 0.03149134, 0.03588629, 0.03297858], [0.03256537, 0.04481247, 0.03906693, 0.03401609, 0.03130097], [0.03253609, 0.03483912, 0.03551472, 0.03524604, 0.04014519], [0.03787038, 0.03506632, 0.04075905, 0.04464785, 0.04267221]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.07837275, 0.08708352, 0.05752479, 0.06136144, 0.07050062], [0.07351649, 0.08794796, 0.05687885, 0.06821284, 0.07357625], [0.07570708, 0.07258738, 0.07274704, 0.06227784, 0.07953004], [0.0694591, 0.06804926, 0.0709456, 0.06665634, 0.09270783], [0.10061494, 0.082259, 0.1020813, 0.06405468, 0.07314471]], ""total_rz_um"": [[0.33736866, 0.38111114, 0.25723843, 0.280967, 0.30979442], [0.34980332, 0.37123021, 0.26645696, 0.30362259, 0.34690465], [0.33641839, 0.31700066, 0.3209391, 0.29806034, 0.33827728], [0.3182694, 0.33368252, 0.2957592, 0.29378676, 0.41224386], [0.42415037, 0.39145422, 0.39747872, 0.31273742, 0.32447618]], ""under_fraction"": [[1.0, 0.6525, 0.205, 0.2925, 0.47], [0.5575, 0.155, 0.015, 0.13, 0.24], [0.4075, 0.0775, 0.03, 0.0125, 0.3475], [0.295, 0.015, 0.07, 0.0125, 0.195], [0.4525, 0.3025, 0.18, 0.15, 0.3]], ""waviness_std_um"": [[0.02280558, 0.02632787, 0.01924688, 0.02142263, 0.0183502], [0.0226499, 0.02078647, 0.00369311, 0.00681947, 0.01380281], [0.01468454, 0.01890699, 0.0095872, 0.00775151, 0.01669101], [0.01690698, 0.01016427, 0.00911625, 0.00499282, 0.01490042], [0.01913414, 0.01452277, 0.01834062, 0.0214757, 0.02087438]]}",PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1117665886180632,0,0,0.0,0.0,False,76.85902699075223,75.40857194059278,73.5746226637456,"{""base_height_scale"": 1.0457721365267096, ""base_ra_roi_before_scale_um"": 0.10687470502825795, ""base_ra_target_um"": 0.1117665886180632, ""base_state_seed"": 2016100, ""deep_scratch_count"": 0, ""deep_scratch_seed"": null, ""deep_segments"": [], ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""parameter_seed"": 5016138, ""profile_id"": ""factory_prepolish"", ""profile_seed"": 16097, ""shallow_scratch_count"": 0, ""shallow_scratch_seed"": 3016114, ""shallow_segments"": [], ""spec"": {""base_ra_max_um"": 0.12, ""base_ra_min_um"": 0.1, ""deep_depth_max_um"": null, ""deep_depth_min_um"": null, ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""profile_id"": ""factory_prepolish"", ""scratch_length_max_m"": 0.08, ""scratch_length_min_m"": 0.01, ""scratch_width_m"": 0.002, ""shallow_depth_max_um"": 0.6, ""shallow_depth_min_um"": 0.1, ""shallow_scratch_count_max"": 2, ""shallow_scratch_count_min"": 0}}","{""clearcoat_min_um"": [[44.58135384, 44.5211284, 43.38038959, 43.18080221, 43.56482953], [45.05301221, 44.55383272, 43.95086977, 43.94181244, 44.71739329], [45.25937765, 44.4803213, 44.32454701, 44.46826367, 45.86244852], [45.13649791, 44.75213766, 44.62373608, 44.90416117, 46.08309745], [45.08498217, 45.45663826, 45.56771346, 45.58904563, 46.11984271]], ""coverage_fraction"": [[0.0625, 0.585, 0.8975, 0.855, 0.7575], [0.63, 0.9575, 1.0, 0.995, 0.8925], [0.8775, 0.9975, 1.0, 1.0, 0.91], [0.9625, 1.0, 1.0, 1.0, 0.97], [0.78, 0.95, 0.9425, 0.9975, 0.8475]], ""fine_ra_um"": [[0.07038193, 0.08004131, 0.05104145, 0.05803589, 0.06382778], [0.06354677, 0.07694753, 0.05361173, 0.06488378, 0.06060812], [0.06373338, 0.06325915, 0.06420281, 0.05507462, 0.06815677], [0.06186429, 0.06278196, 0.06617963, 0.0628941, 0.08305722], [0.08969211, 0.07541179, 0.08732526, 0.05815542, 0.06561803]], ""fine_rz_um"": [[0.30398004, 0.35428031, 0.23689703, 0.26991514, 0.31559348], [0.32264146, 0.33991998, 0.24956006, 0.29177651, 0.31016781], [0.29519637, 0.3036842, 0.29101472, 0.2693678, 0.30615255], [0.28092909, 0.30551665, 0.28414542, 0.27152117, 0.3803036], [0.39201646, 0.38682976, 0.36688825, 0.2848778, 0.30386176]], ""over_fraction"": [[0.0, 0.0375, 0.265, 0.245, 0.0425], [0.0125, 0.4725, 0.5475, 0.265, 0.1025], [0.0775, 0.33, 0.75, 0.61, 0.085], [0.095, 0.5375, 0.41, 0.4775, 0.2725], [0.1125, 0.16, 0.3175, 0.3925, 0.2025]], ""profile_gu"": [[77.47271955, 76.11576198, 77.32039796, 77.26084874, 77.39800104], [77.43672358, 75.83160893, 77.44656284, 77.36978565, 77.42056913], [77.42778982, 77.21419667, 77.314292, 77.40244316, 77.44989099], [77.42830145, 77.38806889, 77.37627245, 77.38096356, 75.12654728], [73.85965333, 76.99113067, 73.57462266, 77.21706189, 77.25146055]], ""q_ra"": [[1.0, 0.93161539, 1.0, 1.0, 1.0], [1.0, 0.92359687, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 0.88066473], [0.81371146, 0.97766325, 0.80186661, 1.0, 1.0]], ""q_scratch"": [[1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0]], ""removal_mean_um"": [[0.04921862, 0.11211544, 0.15793902, 0.15236074, 0.12847873], [0.11645439, 0.17869307, 0.18733938, 0.16697802, 0.14955092], [0.13614608, 0.17505397, 0.21350303, 0.19595214, 0.13888211], [0.14712773, 0.1907833, 0.17671382, 0.18782051, 0.16211291], [0.13239289, 0.14770923, 0.16221432, 0.17303452, 0.14881604]], ""removal_std_um"": [[0.02999552, 0.03776181, 0.0387168, 0.04213324, 0.03427041], [0.03205421, 0.045841, 0.03149134, 0.03588629, 0.03297858], [0.03256537, 0.04481247, 0.03906693, 0.03401609, 0.03130097], [0.03253609, 0.03483912, 0.03551472, 0.03524604, 0.04014519], [0.03787038, 0.03506632, 0.04075905, 0.04464785, 0.04267221]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.07837275, 0.08708352, 0.05752479, 0.06136144, 0.07050062], [0.07351649, 0.08794796, 0.05687885, 0.06821284, 0.07357625], [0.07570708, 0.07258738, 0.07274704, 0.06227784, 0.07953004], [0.0694591, 0.06804926, 0.0709456, 0.06665634, 0.09270783], [0.10061494, 0.082259, 0.1020813, 0.06405468, 0.07314471]], ""total_rz_um"": [[0.33736866, 0.38111114, 0.25723843, 0.280967, 0.30979442], [0.34980332, 0.37123021, 0.26645696, 0.30362259, 0.34690465], [0.33641839, 0.31700066, 0.3209391, 0.29806034, 0.33827728], [0.3182694, 0.33368252, 0.2957592, 0.29378676, 0.41224386], [0.42415037, 0.39145422, 0.39747872, 0.31273742, 0.32447618]], ""under_fraction"": [[1.0, 0.6525, 0.205, 0.2925, 0.47], [0.5575, 0.155, 0.015, 0.13, 0.24], [0.4075, 0.0775, 0.03, 0.0125, 0.3475], [0.295, 0.015, 0.07, 0.0125, 0.195], [0.4525, 0.3025, 0.18, 0.15, 0.3]], ""waviness_std_um"": [[0.02280558, 0.02632787, 0.01924688, 0.02142263, 0.0183502], [0.0226499, 0.02078647, 0.00369311, 0.00681947, 0.01380281], [0.01468454, 0.01890699, 0.0095872, 0.00775151, 0.01669101], [0.01690698, 0.01016427, 0.00911625, 0.00499282, 0.01490042], [0.01913414, 0.01452277, 0.01834062, 0.0214757, 0.02087438]]}"
