policy_label,observation_dim,direction_mode,surface_profile,env,profile_seed,outcome,passes,quality_ok,safety_ok,control_steps,contact_steps,sensor_fault_steps,force_action_mean,feed_action_mean,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c
frozen_champion,14,cross_xy,factory_prepolish,5,16097,success,1,True,True,2663,2566,0,-0.29011799836579544,0.4837096801298344,74.85952010913368,76.85902699075223,0.11176658861806318,0.08611480778517554,0.8473074415311046,0.6995784782411574,0.0,0.0,43.18080220598222,26.12835956821999
frozen_champion,14,cross_xy,factory_prepolish,6,16194,success,1,True,True,2664,2567,0,-0.29013107931828713,0.48315100268916683,75.74178081665688,77.19064867258373,0.10321074472494707,0.08087531297749948,0.7390765054524198,0.6615540828574927,0.0,0.0,41.36798638035569,26.1278379558114
frozen_champion,14,cross_xy,factory_prepolish,7,16291,success,1,True,True,3061,2964,0,-0.009658050255734948,0.16128115932347922,72.24914833934439,75.41349515204934,0.10961042851394004,0.09095103130295774,0.8987706766043588,0.8130313515282068,0.582308871305789,0.41513083237579734,42.58223264789151,29.0510453002147
frozen_champion,14,cross_xy,factory_prepolish,4,16000,success,1,True,True,3140,3043,0,0.037874775913775346,0.10640737332261292,67.72878389698309,71.34100106690771,0.1040551129290546,0.08565325384593364,0.9048802114792109,0.8571754333881534,0.5617850700516337,0.45294355349421334,43.88249990752326,29.10573876523603
frozen_champion,14,cross_xy,factory_prepolish_deep_defect,10,16194,success,1,True,True,3205,3108,0,0.07408425853981429,0.06411027812548621,71.58309623668956,74.55813281869968,0.10526588344485086,0.11400563081607652,0.9664468052207009,1.0429227431996266,0.6629940111711601,0.5294046137385721,41.292499113619016,29.152070364133607
frozen_champion,14,cross_xy,factory_prepolish_deep_stress,14,16194,success,1,True,True,3233,3136,0,0.08999938727522132,0.04637415916824577,71.43898622151173,74.21758064019431,0.10668714098931587,0.11810209136058024,1.3348031278250174,1.4336166031876545,1.0525038108584157,0.9000761729541863,41.29049211531872,29.202292591029565
frozen_champion,14,cross_xy,factory_prepolish_deep_defect,9,16097,success,1,True,True,3243,3146,0,0.09552940568905938,0.03976099738507149,71.77894927172073,75.01435170056806,0.11344130925202098,0.10207528541234959,1.073093204518477,1.01985762488165,0.6954128583193282,0.5604264275213426,43.180731587870675,29.389797828633764
frozen_champion,14,cross_xy,factory_prepolish_deep_stress,13,16097,success,1,True,True,3252,3155,0,0.10102617835481668,0.03389894030759109,71.55009105229918,74.43118743489467,0.11508680584913535,0.10508476239268084,1.3298023764589402,1.2816529037281572,1.1303221284091998,0.9399353959874347,43.18070196148993,29.39013081980944
frozen_champion,14,cross_xy,factory_prepolish_deep_defect,11,16291,success,1,True,True,3468,3371,0,0.2108686244933766,-0.09249817057928413,68.06763592572776,73.53949508816498,0.1117828313959264,0.09710418837165019,1.0718952176950203,0.9697978149726987,0.7527637397734463,0.6191692963888108,42.583542302908825,29.390252288505803
frozen_champion,14,cross_xy,factory_prepolish_deep_stress,15,16291,success,1,True,True,3482,3385,0,0.21784777040414122,-0.10028103178410884,68.3728018549591,73.01600907807388,0.11450287031745372,0.10160107118277382,1.303533173794589,1.1991991468086214,1.1238018571368316,0.981486978193713,42.60619972275183,29.46926998584568
frozen_champion,14,cross_xy,factory_prepolish_deep_defect,8,16000,fail_max_passes,1,False,True,3520,3423,0,0.23554390131665223,-0.1209194014907222,65.04026316602891,69.562734033519,0.10688309323438955,0.08878846526828234,1.1642681919819258,1.0668644734965318,0.7212166613079085,0.632142412482464,43.88258395309081,29.137901291224757
frozen_champion,14,cross_xy,factory_prepolish_deep_stress,12,16000,fail_max_passes,1,False,True,3524,3427,0,0.23749589997636542,-0.12305591737895899,64.83250399708541,69.12379695424318,0.10873527787293137,0.09152324080788068,1.3792402899288256,1.326778526336633,1.1384294693735824,1.0548056284555742,43.882496338465174,29.167138872381607
frozen_champion,14,cross_xy,legacy_stress,0,16000,fail_max_passes,1,False,True,4723,4625,0,0.6513471510967233,-0.5994412661538951,61.713877719544286,68.19013734673854,0.09708206772234819,0.0907515310237464,1.7668669275848798,1.6237944109998321,1.8609992180599577,1.5276103946845647,40.05728292045438,29.834178966165506
frozen_champion,14,cross_xy,legacy_stress,1,16097,fail_max_passes,1,False,True,4957,4860,0,0.7095146225026978,-0.6656640299071894,59.65579201423398,65.66784159167523,0.13306107705901118,0.16047950301515024,2.172742129686005,2.0642724073378775,1.8456096384360343,1.5551814380771543,43.56755839409297,29.799128495000687
frozen_champion,14,cross_xy,legacy_stress,3,16291,fail_max_passes,1,False,True,5296,5198,0,0.7834816327377636,-0.7511717422620543,52.42198654667949,64.05680630003843,0.12161333577800242,0.14315981478794992,1.737678294559768,1.67194281309862,1.2927785794109785,1.1560267697207325,41.93109358254783,30.096351751843986
frozen_champion,14,cross_xy,legacy_stress,2,16194,fail_max_passes,1,False,True,5580,5482,0,0.8392014100199638,-0.8146695883176873,51.85339906310874,59.77986283403931,0.1342971943723196,0.12433302631978324,2.0497921868464117,1.9419202977191008,1.620805536255461,1.341406005310838,41.705417601601454,29.86990049095797
