surface_profile,direction_mode,step_over_ratio,edge_mode,checkpoint,env,profile_seed,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_min_baseline_ceiling_blocked_count,tile_cellwise_ceiling_blocked_count,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_gu_min_baseline_map_json,tile_gu_cellwise_worst_map_json,tile_optimistic_ceiling_gu_map_json,tile_optimistic_ceiling_min_baseline_map_json,tile_optimistic_ceiling_cellwise_worst_map_json,tile_q_clearcoat_current_map_json,tile_q_clearcoat_min_baseline_map_json,tile_q_clearcoat_cellwise_worst_map_json,tile_limiter_map_json,tile_cc_min_map_json,tile_cc_initial_min_map_json,tile_cc_initial_mean_map_json,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,roi_geometry_json,roi_tile_maps_json,profile_base_micro_ra_um,profile_base_micro_rz_um,profile_individual_scratch_initial_max_um,profile_individual_scratch_affected_fraction,profile_mar_density_mean,profile_mar_density_max,profile_mar_severity_initial_mean,profile_mar_severity_remaining_mean,profile_mar_severity_remaining_max,profile_q_mar_mean,profile_q_mar_min,profile_gu_mean,profile_gu_p10,profile_gu_min,profile_gu_std,profile_gloss_pass,profile_mar_model_id,profile_mar_evidence_tag,profile_metadata_json,profile_tile_maps_json
new_car_mild,cross_xy,0.4,balanced_extend5,model_bc_robot_tesla12p7.pt,2,1194,1,success,5.7779998779296875,5.273230075836182,5.081015586853027,7.544981956481934,-0.29119792580604553,15.778383240103722,0.48478230834007263,0,84.33634617486696,86.30793330965736,0.049392246702836665,0.031152677463495388,0.40953277700676993,0.32258575873382367,0.17537594023888803,0.12167478911513491,40.88714697932381,40.637290628456384,0.2498563508674252,10.637290628456384,26.127617054214042,0.0,0.0,0.04917449013813712,,,,True,True,75.4112920329199,62.792907599282394,4,4,0,78.0,78.0,0,0,0,4,0,1:0;1:1;2:1;2:2,1:0;1:1;2:1;2:2,,,1:0;1:1;2:1;2:2,,"{""q_ra"": 0, ""q_scratch"": 4, ""q_thermal"": 0, ""q_uniformity"": 0}","[[77.52, 77.301, 77.369, 77.579, 77.422], [65.014, 65.715, 77.33, 77.522, 77.342], [77.376, 62.793, 65.529, 77.424, 77.405], [77.492, 77.538, 77.525, 77.316, 77.432], [77.346, 77.507, 77.449, 77.52, 77.514]]","[[77.52, 77.301, 77.369, 77.579, 77.422], [65.014, 65.715, 77.33, 77.522, 77.342], [77.376, 62.793, 65.529, 77.424, 77.405], [77.492, 77.538, 77.525, 77.316, 77.432], [77.346, 77.507, 77.449, 77.52, 77.514]]","[[77.52, 77.301, 77.369, 77.579, 77.422], [65.014, 65.715, 77.33, 77.522, 77.342], [77.376, 62.793, 65.529, 77.424, 77.405], [77.492, 77.538, 77.525, 77.316, 77.432], [77.346, 77.507, 77.449, 77.52, 77.514]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[0.93088, 0.905218, 0.928671, 0.903843, 0.913049], [0.910819, 0.914269, 0.963883, 0.939209, 0.941035], [0.910317, 0.914144, 0.95502, 0.919621, 0.917074], [0.910434, 0.900653, 0.926529, 0.897479, 0.908784], [0.934803, 0.931232, 0.927558, 0.908786, 0.91124]]","[[0.989978, 0.981534, 0.983383, 0.986836, 0.986141], [0.986753, 0.979096, 0.97705, 0.978419, 0.982712], [0.988622, 0.987782, 0.983449, 0.978916, 0.982939], [0.985911, 0.980807, 0.981599, 0.978511, 0.989657], [0.989066, 0.986587, 0.984651, 0.98772, 0.989932]]","[[0.989978, 0.981255, 0.980683, 0.984702, 0.981214], [0.985358, 0.976966, 0.975248, 0.977264, 0.980986], [0.981847, 0.979328, 0.976086, 0.976442, 0.980418], [0.98423, 0.979823, 0.977203, 0.97749, 0.983925], [0.982909, 0.98352, 0.982903, 0.983222, 0.986459]]","[[""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_scratch"", ""q_scratch"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""]]","[[42.91, 41.246, 41.047, 41.253, 42.073], [42.857, 40.967, 40.637, 40.782, 41.671], [42.918, 41.097, 40.749, 40.838, 41.759], [43.091, 41.575, 41.398, 41.574, 42.712], [43.79, 42.932, 42.846, 43.115, 44.019]]","[[43.041, 41.457, 41.233, 41.403, 42.243], [43.03, 41.201, 40.887, 41.019, 41.877], [43.067, 41.234, 40.93, 41.072, 41.963], [43.278, 41.801, 41.612, 41.828, 42.845], [43.942, 43.108, 43.047, 43.278, 44.162]]","[[43.869, 42.423, 41.895, 42.45, 43.223], [44.116, 41.995, 41.036, 41.479, 42.403], [44.191, 42.139, 41.255, 41.786, 42.822], [44.379, 42.851, 42.302, 42.896, 43.988], [44.751, 43.887, 43.85, 44.431, 45.385]]",0.031152677463495388,0.32258575873382367,0.021518207896867952,0.23535693169127436,0.009634469566627436,0.0872288270425493,0.15358495652941964,0.04577780606252553,0.2980617835038854,0.2732767041436355,0.1519298814955375,0.025504824208033943,0.11331856177973079,0.03500063354436198,0.023629154888405886,0.1892553540310504,0.13705130190303108,0.05220405212801932,1.3809088378084553,0.2293,0.2447,0.8836,0.00022259719564290696,0.12167478911513491,40.637290628456384,0.01,0.2,"{""map_margin_x_m"": 0.06, ""map_margin_y_m"": 0.06, ""physical_footprint_inside"": true, ""physical_footprint_margin_x_m"": 0.024999999999999988, ""physical_footprint_margin_y_m"": 0.024999999999999988, ""quality_footprint_inside"": true, ""quality_footprint_margin_x_m"": 0.0049999999999999975, ""quality_footprint_margin_y_m"": 0.0049999999999999975, ""workpiece_size_x_m"": 0.36, ""workpiece_size_y_m"": 0.36}","{""clearcoat_min_um"": [[42.91043948, 41.24588563, 41.04663849, 41.25271037, 42.07327368], [42.85718358, 40.9665385, 40.63729063, 40.78161746, 41.67149903], [42.91821023, 41.09714328, 40.74869443, 40.83849346, 41.7585809], [43.09140279, 41.57456931, 41.39786597, 41.57387919, 42.71224466], [43.78970695, 42.9319934, 42.84646923, 43.1147216, 44.01933535]], ""coverage_fraction"": [[0.035, 0.61, 0.895, 0.95, 0.8025], [0.5025, 0.9975, 1.0, 1.0, 0.8675], [0.82, 1.0, 1.0, 1.0, 0.975], [0.9375, 1.0, 1.0, 1.0, 0.945], [0.8925, 0.9725, 0.9875, 1.0, 0.9]], ""fine_ra_um"": [[0.03024509, 0.03033153, 0.02599453, 0.01551541, 0.02324806], [0.03034521, 0.02305303, 0.02184774, 0.0137517, 0.01808877], [0.01878613, 0.02858732, 0.01996863, 0.01695814, 0.0160198], [0.01849547, 0.01704814, 0.0135377, 0.01559472, 0.02266123], [0.02520224, 0.01863508, 0.02318259, 0.0161141, 0.01674079]], ""fine_rz_um"": [[0.13933823, 0.13910932, 0.13120593, 0.07776042, 0.10149861], [0.1350314, 0.1198279, 0.09667174, 0.07052959, 0.08406645], [0.10039314, 0.14649431, 0.10667812, 0.0774407, 0.07942721], [0.09541379, 0.0747893, 0.06463042, 0.07029756, 0.09112832], [0.1041492, 0.08161867, 0.09550172, 0.08091465, 0.08599976]], ""over_fraction"": [[0.0, 0.0275, 0.1625, 0.0025, 0.06], [0.0325, 0.3425, 0.6175, 0.3175, 0.215], [0.105, 0.35, 0.35, 0.6175, 0.2], [0.1025, 0.465, 0.59, 0.53, 0.18], [0.13, 0.155, 0.2575, 0.245, 0.0625]], ""removal_mean_um"": [[0.04998674, 0.11124532, 0.14716255, 0.14326416, 0.12727535], [0.10959656, 0.16941042, 0.19516705, 0.17574197, 0.15336805], [0.13969398, 0.1699546, 0.17558856, 0.19563649, 0.15275276], [0.14407618, 0.18374814, 0.19365915, 0.18789671, 0.15350389], [0.13904853, 0.15445637, 0.16125933, 0.16517678, 0.14095429]], ""removal_std_um"": [[0.02726697, 0.03980101, 0.03591921, 0.02389822, 0.03286858], [0.03651724, 0.04231341, 0.03815908, 0.02716744, 0.03745694], [0.0355287, 0.03955641, 0.03217714, 0.03280702, 0.03387156], [0.028883, 0.02627754, 0.02698877, 0.03898408, 0.03232651], [0.03722931, 0.02800984, 0.03137743, 0.02729082, 0.02762082]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.1045318, 0.10415237, 0.0, 0.0, 0.0], [0.0, 0.12167479, 0.09470012, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.00077098, 0.0025909, 0.0, 0.0, 0.0], [0.0, 0.00152827, 0.00067477, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.03381865, 0.03563053, 0.02963913, 0.01810423, 0.0272288], [0.03170771, 0.0263964, 0.02688484, 0.01476394, 0.0196139], [0.02077061, 0.03264582, 0.02226403, 0.01919196, 0.01759421], [0.02136059, 0.01902869, 0.01503672, 0.01640943, 0.0242798], [0.0278722, 0.01974707, 0.02654858, 0.01696813, 0.0186017]], ""total_rz_um"": [[0.13996635, 0.2171005, 0.14047527, 0.08306176, 0.11117812], [0.1386313, 0.13016874, 0.10062715, 0.07251752, 0.08634008], [0.10603057, 0.15274486, 0.11928157, 0.08312281, 0.08806634], [0.10372038, 0.07771708, 0.07015974, 0.07258641, 0.0946653], [0.1053949, 0.08491258, 0.10059887, 0.08480835, 0.09258134]], ""under_fraction"": [[0.995, 0.63, 0.29, 0.1725, 0.5], [0.685, 0.1425, 0.035, 0.0125, 0.225], [0.325, 0.125, 0.015, 0.0, 0.2275], [0.2225, 0.0, 0.0, 0.0475, 0.18], [0.3925, 0.155, 0.105, 0.045, 0.205]], ""waviness_std_um"": [[0.02323417, 0.02908985, 0.01735522, 0.01277225, 0.01744123], [0.02224525, 0.02085474, 0.01130678, 0.00769146, 0.019673], [0.02215231, 0.01315389, 0.01289736, 0.01133973, 0.01996103], [0.01606928, 0.00763739, 0.01089352, 0.01963217, 0.01097464], [0.01824267, 0.0164926, 0.01290726, 0.00594738, 0.01444819]]}",0.049128205699302915,0.39698116487035484,0.19760808675798008,0.0051,0.09325961566879004,0.13826756563546785,0.044774887019739314,0.024554961309600245,0.04429109755427944,0.9820248423849068,0.9630017863802522,86.30793330965736,77.18006711589253,74.4893680325678,4.364139310326532,True,pt_design_subgrid_mar_optics_v1,PT-DESIGN_NO_MEASURED_MAR_GU_CALIBRATION,"{""base_micro_ra_target_um"": 0.05082684623844161, ""base_state_seed"": 2001197, ""design_status"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""individual_scratch_count"": 1, ""mar_density_target_mean"": 0.09535694181756403, ""mar_seed"": 5001235, ""mar_severity_target_mean"": 0.043609792030412944, ""parameter_tags"": {""base_micro_ra_range"": ""PT-DESIGN"", ""clearcoat_range"": ""existing L-DERIVED 40-50 um"", ""mar_density_and_severity"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""profile"": ""PT-DESIGN"", ""scratch_count_and_mixture"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""scratch_depth_range"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION"", ""scratch_geometry"": ""PT-DESIGN_NO_MEASURED_DISTRIBUTION""}, ""profile_id"": ""new_car_mild"", ""profile_seed"": 1194, ""sampled_scratch_depths"": [{""component"": ""light"", ""depth_um"": 0.19799447041646007}], ""sampled_scratch_lengths_m"": [0.06691971365196928], ""scratch_region"": ""centered_roi"", ""scratch_seed"": 3001211}","{""base_micro_ra_um"": [[0.03989934, 0.04923071, 0.05199728, 0.03458851, 0.04702811], [0.04660972, 0.0512141, 0.05811292, 0.0361287, 0.04021196], [0.03673252, 0.06313267, 0.04669446, 0.04292681, 0.03325566], [0.03797354, 0.03962588, 0.03302434, 0.03637328, 0.0458403], [0.04913447, 0.03636709, 0.04820148, 0.03661271, 0.03564461]], ""base_micro_rz_um"": [[0.16437053, 0.20259292, 0.19603012, 0.15042987, 0.18230009], [0.17905466, 0.2287048, 0.19722597, 0.16456547, 0.16241099], [0.17737425, 0.2467069, 0.21477008, 0.17317409, 0.16165098], [0.17715713, 0.15354622, 0.14870206, 0.1589007, 0.17923407], [0.17669257, 0.15448489, 0.18388376, 0.17119196, 0.15387907]], ""clearcoat_min_um"": [[42.91043948, 41.24588563, 41.04663849, 41.25271037, 42.07327368], [42.85718358, 40.9665385, 40.63729063, 40.78161746, 41.67149903], [42.91821023, 41.09714328, 40.74869443, 40.83849346, 41.7585809], [43.09140279, 41.57456931, 41.39786597, 41.57387919, 42.71224466], [43.78970695, 42.9319934, 42.84646923, 43.1147216, 44.01933535]], ""coverage_fraction"": [[0.035, 0.61, 0.895, 0.95, 0.8025], [0.5025, 0.9975, 1.0, 1.0, 0.8675], [0.82, 1.0, 1.0, 1.0, 0.975], [0.9375, 1.0, 1.0, 1.0, 0.945], [0.8925, 0.9725, 0.9875, 1.0, 0.9]], ""fine_ra_um"": [[0.03024509, 0.03033153, 0.02599453, 0.01551541, 0.02324806], [0.03034521, 0.02305303, 0.02184774, 0.0137517, 0.01808877], [0.01878613, 0.02858732, 0.01996863, 0.01695814, 0.0160198], [0.01849547, 0.01704814, 0.0135377, 0.01559472, 0.02266123], [0.02520224, 0.01863508, 0.02318259, 0.0161141, 0.01674079]], ""fine_rz_um"": [[0.13933823, 0.13910932, 0.13120593, 0.07776042, 0.10149861], [0.1350314, 0.1198279, 0.09667174, 0.07052959, 0.08406645], [0.10039314, 0.14649431, 0.10667812, 0.0774407, 0.07942721], [0.09541379, 0.0747893, 0.06463042, 0.07029756, 0.09112832], [0.1041492, 0.08161867, 0.09550172, 0.08091465, 0.08599976]], ""individual_scratch_initial_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.18880187, 0.19760809, 0.0, 0.0, 0.0], [0.0, 0.19537029, 0.17594991, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""mar_density_mean"": [[0.10250272, 0.11267016, 0.10585645, 0.09410889, 0.08594724], [0.07958441, 0.08660907, 0.100657, 0.09841399, 0.08467127], [0.1042228, 0.084134, 0.10830136, 0.12357368, 0.08159443], [0.11081466, 0.10196006, 0.09206953, 0.09902003, 0.06185089], [0.09686538, 0.06340118, 0.07242744, 0.08403806, 0.09619571]], ""mar_severity_initial_mean"": [[0.04186257, 0.04217038, 0.04033026, 0.05151921, 0.04915885], [0.05105819, 0.04593842, 0.04408809, 0.05764443, 0.03844079], [0.04465218, 0.04080224, 0.04244911, 0.04636478, 0.031407], [0.03578751, 0.04114159, 0.04674491, 0.04841257, 0.04126097], [0.04421158, 0.04604539, 0.06013253, 0.04517698, 0.04257163]], ""mar_severity_remaining_mean"": [[0.03411493, 0.02680184, 0.02283866, 0.02913269, 0.02987251], [0.03325256, 0.02375189, 0.02038434, 0.02869783, 0.02075456], [0.02556295, 0.02093938, 0.02120519, 0.02141231, 0.01701287], [0.02022938, 0.01981849, 0.0217573, 0.0232731, 0.02221853], [0.02600896, 0.02508567, 0.03187909, 0.02354937, 0.02431965]], ""over_fraction"": [[0.0, 0.0275, 0.1625, 0.0025, 0.06], [0.0325, 0.3425, 0.6175, 0.3175, 0.215], [0.105, 0.35, 0.35, 0.6175, 0.2], [0.1025, 0.465, 0.59, 0.53, 0.18], [0.13, 0.155, 0.2575, 0.245, 0.0625]], ""profile_gu"": [[88.12664938, 87.98444038, 88.12685413, 88.27126112, 88.14741346], [76.56102691, 77.30360625, 88.13576151, 88.20873582, 88.18150973], [88.1023635, 74.48936803, 77.0977077, 88.14277128, 88.28609846], [88.25523082, 88.32463408, 88.32042488, 88.09301364, 88.31179676], [88.08593601, 88.35416258, 88.2070146, 88.31606445, 88.26448726]], ""q_mar_mean"": [[0.97268665, 0.97610955, 0.9811518, 0.97832901, 0.97943814], [0.97894553, 0.98397028, 0.98390705, 0.97765852, 0.98606932], [0.97924762, 0.98610788, 0.98196434, 0.97908989, 0.98906225], [0.98222189, 0.9839727, 0.984411, 0.98205489, 0.98914027], [0.97989331, 0.98751851, 0.98167619, 0.98443718, 0.98155727]], ""removal_mean_um"": [[0.04998674, 0.11124532, 0.14716255, 0.14326416, 0.12727535], [0.10959656, 0.16941042, 0.19516705, 0.17574197, 0.15336805], [0.13969398, 0.1699546, 0.17558856, 0.19563649, 0.15275276], [0.14407618, 0.18374814, 0.19365915, 0.18789671, 0.15350389], [0.13904853, 0.15445637, 0.16125933, 0.16517678, 0.14095429]], ""removal_std_um"": [[0.02726697, 0.03980101, 0.03591921, 0.02389822, 0.03286858], [0.03651724, 0.04231341, 0.03815908, 0.02716744, 0.03745694], [0.0355287, 0.03955641, 0.03217714, 0.03280702, 0.03387156], [0.028883, 0.02627754, 0.02698877, 0.03898408, 0.03232651], [0.03722931, 0.02800984, 0.03137743, 0.02729082, 0.02762082]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.1045318, 0.10415237, 0.0, 0.0, 0.0], [0.0, 0.12167479, 0.09470012, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.00077098, 0.0025909, 0.0, 0.0, 0.0], [0.0, 0.00152827, 0.00067477, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.03381865, 0.03563053, 0.02963913, 0.01810423, 0.0272288], [0.03170771, 0.0263964, 0.02688484, 0.01476394, 0.0196139], [0.02077061, 0.03264582, 0.02226403, 0.01919196, 0.01759421], [0.02136059, 0.01902869, 0.01503672, 0.01640943, 0.0242798], [0.0278722, 0.01974707, 0.02654858, 0.01696813, 0.0186017]], ""total_rz_um"": [[0.13996635, 0.2171005, 0.14047527, 0.08306176, 0.11117812], [0.1386313, 0.13016874, 0.10062715, 0.07251752, 0.08634008], [0.10603057, 0.15274486, 0.11928157, 0.08312281, 0.08806634], [0.10372038, 0.07771708, 0.07015974, 0.07258641, 0.0946653], [0.1053949, 0.08491258, 0.10059887, 0.08480835, 0.09258134]], ""under_fraction"": [[0.995, 0.63, 0.29, 0.1725, 0.5], [0.685, 0.1425, 0.035, 0.0125, 0.225], [0.325, 0.125, 0.015, 0.0, 0.2275], [0.2225, 0.0, 0.0, 0.0475, 0.18], [0.3925, 0.155, 0.105, 0.045, 0.205]], ""waviness_std_um"": [[0.02323417, 0.02908985, 0.01735522, 0.01277225, 0.01744123], [0.02224525, 0.02085474, 0.01130678, 0.00769146, 0.019673], [0.02215231, 0.01315389, 0.01289736, 0.01133973, 0.01996103], [0.01606928, 0.00763739, 0.01089352, 0.01963217, 0.01097464], [0.01824267, 0.0164926, 0.01290726, 0.00594738, 0.01444819]]}"
