env,control_step,substep,force_sensor_raw_n,force_sensor_filt_n,force_model_n,force_used_n,force_cmd_n,pad_gap_m,pad_in_patch,normal_alignment_error_deg,sensor_fault,hard_latched_before,hard_latched_after,latch_event,parent_force_action,executed_force_action,executed_feed_action,geometry_risk,force_cap_action,predictive_force_cap_action,predicted_force_n,shield_force_command_n,shield_feed_command_mm_s,observed_force_mean_n,observed_force_delta_n,shield_mode,surface_kind,direction_mode,surface_profile,profile_seed
0,61,3,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023769676685333252,1,0.13417038321495056,0,0,0,0,0.02738291770219803,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,61,3,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023769676685333252,1,0.13417038321495056,0,0,0,0,0.04727894812822342,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,61,3,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023769646883010864,1,0.13417038321495056,0,0,0,0,0.047279052436351776,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,61,3,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023769646883010864,1,0.13417038321495056,0,0,0,0,0.047279052436351776,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,61,4,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023669034242630005,1,0.13562092185020447,0,0,0,0,0.02738291770219803,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,61,4,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023669034242630005,1,0.13562092185020447,0,0,0,0,0.04727894812822342,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,61,4,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.02366924285888672,1,0.13417038321495056,0,0,0,0,0.047279052436351776,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,61,4,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.02366924285888672,1,0.13417038321495056,0,0,0,0,0.047279052436351776,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,61,5,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023568540811538696,1,0.13562092185020447,0,0,0,0,0.02738291770219803,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,61,5,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023568540811538696,1,0.13562092185020447,0,0,0,0,0.04727894812822342,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,61,5,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023568660020828247,1,0.13562092185020447,0,0,0,0,0.047279052436351776,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,61,5,0.0,0.0,0.42000001668930054,0.0,4.17892599105835,0.023568660020828247,1,0.13562092185020447,0,0,0,0,0.047279052436351776,-0.922507107257843,-0.9351732730865479,0.5597754523045865,-0.9225070970767987,1.0,0.0,4.178926197927077,6.7616497154776685,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,62,0,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02346828579902649,1,0.1312212347984314,0,0,0,0,0.04142545908689499,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,62,0,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02346828579902649,1,0.1312212347984314,0,0,0,0,0.06141378730535507,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,62,0,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023468434810638428,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,62,0,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023468434810638428,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,62,1,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02336779236793518,1,0.1327040195465088,0,0,0,0,0.04142545908689499,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,62,1,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02336779236793518,1,0.1327040195465088,0,0,0,0,0.06141378730535507,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,62,1,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02336794137954712,1,0.1370561122894287,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,62,1,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02336794137954712,1,0.1370561122894287,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,62,2,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02326759696006775,1,0.1327040195465088,0,0,0,0,0.04142545908689499,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,62,2,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02326759696006775,1,0.1327040195465088,0,0,0,0,0.06141378730535507,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,62,2,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02326759696006775,1,0.1327040195465088,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,62,2,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02326759696006775,1,0.1327040195465088,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,62,3,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02316725254058838,1,0.13562092185020447,0,0,0,0,0.04142545908689499,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,62,3,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.02316725254058838,1,0.13562092185020447,0,0,0,0,0.06141378730535507,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,62,3,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023167192935943604,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,62,3,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023167192935943604,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,62,4,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023066610097885132,1,0.1312212347984314,0,0,0,0,0.04142545908689499,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,62,4,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023066610097885132,1,0.1312212347984314,0,0,0,0,0.06141378730535507,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,62,4,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023066669702529907,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,62,4,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.023066669702529907,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,62,5,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.022966206073760986,1,0.13417038321495056,0,0,0,0,0.04142545908689499,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,62,5,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.022966206073760986,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922474384307861,-0.9259037375450134,0.5595826761361825,-0.8922474325294372,1.0,0.0,4.231378300453473,6.820511120212512,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,62,5,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.0229661762714386,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,62,5,0.0,0.0,0.42000001668930054,0.0,4.231378555297852,0.0229661762714386,1,0.13417038321495056,0,0,0,0,0.06141378730535507,-0.8922473788261414,-0.9259037375450134,0.559582606765696,-0.8922473521627713,1.0,0.0,4.231378439761052,6.82051144868827,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,63,0,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02286580204963684,1,0.13562092185020447,0,0,0,0,0.05585531145334244,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,63,0,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02286580204963684,1,0.13562092185020447,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,63,0,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022865861654281616,1,0.13417038321495056,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,63,0,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022865861654281616,1,0.13417038321495056,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,63,1,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02276533842086792,1,0.13562092185020447,0,0,0,0,0.05585531145334244,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,63,1,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02276533842086792,1,0.13562092185020447,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,63,1,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022765249013900757,1,0.1297215223312378,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,63,1,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022765249013900757,1,0.1297215223312378,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,63,2,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022664874792099,1,0.1327040195465088,0,0,0,0,0.05585531145334244,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,63,2,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022664874792099,1,0.1327040195465088,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,63,2,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022664874792099,1,0.13417038321495056,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,63,2,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022664874792099,1,0.13417038321495056,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,63,3,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02256464958190918,1,0.1384764313697815,0,0,0,0,0.05585531145334244,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,63,3,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02256464958190918,1,0.1384764313697815,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,63,3,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022564709186553955,1,0.1327040195465088,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,63,3,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022564709186553955,1,0.1327040195465088,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,63,4,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02246403694152832,1,0.1370561122894287,0,0,0,0,0.05585531145334244,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,63,4,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.02246403694152832,1,0.1370561122894287,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,63,4,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022464215755462646,1,0.13562092185020447,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,63,4,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022464215755462646,1,0.13562092185020447,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,63,5,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022363662719726562,1,0.13562092185020447,0,0,0,0,0.05585531145334244,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,63,5,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022363662719726562,1,0.13562092185020447,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,63,5,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022363901138305664,1,0.13417038321495056,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,63,5,0.0,0.0,0.42000001668930054,0.0,4.2843146324157715,0.022363901138305664,1,0.13417038321495056,0,0,0,0,0.07594051212072372,-0.8617081642150879,-0.9165481328964233,0.5593889199231991,-0.8617081431357647,1.0,0.0,4.284315104688465,6.879919416450852,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,64,0,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022263050079345703,1,0.13562092185020447,0,0,0,0,0.07187432795763016,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,64,0,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022263050079345703,1,0.13562092185020447,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,64,0,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.02226322889328003,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,64,0,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.02226322889328003,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,64,1,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.02216276526451111,1,0.13417038321495056,0,0,0,0,0.07187432795763016,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,64,1,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.02216276526451111,1,0.13417038321495056,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,64,1,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022162705659866333,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,64,1,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022162705659866333,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,64,2,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022062569856643677,1,0.13562092185020447,0,0,0,0,0.07187432795763016,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,64,2,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022062569856643677,1,0.13562092185020447,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,64,2,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022062480449676514,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,64,2,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.022062480449676514,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,64,3,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.021961987018585205,1,0.1327040195465088,0,0,0,0,0.07187432795763016,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,64,3,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.021961987018585205,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,64,3,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.021961987018585205,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,64,3,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.021961987018585205,1,0.1327040195465088,0,0,0,0,0.09086336940526962,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,64,4,0.0,0.0,0.42000001668930054,0.0,4.337710857391357,0.021861493587493896,1,0.1327040195465088,0,0,0,0,0.07187432795763016,-0.8309040665626526,-0.9071109890937805,0.5591945304426889,-0.8309040955249669,1.0,0.0,4.337710840817022,6.939845147792759,0.0,0.0,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
