surface_profile,profile_seed,profile_gu_mean_cross,profile_gu_mean_same,profile_gu_mean_cross_minus_same,roi_total_ra_um_cross,roi_total_ra_um_same,roi_total_ra_um_cross_minus_same,roi_total_rz_um_cross,roi_total_rz_um_same,roi_total_rz_um_cross_minus_same,roi_fine_ra_um_cross,roi_fine_ra_um_same,roi_fine_ra_um_cross_minus_same,roi_fine_rz_um_cross,roi_fine_rz_um_same,roi_fine_rz_um_cross_minus_same,roi_removal_mean_um_cross,roi_removal_mean_um_same,roi_removal_mean_um_cross_minus_same,roi_removal_std_um_cross,roi_removal_std_um_same,roi_removal_std_um_cross_minus_same,roi_removal_cv_cross,roi_removal_cv_same,roi_removal_cv_cross_minus_same,roi_removal_waviness_ra_um_cross,roi_removal_waviness_ra_um_same,roi_removal_waviness_ra_um_cross_minus_same,roi_removal_waviness_std_um_cross,roi_removal_waviness_std_um_same,roi_removal_waviness_std_um_cross_minus_same,roi_center_edge_delta_um_cross,roi_center_edge_delta_um_same,roi_center_edge_delta_um_cross_minus_same,roi_center_edge_ratio_cross,roi_center_edge_ratio_same,roi_center_edge_ratio_cross_minus_same,roi_coverage_fraction_cross,roi_coverage_fraction_same,roi_coverage_fraction_cross_minus_same,roi_scratch_max_um_cross,roi_scratch_max_um_same,roi_scratch_max_um_cross_minus_same,roi_clearcoat_min_um_cross,roi_clearcoat_min_um_same,roi_clearcoat_min_um_cross_minus_same,force_used_mean_n_cross,force_used_mean_n_same,force_used_mean_n_cross_minus_same,force_used_max_n_cross,force_used_max_n_same,force_used_max_n_cross_minus_same,feed_cmd_mean_mm_s_cross,feed_cmd_mean_mm_s_same,feed_cmd_mean_mm_s_cross_minus_same,fallback_steps_cross,fallback_steps_same,fallback_steps_cross_minus_same
factory_prepolish,1970,76.60111529018697,76.55382353590421,0.04729175428275312,0.08865674125746148,0.08910178497524644,-0.00044504371778496254,0.7907883297970448,0.7841949048848746,0.006593424912170187,0.07029953541652945,0.07057103638485708,-0.00027150096832763426,0.6303899116088028,0.6285877936126748,0.0018021179961279499,0.15554265706363768,0.15542267421865932,0.00011998284497835576,0.0477408405536158,0.047973502893738196,-0.00023266234012239706,0.30693085392056424,0.30866476294344136,-0.0017339090228771226,0.025827618505071835,0.026305108507086544,-0.0004774900020147084,0.03456579488504261,0.03501180032129406,-0.00044600543625145095,0.047556259050423266,0.04739541654121043,0.00016084250921283294,1.342159560078826,1.341159078898087,0.0010004811807391434,0.8779,0.8767,0.0011999999999999789,0.0,0.0,0.0,43.289302012371294,43.28903345469101,0.0002685576802861078,5.08134651184082,5.0816545486450195,-0.00030803680419921875,7.5416669845581055,7.675151348114014,-0.1334843635559082,15.772219747304916,15.772132202982903,8.754432201385498e-05,0.0,0.0,0.0
factory_prepolish,2067,77.35629314179579,77.34940409135875,0.006889050437038691,0.07843776072479333,0.07786845155132491,0.0005693091734684241,0.6132644209711595,0.6084255525602131,0.004838868410946384,0.058473474211838926,0.058501889811467755,-2.8415599628829613e-05,0.505161096507452,0.502358370337658,0.0028027261697940453,0.15614925852777642,0.15628305178608756,-0.00013379325831114341,0.04776964597478662,0.04834312698803713,-0.0005734810132505125,0.30592297667740237,0.30933057958329857,-0.003407602905896201,0.02547556125864026,0.025964007675262843,-0.0004884464166225837,0.034773510747779485,0.03531027563881801,-0.0005367648910385228,0.0530000332807348,0.05260391990291674,0.0003961133778180581,1.3793690580628806,1.3757886347771728,0.0035804232857077345,0.8837,0.8834,0.000300000000000078,0.0,0.0,0.0,42.36012027984854,42.37773190954919,-0.017611629700652998,5.0814900398254395,5.081756591796875,-0.0002665519714355469,7.543915748596191,7.676305770874023,-0.13239002227783203,15.77017828822136,15.770085155963898,9.313225746154785e-05,0.0,0.0,0.0
factory_prepolish,2164,77.11027376238592,77.13735698951295,-0.02708322712703648,0.09087713719752895,0.0909728195262016,-9.568232867265825e-05,0.7865755510271353,0.7852046083049659,0.0013709427221694215,0.07072958084061359,0.07064423305058239,8.534779003120663e-05,0.6202662907222858,0.6173211617023399,0.0029451290199459246,0.1555501726235474,0.1556070649911379,-5.689236759051641e-05,0.04696071464867976,0.04726755046045733,-0.00030683581177756714,0.3019007555994881,0.30376223896485227,-0.0018614833653641805,0.024219848015249765,0.02406981691987611,0.00015003109537365528,0.03385653591046731,0.03406259634637406,-0.00020606043590674916,0.047068513234376136,0.046484420474684485,0.0005840927596916512,1.336217995953477,1.3315204933805997,0.004697502572877266,0.8915,0.895,-0.0035000000000000586,0.0,0.0,0.0,43.59805731458706,43.61053816869695,-0.01248085410988864,5.081179141998291,5.081492900848389,-0.00031375885009765625,7.543249607086182,7.677179336547852,-0.13392972946166992,15.774264931678772,15.774289146065712,-2.421438694000244e-05,0.0,0.0,0.0
factory_prepolish,2261,76.7752241392948,76.77721726494875,-0.001993125653939387,0.09291684370905193,0.0929637339012747,-4.689019222277324e-05,0.7336992546912413,0.7414527293892237,-0.0077534746979823765,0.06871628981561755,0.06860554040068804,0.00011074941492950074,0.6068874161892195,0.6082965384820143,-0.0014091222927947733,0.15636689102348056,0.1564218036200438,-5.491259656323355e-05,0.047848357529513545,0.04839880957020235,-0.0005504520406888064,0.30600056838329337,0.30941216921245474,-0.0034116008291613653,0.02541286386458462,0.025606882886680643,-0.00019401902209602306,0.03474138791489737,0.03501789717789961,-0.0002765092630022392,0.04526677256649653,0.04462097995874145,0.0006457926077550746,1.320319300870972,1.3152978482706654,0.0050214526003065085,0.8897,0.8907,-0.0010000000000000009,0.0,0.0,0.0,42.217186073745545,42.20666545057352,0.010520623172027399,5.081628799438477,5.082027435302734,-0.0003986358642578125,7.543500900268555,7.677138328552246,-0.1336374282836914,15.768464654684067,15.768304467201233,0.0001601874828338623,0.0,0.0,0.0
factory_prepolish,2358,72.1969584679679,72.19715894902282,-0.0002004810549181002,0.09716168934692061,0.09683341301284727,0.0003282763340733408,0.9262530145523162,0.9284909163072242,-0.0022379017549080116,0.07731040356118855,0.07731172018083937,-1.316619650817974e-06,0.7845274668584737,0.7908040383002324,-0.006276571441758638,0.16391786040399006,0.16325719412041675,0.0006606662835733079,0.04509234621346715,0.04447238503162506,0.0006199611818420922,0.27509111028129013,0.27240689313098637,0.002684217150303758,0.02278501858607726,0.022089174787237015,0.0006958437988402455,0.02890568184654963,0.028159646021759605,0.000746035824790027,0.03676815579050899,0.03670884611175035,5.9309678758640016e-05,1.243133067271509,1.2437683119956562,-0.0006352447241471104,0.9274,0.9289,-0.0014999999999999458,0.4341707207166514,0.4330442532215319,0.0011264674951195208,41.45691388358439,41.45429052613026,0.002623357454133668,5.181306838989258,5.171688079833984,0.009618759155273438,7.544504642486572,7.675563335418701,-0.1310586929321289,15.080560930073261,15.120196156203747,-0.039635226130485535,0.0,0.0,0.0
factory_prepolish,2455,77.27492309657713,77.26703360337712,0.007889493200011088,0.07998968723864311,0.08016632961648275,-0.0001766423778396392,0.6616529104876023,0.6696200597442403,-0.007967149256637995,0.06152533959185396,0.06159898765897894,-7.364806712498173e-05,0.4918469428950427,0.4925669190258012,-0.0007199761307584707,0.1557166132943353,0.15574758047952583,-3.096718519052244e-05,0.047930628625897316,0.04823088160880771,-0.0003002529829103928,0.30780677547423224,0.3096733924232487,-0.0018666169490164641,0.024481547964003026,0.024780592532594993,-0.00029904456859196696,0.034438300920423055,0.03478148367397775,-0.00034318275355469524,0.04639931245245005,0.046105470667600734,0.00029384178484931356,1.3277055295499154,1.3253384868727012,0.002367042677214215,0.8815,0.8829,-0.0014000000000000679,0.0,0.0,0.0,43.004686803170436,43.00263169037966,0.0020551127907779687,5.08164119720459,5.082018852233887,-0.000377655029296875,7.545983791351318,7.675978660583496,-0.12999486923217773,15.770303085446358,15.76998271048069,0.0003203749656677246,0.0,0.0,0.0
factory_prepolish_deep_defect,1000,70.54194688050174,70.52181142772741,0.020135452774326268,0.10208108154010333,0.10354293282890732,-0.0014618512888039947,1.2184322120371984,1.213720101754907,0.0047121102822913485,0.062140631101773695,0.06126179682245106,0.0008788342793226364,0.8655914427559916,0.8603606965522923,0.0052307462036993435,0.21935238926988096,0.2251142777701809,-0.005761888500299933,0.09555056769337947,0.10259123145092462,-0.007040663757545154,0.43560304043836284,0.4557295630784467,-0.020126522640083855,0.05987106396069851,0.06354781075230706,-0.003676746791608551,0.0825529197782146,0.0888491388091987,-0.006296219030984096,0.0915495328732075,0.10464631899671012,-0.013096786123502624,1.4778093923901663,1.5428541786549128,-0.06504478626474652,0.9146,0.9157,-0.0010999999999999899,0.6222967649108102,0.613793912410509,0.00850285250030125,42.33079162763732,42.326369240573335,0.004422387063982569,5.792062759399414,5.813106060028076,-0.02104330062866211,8.254199028015137,8.28276252746582,-0.028563499450683594,12.922985479235649,12.841719202697277,0.08126627653837204,0.0,0.0,0.0
factory_prepolish_deep_defect,1097,74.53055415924591,74.56564740048866,-0.03509324124274826,0.10855876312821301,0.11006258303356074,-0.0015038199053477308,0.9774594451315598,0.9841223186820383,-0.006662873550478454,0.06028744074912934,0.06045040509372096,-0.00016296434459162068,0.6578972027539203,0.6511647347708318,0.006732467983088464,0.23194220829599804,0.2390754119881877,-0.007133203692189671,0.12872776210302686,0.13667942924896206,-0.007951667145935204,0.5549992950776262,0.571700067825106,-0.01670077274747972,0.0716744367781042,0.07246945393653545,-0.0007950171584312493,0.11521856394816972,0.12334817020090848,-0.008129606252738758,0.15359481046374213,0.14338068074414434,0.010214129719597786,1.8420114792997173,1.7456232022617164,0.0963882770380009,0.9072,0.9102,-0.0030000000000000027,0.5312913435960007,0.5222884515327778,0.009002892063222911,43.419738903698224,43.40810157871571,0.011637324982515906,5.79764986038208,5.865849494934082,-0.06819963455200195,8.08842658996582,7.958355903625488,0.13007068634033203,12.900253757834435,12.628340162336826,0.2719135954976082,0.0,0.0,0.0
factory_prepolish_deep_defect,1194,66.29351037324791,66.26115920383896,0.03235116940895466,0.10513019386010387,0.1021334756808584,0.002996718179245475,1.00387929243779,0.9955180602631089,0.0083612321746811,0.07089826813279929,0.07194758134225604,-0.0010493132094567537,0.7881193948365794,0.7955789718526021,-0.007459577016022623,0.2037503029736357,0.191523867782883,0.0122264351907527,0.10232870005679984,0.0907646712191846,0.011564028837615231,0.502226001941409,0.47390788558049624,0.02831811636091275,0.05105425293878906,0.04688127944626573,0.004172973492523331,0.08919376257404814,0.07760687306669745,0.011586889507350692,0.10670647995763682,0.0988061542316529,0.007900325725983925,1.629570172578708,1.6187009955094729,0.01086917706923507,0.8886,0.8833,0.005299999999999971,0.5753577622937674,0.5802297121026813,-0.004871949808913811,40.60444446500715,40.626083686065996,-0.02163922105884808,5.559073448181152,5.442624092102051,0.11644935607910156,8.1134033203125,8.150140762329102,-0.03673744201660156,13.862023130059242,14.329064637422562,-0.4670415073633194,0.0,0.0,0.0
factory_prepolish_deep_defect,1291,74.98839748203537,74.97563670791921,0.012760774116159723,0.09721055287541672,0.10206915515478752,-0.004858602279370808,1.0237613804103542,1.0282247812188867,-0.0044634008085324695,0.06559684477240431,0.0645593858891101,0.0010374588832942067,0.7650642742029524,0.7539815263837787,0.011082747819173733,0.22304876632631895,0.23141110429635023,-0.008362337970031275,0.11344677447889945,0.1266504672755716,-0.013203692796672162,0.5086187040950835,0.5472964128522553,-0.0386777087571718,0.045953913511976884,0.056246604481233635,-0.010292690969256751,0.101848544036563,0.11475042581253524,-0.012901881775972235,0.041418900074193965,0.05749164957335717,-0.016072749499163208,1.2003956951971857,1.2735905332664368,-0.07319483806925109,0.906,0.9044,0.0016000000000000458,0.5766168713369695,0.5611340994764098,0.015482771860559685,41.444930504560126,41.40828952379791,0.03664098076221478,5.88787317276001,5.950396537780762,-0.06252336502075195,8.774084091186523,8.174518585205078,0.5995655059814453,12.539050541818142,12.29016575962305,0.24888478219509125,0.0,0.0,0.0
