source_run,env,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,surface_profile,profile_seed,design_status,base_ra_target_um,shallow_scratch_count,deep_scratch_count,sampled_shallow_depth_max_um,sampled_deep_depth_um,profile_gu_mean,profile_gu_p10,profile_gu_min,path_mode,direction_mode
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,30,0.12241228430130523,1.2582664815179079,0.10206480094847678,1.0963868417562257,0.020347483352828447,0.16187963976168218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004165364867578122,0.8273456853207561,41.64845505076892,0.01,0.2,factory_prepolish_deep_defect,2358,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11815804155569132,2,1,0.3776072837835329,0.7855367720389936,66.05131518731609,27.742103462331652,25.452833273685453,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,31,0.1036165767344798,0.9502414229135032,0.08529054687223993,0.81700904174747,0.01832602986223987,0.1332323811660332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018006445840736771,0.8166321237346368,43.108736052565526,0.01,0.2,factory_prepolish_deep_defect,2455,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10195933879928298,0,1,0.0,0.8615281887764188,73.49660764859743,73.01014736838985,41.984680438611534,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,32,0.11377703187022052,1.6977761925531438,0.0907196133564105,1.4612196806794018,0.02305741851381002,0.23655651187374205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006895698037832555,1.185413022920324,42.585946685238504,0.01,0.2,factory_prepolish_deep_stress,1000,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10695977661776991,2,1,0.3653781025479139,1.2389582122333178,65.48837232478155,38.81834683183363,25.47413143660354,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,33,0.10902479220791128,1.1159301793571008,0.08855446536494842,1.1201689745454115,0.020470326842962863,-0.004238795188310718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003643167523218689,1.1502451117180275,43.446346183763175,0.01,0.2,factory_prepolish_deep_stress,1097,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10540747278941119,0,1,0.0,1.0554024368629378,71.01088087164254,54.79041461550419,25.41374855382113,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,34,0.12035714425241467,1.2805456141070848,0.09723293739813257,1.1070513036094802,0.023124206854282098,0.17349431049760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002778830352798723,1.147441744293534,40.88714697932381,0.01,0.2,factory_prepolish_deep_stress,1194,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11867341194787542,2,1,0.2490107306388112,1.2637807706406936,63.59773998552237,25.4786562525869,25.41091189660378,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,35,0.11530336904872619,1.3630980729718012,0.09336141670305392,1.2428424044395396,0.02194195234567227,0.12025566853226155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031289571148093677,1.247627785230129,41.80191877377877,0.01,0.2,factory_prepolish_deep_stress,1291,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11288967967454912,1,1,0.4618167760313141,1.4176153034616927,71.6972288647766,57.30806076983152,46.5205018775804,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,36,0.1199239046316138,1.5717322269093235,0.09951064262540521,1.3541072241937389,0.02041326200620859,0.2176250027155846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004186902429258867,1.306749190856248,44.376281342262715,0.01,0.2,factory_prepolish_deep_stress,1388,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11559498746765973,1,1,0.5137294961585614,1.3429833503876618,68.77619517407568,47.99460827651322,25.442294913879664,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,37,0.11884109679216724,1.4632514648203474,0.10071531551411315,1.2577990825419547,0.018125781278054087,0.2054523822783927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045295538486825725,1.0618169763368601,41.48643851158405,0.01,0.2,factory_prepolish_deep_stress,1485,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11558812500936029,0,1,0.0,1.1713497737486631,71.48737191959373,67.87626492416585,41.57169664750576,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,38,0.11396307011223021,1.8449971542476782,0.09453088142310986,1.5807820538145796,0.019432188689120347,0.2642151004330986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007982801029697896,1.232616717171375,42.82015241180491,0.01,0.2,factory_prepolish_deep_stress,1582,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10517280178357363,2,1,0.5073451710122424,1.327803277585522,67.73590083250107,43.39873018850142,25.49490403889133,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,39,0.11643383137819757,1.1321089206513772,0.09742157991054959,1.0602868909525887,0.019012251467647984,0.07182202969878859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004052873749471853,1.0150886105557515,42.45584235794818,0.01,0.2,factory_prepolish_deep_stress,1679,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11401751360272205,2,1,0.5815056003993043,1.1769328737889366,70.28248168925427,52.00607586237072,45.6213458704683,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,40,0.12064092445078732,1.2796567916003263,0.09777709344090303,1.179181831855325,0.02286383100988429,0.1004749597450012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004864939481561778,1.1628208055624074,43.299364234813154,0.01,0.2,factory_prepolish_deep_stress,1776,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11666000069240172,2,1,0.40767715885759104,1.3288999621251378,67.66503734182024,47.74874817922556,25.45525265282569,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,41,0.1247062296234329,1.7305894816369203,0.10148632570696,1.5869034601062104,0.023219903916472898,0.14368602153070986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004587736706135087,1.2745926970173236,42.23030124587549,0.01,0.2,factory_prepolish_deep_stress,1873,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11966917940868048,1,1,0.18983197750436212,1.3320366454309696,71.34533180420887,68.82071574016129,38.63605908323641,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,42,0.11557025552451505,1.3387311257877201,0.09883675445930898,1.1708521353589065,0.016733501065206074,0.1678789904288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006430887895809397,1.3925711078562308,43.36197265226435,0.01,0.2,factory_prepolish_deep_stress,1970,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1100271737728176,0,1,0.0,1.4553622064849663,71.11303427873787,54.98648607394287,35.293995411401475,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,43,0.10866472761630488,1.827982195984215,0.08809327220108228,1.6687784907630967,0.02057145541522261,0.15920370522111837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815469060486559,1.3840809247876684,42.4550844401288,0.01,0.2,factory_prepolish_deep_stress,2067,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10055515083731008,0,1,0.0,1.4521182190410484,70.9352253353901,48.880120919424954,35.48080194340958,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,44,0.11686594204816338,1.4867447689048239,0.09769772888036943,1.4155753698661262,0.01916821316779395,0.07116939903869768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005271802719803528,1.2439442514678554,43.73662265295658,0.01,0.2,factory_prepolish_deep_stress,2164,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11091362306144106,0,1,0.0,1.4097036613656542,70.84784451345735,59.27635892542439,36.69846925890593,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,45,0.11605558531114628,1.2292720184695565,0.09258166902505398,0.9841934261542142,0.0234739162860923,0.24507859231534224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003211741241485393,1.0935525653847276,42.308119439972394,0.01,0.2,factory_prepolish_deep_stress,2261,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1138190177947911,0,1,0.0,1.1939588617449908,72.60428895377414,70.41203946622025,42.66297091354216,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,46,0.12405059816666412,1.4350150107542903,0.10368780995480802,1.3693025344099907,0.02036278821185611,0.06571247634429955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00565852515825575,1.249968814232824,41.64845505076892,0.01,0.2,factory_prepolish_deep_stress,2358,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11815804155569132,2,1,0.3776072837835329,1.231920965048742,64.1497795886139,25.469892443951117,25.448123502247903,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,47,0.1047893184174937,1.1289287109728936,0.08679820027101445,0.9779954108163946,0.017991118146479246,0.15093330015649897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028767555985387302,1.2672071052811602,43.108736052565526,0.01,0.2,factory_prepolish_deep_stress,2455,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10195933879928298,0,1,0.0,1.3269102359705236,73.4396076206136,73.01014736838985,40.6075661207618,gate_c,cross_xy
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,0,0.10845447469691123,0.8968421995003558,0.08547284708077425,0.7649396821088086,0.02298162761613698,0.13190251739154724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154178195367093,0.4517557275410656,42.585946685238504,0.01,0.2,factory_prepolish,1000,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10695977661776991,2,0,0.3653781025479139,0.0,68.44246169912215,46.2135554514959,25.47413143660354,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,1,0.10540747278941119,0.7924034381892534,0.08471345034429385,0.6623719853594432,0.020694022445117338,0.1300314528298102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.446346183763175,0.01,0.2,factory_prepolish,1097,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10540747278941119,0,0,0.0,0.0,75.72252919732352,73.31228476971033,70.97298425092175,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,2,0.11890191088468012,0.9934402356077956,0.09609486442691219,0.8197423575347424,0.022807046457767932,0.17369787807305315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013986824869457806,0.31111621522338806,40.88714697932381,0.01,0.2,factory_prepolish,1194,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11867341194787542,2,0,0.2490107306388112,0.0,66.00559607391747,25.4786562525869,25.41091189660378,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,3,0.11314904347849411,0.8969355245045152,0.09020205477542163,0.7789003904050076,0.022946988703072477,0.11803513409950761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000272504735301487,0.4025315950968127,41.80191877377877,0.01,0.2,factory_prepolish,1291,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11288967967454912,1,0,0.4618167760313141,0.0,73.97822762326389,72.49958137739355,48.02250280467388,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,4,0.1168458406632617,0.9645583998135914,0.0965429630604771,0.8271426402094155,0.020302877602784597,0.13741575960417585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001504635924733754,0.5617128607942897,44.376281342262715,0.01,0.2,factory_prepolish,1388,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11559498746765973,1,0,0.5137294961585614,0.0,68.388152656705,42.17397055824215,25.4422949094877,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,5,0.1155881250093603,0.8604168121456695,0.0958983172185562,0.7367836083302519,0.019689807790804106,0.12363320381541754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.48643851158405,0.01,0.2,factory_prepolish,1485,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11558812500936029,0,0,0.0,0.0,73.79050724908589,71.81998878058735,67.13374083474429,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,6,0.10835456759688696,1.081296474460655,0.08893404135159771,0.932093628012659,0.01942052624528924,0.14920284644799597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029931939597087334,0.5540881876767172,42.82015241180491,0.01,0.2,factory_prepolish,1582,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10517280178357363,2,0,0.5073451710122424,0.0,69.57151013257662,49.33495428679811,25.47588822443576,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,7,0.11525496610450739,0.9138264526248985,0.09577324444764573,0.8133461115356257,0.019481721656861656,0.10048034108927273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028025754957093645,0.5324429074628255,42.45584235794818,0.01,0.2,factory_prepolish,1679,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11401751360272205,2,0,0.5815056003993043,0.0,70.37449741908381,52.217990029839186,45.6213458704683,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,8,0.1188249434097838,0.995585363830753,0.09492508879137793,0.805794688398765,0.02389985461840588,0.18979067543198802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023334953504490935,0.44318098562962244,43.299364234813154,0.01,0.2,factory_prepolish,1776,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11666000069240172,2,0,0.40767715885759104,0.0,69.78722922384452,58.30777252507282,25.45525265282569,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,9,0.11979055661347807,0.9173735269843124,0.09625365080260306,0.8004630241625468,0.023536905810875003,0.11691050282176563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021786430876000304,0.1814215573629579,42.23030124587549,0.01,0.2,factory_prepolish,1873,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11966917940868048,1,0,0.18983197750436212,0.0,70.1857388678226,68.82071574016129,25.48214403044083,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,10,0.11002717377281761,0.9025728477074183,0.09156297922233567,0.7348932766196197,0.01846419455048194,0.16767957108779863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36197265226435,0.01,0.2,factory_prepolish,1970,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1100271737728176,0,0,0.0,0.0,74.8663600772343,71.2418429017958,68.1963819199108,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,11,0.10055515083731006,0.7405712430225885,0.07893037642282304,0.6301493034548094,0.021624774414487027,0.11042193956777913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4550844401288,0.01,0.2,factory_prepolish,2067,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10055515083731008,0,0,0.0,0.0,76.64735916711534,74.51667590957018,72.03329385660498,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,12,0.11091362306144106,0.8811671819943925,0.09231745042848236,0.7471920700126602,0.018596172632958707,0.1339751119817323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73662265295658,0.01,0.2,factory_prepolish,2164,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11091362306144106,0,0,0.0,0.0,74.72714556448992,72.23630271231575,71.39224325017904,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,13,0.11381901779479107,0.8508625469181299,0.08943753600128987,0.7183627978297298,0.024381481793501206,0.13249974908840012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.308119439972394,0.01,0.2,factory_prepolish,2261,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1138190177947911,0,0,0.0,0.0,74.90691056784031,71.77208221017109,69.73919071101096,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,14,0.11978824220299172,1.0524645854192722,0.10000567199174405,0.9055645890987316,0.01978257021124767,0.14689999632054063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017625754681240273,0.454100010040005,41.64845505076892,0.01,0.2,factory_prepolish,2358,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11815804155569132,2,0,0.3776072837835329,0.0,69.60129018981556,67.70600564523647,25.452833273685453,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,15,0.101959338799283,0.7344462138736301,0.08336578615387634,0.6099972596982455,0.018593552645406658,0.1244489541753846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.108736052565526,0.01,0.2,factory_prepolish,2455,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10195933879928298,0,0,0.0,0.0,76.10902521689701,73.80980007061339,72.49858448523543,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,16,0.11175381001568215,1.263169506670394,0.0885629677240752,1.0611111102657511,0.02319084229160695,0.20205839640464296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00521756772287208,0.7634049755143588,42.585946685238504,0.01,0.2,factory_prepolish_deep_defect,1000,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10695977661776991,2,1,0.3653781025479139,0.7911665697866543,65.55155118002581,39.72494871243681,25.47413143660354,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,17,0.10743038104532743,0.9556947000745077,0.08675258563064253,0.8433298799884731,0.020677795414684896,0.11236482008603466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178816978044301,0.7396613632970581,43.446346183763175,0.01,0.2,factory_prepolish_deep_defect,1097,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10540747278941119,0,1,0.0,0.6443219494903503,70.80329426345597,51.599936649305704,25.462058244537264,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,18,0.11970615660687718,1.1006855960461492,0.09664198015421072,0.9398898300721203,0.023064176452666466,0.1607957659740289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021848820892283066,0.7077615069386217,40.88714697932381,0.01,0.2,factory_prepolish_deep_defect,1194,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11867341194787542,2,1,0.2490107306388112,0.8110246165125548,63.842331343653704,25.4786562525869,25.41091189660378,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,19,0.11403596437263468,1.0780421638768443,0.09189047052918516,0.9844621894822808,0.02214549384344952,0.09357997439456345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001958962085476491,0.7841265287460824,41.80191877377877,0.01,0.2,factory_prepolish_deep_defect,1291,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11288967967454912,1,1,0.4618167760313141,0.9340922427693541,72.03288634886509,59.73610806303132,48.02250280467388,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,20,0.11876672905962005,1.2033863026657305,0.09830878320140364,1.0244250727976514,0.020457945858216406,0.17896122986807916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031764960682666783,0.8510373171949499,44.376281342262715,0.01,0.2,factory_prepolish_deep_defect,1388,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11559498746765973,1,1,0.5137294961585614,0.8743866803101294,68.8284563231286,48.77852552706008,25.442294912347208,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,21,0.11687204314080017,1.0286229065088384,0.09835501820875173,0.9391239655981147,0.018517024932048445,0.08949894091072363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026707493262234927,0.6703789184474823,41.48643851158405,0.01,0.2,factory_prepolish_deep_defect,1485,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11558812500936029,0,1,0.0,0.7370798189989305,71.60199706606534,67.87626492416585,44.02803335038078,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,22,0.11159330063236474,1.3615158418346907,0.09207459384837668,1.178635134022649,0.019518706783988052,0.18288070781204158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059745000472752,0.7766036562025516,42.82015241180491,0.01,0.2,factory_prepolish_deep_defect,1582,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10517280178357363,2,1,0.5073451710122424,0.8622426220684176,68.13185520300894,46.679325991487,25.49490403889133,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,23,0.11558547005403952,0.964720358700348,0.0964353792695121,0.8949592446503345,0.019150090784527424,0.0697611140500135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033795144000625882,0.6386380561147917,42.45584235794818,0.01,0.2,factory_prepolish_deep_defect,1679,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11401751360272205,2,1,0.5815056003993043,0.7415462990311492,70.36675576987747,52.10186529174422,45.6213458704683,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,24,0.11945370372897118,1.0986209453285602,0.09627234954507279,0.9200558207174,0.023181354183898398,0.17856512461116025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038152750061151166,0.7220542367201862,43.299364234813154,0.01,0.2,factory_prepolish_deep_defect,1776,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11666000069240172,2,1,0.40767715885759104,0.8631199697001102,68.02517906576276,50.824573913227816,25.45525265282569,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,25,0.12258505891576314,1.2371052514626726,0.0992211734105285,1.1783907533170783,0.023363885505234647,0.05871449814559426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027859254106346485,0.8210695939024198,42.23030124587549,0.01,0.2,factory_prepolish_deep_defect,1873,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11966917940868048,1,1,0.18983197750436212,0.8656293163447757,71.62902263839975,68.82071574016129,41.04195624075472,gate_c,same_xx
