candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z
sphere_r0p60_cross,1,0.05000000074505806,5.7779998779296875,0.0,0.0,0.4122498631477356,0.0,0.0,False,14.0,-0.31119415163993835,0.12590119242668152,0.4634762406349182,0.06149999052286148,-0.7853235602378845,-0.056831344962120056,0.6164714694023132
sphere_r0p60_cross,2,0.10000000149011612,5.7779998779296875,0.0,0.0,0.4199356734752655,0.0,0.0,False,14.0,-0.2062552571296692,0.10236245393753052,0.32459408044815063,0.06089998036623001,-0.6104254126548767,-0.09606257826089859,0.7862269282341003
sphere_r0p60_cross,3,0.15000002086162567,5.7779998779296875,0.0,0.0,0.41999948024749756,0.0,0.0,False,14.0,-0.11946767568588257,0.07864925265312195,0.2013230323791504,0.06029997020959854,-0.46577945351600647,-0.13558457791805267,0.8744519948959351
sphere_r0p60_cross,4,0.20000006258487701,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.0840291678905487,0.06994752585887909,0.1568361222743988,0.05969996005296707,-0.4067152738571167,-0.15008746087551117,0.9011417627334595
sphere_r0p60_cross,5,0.25000008940696716,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.05773399770259857,0.06691277027130127,0.15433943271636963,0.0590999498963356,-0.36289000511169434,-0.15514537692070007,0.9188257455825806
sphere_r0p60_cross,6,0.30000004172325134,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.032194823026657104,0.07102829217910767,0.16201090812683105,0.05849993973970413,-0.32032471895217896,-0.14828617870807648,0.9356299042701721
sphere_r0p60_cross,7,0.3499999940395355,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.010034143924713135,0.07702818512916565,0.17185690999031067,0.05789992958307266,-0.28339025378227234,-0.13828635215759277,0.9489820003509521
sphere_r0p60_cross,8,0.3999999463558197,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.00823107361793518,0.07675642520189285,0.15100935101509094,0.05729991942644119,-0.25294822454452515,-0.13873928785324097,0.9574803709983826
sphere_r0p60_cross,9,0.4499998986721039,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.025925904512405396,0.07382836937904358,0.11616235971450806,0.05669990926980972,-0.22345682978630066,-0.1436193883419037,0.964074969291687
sphere_r0p60_cross,10,0.49999985098838806,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.044180095195770264,0.06940700113773346,0.08127623796463013,0.05609989911317825,-0.19303317368030548,-0.15098832547664642,0.9695053696632385
