surface_profile,direction_mode,env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,base_micro_ra_um,base_micro_rz_um,individual_scratch_initial_max_um,mar_density_mean,mar_severity_initial_mean,mar_severity_remaining_mean,q_mar_mean,profile_gu
legacy_stress,cross_xy,0,initial,0,2,0,0.0,0.0,0.08648292525943863,0.3909833894106931,0.07081455248534854,0.35853783953904417,0.0,0.0033319615859786485,0.3076343090750602,45.32106533174271,0.0,0.0,0.0,0.08443248857960153,0.33971511789904707,0.3958554041186009,0.0,0.0,0.0,1.0,56.446295852727346
legacy_stress,cross_xy,0,initial,0,2,1,0.0,0.0,0.07746559454389221,0.3038219156167825,0.06990558529854042,0.2755546220589857,0.0,0.0,0.0,44.556436216553,0.0,0.0,0.0,0.07746559454389221,0.3038219156167825,1.745797181780442e-51,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,0,initial,0,2,2,0.0,0.0,0.07426019852864087,0.33330545095167896,0.06671723989828218,0.247729695101314,0.0,0.00010169346670604984,0.040677386682419936,43.44576232239944,0.0,0.0,0.0,0.0743775577168996,0.33324633221825184,0.04843367929776741,0.0,0.0,0.0,1.0,53.78136876684354
legacy_stress,cross_xy,0,initial,0,2,3,0.0,0.0,0.19304769103748362,1.018739506690552,0.17953711749556533,0.9621921414212261,0.0,0.0903056098354942,1.7172126852455263,42.56402505113351,0.0,0.0,0.0,0.044938968228760194,0.2136679475546624,1.8458759457190193,0.0,0.0,0.0,1.0,39.96373203272644
legacy_stress,cross_xy,0,initial,0,2,4,0.0,0.0,0.06513054765360328,0.2595247685261441,0.054334011862786726,0.2294957199413512,0.0,0.0,0.0,42.51236702572646,0.0,0.0,0.0,0.06513054765358985,0.25952476852615536,2.5125049018009714e-12,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,0,initial,0,3,0,0.0,0.0,0.1468672141588911,0.7553413912656961,0.13509596280452324,0.717463423436586,0.0,0.05955381740496929,0.6346095383121011,46.64932437930507,0.0,0.0,0.0,0.06495176117060937,0.2789180189126498,0.8033593647938971,0.0,0.0,0.0,1.0,50.21081123190021
legacy_stress,cross_xy,0,initial,0,3,1,0.0,0.0,0.12462828036197773,0.6516478748924741,0.11070997823373009,0.6093592228768282,0.0,0.03659824078677427,0.7504150040180931,45.867511079066446,0.0,0.0,0.0,0.07462098753871566,0.2736867969235894,0.8029454795924451,0.0,0.0,0.0,1.0,43.40397247208803
legacy_stress,cross_xy,0,initial,0,3,2,0.0,0.0,0.10043859412334295,0.4496010935647526,0.09484765419601704,0.4302570839805242,0.0,0.023295839414369586,0.71760048119929,44.6724675336946,0.0,0.0,0.0,0.06910754671415388,0.298068917137166,0.7469028362960928,0.0,0.0,0.0,1.0,41.82289677974515
legacy_stress,cross_xy,0,initial,0,3,3,0.0,0.0,0.1038916589263983,0.5132003919301672,0.10330168606089465,0.5091487254998907,0.0,0.03676801355431416,0.7799761026489612,43.829514257805414,0.0,0.0,0.0,0.062278558537301895,0.24604308910146314,0.7997010427844984,0.0,0.0,0.0,1.0,39.246838283952506
legacy_stress,cross_xy,0,initial,0,3,4,0.0,0.0,0.06750418830623113,0.2910283538956928,0.05844762205285627,0.26362206363755547,0.0,0.0,0.0,43.8109829167907,0.0,0.0,0.0,0.06750418830623113,0.2910283538956928,6.689307386940986e-67,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,0,initial,0,4,0,0.0,0.0,0.07372049528103414,0.508533954528176,0.0675423152811422,0.33731751265663346,0.0,0.0026868079844002547,0.3005719020085654,46.84930148394561,0.0,0.0,0.0,0.06986123256495741,0.3831129402781499,0.39993901223104456,0.0,0.0,0.0,1.0,58.31901594758784
legacy_stress,cross_xy,0,initial,0,4,1,0.0,0.0,0.09505886729556715,0.4873692376287281,0.09205632141635314,0.4736935217947674,0.0,0.0035057339715812152,0.29550690728296136,45.72068041291101,0.0,0.0,0.0,0.09054659153106183,0.40325269364260674,0.5408812639773231,0.0,0.0,0.0,1.0,63.73037230449124
legacy_stress,cross_xy,0,initial,0,4,2,0.0,0.0,0.14392641358173033,0.608740546011052,0.13801193084770688,0.5826658704283925,0.0,0.0544215918018109,0.85715973363181,44.36027160467968,0.0,0.0,0.0,0.07680111603898201,0.3305443564533598,0.7994999276734944,0.0,0.0,0.0,1.0,25.42828504259141
legacy_stress,cross_xy,0,initial,0,4,3,0.0,0.0,0.06936929473602652,0.3969614179441905,0.060027483137300844,0.35994425295188653,0.0,0.007551261177582123,0.33359130414187066,43.625887955389715,0.0,0.0,0.0,0.05664004307157846,0.2631465240872862,0.4326380323908751,0.0,0.0,0.0,1.0,57.42258838140892
legacy_stress,cross_xy,0,initial,0,4,4,0.0,0.0,0.04611930663542495,0.23260988403530353,0.0458706214223652,0.22375179155966224,0.0,0.0,0.0,43.5908288578977,0.0,0.0,0.0,0.04611930663542495,0.23260988403530353,4.8761067408662956e-188,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,0,0,0.0,0.0,0.1037994197269751,0.5951971348365894,0.09689732462031987,0.5617210586252859,0.0,0.034124335941889565,0.7108463191982041,41.99847172775601,0.0,0.0,0.0,0.0731708651766398,0.3234833402367552,0.7281715730658415,0.0,0.0,0.0,1.0,39.08114518096038
legacy_stress,cross_xy,1,initial,0,0,1,0.0,0.0,0.10471102589735329,0.5632663593181557,0.09506454009671486,0.5320764116437813,0.0,0.020574471879617,0.7400227998738931,42.01447126702826,0.0,0.0,0.0,0.07645385664859954,0.2969453438862298,0.7291126781492935,0.0,0.0,0.0,1.0,25.488093467961775
legacy_stress,cross_xy,1,initial,0,0,2,0.0,0.0,0.06569480061622043,0.23764332436248936,0.05672906025560486,0.24206793021443662,0.0,0.0,0.0,42.73497394092989,0.0,0.0,0.0,0.06569480061622043,0.23764332436248936,2.7373597427056517e-157,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,0,3,0.0,0.0,0.07935596701406712,0.307522265188623,0.06739301736868053,0.2818986617487455,0.0,0.0,0.0,42.714598916565954,0.0,0.0,0.0,0.07935596701406712,0.307522265188623,4.0870454240394477e-69,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,0,4,0.0,0.0,0.09115846698639483,0.3116746609993312,0.07098746071069467,0.25218778261923575,0.0,0.0,0.0,42.49208651125478,0.0,0.0,0.0,0.09115846698639483,0.3116746609993312,6.776475801605187e-43,0.0,0.0,0.0,1.0,76.06488217109074
legacy_stress,cross_xy,1,initial,0,1,0,0.0,0.0,0.051960658869127894,0.2505747745518984,0.047758686999289424,0.23009729742340215,0.0,0.0,0.0,41.935733589802474,0.0,0.0,0.0,0.05194405551550192,0.25057664875626534,0.005928338025434329,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,1,1,0.0,0.0,0.10072122852330632,0.37112645745544437,0.08081200443620645,0.33523807544317435,0.0,0.0015808566574257393,0.3639499674136914,41.94044594826943,0.0,0.0,0.0,0.09957298239533982,0.4112208600547739,0.3535923511806445,0.0,0.0,0.0,1.0,25.494628138453177
legacy_stress,cross_xy,1,initial,0,1,2,0.0,0.0,0.07886665814696775,0.34996172299241113,0.07193322890860782,0.3231805119957829,0.0,0.0,0.0,42.29330400305892,0.0,0.0,0.0,0.07886665814696775,0.34996172299241113,1.3580590826777477e-157,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,1,3,0.0,0.0,0.05005164029723102,0.2204907379302434,0.04731087360545363,0.21133760541680646,0.0,0.0,0.0,42.10069935667796,0.0,0.0,0.0,0.05005164029723102,0.2204907379302434,5.06114198685781e-27,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,1,4,0.0,0.0,0.13184627573811494,0.6478899358812703,0.11208882250450537,0.5740260691123337,0.0,0.03800455850210183,0.8161229747582153,41.94778225064606,0.0,0.0,0.0,0.08363066794396051,0.394167253132079,0.8643850404182217,0.0,0.0,0.0,1.0,42.0419879053521
legacy_stress,cross_xy,1,initial,0,2,0,0.0,0.0,0.08142086297385594,0.3403736559443227,0.07377812105379039,0.3050657219393587,0.0,0.0,0.0,42.33100738171974,0.0,0.0,0.0,0.08142086292814021,0.3403736563517128,1.1438288096118003e-07,0.0,0.0,0.0,1.0,77.74957437690026
legacy_stress,cross_xy,1,initial,0,2,1,0.0,0.0,0.06512074504535788,0.2688994225367551,0.06279519971569049,0.2580142688909166,0.0,0.0,0.0,42.19275704172073,0.0,0.0,0.0,0.06512074504897042,0.26889942254141247,5.706292501940877e-10,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,2,2,0.0,0.0,0.07143183307733286,0.2805846842688622,0.06479359332755656,0.2687899529526112,0.0,0.0,0.0,42.0906190448929,0.0,0.0,0.0,0.07143183307734277,0.28058468426886995,4.299519557023734e-12,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,2,3,0.0,0.0,0.07723750427629714,0.3100557100894332,0.06605972096327693,0.2597903021828527,0.0,0.0,0.0,41.879841162883636,0.0,0.0,0.0,0.07723750427629714,0.3100557100894332,2.2381954675633433e-27,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,2,4,0.0,0.0,0.1471538009179598,1.0878288060516788,0.12632856151339472,0.6872439246032758,0.0,0.06046844033651972,0.8402697421884039,41.56680864919776,0.0,0.0,0.0,0.07408841257733281,0.4310237489616566,0.8861687656550806,0.0,0.0,0.0,1.0,40.793914696655506
legacy_stress,cross_xy,1,initial,0,3,0,0.0,0.0,0.10502049655097231,0.5361291501950928,0.09488977605972229,0.4866207598865641,0.0,0.025860281308896803,0.880790333299985,42.54904002978784,0.0,0.0,0.0,0.07488369472777062,0.33717485645140366,0.8640004545522887,0.0,0.0,0.0,1.0,25.487590225555806
legacy_stress,cross_xy,1,initial,0,3,1,0.0,0.0,0.14352217095161465,0.8713286960167789,0.13751095766707133,0.8662117136861915,0.0,0.05838900949715243,1.0685247698475782,41.703482185588186,0.0,0.0,0.0,0.06383401685599555,0.2713062689905492,1.1215965548292013,0.0,0.0,0.0,1.0,40.51173766043396
legacy_stress,cross_xy,1,initial,0,3,2,0.0,0.0,0.17811227391457993,0.7125855457969837,0.17003816036617414,0.6790327527378469,0.0,0.08343190815688174,1.1371762693579919,41.70256805999671,0.0,0.0,0.0,0.06598892715088794,0.2517257752694163,1.134595498458843,0.0,0.0,0.0,1.0,25.382158748204816
legacy_stress,cross_xy,1,initial,0,3,3,0.0,0.0,0.08556814289721075,0.4022291730140558,0.07951685601571354,0.40813635200777726,0.0,0.014253239321101735,0.7806559420412703,41.88786646813332,0.0,0.0,0.0,0.07194155118810439,0.34709244586399657,0.9316356401554089,0.0,0.0,0.0,1.0,53.364337432931464
legacy_stress,cross_xy,1,initial,0,3,4,0.0,0.0,0.22625934475186682,1.1233777088741002,0.21812986885323152,1.1169317902186107,0.0,0.12618684463668572,1.3283395484774752,41.506863762200695,0.0,0.0,0.0,0.05281739007891252,0.23153357992437307,1.477084131542438,0.0,0.0,0.0,1.0,40.14336617023912
legacy_stress,cross_xy,1,initial,0,4,0,0.0,0.0,0.09532940156170355,0.4552208869525385,0.08801300895872982,0.4457873514594218,0.0,0.030353765311398117,0.5607640891557131,41.71943696236028,0.0,0.0,0.0,0.05966521220145205,0.2428205418350139,0.615934048635242,0.0,0.0,0.0,1.0,47.532382002221894
legacy_stress,cross_xy,1,initial,0,4,1,0.0,0.0,0.0611318626714952,0.2625999746563264,0.057621752088272006,0.24247572531201467,0.0,0.0,0.0,41.474676211578505,0.0,0.0,0.0,0.0611318626714952,0.26259997465632634,1.683392124508209e-17,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,1,initial,0,4,2,0.0,0.0,0.11283260278340465,0.5285966582128496,0.10125926699634952,0.4759334893523203,0.0,0.03620269236019664,0.9918845855188084,41.58783175267909,0.0,0.0,0.0,0.06141626652070211,0.24125331079904316,1.130271705946552,0.0,0.0,0.0,1.0,48.5893920178879
legacy_stress,cross_xy,1,initial,0,4,3,0.0,0.0,0.19793515835997447,1.0707605672748854,0.18535195812402364,1.0392576866095926,0.0,0.10095625841999645,0.9747356715164474,42.182865690010786,0.0,0.0,0.0,0.058442040464664176,0.28083267273518514,1.0897171190936548,0.0,0.0,0.0,1.0,41.90383483900645
legacy_stress,cross_xy,1,initial,0,4,4,0.0,0.0,0.12602176139553925,0.5608019082685133,0.10582178293886041,0.5317078178869259,0.0,0.03336652001208474,1.2471479498505036,41.97506898399696,0.0,0.0,0.0,0.07240615893200862,0.2888066138690333,1.3936304018538623,0.0,0.0,0.0,1.0,46.45516584713851
legacy_stress,cross_xy,2,initial,0,0,0,0.0,0.0,0.05737408549263668,0.2754524788989089,0.0533684007501323,0.2554683078235416,0.0,0.0,0.0,41.80636685313223,0.0,0.0,0.0,0.05737408549243006,0.2754524788990507,5.540092338990758e-11,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,2,initial,0,0,1,0.0,0.0,0.06086127492517823,0.27441255959545474,0.05691489089835969,0.26315913093010035,0.0,0.003400635865897903,0.1081252887155909,42.40470622331309,0.0,0.0,0.0,0.06058336058555714,0.2697350770910422,0.07842100717606922,0.0,0.0,0.0,1.0,25.53
legacy_stress,cross_xy,2,initial,0,0,2,0.0,0.0,0.08066377774942599,0.28121553395150267,0.0639268676639126,0.2449081962499084,0.0,0.0,0.0,43.487993926274044,0.0,0.0,0.0,0.08066377787920916,0.28121553383169395,1.0456719683379144e-07,0.0,0.0,0.0,1.0,77.88286223446
legacy_stress,cross_xy,2,initial,0,0,3,0.0,0.0,0.07103758802293765,0.3314594485877891,0.05946531375380982,0.28965747388622,0.0,0.0014601578432094852,0.13717809000392772,44.00755142800455,0.0,0.0,0.0,0.07014325874602478,0.3181764522980651,0.08620842048084941,0.0,0.0,0.0,1.0,25.53
legacy_stress,cross_xy,2,initial,0,0,4,0.0,0.0,0.06511768642986923,0.28550216239666687,0.05119470374687156,0.24451522145291835,0.0,0.0024616096883894488,0.08871144445171751,42.99161946356582,0.0,0.0,0.0,0.061819917717518116,0.276400752323708,0.08861665146476992,0.0,0.0,0.0,1.0,25.53
legacy_stress,cross_xy,2,initial,0,1,0,0.0,0.0,0.05929869042094336,0.2494867858332598,0.05757834719826284,0.23605703347279614,0.0,0.0,0.0,42.28173334613428,0.0,0.0,0.0,0.05929869042094336,0.2494867858332598,3.9999552258560674e-23,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,2,initial,0,1,1,0.0,0.0,0.05401099256500422,0.2710121496449822,0.05094650898721433,0.2657889224404677,0.0,0.0,0.0,42.47776548320636,0.0,0.0,0.0,0.05401099257834659,0.27101215055225,4.52661141056708e-09,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,2,initial,0,1,2,0.0,0.0,0.16021941390661001,0.9939837349056079,0.15027509949175946,0.9672346805274827,0.0,0.052871750691978796,1.6817420811001569,43.53442480346474,0.0,0.0,0.0,0.08571634955896208,0.35254191463930096,1.797400143482054,0.0,0.0,0.0,1.0,41.255116522507564
legacy_stress,cross_xy,2,initial,0,1,3,0.0,0.0,0.16650762619733225,0.7855773394547708,0.15898437892496328,0.7652996871009811,0.0,0.08791489828694467,0.9384600561646618,43.71956749251024,0.0,0.0,0.0,0.050922570917286566,0.23935505674309226,0.9735939575822382,0.0,0.0,0.0,1.0,38.126816776876865
legacy_stress,cross_xy,2,initial,0,1,4,0.0,0.0,0.07339572779781318,0.45019331551499026,0.06880399310263322,0.43648101001818995,0.0,0.00927040600363629,0.7881438625703199,42.32225667669878,0.0,0.0,0.0,0.06605118958467422,0.2747878154371478,0.9516128908212362,0.0,0.0,0.0,1.0,54.4623640190658
legacy_stress,cross_xy,2,initial,0,2,0,0.0,0.0,0.23554728976167646,1.9308886088642625,0.2258530837339854,1.8516658061519056,0.0,0.12265765362879769,1.7563849683351185,42.662177631424136,0.0,0.0,0.0,0.07375175953989307,0.3042775996519984,1.8205395977802092,0.0,0.0,0.0,1.0,35.34603781217672
legacy_stress,cross_xy,2,initial,0,2,1,0.0,0.0,0.28014349210552814,1.631162762017762,0.2627684665550822,1.8429616403231766,0.0,0.14832688123880886,1.7271452458580565,42.81287435282179,0.0,0.0,0.0,0.07240025428343975,0.2799162893070468,1.8208521894974778,0.0,0.0,0.0,1.0,35.116668413907064
legacy_stress,cross_xy,2,initial,0,2,2,0.0,0.0,0.1908369155920961,1.5007584482443153,0.17982557816265438,1.4840468154764581,0.0,0.08745992900648786,1.701382315782851,43.89039116373723,0.0,0.0,0.0,0.07789389288855524,0.2977823867392852,1.8191471605333598,0.0,0.0,0.0,1.0,39.70750293831917
legacy_stress,cross_xy,2,initial,0,2,3,0.0,0.0,0.09012504198491189,0.5609231269055959,0.08713433719745875,0.5377538742715309,0.0,0.025370336792121303,0.4253698348261238,43.71945341524925,0.0,0.0,0.0,0.06272035724135343,0.26407808794534104,0.49904366488284413,0.0,0.0,0.0,1.0,52.08174246167728
legacy_stress,cross_xy,2,initial,0,2,4,0.0,0.0,0.12664523726579524,0.489870049306009,0.11278738139677824,0.4573012889453689,0.0,0.05311478724792116,0.9311335820536262,42.329101715787424,0.0,0.0,0.0,0.05805048304148493,0.2539706667021512,0.9417644880309792,0.0,0.0,0.0,1.0,35.17714498199272
legacy_stress,cross_xy,2,initial,0,3,0,0.0,0.0,0.15555577894206002,1.2100319243607032,0.14327066651389778,1.1843266941043749,0.0,0.07632673539546986,1.5550078451971092,43.4858619367732,0.0,0.0,0.0,0.050924277926617974,0.22274458984727263,1.7949699292172472,0.0,0.0,0.0,1.0,46.06652125897297
legacy_stress,cross_xy,2,initial,0,3,1,0.0,0.0,0.08162090629796884,0.36193499385467215,0.06634987906868502,0.34582543434142177,0.0,0.0,0.0,43.60931548695026,0.0,0.0,0.0,0.08162090629796884,0.36193499385467215,1.432353094678601e-19,0.0,0.0,0.0,1.0,77.71441210082114
legacy_stress,cross_xy,2,initial,0,3,2,0.0,0.0,0.07151798779694968,0.2785368441420603,0.062487817006739804,0.2561412527503123,0.0,0.0,0.0,44.473936987446734,0.0,0.0,0.0,0.07151798780072621,0.27853684414439395,1.852736464751232e-09,0.0,0.0,0.0,1.0,78.0
legacy_stress,cross_xy,2,initial,0,3,3,0.0,0.0,0.13587784220869284,0.7522160362173995,0.12779358479343192,0.7197124119255105,0.0,0.06188036335074562,0.5847265213357151,44.04472279072462,0.0,0.0,0.0,0.05576552846626431,0.25158231885842713,0.630514233016082,0.0,0.0,0.0,1.0,43.35421252374955
legacy_stress,cross_xy,2,initial,0,3,4,0.0,0.0,0.09685823951453328,0.5544005214601688,0.09752544768278863,0.6160716464935646,0.0,0.041819143054787525,0.6201832392696925,43.248688662226336,0.0,0.0,0.0,0.05573706367949319,0.2492616375859547,0.6307112076398699,0.0,0.0,0.0,1.0,37.80488677489564
legacy_stress,cross_xy,2,initial,0,4,0,0.0,0.0,0.28690248220185527,1.792340620026483,0.2815174406668259,1.7640559124369095,0.0,0.17738764244865074,1.589548809871632,44.96715674268383,0.0,0.0,0.0,0.06786464065600402,0.3063088514979903,1.7966213044730386,0.0,0.0,0.0,1.0,37.941237433281174
legacy_stress,cross_xy,2,initial,0,4,1,0.0,0.0,0.1272727722307165,0.9082762164181749,0.12138682343344226,0.6064644237268044,0.0,0.04807775558335367,1.7190583040101595,44.95596972920446,0.0,0.0,0.0,0.06211064142277044,0.2605813613443954,1.79647459095129,0.0,0.0,0.0,1.0,40.872497795856255
legacy_stress,cross_xy,2,initial,0,4,2,0.0,0.0,0.0948292073635579,0.540227223869179,0.08461813084443338,0.48968700823408456,0.0,0.006676229047383509,0.41068499750308296,43.87629040084583,0.0,0.0,0.0,0.08674349316704986,0.45624102269530353,0.49430449703788876,0.0,0.0,0.0,1.0,52.898406243079904
legacy_stress,cross_xy,2,initial,0,4,3,0.0,0.0,0.10926806057363274,0.5082562165617148,0.1024292783621654,0.4990322003669107,0.0,0.023481294000802233,0.42090665371215263,43.73490233285433,0.0,0.0,0.0,0.07908788837975708,0.2977638952701437,0.5002552500809071,0.0,0.0,0.0,1.0,51.022871075478946
legacy_stress,cross_xy,2,initial,0,4,4,0.0,0.0,0.09066297583685543,0.2998458283356444,0.06919158916127223,0.2618883103354944,0.0,0.0,0.0,44.02903268253009,0.0,0.0,0.0,0.09066297583685543,0.2998458283356444,5.407989921148658e-87,0.0,0.0,0.0,1.0,76.14929251676097
legacy_stress,cross_xy,3,initial,0,0,0,0.0,0.0,0.07482487457357165,0.31876188233924985,0.06938023683706758,0.34317764806102224,0.0,0.004869946470711694,0.28038664497072086,42.655658246487704,0.0,0.0,0.0,0.07043688298764511,0.2802703177362974,0.2962043338706586,0.0,0.0,0.0,1.0,44.95843159912466
legacy_stress,cross_xy,3,initial,0,0,1,0.0,0.0,0.08291060017951751,0.3294053880378124,0.07000545164167318,0.29255938354052613,0.0,0.0001710967572180024,0.06843870288720096,43.51662838504888,0.0,0.0,0.0,0.0832666692343215,0.3300945198376102,0.12454345676078683,0.0,0.0,0.0,1.0,65.2366602778379
legacy_stress,cross_xy,3,initial,0,0,2,0.0,0.0,0.09258134648508808,0.4635512434156358,0.08318499851971353,0.4356631576157977,0.0,0.018526004144837273,0.8355710189464693,44.02964820646478,0.0,0.0,0.0,0.061610441091774056,0.2681765367951765,0.9990776039695639,0.0,0.0,0.0,1.0,52.79976853195395
legacy_stress,cross_xy,3,initial,0,0,3,0.0,0.0,0.18194324750148538,1.0665133578010249,0.16989128335662115,1.0190816864478376,0.0,0.08893053751940677,0.914022149794774,44.67091195588449,0.0,0.0,0.0,0.06770729961530723,0.3086987942342761,1.0044153015156447,0.0,0.0,0.0,1.0,41.90850874178551
legacy_stress,cross_xy,3,initial,0,0,4,0.0,0.0,0.10368337751496515,0.5528531049477045,0.09716666143530686,0.5413544952646421,0.0,0.026421411529081177,0.4585218664203379,43.76718761447741,0.0,0.0,0.0,0.07443631295802584,0.3348146873612582,0.4962692356425157,0.0,0.0,0.0,1.0,45.75138625706949
legacy_stress,cross_xy,3,initial,0,1,0,0.0,0.0,0.08476902794269416,0.3397140292255116,0.07613396389195845,0.3258466324258309,0.0,0.009860186839344356,0.2797488956745027,43.073657378122746,0.0,0.0,0.0,0.07205912066493646,0.2662617701989231,0.2956846804373829,0.0,0.0,0.0,1.0,44.70396095624097
legacy_stress,cross_xy,3,initial,0,1,1,0.0,0.0,0.06907191825104148,0.3113852609412491,0.0607045886359391,0.2836673620068535,0.0,0.00764932136232255,0.147971267529544,43.51839871975192,0.0,0.0,0.0,0.05998581271175768,0.2724671937776386,0.12368047104565795,0.0,0.0,0.0,1.0,25.53
legacy_stress,cross_xy,3,initial,0,1,2,0.0,0.0,0.24973215141449073,1.8241133212159262,0.231272143014764,1.7280593989553155,0.0,0.11331950142899369,1.9169658807309362,43.6906482991602,0.0,0.0,0.0,0.09476017560659472,0.3501874603415587,1.9718678217420962,0.0,0.0,0.0,1.0,34.12290978098406
legacy_stress,cross_xy,3,initial,0,1,3,0.0,0.0,0.26646322154398805,1.6423144781947487,0.249902598002232,1.540359270050557,0.0,0.12760684037705072,1.5724857242876304,44.17144398676188,0.0,0.0,0.0,0.07243541045259494,0.3222434226463562,1.710311133802478,0.0,0.0,0.0,1.0,37.295912533566636
legacy_stress,cross_xy,3,initial,0,1,4,0.0,0.0,0.0824152906671793,0.4472053567666481,0.08009596569941131,0.4219213915626406,0.0,0.016887757248292917,0.4645670662536041,43.05335428486237,0.0,0.0,0.0,0.06723186102376844,0.3299723170881871,0.4962088031617608,0.0,0.0,0.0,1.0,46.00445069293714
legacy_stress,cross_xy,3,initial,0,2,0,0.0,0.0,0.2725031042077793,1.7900546049378914,0.24957302420552588,1.3929022505512796,0.0,0.14409769087066726,1.4285394287326263,44.08486510899939,0.0,0.0,0.0,0.06884492389319098,0.2782714579005335,1.5541583717930885,0.0,0.0,0.0,1.0,37.062917867132924
