surface_profile,direction_mode,n,success_count,quality_ok_count,safety_ok_count,gu70_count,ra_le_0p20_count,rz_le_2p0_count,scratch_improved_count,profile_gu_mean_mean,profile_gu_mean_initial_mean,profile_gu_mean_change_mean,roi_total_ra_um_mean,roi_total_ra_um_initial_mean,roi_total_ra_um_change_mean,roi_total_rz_um_mean,roi_total_rz_um_initial_mean,roi_total_rz_um_change_mean,roi_fine_ra_um_mean,roi_fine_ra_um_initial_mean,roi_fine_ra_um_change_mean,roi_fine_rz_um_mean,roi_fine_rz_um_initial_mean,roi_fine_rz_um_change_mean,roi_removal_mean_um_mean,roi_removal_mean_um_initial_mean,roi_removal_mean_um_change_mean,roi_removal_std_um_mean,roi_removal_std_um_initial_mean,roi_removal_std_um_change_mean,roi_removal_cv_mean,roi_removal_cv_initial_mean,roi_removal_cv_change_mean,roi_removal_waviness_ra_um_mean,roi_removal_waviness_ra_um_initial_mean,roi_removal_waviness_ra_um_change_mean,roi_removal_waviness_std_um_mean,roi_removal_waviness_std_um_initial_mean,roi_removal_waviness_std_um_change_mean,roi_center_edge_delta_um_mean,roi_center_edge_delta_um_initial_mean,roi_center_edge_delta_um_change_mean,roi_center_edge_ratio_mean,roi_center_edge_ratio_initial_mean,roi_center_edge_ratio_change_mean,roi_coverage_fraction_mean,roi_coverage_fraction_initial_mean,roi_coverage_fraction_change_mean,roi_scratch_max_um_mean,roi_scratch_max_um_initial_mean,roi_scratch_max_um_change_mean,roi_clearcoat_min_um_mean,roi_clearcoat_min_um_initial_mean,roi_clearcoat_min_um_change_mean,profile_mar_severity_remaining_mean_mean,profile_mar_severity_remaining_mean_initial_mean,profile_mar_severity_remaining_mean_change_mean,profile_q_mar_mean_mean,profile_q_mar_mean_initial_mean,profile_q_mar_mean_change_mean,force_used_mean_n_mean,force_used_max_n_mean,feed_cmd_mean_mm_s_mean,fallback_steps_mean
legacy_stress,cross_xy,16,0,0,16,0,16,5,16,62.55805234643312,53.78621173692754,8.771840609505576,0.1432096114261214,0.12233668779634393,0.020872923629777478,2.001222128481558,1.9917211111555433,0.009501017326015049,0.0719155610075264,0.10629932803528208,-0.03438376702775568,1.51203068063943,1.835964729027326,-0.32393404838789597,0.4208650275117171,0.0,0.4208650275117171,0.14916489393866994,0.0,0.14916489393866994,0.3603330775014436,0.0,0.3603330775014436,0.09176681898196375,0.0,0.09176681898196375,0.12896125608147574,0.0,0.12896125608147574,0.17955494676948874,0.0,0.17955494676948874,1.5090751774442541,0.0,1.5090751774442541,0.982175,0.0,0.982175,1.3846304419307813,1.6141118108053396,-0.2294813688745582,41.85754726095681,42.15947098690826,-0.3019237259514642,0.0,0.0,0.0,1.0,1.0,0.0,6.92371529340744,8.902412414550781,8.310437930049375,0.0
legacy_stress,same_xx,16,0,0,16,0,16,5,16,62.62173266166871,53.78621173692754,8.835520924741166,0.14499149217566376,0.12233668779634393,0.022654804379319837,1.9992065167992197,1.9917211111555433,0.007485405643676377,0.07205681365587197,0.10629932803528208,-0.03424251437941013,1.5123021621528052,1.835964729027326,-0.3236625668745208,0.42020583880089596,0.0,0.42020583880089596,0.15017497661061674,0.0,0.15017497661061674,0.3629440232697979,0.0,0.3629440232697979,0.0929213745001066,0.0,0.0929213745001066,0.12975955913415613,0.0,0.12975955913415613,0.17538897254918911,0.0,0.17538897254918911,1.4987254486557764,0.0,1.4987254486557764,0.98181875,0.0,0.98181875,1.385307306085457,1.6141118108053396,-0.22880450471988273,41.84996132598436,42.15947098690826,-0.3095096609239052,0.0,0.0,0.0,1.0,1.0,0.0,6.926495164632797,8.748154103755951,8.299800916574895,0.0
new_car_mild,cross_xy,16,16,16,16,16,16,16,16,86.8875836371118,85.17247901131849,1.7151046257933125,0.037027679635581214,0.05105766883493347,-0.014029989199352248,0.335255436891709,0.39871014183133674,-0.06345470493962774,0.023170745623761486,0.04141396059180626,-0.01824321496804478,0.23636547825537607,0.3373471072595247,-0.10098162900414863,0.1540417744460571,0.0,0.1540417744460571,0.044375637153836134,0.0,0.044375637153836134,0.28806325369408803,0.0,0.28806325369408803,0.023799639763629993,0.0,0.023799639763629993,0.0333424157925497,0.0,0.0333424157925497,0.04722676307308121,0.0,0.04722676307308121,1.3409588895902382,0.0,1.3409588895902382,0.89610625,0.0,0.89610625,0.061700485619285025,0.08757940952245713,-0.025878923903172105,42.49867364704747,42.62554556344058,-0.12687191639312223,0.043502419466405914,0.07925423040796206,-0.035751810941556134,0.9765283190550491,0.9577355812828094,0.018792737772239707,5.0834585428237915,7.54535984992981,15.764372423291206,0.0
new_car_mild,same_xx,16,16,16,16,16,16,16,16,86.87016652361699,85.17247901131849,1.697687512298499,0.03692924231663531,0.05105766883493347,-0.014128426518298157,0.33558875596364346,0.39871014183133674,-0.06312138586769331,0.023175045164858004,0.04141396059180626,-0.018238915426948263,0.23708897429700956,0.3373471072595247,-0.10025813296251512,0.15406265652388276,0.0,0.15406265652388276,0.044707423646120126,0.0,0.044707423646120126,0.2901791868377386,0.0,0.2901791868377386,0.02391394873436767,0.0,0.02391394873436767,0.03356527765683667,0.0,0.03356527765683667,0.04655591100592044,0.0,0.04655591100592044,1.3355946408944877,0.0,1.3355946408944877,0.89608125,0.0,0.89608125,0.062316208488168746,0.08757940952245713,-0.025263201034288377,42.49805432900531,42.62554556344058,-0.12749123443527566,0.04351163558720132,0.07925423040796206,-0.035742594820760726,0.9765236282492624,0.9577355812828094,0.018788046966453024,5.083620697259903,7.67645075917244,15.764793031848967,0.0
