candidate_id,kind,curvature_radius_m,freeform_seed,direction_mode,step_over_ratio,edge_mode,path_line_count,path_sample_count,path_length_3d_m,surface_height_min_m,surface_height_max_m,surface_height_range_m,surface_tilt_max_deg,path_tilt_mean_deg,path_tilt_max_deg,pad_footprint_normal_change_max_deg,pad_footprint_normal_change_p95_deg,local_tangent_plane_deviation_max_m,local_tangent_plane_deviation_p95_m,vertical_pad_height_deviation_max_m,minimum_quality_map_projected_margin_m,minimum_physical_mesh_projected_margin_m,quality_map_projected_footprint_inside,physical_mesh_projected_footprint_inside,coverage_any_fraction,coverage_effective_fraction,exposure_cv,exposure_min_norm,exposure_p05_norm,exposure_p95_norm,tile_exposure_min_norm,tile_exposure_max_norm,tile_exposure_range_norm,mesh_vertex_count,mesh_triangle_count,mesh_minimum_face_normal_z,all_finite,metric_status,geometry_rank
freeform_s0,freeform,0.6,0,same_xx,0.4,balanced_extend5,10,530,2.1003726252272856,-0.001890369458686358,0.0013845706666927111,0.003274940125379069,2.636224162501382,1.073987553903498,2.532841801021185,3.6183274736668536,3.3714369462843803,0.0018314234587655472,0.0017240892234603358,0.002176354596799512,0.001974512010858097,0.0219745120108581,True,True,1.0,1.0,0.1504870319902983,0.42784881311559864,0.6912567194583015,1.1429432938544994,0.831421953570226,1.11984015331531,0.288418199745084,1681,3200,0.9989516027347911,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,11
freeform_s0,freeform,0.6,0,cross_xy,0.4,balanced_extend5,10,530,2.100235307471743,-0.001890369458686358,0.0013845706666927111,0.003274940125379069,2.636224162501382,1.0762018465311731,2.532841801021185,3.7052323157674376,3.4767385378787408,0.0019007952530746153,0.0017676917836386803,0.002242760293075899,0.001964932103105131,0.021964932103105135,True,True,1.0,1.0,0.14631517656598197,0.42786523859104264,0.6997152162111313,1.1357130486477747,0.8314438479375079,1.1191283689361384,0.2876845209986305,1681,3200,0.9989516027347911,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,12
cylinder_r0p60,cylinder,0.6,0,same_xx,0.4,balanced_extend5,10,530,2.1108653422998285,-0.02701134391682758,-3.333342592615196e-06,0.027008010574234964,17.257504944551705,5.024500378171975,9.886565639649493,5.250811711208157,5.242633147317141,0.0025178212990411607,0.0025099894557359627,0.011866676531786635,0.0011520485200772757,0.021152048520077293,True,True,1.0,1.0,0.14958909221187944,0.428856561093248,0.6933204294355122,1.141689211538662,0.8331051689139944,1.1184575624510429,0.28535239353704844,1681,3200,0.9562627708119994,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,13
cylinder_r0p60,cylinder,0.6,0,cross_xy,0.4,balanced_extend5,10,530,2.1054326711499143,-0.02701134391682758,-3.333342592615196e-06,0.027008010574234964,17.257504944551705,5.040104128705362,9.886565639649493,5.256083356723521,5.256083356723521,0.0025228759118167115,0.0025228759118167115,0.011866676531786635,0.0011520485200772757,0.021152048520077293,True,True,1.0,1.0,0.14625566780663019,0.42847570173392757,0.6996731038168743,1.1354049277652392,0.8316678425499737,1.1200041289333371,0.2883362863833634,1681,3200,0.9562627708119994,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,14
sphere_r0p60,sphere,0.6,0,cross_xy,0.4,balanced_extend5,10,530,2.110986097450761,-0.0553606698006468,-6.66670370408351e-06,0.05535400309694272,24.806181855446674,7.8161623051917735,13.050669534865563,5.259253576436482,5.259219229017992,0.0025259180495511525,0.0025258850800221567,0.015468179351404099,0.0005228570790703491,0.020522857079070367,True,True,1.0,1.0,0.1459898024289748,0.4266948646387104,0.6984065286899913,1.1332355702001418,0.8314024096142884,1.1207806939974285,0.28937828438314017,1681,3200,0.9100071456249962,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,15
sphere_r0p60,sphere,0.6,0,same_xx,0.4,balanced_extend5,10,530,2.110986097450761,-0.0553606698006468,-6.66670370408351e-06,0.05535400309694272,24.806181855446674,7.8161623051917735,13.050669534865563,5.259253576436482,5.259219229017992,0.0025259180495511525,0.0025258850800221567,0.015468179351404099,0.0005228570790703491,0.020522857079070367,True,True,1.0,1.0,0.1497507557645682,0.4266948646387103,0.6951520897795229,1.1415160039333316,0.8314024096142884,1.1207806939974285,0.28937828438314017,1681,3200,0.9100071456249962,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,16
cylinder_r0p45,cylinder,0.45,0,cross_xy,0.4,balanced_extend5,10,530,2.1097655770887305,-0.036701076701136315,-4.444466392528046e-06,0.03669663223474379,23.300627141024492,6.73415027486171,13.234132690778747,7.005793249810524,6.9783602737976524,0.0033597791091188583,0.0033335509465669197,0.016133602450132623,0.0004806310456627466,0.02048063104566275,True,True,1.0,1.0,0.1462169422211126,0.4289218553345086,0.6987528435397744,1.1344247923999895,0.8318051259425051,1.1206261619945714,0.2888210360520663,1681,3200,0.9208051145971775,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,17
cylinder_r0p45,cylinder,0.45,0,same_xx,0.4,balanced_extend5,10,530,2.1195311541774613,-0.036701076701136315,-4.444466392528046e-06,0.03669663223474379,23.300627141024492,6.71294104468207,13.234132690778747,7.005793249810524,6.991773123418585,0.0033597791091188583,0.0033463619318985774,0.016133602450132623,0.0004806310456627466,0.02048063104566275,True,True,1.0,1.0,0.14893028333385683,0.4296050485041123,0.6949179837111782,1.1406418810426477,0.834252330101357,1.1174792673028364,0.2832269372014794,1681,3200,0.9208051145971775,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,18
sphere_r0p45,sphere,0.45,0,cross_xy,0.4,balanced_extend5,10,530,2.1199274128153758,-0.0769959785739569,-8.888976682108751e-06,0.0769870895972748,34.014316061537365,10.457336348959782,17.522694317566117,7.020345790676187,7.019317488835354,0.003373734089841503,0.0033727470663578304,0.02132002606182648,-0.000695177345471254,0.019304822654528764,False,True,1.0,1.0,0.14583784286711265,0.4257408281345155,0.6997881285180876,1.1330247212901012,0.8312030416045962,1.1217100961333801,0.2905070545287839,1681,3200,0.8326703656357054,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,19
sphere_r0p45,sphere,0.45,0,same_xx,0.4,balanced_extend5,10,530,2.1199274128153758,-0.0769959785739569,-8.888976682108751e-06,0.0769870895972748,34.014316061537365,10.457336348959782,17.522694317566117,7.020345790676187,7.019317488835354,0.003373734089841503,0.0033727470663578304,0.02132002606182648,-0.000695177345471254,0.019304822654528764,False,True,1.0,1.0,0.1493139514214053,0.4257408281345155,0.6952676378991772,1.1405965072826747,0.8312030416045961,1.1217100961333801,0.290507054528784,1681,3200,0.8326703656357054,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,20
cylinder_r0p30,cylinder,0.3,0,same_xx,0.4,balanced_extend5,10,530,2.1454103279040693,-0.05851294030528259,-6.666740742400368e-06,0.05850627356454019,36.393910191269704,10.129450261102916,20.083926171918673,10.524876235491961,10.495260593074033,0.00504729201293037,0.005019006478554008,0.0257176930273324,-0.0015799294238837969,0.01842007057611622,False,True,1.0,1.0,0.14685473051484688,0.4322869194876205,0.700414232703268,1.1367882784412122,0.8380243454494872,1.115202793796765,0.2771784483472778,1681,3200,0.8109610821897333,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,21
cylinder_r0p30,cylinder,0.3,0,cross_xy,0.4,balanced_extend5,10,530,2.1227051639520345,-0.05851294030528259,-6.666740742400368e-06,0.05850627356454019,36.393910191269704,10.163010674187195,20.083926171918673,10.55012002849718,10.55012002849718,0.0050714642614854664,0.0050714642614854664,0.0257176930273324,-0.0015799294238837969,0.01842007057611622,False,True,1.0,1.0,0.14615201134431874,0.43047618229574186,0.6997050245476333,1.1334321696728717,0.8322079731162847,1.1229720624332384,0.29076408931695374,1681,3200,0.8109610821897333,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,22
sphere_r0p30,sphere,0.3,0,cross_xy,0.4,balanced_extend5,10,530,2.1476589604605834,-0.1368068628893972,-1.3333629642786615e-05,0.1367935292597544,57.04520847169724,15.846629293017209,26.848009501549587,10.563975166033806,10.563576876005195,0.005084755612890818,0.005084373289122429,0.035714041132452023,-0.0046637066182625975,0.01533629338173742,False,True,1.0,1.0,0.14544109210355138,0.4160398602651639,0.7033600772975819,1.133009588444157,0.8312781414085273,1.124787095728914,0.2935089543203868,1681,3200,0.5502910034946393,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,23
sphere_r0p30,sphere,0.3,0,same_xx,0.4,balanced_extend5,10,530,2.1476589604605834,-0.1368068628893972,-1.3333629642786615e-05,0.1367935292597544,57.04520847169724,15.846629293017209,26.848009501549587,10.563975166033806,10.563576876005195,0.005084755612890818,0.005084373289122429,0.035714041132452023,-0.0046637066182625975,0.01533629338173742,False,True,1.0,1.0,0.14818644692713365,0.4160398602651639,0.6985013597790033,1.1382851550163056,0.8312781414085272,1.124787095728914,0.29350895432038693,1681,3200,0.5502910034946393,True,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL,24
