candidate_id,kind,curvature_radius_m,freeform_seed,direction_mode,tile_x,tile_y,exposure_norm,metric_status
flat,flat,100000000.0,0,same_xx,4,2,0.9239143928278736,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,same_xx,4,3,0.9242333187434129,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,same_xx,4,4,0.8315322932181125,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,0,0,0.8315322932181125,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,0,1,0.967260382178444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,0,2,0.9681242252033502,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,0,3,0.967260382178444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,0,4,0.8315322932181126,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,1,0,0.967260382178444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,1,1,1.117616614860967,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,1,2,1.1184599558199912,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,1,3,1.117616614860967,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,1,4,0.9672603821784442,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,2,0,0.9681242252033502,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,2,1,1.1184599558199912,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,2,2,1.118984586162762,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,2,3,1.1184599558199912,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,2,4,0.9681242252033502,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,3,0,0.967260382178444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,3,1,1.117616614860967,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,3,2,1.1184599558199912,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,3,3,1.1176166148609672,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,3,4,0.9672603821784442,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,4,0,0.8315322932181126,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,4,1,0.967260382178444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,4,2,0.9681242252033502,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,4,3,0.9672603821784443,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
flat,flat,100000000.0,0,cross_xy,4,4,0.8315322932181126,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,0,0,0.8380243454494872,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,0,1,0.9311889654286857,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,0,2,0.9307713953658754,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,0,3,0.9311889654286858,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,0,4,0.8380243454494873,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,1,0,1.0063165471533773,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,1,1,1.1126174322879248,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,1,2,1.1121428999947738,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,1,3,1.1126174322879248,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,1,4,1.0063165471533775,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,2,0,1.0083278730730547,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,2,1,1.1152027937967648,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,2,2,1.1145209142611625,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,2,3,1.115202793796765,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,2,4,1.008327873073055,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,3,0,1.0063165471533775,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,3,1,1.1126174322879248,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,3,2,1.1121428999947738,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,3,3,1.1126174322879248,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,3,4,1.0063165471533777,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,4,0,0.8380243454494873,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,4,1,0.9311889654286858,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,4,2,0.9307713953658754,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,4,3,0.9311889654286858,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,same_xx,4,4,0.8380243454494873,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,0,0,0.8322079731162847,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,0,1,0.9669980219466747,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,0,2,0.9678410290340262,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,0,3,0.9669980219466748,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,0,4,0.8322079731162849,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,1,0,0.9659260971958403,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,1,1,1.115266045614444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,1,2,1.1163143720843294,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,1,3,1.115266045614444,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,1,4,0.9659260971958403,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,2,0,0.9714512517277091,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,2,1,1.1221110401908279,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,2,2,1.1229720624332384,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,2,3,1.1221110401908279,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,2,4,0.9714512517277092,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,3,0,0.9659260971958403,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,3,1,1.1152660456144443,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,3,2,1.1163143720843294,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,3,3,1.1152660456144443,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,3,4,0.9659260971958403,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,4,0,0.832207973116285,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,4,1,0.9669980219466748,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,4,2,0.9678410290340262,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,4,3,0.9669980219466748,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p30,cylinder,0.3,0,cross_xy,4,4,0.832207973116285,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,0,0,0.834252330101357,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,0,1,0.9272523434871184,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,0,2,0.9268515711074824,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,0,3,0.9272523434871184,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,0,4,0.834252330101357,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,1,0,1.0086074582969493,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,1,1,1.1157501888621966,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,1,2,1.1151935274550033,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,1,3,1.1157501888621968,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,1,4,1.0086074582969493,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,2,0,1.0103523798255611,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,2,1,1.1174792673028364,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,2,2,1.116797225627746,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,2,3,1.1174792673028364,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,2,4,1.0103523798255614,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,3,0,1.0086074582969493,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,3,1,1.1157501888621966,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,3,2,1.1151935274550033,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,3,3,1.1157501888621968,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,3,4,1.0086074582969493,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,4,0,0.834252330101357,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,4,1,0.9272523434871184,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,4,2,0.9268515711074824,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,4,3,0.9272523434871184,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,same_xx,4,4,0.8342523301013571,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,0,0,0.8318051259425051,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,0,1,0.9670705244935666,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,0,2,0.9679899891407012,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,0,3,0.9670705244935666,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,0,4,0.8318051259425053,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,1,0,0.9666821982102013,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,1,1,1.1167109144513025,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,1,2,1.117509213742116,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,1,3,1.1167109144513023,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,1,4,0.9666821982102014,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,2,0,0.9696115255586792,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,2,1,1.1200386643660674,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,2,2,1.1206261619945714,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,2,3,1.1200386643660674,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,2,4,0.9696115255586792,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,3,0,0.9666821982102013,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,3,1,1.1167109144513023,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,3,2,1.1175092137421159,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,3,3,1.1167109144513025,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,3,4,0.9666821982102014,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,4,0,0.8318051259425053,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,4,1,0.9670705244935666,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,4,2,0.9679899891407012,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,4,3,0.9670705244935667,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p45,cylinder,0.45,0,cross_xy,4,4,0.8318051259425053,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p60,cylinder,0.6,0,same_xx,0,0,0.8331051689139944,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p60,cylinder,0.6,0,same_xx,0,1,0.9259345606091509,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p60,cylinder,0.6,0,same_xx,0,2,0.9255661221532133,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
cylinder_r0p60,cylinder,0.6,0,same_xx,0,3,0.9259345606091509,PT-DESIGN_ANALYTIC_GEOMETRY_NOT_PHYSX_OR_PHYSICAL_REMOVAL
