shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,executed_feed_action_mean,shield_step_fraction,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10
static_cap,flat,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3721,3622,0,9.27402400970459,89.16697692871094,0.7187608513331356,0.7187608513331356,-0.22192949311719148,-0.22192949311719148,0.0,1.0,1.0,73.64050720827028,75.5432493195965,0.10565167146721956,0.09421671602907276,0.9009855584762825,0.8182039553104283,0.47406578645426295,0.3525244155494911,44.91856120340737,29.097134395239564,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.96000000000001,98.96,85.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.96000000000001,98.96,85.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3733,3634,0,8.377056121826172,89.1669921875,0.7195540463600278,0.7195540463600278,-0.2277473658812276,-0.2277473658812276,0.0,1.0,1.0,72.45535958785128,74.45343577506969,0.10769956744699889,0.09399389848249046,1.4882933957642661,1.2835241776054467,1.2342169080740133,1.2106258343128702,44.91874146299754,29.097478307157473,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,83.0,93.25,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,83.0,93.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3734,3635,0,9.4632568359375,89.1669921875,0.7199631439802253,0.7199631439802253,-0.2280581559712515,-0.2280581559712515,0.0,1.0,1.0,72.55938204198742,74.59233290913414,0.10692765102569458,0.09337826899259524,1.101674374615242,0.939815346862078,0.8089169129540905,0.784720875496086,44.91848498368116,29.09483463796623,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.34,98.34,84.5,93.25,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.34,98.34,84.5,93.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5374,5275,0,8.788050651550293,89.16697692871094,0.8954414451348547,0.8954414451348547,-0.7691796040775931,-0.7691796040775931,0.0,1.0,1.0,59.55281437070864,65.22083366514575,0.11785949039544316,0.10503062777383927,2.199016327310254,2.1847976646150657,1.890045173148816,1.7036637773131438,42.233105952326746,29.56960001131594,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.6,85.6,42.75,56.150000000000006,96.03,96.03,70.25,87.9,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.6,85.6,42.75,56.150000000000006,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3672,3572,0,12.019120216369629,88.24533081054688,0.6037252167004419,0.4097493330203403,-0.19828783482422724,-0.19828783482422724,0.6467864923747276,0.5,0.5,73.64050720827028,75.54779629451582,0.10565167146721956,0.09193987636962254,0.9009855584762825,0.8071625997047578,0.47406578645426295,0.36295013147285604,44.93876147821389,28.350270470147784,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3685,3585,0,11.978155136108398,88.2453384399414,0.6056354616944308,0.41084787421221647,-0.2045001763279273,-0.2045001763279273,0.6477611940298508,0.5,0.5,72.45535958785128,74.44775207535095,0.10769956744699889,0.0920309439186875,1.4882933957642661,1.288908541166875,1.2342169080740133,1.212958844815266,44.93911405301507,28.35378548412575,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3695,3595,0,11.889162063598633,88.2453384399414,0.6098576489941838,0.4126212747437383,-0.20999546481626605,-0.20999546481626605,0.6538565629228688,0.5,0.5,72.55938204198742,74.5777884455347,0.10692765102569458,0.09178573227972697,1.101674374615242,0.9400534735408105,0.8089169129540905,0.7881486892597788,44.939064432900274,28.364524842297,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5355,5255,0,11.513676643371582,88.24533081054688,0.8560573918297957,0.4594053025492211,-0.7645096451920621,-0.7645096451920621,0.8840336134453781,0.5,0.5,59.55281437070864,64.80158329501066,0.11785949039544316,0.10085954564103443,2.199016327310254,2.160308545472186,1.890045173148816,1.7264281051531545,42.28625295575841,28.82711894585277,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.33,85.33,42.5,55.85,95.71,95.71,69.25,86.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.33,85.33,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3649,3549,0,8.591479301452637,53.34669494628906,0.5955842534918823,0.40471086465485884,-0.18705683462597403,-0.18705683462597403,0.6678542066319539,0.5,0.5,73.64050720827028,75.55754283759529,0.10565167146721956,0.09206570473153386,0.9009855584762825,0.8106093927529021,0.47406578645426295,0.36266021691131656,44.94107985442834,28.342428515122535,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3662,3562,0,10.272794723510742,53.34675598144531,0.597679066334931,0.4050538741674728,-0.1934704106058956,-0.1934704106058956,0.6687602403058438,0.5,0.5,72.55938204198742,74.59044721242034,0.10692765102569458,0.09151198254433253,1.101674374615242,0.9422577698140728,0.8089169129540905,0.7881597648466411,44.940880375918034,28.34053203380794,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3665,3565,0,10.25572681427002,53.34675598144531,0.598417135284347,0.40516517089545157,-0.19491704932501663,-0.19491704932501663,0.6679399727148704,0.5,0.5,72.45535958785128,74.45779309442221,0.10769956744699889,0.0922625571047679,1.4882933957642661,1.290995398127008,1.2342169080740133,1.2129557423907635,44.940945122026584,28.345269046242375,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5350,5250,0,10.53706169128418,53.34669494628906,0.8619813456978196,0.4580272746016489,-0.7638471354954989,-0.7638471354954989,0.8919626168224299,0.5,0.5,59.55281437070864,64.7973781252506,0.11785949039544316,0.10055951547988332,2.199016327310254,2.1600624020768,1.890045173148816,1.726763314118256,42.28322078575014,28.80091439536331,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.32,85.32,42.5,55.85,95.69,95.69,69.25,86.5,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.32,85.32,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,cylinder,cross_xy,factory_prepolish_deep_defect,2,33000,fail_force_overload,False,False,True,False,False,497,397,0,11.410757064819336,48.52824401855469,0.9865616076069339,0.9865616076069339,-0.6478337397277955,-0.6478337397277955,0.0,1.0,1.0,72.55938204198742,72.71003418344243,0.10692765102569458,0.10654560774793922,1.101674374615242,1.092282261634564,0.8089169129540905,0.7961540175255923,45.00973666151074,27.439202013403847,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7,97.7,73.25,91.30000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.7,97.7,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,cylinder,cross_xy,factory_prepolish,1,33000,fail_force_overload,False,False,True,False,False,1371,1271,0,14.04121208190918,48.528404235839844,0.965987830180308,0.965987830180308,-0.5434683216946304,-0.5434683216946304,0.0,1.0,1.0,73.64050720827028,75.03394111803576,0.10565167146721956,0.09514290071948546,0.9009855584762825,0.869371735535339,0.47406578645426295,0.42347472466078623,45.003238863979966,29.070281445605563,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,73.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99,99.99,99.75,100.0,98.36,98.36,73.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,cylinder,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3702,3602,0,10.563972473144531,48.52824401855469,0.7061034840612653,0.7061034840612653,-0.2127893618416184,-0.2127893618416184,0.0,1.0,1.0,72.45535958785128,74.48765193466171,0.10769956744699889,0.09321610922543677,1.4882933957642661,1.2756708379478638,1.2342169080740133,1.2092235491085188,44.92963182562624,29.32949610466363,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,cylinder,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5267,5167,0,11.892906188964844,48.528404235839844,0.8764155524868948,0.8764155524868948,-0.7442621349777728,-0.7442621349777728,0.0,1.0,1.0,59.55281437070864,65.28445518375918,0.11785949039544316,0.11298318483541497,2.199016327310254,2.208945725205297,1.890045173148816,1.6857418944012121,42.21893395440414,29.874815382477003,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.61999999999999,85.62,42.75,56.25,96.02000000000001,96.02,70.75,87.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.61999999999999,85.62,42.75,56.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,flat,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3685,3586,0,9.124488830566406,89.16697692871094,0.7108697700573275,0.7108697700573275,-0.20469449194327624,-0.20469449194327624,0.0,1.0,1.0,73.64050720827028,75.57130736492641,0.10565167146721956,0.09386774596549705,0.9009855584762825,0.8082085108265515,0.47406578645426295,0.3564315855717629,44.929560860206564,29.389435975887363,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.98,98.98,86.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.98,98.98,86.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,flat,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3700,3601,0,9.4632568359375,89.1669921875,0.7125135925895459,0.7125135925895459,-0.2118406165169703,-0.2118406165169703,0.0,1.0,1.0,72.55938204198742,74.61701462737166,0.10692765102569458,0.09326612718808024,1.101674374615242,0.9374349522949744,0.8089169129540905,0.7862306003893322,44.92966828692094,29.399690040522646,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,flat,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3700,3601,0,8.377056121826172,89.1669921875,0.7126226074490193,0.7126226074490193,-0.21231792321579682,-0.21231792321579682,0.0,1.0,1.0,72.45535958785128,74.48313950268896,0.10769956744699889,0.09392958631802328,1.4882933957642661,1.279824610840722,1.2342169080740133,1.2096305398897202,44.929697504998316,29.39685877835285,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,flat,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5270,5171,0,8.788050651550293,89.16697692871094,0.8797049773924152,0.8797049773924152,-0.7446993829120495,-0.7446993829120495,0.0,1.0,1.0,59.55281437070864,65.29478259476892,0.11785949039544316,0.11347354711009025,2.199016327310254,2.210244345555119,1.890045173148816,1.684994032931852,42.217080747453565,29.882220415016352,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.64,85.64,42.75,56.25,96.03,96.03,70.75,87.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.64,85.64,42.75,56.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3684,3584,0,11.964313507080078,88.24533081054688,0.6891851864419433,0.6891851864419433,-0.20432556939921084,-0.20432556939921084,0.0,1.0,1.0,73.64050720827028,75.58047725810272,0.10565167146721956,0.09336502963756889,0.9009855584762825,0.8042751031115428,0.47406578645426295,0.3563890271074609,44.93613937286199,29.370502827092594,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.96000000000001,98.96,85.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.96000000000001,98.96,85.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3694,3594,0,11.068957328796387,88.2453384399414,0.6902482031053411,0.6902482031053411,-0.2091741468928831,-0.2091741468928831,0.0,1.0,1.0,72.55938204198742,74.62722419394687,0.10692765102569458,0.09250309739878455,1.101674374615242,0.934751773544991,0.8089169129540905,0.7855071237279189,44.9350653173199,29.374584377767526,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.34,98.34,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.34,98.34,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3698,3598,0,12.411579132080078,88.2453384399414,0.6927012089436412,0.6927012089436412,-0.2110767211763036,-0.2110767211763036,0.0,1.0,1.0,72.45535958785128,74.49472693102334,0.10769956744699889,0.0934999432364299,1.4882933957642661,1.2773213983641147,1.2342169080740133,1.2090121986749391,44.933955270819986,29.38454568132993,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,freeform,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5262,5162,0,11.013774871826172,88.24533081054688,0.873633361828957,0.873633361828957,-0.7430035126735699,-0.7430035126735699,0.0,1.0,1.0,59.55281437070864,65.27389641196197,0.11785949039544316,0.11319461322116289,2.199016327310254,2.208832615612253,1.890045173148816,1.6861082014223832,42.22261811170582,29.878301878460263,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.63,85.63,42.75,56.1,96.03,96.03,70.75,87.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.63,85.63,42.75,56.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,sphere,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3683,3583,0,11.558186531066895,53.346580505371094,0.7065325462980793,0.7065325462980793,-0.2037311586334658,-0.2037311586334658,0.0,1.0,1.0,73.64050720827028,75.57459547473564,0.10565167146721956,0.09336728024710615,0.9009855584762825,0.8059573449179949,0.47406578645426295,0.3567600072616425,44.93030592183521,29.35596659794506,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.98,98.98,86.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.98,98.98,86.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,sphere,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3696,3596,0,10.764704704284668,53.346534729003906,0.7073727103667858,0.7073727103667858,-0.2101726323503243,-0.2101726323503243,0.0,1.0,1.0,72.55938204198742,74.62122043610476,0.10692765102569458,0.09283175392341361,1.101674374615242,0.9355078595934898,0.8089169129540905,0.7858536781496681,44.930330417975675,29.357378061084116,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,sphere,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3697,3597,0,10.942749977111816,53.346534729003906,0.707279498522866,0.707279498522866,-0.21042167824713934,-0.21042167824713934,0.0,1.0,1.0,72.45535958785128,74.48714465712568,0.10769956744699889,0.09342097892567182,1.4882933957642661,1.2780897900659596,1.2342169080740133,1.2093104387368356,44.9300695360178,29.35570039075211,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control,sphere,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5268,5168,0,9.421804428100586,53.346580505371094,0.8777149769201049,0.8777149769201049,-0.7442976685513827,-0.7442976685513827,0.0,1.0,1.0,59.55281437070864,65.28816520095961,0.11785949039544316,0.11313889519327308,2.199016327310254,2.209500844680149,1.890045173148816,1.6855217606584827,42.2181244814732,29.8780924225954,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.64,85.64,42.75,56.25,96.03,96.03,70.75,87.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.64,85.64,42.75,56.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
