checkpoint,env,sequence,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_limiter_map_json,tile_cc_min_map_json
finish_rule,0,0,1,continue,5.7779998779296875,5.777801513671875,5.659215927124023,6.92963981628418,0.0,5.945709068328142,0.0,0,48.02341013137734,60.238371721815454,0.24843911861113557,0.18474196090944753,2.2405000130120296,1.963621951162072,1.8293398482433674,1.420370785917227,40.0,38.268906624513086,1.731093375486914,3.268906624513086,35.90281035846833,0.008118284153765847,0.1394518325454935,0.30588926059349786,1.3676697796606896,4.148254901303516,7.14566977966069,False,True,60.238371721815454,44.871653936439785,22,22,0,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,,"{""q_clearcoat"": 2, ""q_ra"": 7, ""q_scratch"": 13, ""q_thermal"": 0, ""q_uniformity"": 0}","[[44.872, 54.157, 57.33, 58.84, 71.617], [50.928, 52.317, 59.292, 51.419, 63.768], [54.454, 49.462, 68.196, 67.715, 52.901], [66.099, 61.199, 63.429, 67.133, 60.87], [72.423, 72.371, 67.656, 53.545, 63.966]]","[[""q_ra"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_ra"", ""q_ra"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_ra"", ""q_clearcoat"", ""q_clearcoat"", ""q_ra""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_ra"", ""q_scratch""]]","[[38.966, 38.604, 38.473, 38.488, 38.489], [38.625, 38.463, 38.308, 38.318, 38.301], [38.573, 38.468, 38.428, 38.31, 38.32], [38.534, 38.449, 38.269, 38.334, 38.354], [38.636, 38.533, 38.521, 38.398, 38.411]]"
finish_rule,0,0,2,fail_finish_not_eligible,7.145669937133789,6.074045181274414,5.905879020690918,7.297781467437744,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,60.238371721815454,62.420752238046525,0.18474196090944753,0.18186212095395451,1.963621951162072,1.8182527878202093,1.420370785917227,0.9947896515211136,38.268906624513086,37.11099908602294,1.157907538490143,2.110999086022943,35.90281035846833,0.008118284153765847,0.10827496802790679,0.19606015199997806,,,,False,True,62.420752238046525,50.92719517320354,25,25,0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,,"{""q_clearcoat"": 24, ""q_ra"": 1, ""q_scratch"": 0, ""q_thermal"": 0, ""q_uniformity"": 0}","[[50.927, 60.1, 62.194, 61.965, 66.469], [56.906, 59.252, 61.821, 58.378, 63.003], [61.742, 56.087, 66.545, 65.693, 60.482], [66.411, 62.357, 62.931, 66.105, 62.688], [68.057, 68.105, 67.251, 61.428, 63.624]]","[[""q_ra"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[38.114, 37.558, 37.364, 37.364, 37.364], [37.619, 37.392, 37.142, 37.153, 37.124], [37.541, 37.395, 37.318, 37.141, 37.151], [37.489, 37.389, 37.111, 37.202, 37.206], [37.584, 37.458, 37.451, 37.255, 37.27]]"
finish_rule,1,0,1,continue,5.7779998779296875,5.777801513671875,5.65920877456665,6.929029941558838,0.0,5.945709068328142,0.0,0,55.020578814320324,66.77240555376672,0.17001379147716275,0.14517670454625395,1.856739630255628,1.451191998444302,1.7586347776790008,1.0627451417645144,40.0,38.27713304717022,1.7228669528297829,3.277133047170217,35.90277945830263,0.008118115967479468,0.0461084920890469,0.304436012428559,0.45436633847515356,4.1950787522876185,6.2323663384751535,False,True,66.77240555376672,54.8330989010819,16,16,0,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3,,"{""q_clearcoat"": 2, ""q_ra"": 1, ""q_scratch"": 13, ""q_thermal"": 0, ""q_uniformity"": 0}","[[60.477, 70.056, 67.08, 59.731, 67.417], [65.311, 64.493, 72.169, 63.798, 64.016], [73.221, 64.609, 63.922, 54.833, 57.542], [68.246, 67.39, 67.015, 65.616, 71.586], [73.496, 73.777, 71.489, 70.845, 71.178]]","[[""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_scratch"", ""q_scratch""], [""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[41.019, 40.27, 39.265, 38.566, 38.501], [41.094, 40.215, 39.221, 38.357, 38.342], [41.529, 40.589, 39.452, 38.277, 38.306], [42.401, 41.078, 39.751, 38.316, 38.34], [43.38, 41.941, 39.891, 38.414, 38.39]]"
finish_rule,1,0,2,fail_finish_not_eligible,6.232366561889648,5.297544002532959,5.151113033294678,6.5218400955200195,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,66.77240555376672,66.79025558038553,0.14517670454625395,0.14805057232824403,1.451191998444302,1.2939624101161658,1.0627451417645144,0.687509139200432,38.27713304717022,37.280844006281136,0.9962890408890814,2.2808440062811357,35.90277945830263,0.008118115967479468,0.045853491708778095,0.19341238183854217,,,,False,True,66.79025558038553,59.181004941671006,22,22,0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,,"{""q_clearcoat"": 21, ""q_ra"": 0, ""q_scratch"": 1, ""q_thermal"": 0, ""q_uniformity"": 0}","[[64.118, 69.954, 66.505, 64.416, 65.975], [67.739, 66.036, 69.176, 63.454, 64.008], [71.253, 66.262, 64.993, 59.181, 62.356], [69.457, 68.247, 67.333, 65.087, 67.541], [71.858, 72.227, 68.812, 67.012, 66.757]]","[[""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[40.251, 39.389, 38.356, 37.604, 37.519], [40.283, 39.318, 38.295, 37.396, 37.346], [40.652, 39.689, 38.533, 37.281, 37.318], [41.522, 40.17, 38.839, 37.331, 37.362], [42.519, 41.093, 38.924, 37.426, 37.392]]"
finish_rule,3,0,1,continue,5.7779998779296875,5.777801513671875,5.659215927124023,6.92963981628418,0.0,5.945709068328142,0.0,0,49.702368148844236,63.804338609593934,0.2671390946084944,0.20061149558967759,2.2385700257400636,1.8694451209801244,1.6342579647181317,1.112858193402128,44.75338184964393,44.100541104044986,0.6528407455989438,9.100541104044986,35.90281035846833,0.008118284153765847,0.08850944843437238,0.11535886843793097,2.3017592743290916,61.55175757350154,8.079759274329092,False,True,63.804338609593934,52.63543544630661,20,20,0,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:2;4:3;4:4,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:2;4:3;4:4,,"{""q_clearcoat"": 0, ""q_ra"": 6, ""q_scratch"": 14, ""q_thermal"": 0, ""q_uniformity"": 0}","[[70.941, 67.152, 52.635, 54.862, 68.946], [69.19, 70.944, 71.321, 57.408, 53.183], [74.127, 65.114, 53.962, 62.521, 66.071], [56.737, 57.419, 68.693, 60.312, 66.522], [65.759, 74.711, 63.683, 58.952, 63.942]]","[[""q_scratch"", ""q_scratch"", ""q_ra"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra"", ""q_ra""], [""q_clearcoat"", ""q_scratch"", ""q_ra"", ""q_scratch"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_scratch""]]","[[44.101, 44.424, 45.337, 46.403, 47.178], [44.419, 44.778, 45.733, 46.591, 47.437], [45.675, 45.863, 46.585, 47.67, 48.28], [46.956, 47.022, 47.658, 48.25, 48.307], [47.739, 47.725, 48.204, 48.309, 48.434]]"
finish_rule,3,0,2,fail_quality_regression,8.07975959777832,6.867682456970215,6.677775859832764,8.095780372619629,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,63.804338609593934,68.5775967994142,0.20061149558967759,0.20722308557066477,1.8694451209801244,1.656473309600225,1.112858193402128,0.6198355594358338,44.100541104044986,43.374657417032346,0.7258836870126402,8.374657417032346,36.03526826085525,0.014840128419179385,0.03611542785332378,0.10870141529889848,,,,False,True,68.5775967994142,62.820410927028966,18,18,0,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:3;3:4;4:2;4:3;4:4,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:3;3:4;4:2;4:3;4:4,,"{""q_clearcoat"": 3, ""q_ra"": 0, ""q_scratch"": 3, ""q_thermal"": 0, ""q_uniformity"": 12}","[[70.888, 69.758, 62.82, 65.776, 69.944], [69.374, 71.426, 71.52, 66.968, 64.421], [72.061, 67.832, 66.081, 68.005, 69.151], [66.542, 66.186, 70.447, 67.82, 69.068], [70.386, 72.079, 68.797, 67.987, 69.101]]","[[""q_uniformity"", ""q_clearcoat"", ""q_uniformity"", ""q_uniformity"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_uniformity"", ""q_uniformity""], [""q_clearcoat"", ""q_scratch"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_uniformity"", ""q_uniformity""], [""q_scratch"", ""q_clearcoat"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""]]","[[43.375, 43.496, 44.192, 45.119, 45.922], [43.467, 43.693, 44.59, 45.329, 46.145], [44.526, 44.711, 45.357, 46.331, 46.914], [45.8, 45.85, 46.448, 46.926, 46.951], [46.537, 46.508, 46.987, 46.981, 47.113]]"
finish_rule,4,0,1,continue,5.7779998779296875,5.777801513671875,5.659206867218018,6.928823947906494,0.0,5.945709068328142,0.0,0,55.123352586070986,65.60069690642183,0.21899351422999247,0.1690862237856206,2.317362662835538,1.9889042965561168,1.7328878054683368,1.3217652875091075,40.0,38.572422591158606,1.427577408841394,3.572422591158606,35.90278522346493,0.008118131651768891,0.06284718705111669,0.2522575057488877,0.7474170514515261,6.233402595853342,6.525417051451526,False,True,65.60069690642183,52.18334792038779,18,18,0,0:1;0:2;0:3;0:4;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:3;3:4;4:2;4:3,0:1;0:2;0:3;0:4;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:3;3:4;4:2;4:3,,"{""q_clearcoat"": 2, ""q_ra"": 4, ""q_scratch"": 12, ""q_thermal"": 0, ""q_uniformity"": 0}","[[74.016, 68.831, 68.676, 68.25, 61.568], [75.029, 73.716, 57.425, 52.183, 63.893], [54.88, 61.298, 65.856, 64.633, 56.219], [52.674, 69.117, 73.563, 67.12, 62.499], [74.069, 74.711, 68.313, 60.954, 70.524]]","[[""q_uniformity"", ""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_scratch"", ""q_ra""], [""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_ra"", ""q_scratch""]]","[[43.559, 42.14, 40.326, 38.719, 38.572], [43.552, 42.203, 40.375, 39.005, 38.616], [43.615, 42.559, 41.533, 40.415, 40.046], [43.972, 43.185, 42.322, 41.793, 41.758], [44.16, 43.823, 43.345, 43.206, 43.079]]"
finish_rule,4,0,2,fail_quality_regression,6.525416851043701,5.54672384262085,5.393295764923096,6.7734270095825195,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,65.60069690642183,67.51497587980822,0.1690862237856206,0.17419309598207514,1.9889042965561168,1.8092277355516155,1.3217652875091075,0.9683076238046038,38.572422591158606,37.563581114517525,1.0088414766410807,2.5635811145175254,35.90278522346493,0.008118131651768891,0.0355003445741683,0.18705472879911048,,,,False,True,67.51497587980822,59.53072023311546,18,18,0,0:1;0:2;0:3;0:4;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:3;3:4;4:2;4:3;4:4,0:1;0:2;0:3;0:4;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:3;3:4;4:2;4:3;4:4,,"{""q_clearcoat"": 15, ""q_ra"": 0, ""q_scratch"": 2, ""q_thermal"": 0, ""q_uniformity"": 1}","[[71.489, 69.007, 68.23, 66.16, 63.659], [73.084, 71.751, 62.589, 59.531, 63.906], [64.16, 66.998, 67.18, 65.817, 63.235], [60.677, 71.137, 71.542, 67.769, 66.942], [72.144, 73.151, 69.54, 68.234, 69.941]]","[[""q_uniformity"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_uniformity"", ""q_clearcoat""]]","[[42.716, 41.207, 39.34, 37.717, 37.564], [42.663, 41.278, 39.357, 37.995, 37.606], [42.733, 41.62, 40.562, 39.422, 39.037], [43.108, 42.242, 41.306, 40.777, 40.738], [43.214, 42.843, 42.335, 42.199, 42.027]]"
finish_rule,6,0,1,continue,5.7779998779296875,5.777801513671875,5.659211158752441,6.928569793701172,0.0,5.945709068328142,0.0,0,59.38847384926092,69.41158944406361,0.11913804565857165,0.11511306562429648,1.7897708221853352,1.3236665377087067,1.5363848000238132,0.9414707746952666,40.0,38.57504525774104,1.4249547422589615,3.5750452577410385,35.9027307710548,0.008117378879739573,0.008405865084805595,0.2517938812117216,0.10015173972084135,6.2552959990979975,5.878151739720841,False,True,69.41158944406361,58.50332110239213,12,12,0,0:0;0:3;0:4;1:0;1:1;1:4;2:1;2:2;2:4;3:2;4:2;4:3,0:0;0:3;0:4;1:0;1:1;1:4;2:1;2:2;2:4;3:2;4:2;4:3,,"{""q_clearcoat"": 5, ""q_ra"": 0, ""q_scratch"": 7, ""q_thermal"": 0, ""q_uniformity"": 0}","[[68.707, 73.88, 72.067, 69.834, 68.855], [64.793, 65.086, 70.195, 71.756, 58.503], [71.696, 64.541, 69.627, 70.3, 65.016], [72.138, 70.76, 68.96, 70.063, 73.113], [73.65, 71.611, 68.21, 68.307, 73.621]]","[[""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_clearcoat"", ""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_clearcoat""]]","[[40.033, 40.082, 39.608, 39.196, 39.03], [39.683, 39.86, 40.058, 39.666, 39.423], [38.781, 39.343, 40.504, 41.087, 41.048], [38.575, 38.624, 40.524, 41.928, 42.59], [38.747, 38.733, 40.635, 42.589, 43.714]]"
finish_rule,6,0,2,fail_quality_regression,5.878151893615723,4.996273517608643,4.8583807945251465,6.221167087554932,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,69.41158944406361,68.7560896366885,0.11511306562429648,0.12302499232996089,1.3236665377087067,1.1083184736644642,0.9414707746952666,0.500741861106563,38.57504525774104,37.736919829526244,0.838125428214795,2.7369198295262436,35.9027307710548,0.008117378879739573,0.017770148047307137,0.17251126736695258,,,,False,True,68.7560896366885,62.76045965520662,18,18,0,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:0;2:1;2:2;2:4;3:0;3:1;3:2;4:1;4:2;4:3,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:0;2:1;2:2;2:4;3:0;3:1;3:2;4:1;4:2;4:3,,"{""q_clearcoat"": 18, ""q_ra"": 0, ""q_scratch"": 0, ""q_thermal"": 0, ""q_uniformity"": 0}","[[67.245, 71.282, 69.227, 68.623, 67.647], [66.164, 67.153, 70.429, 69.511, 62.76], [68.451, 65.489, 69.482, 70.611, 66.54], [69.044, 67.796, 69.306, 70.577, 71.62], [70.406, 68.797, 69.36, 69.469, 71.915]]","[[""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[39.273, 39.267, 38.716, 38.339, 38.187], [38.883, 39.045, 39.214, 38.824, 38.53], [37.932, 38.517, 39.659, 40.255, 40.176], [37.737, 37.787, 39.685, 41.083, 41.721], [37.9, 37.904, 39.817, 41.74, 42.828]]"
