checkpoint,env,sequence,pass,tile_x,tile_y,gu_current,gu_optimistic_ceiling,gu_if_min_baseline,gu_if_cellwise_worst,gu_ceiling_if_min_baseline,gu_ceiling_if_cellwise_worst,ceiling_margin_to_target,q_clearcoat_current,q_clearcoat_min_baseline,q_clearcoat_cellwise_worst,clearcoat_initial_min_um,clearcoat_initial_mean_um,clearcoat_min_um,limiting_term_current,disposition
finish_rule,32,0,1,0,0,75.391,77.008,75.391,75.391,77.008,77.008,7.008,0.927201,0.927201,0.927201,50.0,50.0,48.908,q_uniformity,target_met
finish_rule,32,0,1,0,1,72.956,76.804,72.956,72.956,76.804,76.804,6.804,0.912765,0.912765,0.912765,50.0,50.0,48.691,q_scratch,target_met
finish_rule,32,0,1,0,2,71.538,76.702,71.538,71.538,76.702,76.702,6.702,0.905592,0.905592,0.905592,50.0,50.0,48.584,q_scratch,target_met
finish_rule,32,0,1,0,3,74.564,76.561,74.564,74.564,76.561,76.561,6.561,0.895751,0.895751,0.895751,50.0,50.0,48.436,q_clearcoat,target_met
finish_rule,32,0,1,0,4,74.971,76.594,74.971,74.971,76.594,76.594,6.594,0.898057,0.898057,0.898057,50.0,50.0,48.471,q_uniformity,target_met
finish_rule,32,0,1,1,0,74.635,76.75,74.635,74.635,76.75,76.75,6.75,0.908929,0.908929,0.908929,50.0,50.0,48.634,q_uniformity,target_met
finish_rule,32,0,1,1,1,75.875,76.71,75.875,75.875,76.71,76.71,6.71,0.906141,0.906141,0.906141,50.0,50.0,48.592,q_clearcoat,target_met
finish_rule,32,0,1,1,2,75.797,76.617,75.797,75.797,76.617,76.617,6.617,0.899668,0.899668,0.899668,50.0,50.0,48.495,q_clearcoat,target_met
finish_rule,32,0,1,1,3,74.12,76.444,74.12,74.12,76.444,76.444,6.444,0.887658,0.887658,0.887658,50.0,50.0,48.315,q_clearcoat,target_met
finish_rule,32,0,1,1,4,69.138,76.467,69.138,69.138,76.467,76.467,6.467,0.889243,0.889243,0.889243,50.0,50.0,48.339,q_scratch,plausible_rework_candidate
finish_rule,32,0,1,2,0,74.596,76.721,74.596,74.596,76.721,76.721,6.721,0.906895,0.906895,0.906895,50.0,50.0,48.603,q_uniformity,target_met
finish_rule,32,0,1,2,1,73.387,76.669,73.387,73.387,76.669,76.669,6.669,0.903244,0.903244,0.903244,50.0,50.0,48.549,q_scratch,target_met
finish_rule,32,0,1,2,2,72.846,76.4,72.846,72.846,76.4,76.4,6.4,0.884583,0.884583,0.884583,50.0,50.0,48.269,q_uniformity,target_met
finish_rule,32,0,1,2,3,69.748,76.433,69.748,69.748,76.433,76.433,6.433,0.886905,0.886905,0.886905,50.0,50.0,48.304,q_scratch,plausible_rework_candidate
finish_rule,32,0,1,2,4,69.71,76.474,69.892,69.744,76.684,76.513,6.474,0.889726,0.904296,0.892423,49.738,49.98,48.328,q_scratch,plausible_rework_candidate
finish_rule,32,0,1,3,0,75.153,76.772,75.153,75.153,76.772,76.772,6.772,0.910507,0.910507,0.910507,50.0,50.0,48.658,q_uniformity,target_met
finish_rule,32,0,1,3,1,75.43,76.548,75.43,75.43,76.548,76.548,6.548,0.894805,0.894805,0.894805,50.0,50.0,48.422,q_clearcoat,target_met
finish_rule,32,0,1,3,2,69.068,76.51,69.068,69.068,76.51,76.51,6.51,0.892194,0.892194,0.892194,50.0,50.0,48.383,q_scratch,plausible_rework_candidate
finish_rule,32,0,1,3,3,66.654,76.066,66.969,66.934,76.452,76.409,6.066,0.862329,0.888709,0.885744,49.513,49.957,47.897,q_scratch,plausible_rework_candidate
finish_rule,32,0,1,3,4,74.97,76.146,75.376,75.15,76.562,76.33,6.146,0.873061,0.901798,0.88567,49.048,49.51,47.668,q_clearcoat,target_met
finish_rule,32,0,1,4,0,75.052,76.827,75.248,74.985,77.03,76.758,6.827,0.914341,0.92878,0.909502,49.672,49.904,48.627,q_uniformity,target_met
finish_rule,32,0,1,4,1,75.667,76.572,75.763,75.662,76.67,76.567,6.572,0.896524,0.903314,0.896168,49.881,49.994,48.443,q_clearcoat,target_met
finish_rule,32,0,1,4,2,75.062,76.516,75.202,75.052,76.66,76.505,6.516,0.892651,0.90263,0.891885,49.821,49.987,48.378,q_uniformity,target_met
finish_rule,32,0,1,4,3,75.023,76.16,75.419,75.344,76.565,76.488,6.16,0.868727,0.896547,0.891225,49.143,49.596,47.68,q_clearcoat,target_met
finish_rule,32,0,1,4,4,74.865,76.48,75.068,74.814,76.69,76.427,6.48,0.894634,0.909333,0.890971,48.751,48.977,47.505,q_uniformity,target_met
finish_rule,36,0,1,0,0,74.249,76.806,74.249,74.249,76.806,76.806,6.806,0.912857,0.912857,0.912857,50.0,50.0,48.693,q_uniformity,target_met
finish_rule,36,0,1,0,1,74.318,76.064,74.963,74.948,76.731,76.716,6.064,0.861667,0.90764,0.906564,48.714,49.446,47.448,q_clearcoat,target_met
finish_rule,36,0,1,0,2,74.164,75.636,74.935,74.895,76.43,76.389,5.636,0.833177,0.886688,0.883835,47.031,47.804,45.668,q_clearcoat,target_met
finish_rule,36,0,1,0,3,74.139,75.576,74.726,74.589,76.18,76.039,5.576,0.829198,0.869585,0.860034,45.827,46.354,44.415,q_clearcoat,target_met
finish_rule,36,0,1,0,4,60.417,76.153,60.565,60.351,76.368,76.058,6.153,0.867751,0.882423,0.861319,45.387,45.563,44.166,q_ra,plausible_rework_candidate
finish_rule,36,0,1,1,0,76.114,76.926,76.114,76.114,76.926,76.926,6.926,0.921369,0.921369,0.921369,50.0,50.0,48.821,q_clearcoat,target_met
finish_rule,36,0,1,1,1,75.02,76.02,75.664,75.611,76.677,76.623,6.02,0.858719,0.903821,0.900043,48.749,49.471,47.427,q_clearcoat,target_met
finish_rule,36,0,1,1,2,74.592,75.539,75.385,75.326,76.347,76.287,5.539,0.826787,0.880955,0.876848,47.113,47.907,45.671,q_clearcoat,target_met
finish_rule,36,0,1,1,3,74.731,75.367,75.383,75.364,76.027,76.008,5.367,0.815582,0.859229,0.857912,45.948,46.534,44.407,q_clearcoat,target_met
finish_rule,36,0,1,1,4,60.299,75.878,60.52,60.355,76.196,75.959,5.878,0.849232,0.870644,0.854663,45.524,45.789,44.162,q_scratch,plausible_rework_candidate
finish_rule,36,0,1,2,0,75.153,76.828,75.153,75.153,76.828,76.828,6.828,0.914454,0.914454,0.914454,50.0,50.0,48.717,q_uniformity,target_met
finish_rule,36,0,1,2,1,74.93,75.891,75.527,75.494,76.501,76.466,5.891,0.850086,0.891547,0.889154,48.829,49.503,47.329,q_clearcoat,target_met
finish_rule,36,0,1,2,2,55.014,75.513,55.464,55.393,76.27,76.15,5.513,0.82509,0.875703,0.867534,47.312,48.067,45.781,q_scratch,plausible_rework_candidate
finish_rule,36,0,1,2,3,66.153,75.404,66.671,66.584,76.038,75.932,5.404,0.817992,0.859958,0.852833,46.241,46.818,44.667,q_scratch,plausible_rework_candidate
finish_rule,36,0,1,2,4,72.3,75.907,72.616,72.413,76.247,76.028,5.907,0.851177,0.874114,0.859301,45.855,46.148,44.489,q_scratch,target_met
finish_rule,36,0,1,3,0,75.397,76.72,75.397,75.397,76.72,76.72,6.72,0.906819,0.906819,0.906819,50.0,50.0,48.602,q_uniformity,target_met
finish_rule,36,0,1,3,1,62.611,76.074,63.017,62.929,76.624,76.506,6.074,0.862356,0.900152,0.8919,48.915,49.525,47.526,q_scratch,plausible_rework_candidate
finish_rule,36,0,1,3,2,63.19,75.527,63.694,63.694,76.194,76.194,5.527,0.826007,0.870506,0.870506,47.545,48.221,45.921,q_scratch,plausible_rework_candidate
finish_rule,36,0,1,3,3,71.577,75.656,72.08,71.933,76.203,76.043,5.656,0.834979,0.871653,0.860818,46.589,47.098,45.102,q_scratch,target_met
finish_rule,36,0,1,3,4,72.13,75.932,72.393,72.185,76.217,75.992,5.932,0.858547,0.877897,0.862567,46.248,46.501,44.875,q_scratch,target_met
finish_rule,36,0,1,4,0,74.615,76.731,74.615,74.615,76.731,76.731,6.731,0.907583,0.907583,0.907583,50.0,50.0,48.614,q_uniformity,target_met
finish_rule,36,0,1,4,1,74.867,76.107,75.355,75.255,76.608,76.505,6.107,0.864611,0.899013,0.891846,48.978,49.534,47.567,q_clearcoat,target_met
finish_rule,36,0,1,4,2,72.693,75.771,73.233,73.233,76.346,76.346,5.771,0.842116,0.880877,0.880877,47.73,48.316,46.214,q_clearcoat,target_met
finish_rule,36,0,1,4,3,71.802,75.743,72.198,72.178,76.173,76.151,5.743,0.840767,0.869622,0.868106,46.865,47.272,45.318,q_scratch,target_met
finish_rule,36,0,1,4,4,70.136,75.98,70.293,70.185,76.158,76.036,5.98,0.860416,0.872485,0.86418,46.558,46.721,45.085,q_scratch,target_met
finish_rule,43,0,1,0,0,75.1,76.674,75.356,75.119,76.937,76.692,6.674,0.903595,0.922156,0.90491,46.48,46.716,45.586,q_uniformity,target_met
finish_rule,43,0,1,0,1,74.818,76.196,75.256,75.134,76.647,76.522,6.196,0.870658,0.901742,0.893023,46.736,47.155,45.583,q_clearcoat,target_met
finish_rule,43,0,1,0,2,74.704,76.108,75.16,74.929,76.577,76.34,6.108,0.864652,0.896862,0.880459,47.28,47.738,46.014,q_clearcoat,target_met
finish_rule,43,0,1,0,3,69.031,76.022,69.362,69.305,76.407,76.34,6.022,0.858866,0.885053,0.880492,47.778,48.168,46.31,q_scratch,plausible_rework_candidate
finish_rule,43,0,1,0,4,69.682,76.085,69.944,69.915,76.385,76.351,6.085,0.863123,0.883555,0.881269,48.051,48.36,46.531,q_scratch,plausible_rework_candidate
finish_rule,43,0,1,1,0,74.542,75.982,75.021,74.973,76.474,76.425,5.982,0.856172,0.889709,0.886336,45.782,46.204,44.593,q_clearcoat,target_met
finish_rule,43,0,1,1,1,74.592,75.859,75.25,75.019,76.534,76.297,5.859,0.847967,0.893886,0.877509,45.969,46.563,44.805,q_clearcoat,target_met
finish_rule,43,0,1,1,2,73.141,75.497,73.84,73.694,76.229,76.076,5.497,0.824056,0.872906,0.862518,46.353,47.026,44.91,q_clearcoat,target_met
finish_rule,43,0,1,1,3,72.938,75.565,73.615,73.364,76.279,76.014,5.565,0.828508,0.876291,0.8583,46.676,47.35,45.232,q_clearcoat,target_met
finish_rule,43,0,1,1,4,71.436,75.52,72.067,71.977,76.207,76.108,5.52,0.825557,0.871404,0.864699,46.826,47.482,45.305,q_scratch,target_met
finish_rule,43,0,1,2,0,73.606,75.66,74.201,74.078,76.28,76.152,5.66,0.834747,0.87638,0.867657,44.824,45.314,43.61,q_clearcoat,target_met
finish_rule,43,0,1,2,1,74.604,75.468,75.354,75.197,76.232,76.072,5.468,0.822194,0.87309,0.862207,44.908,45.522,43.651,q_clearcoat,target_met
finish_rule,43,0,1,2,2,74.378,74.965,75.223,75.166,75.82,75.763,4.965,0.789892,0.84535,0.84154,45.053,45.759,43.499,q_clearcoat,target_met
finish_rule,43,0,1,2,3,62.65,74.853,63.377,63.377,75.815,75.815,4.853,0.782799,0.84499,0.84499,45.079,45.879,43.516,q_scratch,plausible_rework_candidate
finish_rule,43,0,1,2,4,68.517,74.791,69.415,69.38,75.819,75.779,4.791,0.778922,0.845256,0.842605,45.042,45.898,43.488,q_scratch,plausible_rework_candidate
finish_rule,43,0,1,3,0,73.023,75.379,73.534,73.534,75.916,75.916,5.379,0.816404,0.851759,0.851759,43.955,44.343,42.628,q_clearcoat,target_met
finish_rule,43,0,1,3,1,74.049,74.928,74.717,74.664,75.608,75.554,4.928,0.787514,0.831311,0.827796,43.882,44.376,42.384,q_clearcoat,target_met
finish_rule,43,0,1,3,2,61.104,74.7,61.762,61.629,75.605,75.422,4.7,0.773248,0.831107,0.819183,43.698,44.349,42.229,q_scratch,plausible_rework_candidate
finish_rule,43,0,1,3,3,61.828,74.459,62.622,62.53,75.525,75.401,4.459,0.758832,0.826377,0.818326,43.476,44.23,42.004,q_scratch,plausible_rework_candidate
finish_rule,43,0,1,3,4,73.445,74.248,74.489,74.455,75.309,75.274,4.248,0.750492,0.817273,0.815022,43.369,44.113,41.839,q_clearcoat,target_met
finish_rule,43,0,1,4,0,71.543,75.714,71.744,71.715,75.932,75.9,5.714,0.838303,0.852847,0.850707,43.553,43.701,42.294,q_scratch,target_met
finish_rule,43,0,1,4,1,74.665,75.495,75.003,74.811,75.838,75.644,5.495,0.823902,0.846575,0.833665,43.383,43.614,42.097,q_clearcoat,target_met
finish_rule,43,0,1,4,2,73.922,75.305,74.395,74.023,75.791,75.409,5.305,0.811604,0.843448,0.818347,43.089,43.406,41.823,q_clearcoat,target_met
finish_rule,43,0,1,4,3,73.12,74.851,73.636,73.421,75.385,75.163,4.851,0.783183,0.817296,0.802962,42.784,43.123,41.362,q_clearcoat,target_met
finish_rule,43,0,1,4,4,73.556,75.223,73.975,73.507,75.656,75.173,5.223,0.81043,0.838749,0.807177,42.645,42.913,41.413,q_clearcoat,target_met
finish_rule,81,0,1,0,0,75.041,76.925,75.041,75.041,76.925,76.925,6.925,0.921296,0.921296,0.921296,50.0,50.0,48.819,q_uniformity,target_met
finish_rule,81,0,1,0,1,64.686,76.778,64.686,64.686,76.778,76.778,6.778,0.910916,0.910916,0.910916,50.0,50.0,48.664,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,0,2,58.697,76.658,58.697,58.697,76.658,76.658,6.658,0.902517,0.902517,0.902517,50.0,50.0,48.538,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,0,3,64.593,76.527,64.593,64.593,76.527,76.527,6.527,0.893381,0.893381,0.893381,50.0,50.0,48.401,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,0,4,61.871,76.53,61.871,61.871,76.53,76.53,6.53,0.893589,0.893589,0.893589,50.0,50.0,48.404,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,1,0,74.387,76.69,74.387,74.387,76.69,76.69,6.69,0.904735,0.904735,0.904735,50.0,50.0,48.571,q_uniformity,target_met
finish_rule,81,0,1,1,1,65.027,76.587,65.027,65.027,76.587,76.587,6.587,0.897531,0.897531,0.897531,50.0,50.0,48.463,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,1,2,68.987,76.588,68.987,68.987,76.588,76.588,6.588,0.897635,0.897635,0.897635,50.0,50.0,48.465,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,1,3,71.711,76.463,71.711,71.711,76.463,76.463,6.463,0.888968,0.888968,0.888968,50.0,50.0,48.335,q_scratch,target_met
finish_rule,81,0,1,1,4,75.389,76.485,75.389,75.389,76.485,76.485,6.485,0.890471,0.890471,0.890471,50.0,50.0,48.357,q_clearcoat,target_met
finish_rule,81,0,1,2,0,73.921,76.709,73.921,73.921,76.709,76.709,6.709,0.906089,0.906089,0.906089,50.0,50.0,48.591,q_uniformity,target_met
finish_rule,81,0,1,2,1,72.659,76.599,72.659,72.659,76.599,76.599,6.599,0.898363,0.898363,0.898363,50.0,50.0,48.475,q_scratch,target_met
finish_rule,81,0,1,2,2,70.212,76.556,70.212,70.212,76.556,76.556,6.556,0.895422,0.895422,0.895422,50.0,50.0,48.431,q_scratch,target_met
finish_rule,81,0,1,2,3,71.5,76.406,71.5,71.5,76.406,76.406,6.406,0.885001,0.885001,0.885001,50.0,50.0,48.275,q_scratch,target_met
finish_rule,81,0,1,2,4,71.734,76.486,71.734,71.734,76.486,76.486,6.486,0.890557,0.890557,0.890557,50.0,50.0,48.358,q_scratch,target_met
finish_rule,81,0,1,3,0,73.071,76.701,73.071,73.071,76.701,76.701,6.701,0.905535,0.905535,0.905535,50.0,50.0,48.583,q_scratch,target_met
finish_rule,81,0,1,3,1,74.03,76.569,74.03,74.03,76.569,76.569,6.569,0.896307,0.896307,0.896307,50.0,50.0,48.445,q_scratch,target_met
finish_rule,81,0,1,3,2,68.962,76.547,68.962,68.962,76.547,76.547,6.547,0.89479,0.89479,0.89479,50.0,50.0,48.422,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,3,3,67.912,76.346,67.912,67.912,76.346,76.346,6.346,0.881412,0.881412,0.881412,50.0,50.0,48.221,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,3,4,75.039,76.418,75.039,75.039,76.418,76.418,6.418,0.891798,0.891798,0.891798,50.0,50.0,48.377,q_clearcoat,target_met
finish_rule,81,0,1,4,0,75.291,76.74,75.291,75.291,76.74,76.74,6.74,0.908263,0.908263,0.908263,50.0,50.0,48.624,q_uniformity,target_met
finish_rule,81,0,1,4,1,67.122,76.706,67.122,67.122,76.706,76.706,6.706,0.905861,0.905861,0.905861,50.0,50.0,48.588,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,4,2,59.659,76.675,59.659,59.659,76.675,76.675,6.675,0.903694,0.903694,0.903694,50.0,50.0,48.555,q_scratch,plausible_rework_candidate
finish_rule,81,0,1,4,3,74.485,76.422,74.485,74.485,76.422,76.422,6.422,0.886658,0.886658,0.886658,50.0,50.0,48.3,q_uniformity,target_met
finish_rule,81,0,1,4,4,75.034,76.483,75.034,75.034,76.483,76.483,6.483,0.894861,0.894861,0.894861,50.0,50.0,48.423,q_uniformity,target_met
finish_rule,94,0,1,0,0,65.653,76.352,65.941,65.846,76.715,76.596,6.352,0.881294,0.906517,0.898191,46.635,46.968,45.548,q_scratch,plausible_rework_candidate
finish_rule,94,0,1,0,1,63.625,76.215,63.908,63.818,76.591,76.471,6.215,0.871942,0.897838,0.889493,46.761,47.111,45.56,q_scratch,plausible_rework_candidate
finish_rule,94,0,1,0,2,63.655,76.012,63.89,63.89,76.322,76.322,6.012,0.858182,0.879247,0.879247,46.829,47.119,45.4,q_scratch,plausible_rework_candidate
finish_rule,94,0,1,0,3,60.858,75.871,61.118,61.036,76.24,76.123,5.871,0.848717,0.873631,0.865713,46.513,46.851,45.058,q_scratch,plausible_rework_candidate
finish_rule,94,0,1,0,4,74.548,76.123,74.793,74.659,76.376,76.238,6.123,0.865704,0.88292,0.873479,46.321,46.546,44.995,q_clearcoat,target_met
finish_rule,94,0,1,1,0,74.017,75.652,74.847,74.652,76.509,76.308,5.652,0.834195,0.892157,0.878284,45.308,46.024,44.196,q_clearcoat,target_met
finish_rule,94,0,1,1,1,73.01,75.36,73.846,73.68,76.236,76.062,5.36,0.815139,0.873401,0.861559,45.497,46.247,44.168,q_clearcoat,target_met
finish_rule,94,0,1,1,2,74.277,75.387,74.925,74.847,76.049,75.969,5.387,0.816913,0.860701,0.855306,45.801,46.38,44.296,q_clearcoat,target_met
finish_rule,94,0,1,1,3,74.365,75.237,74.98,74.878,75.864,75.76,5.237,0.807248,0.84827,0.841388,45.687,46.23,44.066,q_clearcoat,target_met
finish_rule,94,0,1,1,4,70.356,75.52,70.831,70.73,76.049,75.937,5.52,0.825567,0.860682,0.853152,45.547,45.996,44.078,q_scratch,target_met
finish_rule,94,0,1,2,0,73.894,74.942,75.085,74.769,76.159,75.835,4.942,0.788395,0.86811,0.846372,43.587,44.455,42.455,q_clearcoat,target_met
finish_rule,94,0,1,2,1,71.559,74.428,72.762,72.683,75.705,75.621,4.428,0.756458,0.83772,0.832169,43.843,44.793,42.408,q_clearcoat,target_met
finish_rule,94,0,1,2,2,73.475,74.852,74.482,74.246,75.887,75.645,4.852,0.782771,0.84982,0.833751,44.306,45.103,42.908,q_clearcoat,target_met
finish_rule,94,0,1,2,3,69.958,74.548,70.683,70.658,75.347,75.32,4.548,0.763838,0.81433,0.812558,44.492,45.119,42.729,q_clearcoat,plausible_rework_candidate
finish_rule,94,0,1,2,4,68.501,74.748,69.154,69.065,75.496,75.394,4.748,0.776274,0.823986,0.817328,44.404,44.982,42.749,q_uniformity,plausible_rework_candidate
finish_rule,94,0,1,3,0,73.225,74.283,74.379,74.379,75.462,75.462,4.283,0.747623,0.821798,0.821798,42.132,42.84,40.861,q_clearcoat,target_met
finish_rule,94,0,1,3,1,73.104,74.505,74.408,73.824,75.848,75.247,4.505,0.761209,0.847211,0.807871,42.434,43.274,41.298,q_clearcoat,target_met
finish_rule,94,0,1,3,2,73.441,74.126,74.505,74.498,75.205,75.198,4.126,0.738148,0.805177,0.804713,43.0,43.727,41.441,q_clearcoat,target_met
finish_rule,94,0,1,3,3,73.455,74.376,74.197,74.159,75.132,75.093,4.376,0.753717,0.800952,0.798514,43.35,43.873,41.688,q_clearcoat,target_met
finish_rule,94,0,1,3,4,67.884,74.389,68.509,68.468,75.108,75.061,4.389,0.75911,0.804327,0.801273,43.315,43.81,41.688,q_uniformity,plausible_rework_candidate
finish_rule,94,0,1,4,0,74.109,75.2,74.637,74.21,75.74,75.304,5.2,0.804851,0.840039,0.811529,41.535,41.82,40.489,q_clearcoat,target_met
finish_rule,94,0,1,4,1,73.194,74.646,73.968,73.773,75.444,75.242,4.646,0.769923,0.820601,0.807572,41.852,42.303,40.623,q_clearcoat,target_met
finish_rule,94,0,1,4,2,68.847,74.696,69.386,69.265,75.307,75.169,4.696,0.772992,0.811715,0.802875,42.453,42.826,41.05,q_scratch,plausible_rework_candidate
finish_rule,94,0,1,4,3,67.951,75.12,68.216,67.924,75.429,75.089,5.12,0.800208,0.820146,0.798222,42.838,43.033,41.428,q_scratch,plausible_rework_candidate
finish_rule,94,0,1,4,4,64.61,75.184,64.822,64.543,75.453,75.099,5.184,0.807878,0.825327,0.802443,42.835,43.004,41.466,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,0,0,44.872,75.018,44.872,44.872,75.018,75.018,5.018,0.793241,0.793241,0.793241,40.0,40.0,38.966,q_ra,plausible_rework_candidate
finish_rule,0,0,1,0,1,54.157,73.836,54.157,54.157,73.836,73.836,3.836,0.720888,0.720888,0.720888,40.0,40.0,38.604,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,0,2,57.33,73.386,57.33,57.33,73.386,73.386,3.386,0.694646,0.694646,0.694646,40.0,40.0,38.473,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,0,3,58.839,73.436,58.839,58.839,73.436,73.436,3.436,0.697558,0.697558,0.697558,40.0,40.0,38.488,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,0,4,71.617,73.439,71.617,71.617,73.439,73.439,3.439,0.697715,0.697715,0.697715,40.0,40.0,38.489,q_clearcoat,target_met
finish_rule,0,0,1,1,0,50.929,73.906,50.929,50.929,73.906,73.906,3.906,0.725029,0.725029,0.725029,40.0,40.0,38.625,q_ra,plausible_rework_candidate
finish_rule,0,0,1,1,1,52.317,73.35,52.317,52.317,73.35,73.35,3.35,0.692601,0.692601,0.692601,40.0,40.0,38.463,q_ra,plausible_rework_candidate
finish_rule,0,0,1,1,2,59.292,72.799,59.292,59.292,72.799,72.799,2.799,0.661567,0.661567,0.661567,40.0,40.0,38.308,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,1,3,51.418,72.834,51.418,51.418,72.834,72.834,2.834,0.663503,0.663503,0.663503,40.0,40.0,38.318,q_ra,plausible_rework_candidate
finish_rule,0,0,1,1,4,63.768,72.773,63.768,63.768,72.773,72.773,2.773,0.660136,0.660136,0.660136,40.0,40.0,38.301,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,2,0,54.455,73.731,54.455,54.455,73.731,73.731,3.731,0.714671,0.714671,0.714671,40.0,40.0,38.573,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,2,1,49.462,73.367,49.462,49.462,73.367,73.367,3.367,0.693598,0.693598,0.693598,40.0,40.0,38.468,q_ra,plausible_rework_candidate
finish_rule,0,0,1,2,2,68.194,73.229,68.194,68.194,73.229,73.229,3.229,0.685684,0.685684,0.685684,40.0,40.0,38.428,q_clearcoat,plausible_rework_candidate
finish_rule,0,0,1,2,3,67.715,72.808,67.715,67.715,72.808,72.808,2.808,0.662053,0.662053,0.662053,40.0,40.0,38.31,q_clearcoat,plausible_rework_candidate
finish_rule,0,0,1,2,4,52.901,72.842,52.901,52.901,72.842,72.842,2.842,0.663957,0.663957,0.663957,40.0,40.0,38.32,q_ra,plausible_rework_candidate
finish_rule,0,0,1,3,0,66.099,73.596,66.099,66.099,73.596,73.596,3.596,0.706805,0.706805,0.706805,40.0,40.0,38.534,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,3,1,61.199,73.301,61.199,61.199,73.301,73.301,3.301,0.689779,0.689779,0.689779,40.0,40.0,38.449,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,3,2,63.429,72.658,63.429,63.429,72.658,72.658,2.658,0.653781,0.653781,0.653781,40.0,40.0,38.269,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,3,3,67.133,72.886,67.133,67.133,72.886,72.886,2.886,0.666781,0.666781,0.666781,40.0,40.0,38.334,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,3,4,60.87,72.885,60.87,60.87,72.885,72.885,2.885,0.670827,0.670827,0.670827,40.0,40.0,38.354,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,4,0,72.423,73.943,72.423,72.423,73.943,73.943,3.943,0.727235,0.727235,0.727235,40.0,40.0,38.636,q_clearcoat,target_met
finish_rule,0,0,1,4,1,72.371,73.593,72.371,72.371,73.593,73.593,3.593,0.706655,0.706655,0.706655,40.0,40.0,38.533,q_clearcoat,target_met
finish_rule,0,0,1,4,2,67.656,73.552,67.656,67.656,73.552,73.552,3.552,0.704256,0.704256,0.704256,40.0,40.0,38.521,q_scratch,plausible_rework_candidate
finish_rule,0,0,1,4,3,53.545,73.114,53.545,53.545,73.114,73.114,3.114,0.679618,0.679618,0.679618,40.0,40.0,38.398,q_ra,plausible_rework_candidate
finish_rule,0,0,1,4,4,63.967,73.106,63.967,63.967,73.106,73.106,3.106,0.682163,0.682163,0.682163,40.0,40.0,38.411,q_scratch,plausible_rework_candidate
finish_rule,0,0,2,0,0,50.927,72.084,50.927,50.927,72.084,72.084,2.084,0.622837,0.622837,0.622837,40.0,40.0,38.114,q_ra,plausible_rework_candidate
finish_rule,0,0,2,0,1,60.1,69.826,60.1,60.1,69.826,69.826,-0.174,0.511693,0.511693,0.511693,40.0,40.0,37.558,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,0,2,62.194,68.951,62.194,62.194,68.951,68.951,-1.049,0.472887,0.472887,0.472887,40.0,40.0,37.364,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,0,3,61.964,68.951,61.964,61.964,68.951,68.951,-1.049,0.472898,0.472898,0.472898,40.0,40.0,37.364,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,0,4,66.469,68.947,66.469,66.469,68.947,68.947,-1.053,0.47274,0.47274,0.47274,40.0,40.0,37.364,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,1,0,56.906,70.087,56.906,56.906,70.087,70.087,0.087,0.523731,0.523731,0.523731,40.0,40.0,37.619,q_clearcoat,plausible_rework_candidate
finish_rule,0,0,2,1,1,59.252,69.078,59.252,59.252,69.078,69.078,-0.922,0.478385,0.478385,0.478385,40.0,40.0,37.392,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,1,2,61.82,67.879,61.82,61.82,67.879,67.879,-2.121,0.428409,0.428409,0.428409,40.0,40.0,37.142,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,1,3,58.379,67.933,58.379,58.379,67.933,67.933,-2.067,0.430594,0.430594,0.430594,40.0,40.0,37.153,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,1,4,63.003,67.787,63.003,63.003,67.787,67.787,-2.213,0.424757,0.424757,0.424757,40.0,40.0,37.124,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,0,0,2,2,0,61.742,69.749,61.742,61.742,69.749,69.749,-0.251,0.508205,0.508205,0.508205,40.0,40.0,37.541,q_clearcoat,current_clearcoat_or_thermal_limit
