checkpoint,env,sequence,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok
zero_action,7,0,3,fail_clearcoat_budget,6.0818939208984375,6.082005500793457,5.956835746765137,7.233349800109863,0.0,5.945709068328142,0.0,0,68.42728824077685,65.66956174182168,0.16269142351474436,0.18355445322294603,1.4092804183169774,1.376608829934574,0.7083573007186774,0.226715335518469,38.21332076936915,36.85930937959377,1.3540113897753798,1.8593093795937676,36.85365247052452,0.04965167758903966,0.061863403688261695,0.22730379807948817,,,,False,True
zero_action,2,0,1,continue,5.7779998779296875,5.777801513671875,5.659204483032227,6.929259300231934,0.0,5.945709068328142,0.0,0,51.50272842608628,67.90990966321667,0.16976909355078312,0.11989561284588594,1.7482039043783693,1.317457412897775,1.4565298243497218,0.9995716719369794,41.35697717855107,40.11698420795007,1.2399929706010013,5.116984207950068,35.902777350518114,0.00811760363271898,0.02985843338261905,0.21911082632176027,0.4088127531239258,14.225605645669162,6.186812753123926,False,True
zero_action,2,0,2,continue,6.186812877655029,6.18706750869751,6.0595784187316895,7.338237285614014,0.0,5.945709068328142,0.0,0,67.90990966321667,68.19679063973567,0.11989561284588594,0.1316854915932592,1.317457412897775,1.1755447687683347,0.9995716719369794,0.3972100531203986,40.11698420795007,38.64527777472782,1.471706433222245,3.6452777747278233,36.81035063169739,0.030483279726458236,0.0257601337180619,0.24287274320484542,0.3181929768422195,6.774238035184342,6.096192976842219,False,True
zero_action,2,0,3,continue,6.096192836761475,6.096109867095947,5.970841884613037,7.247344017028809,0.0,5.945709068328142,0.0,0,68.19679063973567,65.04395013344546,0.1316854915932592,0.15495431882107666,1.1755447687683347,1.4244936094357399,0.3972100531203986,0.3459457024003352,38.64527777472782,37.234035779944485,1.4112419947833388,2.2340357799444845,36.81035063169739,0.04943124904991067,0.07080071237935052,0.23635561317075468,0.8986549305457029,0.9901849878022817,6.676654930545703,False,True
zero_action,2,0,4,fail_clearcoat_budget,6.676654815673828,6.676268577575684,6.539290904998779,7.826764106750488,0.0,5.945709068328142,0.0,0,65.04395013344546,59.43234692708699,0.15495431882107666,0.19153548818348648,1.4244936094357399,1.826616312451737,0.3459457024003352,0.3201973375190672,37.234035779944485,35.69652455351663,1.5375112264278528,0.6965245535166318,37.902529027326146,0.0922183011421981,0.15096647247018588,0.23511895230911734,,,,False,True
zero_action,5,0,1,continue,5.7779998779296875,5.777801513671875,5.659210205078125,6.928642272949219,0.0,5.945709068328142,0.0,0,50.469676382178704,65.01442816524839,0.22928038211926302,0.1705547117809532,1.9693123406305104,1.6509027723461247,1.505043090734971,0.8881282783478956,42.36350825404388,41.25803907280785,1.1054691812360318,6.258039072807847,35.90278056090149,0.008117619438803908,0.07122245478216586,0.19533983385951484,1.0938238255089516,21.79810942129785,6.871823825508951,False,True
zero_action,5,0,2,continue,6.871823787689209,6.871485233306885,6.73042106628418,8.022930145263672,0.0,5.945709068328142,0.0,0,65.01442816524839,67.96057547923779,0.1705547117809532,0.17960945826361022,1.6509027723461247,1.427870068509572,0.8881282783478956,0.3682785258495036,41.25803907280785,39.72085589694349,1.5371831758643566,4.72085589694349,38.334776311462235,0.05978126518477305,0.029134636010888722,0.22839331458247458,0.38269030856901,11.913027760543176,6.160690308569009,False,True
zero_action,5,0,3,continue,6.1606903076171875,6.160560607910156,6.03400182723999,7.312002658843994,0.0,5.945709068328142,0.0,0,67.96057547923779,65.85359194991219,0.17960945826361022,0.1955478422421106,1.427870068509572,1.5156177201440335,0.3682785258495036,0.15792726469851903,39.72085589694349,38.3538027162541,1.367053180689389,3.3538027162541013,38.334776311462235,0.08114544707024228,0.0592344007155402,0.22655829743337882,0.7843597173874224,5.975515933828013,6.562359717387422,False,True
zero_action,5,0,4,fail_clearcoat_budget,6.562359809875488,6.562475681304932,6.427365779876709,7.712958335876465,0.0,5.945709068328142,0.0,0,65.85359194991219,62.05245200782696,0.1955478422421106,0.2264570650087746,1.5156177201440335,1.9237262327773477,0.15792726469851903,0.1233360033719757,38.3538027162541,36.88994909874,1.4638536175141041,1.8899490987399972,38.334776311462235,0.118922089302176,0.13228532504387297,0.2277532767929981,,,,False,True
zero_action,3,0,1,continue,5.7779998779296875,5.777801513671875,5.659210205078125,6.928642272949219,0.0,5.945709068328142,0.0,0,49.702368148844236,63.804689979663515,0.2671390946084944,0.20061175567539405,2.2385700257400636,1.8694829546761458,1.6342579647181317,1.1128577114578304,44.75338184964393,44.10053825315813,0.6528435964858019,9.100538253158128,35.90278056090149,0.008117619438803908,0.0885044288619498,0.11535948883821139,2.301616358219346,61.551401836709275,8.079616358219345,False,True
zero_action,3,0,2,continue,8.07961654663086,8.079658508300781,7.913212299346924,9.23204517364502,0.0,5.945709068328142,0.0,0,63.804689979663515,67.9339656192941,0.20061175567539405,0.2166769291414501,1.8694829546761458,1.6048240957291333,1.1128577114578304,0.41430329574932756,44.10053825315813,42.75452921609886,1.346009037059268,7.7545292160988595,41.023403130634414,0.12167732160327006,0.0833846457072504,0.17009641421731528,1.4706596742371911,33.83098487159682,7.2486596742371905,False,True
zero_action,3,0,3,continue,7.248659610748291,7.248539924621582,7.099446773529053,8.401302337646484,0.0,5.945709068328142,0.0,0,67.9339656192941,65.81923685219759,0.2166769291414501,0.23674972707921432,1.6048240957291333,1.7146053447569063,0.41430329574932756,0.16135848428229504,42.75452921609886,41.25467910740058,1.4998501086982827,6.254679107400577,41.023403130634414,0.1920038673499077,0.18374863539607156,0.21126295562784037,2.6092880531279055,20.13925770732658,8.387288053127905,False,True
zero_action,3,0,4,continue,8.387288093566895,8.387020111083984,8.214476585388184,9.539552688598633,0.0,5.945709068328142,0.0,0,65.81923685219759,61.818589104470405,0.23674972707921432,0.27927626863793836,1.7146053447569063,2.20204378180145,0.16135848428229504,0.09846420821539059,41.25467910740058,39.48394274807875,1.7707363593218233,4.4839427480787535,41.707365645144414,0.3228623135139094,0.39638134318969176,0.2155628956897374,5.516459712438761,11.523053353550816,9.153846153846153,False,True
zero_action,3,0,5,fail_no_improvement,9.15384578704834,9.153697967529297,8.965092658996582,10.306068420410156,0.0,5.945709068328142,0.0,0,61.818589104470405,56.26737802007985,0.27927626863793836,0.33384029562135803,2.20204378180145,2.7139954817427787,0.09846420821539059,0.08918537632544421,39.48394274807875,37.53568381271052,1.94825893536823,2.5356838127105235,43.41330405493288,0.4983188477382946,0.6692014781067901,0.21731609582563857,,,,False,True
