checkpoint,env,sequence,outcome,disposition,passes,best_observed_pass,best_observed_gu,gu_before,gu_final,ra_final_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,thermal_damage_peak,quality_ok,safety_ok
zero_action,0,0,fail_max_passes,best_safe_result_current_process_limit,1,1,53.17,44.05,53.17,0.1974,2.082,1.829,1.72,39.15,31.6,0.0,False,True
zero_action,1,0,fail_max_passes,best_safe_result_current_process_limit,1,1,62.13,52.13,62.13,0.1374,1.653,1.759,1.428,39.18,31.6,0.0,False,True
zero_action,2,0,fail_max_passes,best_safe_result_current_process_limit,1,1,62.2,47.91,62.2,0.116,1.487,1.457,1.281,40.85,31.6,0.0,False,True
zero_action,3,0,fail_max_passes,best_safe_result_current_process_limit,1,1,53.92,45.11,53.92,0.2213,2.077,1.634,1.366,44.55,31.6,0.0,False,True
zero_action,4,0,fail_max_passes,best_safe_result_current_process_limit,1,1,59.58,51.78,59.58,0.1732,2.151,1.733,1.547,39.35,31.6,0.0,False,True
zero_action,5,0,fail_max_passes,best_safe_result_current_process_limit,1,1,56.9,46.59,56.9,0.1852,1.783,1.505,1.196,41.89,31.6,0.0,False,True
zero_action,6,0,fail_max_passes,best_safe_result_current_process_limit,1,1,67.25,57.21,67.25,0.1005,1.539,1.536,1.329,39.27,31.6,0.0,False,True
zero_action,7,0,fail_max_passes,best_safe_result_current_process_limit,1,1,64.99,58.69,64.99,0.1256,1.892,1.919,1.678,40.14,31.6,0.0,False,True
