checkpoint,env,sequence,pass,tile_x,tile_y,gu_current,gu_optimistic_ceiling,gu_if_min_baseline,gu_if_cellwise_worst,gu_ceiling_if_min_baseline,gu_ceiling_if_cellwise_worst,ceiling_margin_to_target,q_clearcoat_current,q_clearcoat_min_baseline,q_clearcoat_cellwise_worst,clearcoat_initial_min_um,clearcoat_initial_mean_um,clearcoat_min_um,limiting_term_current,disposition
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",6,0,1,3,4,74.632,76.945,74.632,74.632,76.945,76.945,6.945,0.84209,0.885094,0.878446,44.175,44.899,42.546,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",6,0,1,4,0,75.806,78.0,75.806,75.806,78.0,78.0,8.0,0.88923,0.88923,0.88923,40.0,40.0,38.892,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",6,0,1,4,1,76.078,78.0,76.078,76.078,78.0,78.0,8.0,0.820063,0.885951,0.88593,40.0,40.803,38.86,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",6,0,1,4,2,69.993,78.0,69.993,69.993,78.0,78.0,8.0,0.817892,0.890379,0.885721,42.004,43.067,40.688,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",6,0,1,4,3,68.71,77.7,68.71,68.71,77.7,77.7,7.7,0.848104,0.896148,0.892954,44.075,44.872,42.613,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",6,0,1,4,4,74.669,77.325,74.669,74.669,77.325,77.325,7.325,0.873725,0.900942,0.900942,45.272,45.748,43.759,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,0,0,75.96,78.0,75.96,75.96,78.0,78.0,8.0,0.940131,0.962554,0.953092,43.889,44.22,43.369,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,0,1,76.16,78.0,76.16,76.16,78.0,78.0,8.0,0.910775,0.962094,0.940767,42.62,43.331,42.142,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,0,2,76.457,78.0,76.457,76.457,78.0,78.0,8.0,0.881235,0.95064,0.934115,41.052,41.922,40.506,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,0,3,67.515,78.0,67.515,67.515,78.0,78.0,8.0,0.890106,0.939461,0.932203,40.0,40.554,39.395,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,0,4,76.22,78.0,76.22,76.22,78.0,78.0,8.0,0.934168,0.936654,0.931649,40.0,40.027,39.367,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,1,0,75.779,78.0,75.779,75.779,78.0,78.0,8.0,0.921841,0.946163,0.930211,44.053,44.424,43.297,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,1,1,75.664,78.0,75.664,75.664,78.0,78.0,8.0,0.885433,0.939197,0.914329,42.971,43.758,42.182,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,1,2,71.994,78.0,71.994,71.994,78.0,78.0,8.0,0.854507,0.933429,0.911218,41.651,42.728,40.876,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,1,3,66.305,78.0,66.305,66.305,78.0,78.0,8.0,0.841255,0.932671,0.908532,40.6,41.752,39.887,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,1,4,75.964,78.0,75.964,75.964,78.0,78.0,8.0,0.859677,0.943563,0.91735,40.185,41.179,39.61,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,2,0,62.133,77.997,62.133,62.133,77.997,77.997,7.997,0.905596,0.923846,0.910125,44.421,44.711,43.323,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,2,1,65.244,77.999,65.244,65.244,77.999,77.999,7.999,0.876128,0.914808,0.896529,43.762,44.369,42.589,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,2,2,68.056,78.0,68.056,68.056,78.0,78.0,8.0,0.852283,0.909786,0.897557,43.009,43.886,41.835,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,2,3,67.696,77.981,67.696,67.696,77.981,77.981,7.981,0.843968,0.914294,0.903867,42.454,43.492,41.387,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,2,4,75.39,77.933,75.39,75.39,77.933,77.933,7.933,0.852683,0.925627,0.905564,42.248,43.296,41.337,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,3,0,67.138,77.41,67.138,67.138,77.41,77.41,7.41,0.886531,0.895763,0.892442,44.797,44.951,43.255,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,3,1,44.681,77.74,44.681,44.681,77.74,77.74,7.74,0.872211,0.890422,0.881436,44.581,44.886,42.983,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,3,2,66.481,77.989,66.481,66.481,77.989,77.989,7.989,0.8739,0.901192,0.888443,44.416,44.867,42.992,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,3,3,65.852,77.701,65.852,65.852,77.701,77.701,7.701,0.870974,0.906484,0.89391,44.377,44.963,43.032,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,3,4,75.391,77.539,75.391,75.391,77.539,77.539,7.539,0.864536,0.907016,0.902903,44.378,45.084,43.041,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,4,0,75.027,77.57,75.027,75.027,77.57,77.57,7.57,0.89243,0.894797,0.894072,45.039,45.079,43.457,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,4,1,61.481,77.844,61.481,61.481,77.844,77.844,7.844,0.88116,0.887608,0.885523,45.049,45.159,43.357,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,4,2,46.465,77.989,46.465,46.465,77.989,77.989,7.989,0.887067,0.901557,0.893561,45.136,45.384,43.646,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,4,3,75.966,77.891,75.966,75.966,77.891,77.891,7.891,0.875259,0.896017,0.895217,45.371,45.735,43.773,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,1,4,4,75.278,77.884,75.278,75.278,77.884,77.884,7.884,0.894109,0.914418,0.914418,45.666,46.022,44.325,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,0,0,74.465,78.0,74.465,74.465,78.0,78.0,8.0,0.894095,0.91542,0.906255,43.889,44.22,42.714,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,0,1,75.228,78.0,75.228,75.228,78.0,78.0,8.0,0.854554,0.902705,0.88219,42.62,43.331,41.392,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,0,2,75.744,78.0,75.744,75.744,78.0,78.0,8.0,0.813418,0.877481,0.863085,41.052,41.922,39.698,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,0,3,70.769,78.0,70.769,70.769,78.0,78.0,8.0,0.813016,0.858096,0.850905,40.0,40.554,38.581,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,0,4,74.92,78.0,74.92,74.92,78.0,78.0,8.0,0.852937,0.855207,0.849451,40.0,40.027,38.552,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,1,0,75.02,78.0,75.02,75.02,78.0,78.0,8.0,0.873861,0.896917,0.883715,44.053,44.424,42.605,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,1,1,75.497,78.0,75.497,75.497,78.0,78.0,8.0,0.830548,0.880979,0.861141,42.971,43.758,41.427,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,1,2,73.046,78.0,73.046,73.046,78.0,78.0,8.0,0.790434,0.863438,0.848946,41.651,42.728,40.06,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,1,3,70.936,78.0,70.936,70.936,78.0,78.0,8.0,0.770549,0.854281,0.844048,40.6,41.752,39.056,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,1,4,75.429,78.0,75.429,75.429,78.0,78.0,8.0,0.791717,0.868972,0.849566,40.185,41.179,38.85,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,2,0,65.972,77.997,65.972,65.972,77.997,77.997,7.997,0.859187,0.876502,0.863661,44.421,44.711,42.64,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,2,1,67.927,77.999,67.927,67.927,77.999,77.999,7.999,0.825304,0.861741,0.848172,43.762,44.369,41.859,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,2,2,70.984,78.0,70.984,70.984,78.0,78.0,8.0,0.79508,0.848725,0.841039,43.009,43.886,41.041,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,2,3,71.176,77.981,71.176,71.176,77.981,77.981,7.981,0.782214,0.847395,0.844208,42.454,43.492,40.554,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,2,4,74.757,77.933,74.757,74.757,77.933,77.933,7.933,0.790363,0.857976,0.846883,42.248,43.296,40.509,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,3,0,70.243,77.41,70.243,70.243,77.41,77.41,7.41,0.8394,0.848141,0.845159,44.797,44.951,42.55,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,3,1,51.114,77.74,51.114,51.114,77.74,77.74,7.74,0.82391,0.841112,0.832453,44.581,44.886,42.264,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,3,2,69.409,77.989,69.409,69.409,77.989,77.989,7.989,0.825109,0.850878,0.842569,44.416,44.867,42.267,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,3,3,68.706,77.701,68.706,68.706,77.701,77.701,7.701,0.818404,0.851771,0.84349,44.377,44.963,42.246,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,3,4,75.125,77.539,75.125,75.125,77.539,77.539,7.539,0.812051,0.851952,0.851359,44.378,45.084,42.249,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,4,0,74.581,77.57,74.581,74.581,77.57,77.57,7.57,0.846343,0.848588,0.847274,45.039,45.079,42.762,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,4,1,64.489,77.844,64.489,64.489,77.844,77.844,7.844,0.835353,0.841465,0.839489,45.049,45.159,42.663,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,4,2,54.009,77.989,54.009,54.009,77.989,77.989,7.989,0.844788,0.858587,0.848015,45.136,45.384,42.996,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,4,3,75.738,77.891,75.738,75.738,77.891,77.891,7.891,0.829966,0.84965,0.848415,45.371,45.735,43.06,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",13,0,2,4,4,74.677,77.884,74.677,74.677,77.884,77.884,7.884,0.847829,0.867087,0.867087,45.666,46.022,43.584,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,0,0,64.904,78.0,64.904,64.904,78.0,78.0,8.0,0.916615,0.92852,0.91301,44.742,44.934,43.688,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,0,1,49.656,77.971,49.656,49.656,77.971,77.971,7.971,0.896947,0.911824,0.895711,44.559,44.801,43.275,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,0,2,50.626,78.0,50.626,50.626,78.0,78.0,8.0,0.887174,0.902884,0.892593,44.35,44.604,42.956,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,0,3,57.15,77.993,57.15,57.15,77.993,77.993,7.993,0.887474,0.902152,0.88903,44.184,44.419,42.796,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,0,4,67.182,77.993,67.182,67.182,77.993,77.993,7.993,0.887964,0.899816,0.890984,44.117,44.306,42.703,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,1,0,67.403,78.0,67.403,67.403,78.0,78.0,8.0,0.875261,0.904787,0.89817,45.218,45.731,43.769,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,1,1,66.076,77.934,66.076,66.076,77.934,77.934,7.934,0.860551,0.89344,0.89344,45.058,45.633,43.453,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,1,2,70.094,78.0,70.094,70.094,78.0,78.0,8.0,0.861947,0.897435,0.892947,44.871,45.483,43.346,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,1,3,70.442,77.988,70.442,70.442,77.988,77.988,7.988,0.859583,0.895482,0.893593,44.72,45.335,43.182,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,1,4,68.806,77.998,68.806,68.806,77.998,77.998,7.998,0.864627,0.898943,0.895707,44.658,45.24,43.177,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,2,0,65.27,78.0,65.27,65.27,78.0,78.0,8.0,0.887854,0.920459,0.919748,46.345,46.946,45.045,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,2,1,76.561,78.0,76.561,76.561,78.0,78.0,8.0,0.86632,0.901757,0.901757,46.259,46.924,44.661,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,2,2,70.699,78.0,70.699,70.699,78.0,78.0,8.0,0.868369,0.907699,0.901855,46.145,46.877,44.655,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,2,3,69.768,78.0,69.768,69.768,78.0,78.0,8.0,0.864826,0.906197,0.90528,46.041,46.808,44.536,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,2,4,70.885,78.0,70.885,70.885,78.0,78.0,8.0,0.872611,0.913959,0.911519,45.994,46.752,44.618,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,3,0,76.135,78.0,76.135,76.135,78.0,78.0,8.0,0.912651,0.936721,0.935998,47.6,48.064,46.486,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,3,1,76.767,78.0,76.767,76.767,78.0,78.0,8.0,0.904725,0.93149,0.930771,47.622,48.143,46.415,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,3,2,71.181,78.0,71.181,71.181,78.0,78.0,8.0,0.904263,0.933654,0.930303,47.659,48.233,46.487,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,3,3,76.751,77.895,76.751,76.751,77.895,77.895,7.895,0.893849,0.925809,0.923895,47.64,48.271,46.331,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,3,4,75.734,77.637,75.734,75.734,77.637,77.637,7.637,0.897482,0.930451,0.923205,47.619,48.267,46.394,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,4,0,76.134,78.0,76.134,76.134,78.0,78.0,8.0,0.944986,0.956331,0.954388,48.486,48.708,47.679,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,4,1,76.018,78.0,76.018,76.018,78.0,78.0,8.0,0.937516,0.952382,0.948042,48.568,48.862,47.684,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,4,2,69.897,78.0,69.897,69.897,78.0,78.0,8.0,0.930506,0.946412,0.940687,48.733,49.054,47.729,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,4,3,76.098,77.806,76.098,76.098,77.806,77.806,7.806,0.917242,0.93219,0.929152,48.863,49.17,47.584,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,1,4,4,48.33,77.364,48.33,48.33,77.364,77.364,7.364,0.911872,0.926153,0.924767,48.908,49.205,47.512,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,0,0,67.204,78.0,67.204,67.204,78.0,78.0,8.0,0.880383,0.891817,0.87494,44.742,44.934,43.147,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,0,1,57.781,77.971,57.781,57.781,77.971,77.971,7.971,0.855568,0.869759,0.853915,44.559,44.801,42.663,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,0,2,60.026,78.0,60.026,60.026,78.0,78.0,8.0,0.843029,0.857958,0.848187,44.35,44.604,42.311,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,0,3,65.072,77.993,65.072,65.072,77.993,77.993,7.993,0.840866,0.854773,0.839491,44.184,44.419,42.124,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,0,4,70.71,77.993,70.71,70.71,77.993,77.993,7.993,0.837754,0.848936,0.841293,44.117,44.306,41.985,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,1,0,70.945,78.0,70.945,70.945,78.0,78.0,8.0,0.835693,0.863884,0.857503,45.218,45.731,43.147,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,1,1,69.465,77.934,69.465,69.465,77.934,77.934,7.934,0.819944,0.851281,0.851281,45.058,45.633,42.818,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,1,2,71.949,78.0,71.949,71.949,78.0,78.0,8.0,0.819786,0.853538,0.847306,44.871,45.483,42.693,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,1,3,73.454,77.988,73.454,73.454,77.988,77.988,7.988,0.812599,0.846535,0.846535,44.72,45.335,42.461,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,1,4,73.65,77.998,73.65,73.65,77.998,77.998,7.998,0.817034,0.84946,0.845874,44.658,45.24,42.451,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,2,0,69.726,78.0,69.726,69.726,78.0,78.0,8.0,0.851895,0.883179,0.882119,46.345,46.946,44.436,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,2,1,76.586,78.0,76.586,76.586,78.0,78.0,8.0,0.825058,0.858806,0.858806,46.259,46.924,43.963,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,2,2,74.347,78.0,74.347,74.347,78.0,78.0,8.0,0.826721,0.864166,0.858601,46.145,46.877,43.952,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,2,3,73.667,78.0,73.667,73.667,78.0,78.0,8.0,0.813853,0.852786,0.851198,46.041,46.808,43.679,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,2,4,74.123,78.0,74.123,74.123,78.0,78.0,8.0,0.822663,0.861645,0.858438,45.994,46.752,43.781,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,3,0,76.036,78.0,76.036,76.036,78.0,78.0,8.0,0.874381,0.897443,0.89675,47.6,48.064,45.795,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,3,1,76.849,78.0,76.849,76.849,78.0,78.0,8.0,0.863854,0.88941,0.888427,47.622,48.143,45.673,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=8.000)",10,0,2,3,2,74.344,78.0,74.344,74.344,78.0,78.0,8.0,0.860116,0.888073,0.882548,47.659,48.233,45.683,q_uniformity,target_met
