teacher,direction_mode,surface_profile,env,profile_seed,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_min_baseline_ceiling_blocked_count,tile_cellwise_ceiling_blocked_count,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_gu_min_baseline_map_json,tile_gu_cellwise_worst_map_json,tile_optimistic_ceiling_gu_map_json,tile_optimistic_ceiling_min_baseline_map_json,tile_optimistic_ceiling_cellwise_worst_map_json,tile_q_clearcoat_current_map_json,tile_q_clearcoat_min_baseline_map_json,tile_q_clearcoat_cellwise_worst_map_json,tile_limiter_map_json,tile_cc_min_map_json,tile_cc_initial_min_map_json,tile_cc_initial_mean_map_json,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,roi_geometry_json,roi_tile_maps_json,design_status,base_ra_target_um,shallow_scratch_count,deep_scratch_count,sampled_shallow_depth_max_um,sampled_deep_depth_um,legacy_segment_count_unavailable,profile_gu_mean,profile_gu_p10,profile_gu_min,factory_metadata_json,factory_tile_maps_json
champion_then_finish,same_xx,factory_prepolish,4,42,1,success,5.7779998779296875,5.275439262390137,5.082164287567139,7.676957130432129,-0.2899199426174164,15.76981134712696,0.4834398627281189,0,75.3912296120912,77.13937811314543,0.10689556660956501,0.08542430876275323,0.804469017878618,0.7029629215225865,0.0,0.0,42.43663227061475,42.32255530889509,0.11407696171966109,12.32255530889509,25.65489406433709,0.0,0.0,0.022446531687048313,,,,True,True,77.13937811314543,74.20960501707398,0,0,0,78.0,78.0,0,0,0,0,0,,,,,,,"{""q_ra"": 0, ""q_scratch"": 0, ""q_thermal"": 0, ""q_uniformity"": 0}","[[74.21, 77.423, 77.376, 76.699, 77.419], [77.355, 77.371, 77.346, 77.457, 77.42], [77.336, 77.349, 77.182, 77.378, 77.408], [77.356, 77.318, 77.367, 77.402, 77.325], [77.413, 77.376, 75.572, 77.183, 77.447]]","[[74.21, 77.423, 77.376, 76.699, 77.419], [77.355, 77.371, 77.346, 77.457, 77.42], [77.336, 77.349, 77.182, 77.378, 77.408], [77.356, 77.318, 77.367, 77.402, 77.325], [77.413, 77.376, 75.572, 77.183, 77.447]]","[[74.21, 77.423, 77.376, 76.699, 77.419], [77.355, 77.371, 77.346, 77.457, 77.42], [77.336, 77.349, 77.182, 77.378, 77.408], [77.356, 77.318, 77.367, 77.402, 77.325], [77.413, 77.376, 75.572, 77.183, 77.447]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[0.949651, 0.962709, 0.972055, 0.965052, 0.947957], [0.963983, 0.942517, 0.941196, 0.949275, 0.97003], [0.957619, 0.940951, 0.921429, 0.926431, 0.968641], [0.94898, 0.953995, 0.920227, 0.919779, 0.955583], [0.946818, 0.976191, 0.93245, 0.93234, 0.960195]]","[[0.999864, 0.992292, 0.987528, 0.993303, 0.994149], [0.994964, 0.986493, 0.987974, 0.986782, 0.989697], [0.985023, 0.98386, 0.983327, 0.985216, 0.989383], [0.983656, 0.986267, 0.987389, 0.988546, 0.985538], [0.987433, 0.990827, 0.987859, 0.989098, 0.989876]]","[[0.992316, 0.984415, 0.98596, 0.985309, 0.987194], [0.9862, 0.983229, 0.983177, 0.985649, 0.986555], [0.981818, 0.980618, 0.98015, 0.982167, 0.985133], [0.982123, 0.980462, 0.979558, 0.982558, 0.984618], [0.98185, 0.982352, 0.983877, 0.98468, 0.985546]]","[[""q_ra"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_ra"", ""q_uniformity"", ""q_uniformity""]]","[[44.198, 45.127, 45.461, 45.7, 46.299], [43.986, 44.115, 44.63, 45.618, 46.734], [43.199, 43.195, 43.702, 45.022, 46.46], [42.576, 42.561, 42.948, 44.35, 45.845], [42.469, 42.323, 42.613, 44.188, 45.836]]","[[44.2, 45.245, 45.656, 45.806, 46.395], [44.057, 44.308, 44.808, 45.827, 46.908], [43.4, 43.411, 43.935, 45.248, 46.636], [42.785, 42.736, 43.113, 44.517, 46.077], [42.628, 42.437, 42.768, 44.345, 45.998]]","[[44.951, 45.713, 45.906, 46.268, 47.194], [44.508, 44.975, 45.544, 46.453, 47.251], [43.783, 44.023, 44.871, 46.215, 46.992], [43.252, 43.167, 44.07, 45.602, 46.581], [43.17, 42.623, 43.527, 45.218, 46.492]]",0.08542430876275323,0.7029629215225865,0.06524435452449938,0.5680000722061083,0.020179954238253847,0.13496284931647828,0.15511495222947602,0.047753517675948855,0.30785889425606516,0.2845189071677225,0.1566520248850569,0.02494757940379626,0.12272744505401964,0.03429673879465045,0.02679388394202084,0.18673047029544793,0.13921255553340922,0.047517914762038704,1.3413335426533062,0.2444,0.2645,0.8909,0.0,0.0,42.32255530889509,0.01,0.2,"{""map_margin_x_m"": 0.06, ""map_margin_y_m"": 0.06, ""physical_footprint_inside"": true, ""physical_footprint_margin_x_m"": 0.024999999999999988, ""physical_footprint_margin_y_m"": 0.024999999999999988, ""quality_footprint_inside"": true, ""quality_footprint_margin_x_m"": 0.0049999999999999975, ""quality_footprint_margin_y_m"": 0.0049999999999999975, ""workpiece_size_x_m"": 0.36, ""workpiece_size_y_m"": 0.36}","{""clearcoat_min_um"": [[44.19838554, 45.12707019, 45.46108284, 45.6997549, 46.299107], [43.98586194, 44.11455009, 44.63034321, 45.61802632, 46.73352411], [43.19888934, 43.19473997, 43.70245791, 45.02231606, 46.45955941], [42.57606259, 42.56111942, 42.9479995, 44.35038179, 45.84463347], [42.46943847, 42.32255531, 42.61288774, 44.18836211, 45.83556653]], ""coverage_fraction"": [[0.0375, 0.855, 0.8825, 0.935, 0.8225], [0.4175, 1.0, 1.0, 0.9975, 0.9275], [0.925, 1.0, 1.0, 1.0, 0.9825], [0.96, 1.0, 1.0, 1.0, 0.9525], [0.86, 0.9175, 0.915, 0.9725, 0.9125]], ""fine_ra_um"": [[0.08181502, 0.06394423, 0.05007059, 0.07402429, 0.06898948], [0.06833429, 0.05216565, 0.05637445, 0.04681294, 0.05836646], [0.06822102, 0.06075235, 0.06897303, 0.06152241, 0.06915458], [0.06572715, 0.06360414, 0.06146473, 0.05553784, 0.05678047], [0.05485274, 0.05672461, 0.07925723, 0.06745917, 0.06964583]], ""fine_rz_um"": [[0.33570714, 0.31602205, 0.23732906, 0.29259506, 0.32311908], [0.31159052, 0.23829876, 0.24921474, 0.23515189, 0.26796661], [0.28952382, 0.23478306, 0.29293092, 0.27233701, 0.30398984], [0.30587095, 0.27031775, 0.22893361, 0.28724955, 0.26750061], [0.23073929, 0.26301167, 0.29850228, 0.26900163, 0.33799988]], ""over_fraction"": [[0.0, 0.0675, 0.13, 0.2575, 0.0575], [0.02, 0.5825, 0.335, 0.2925, 0.1525], [0.145, 0.48, 0.505, 0.6025, 0.2175], [0.3575, 0.32, 0.61, 0.5025, 0.3425], [0.07, 0.2425, 0.09, 0.13, 0.1025]], ""removal_mean_um"": [[0.04808297, 0.13585285, 0.13622288, 0.1556528, 0.13562383], [0.09567482, 0.18812891, 0.17248386, 0.1666797, 0.15093183], [0.14420177, 0.18365765, 0.18976627, 0.19361862, 0.16207273], [0.17011503, 0.17254072, 0.19896702, 0.18463017, 0.16904198], [0.12651973, 0.15933949, 0.14464066, 0.14948112, 0.14394639]], ""removal_std_um"": [[0.02583022, 0.03284783, 0.03552007, 0.03864408, 0.03305547], [0.0367478, 0.03582454, 0.03722609, 0.03090355, 0.0330254], [0.03784447, 0.03710175, 0.04666542, 0.03543794, 0.03372619], [0.03667002, 0.03887433, 0.0360616, 0.03404459, 0.03845893], [0.03339357, 0.03554964, 0.029868, 0.03149114, 0.03146482]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.0996779, 0.06974298, 0.05388652, 0.08359311, 0.07587309], [0.07260027, 0.05849472, 0.06536361, 0.05560424, 0.06752227], [0.0772681, 0.07393014, 0.07654401, 0.06747343, 0.07549444], [0.07160206, 0.07490552, 0.06909989, 0.06049284, 0.06309425], [0.06667451, 0.07710516, 0.09108094, 0.08151387, 0.07856979]], ""total_rz_um"": [[0.48916324, 0.34039793, 0.24620824, 0.28100249, 0.31957177], [0.33159963, 0.24710057, 0.2858918, 0.2638113, 0.28447871], [0.31375877, 0.26116277, 0.32055296, 0.30186232, 0.32727818], [0.32505164, 0.30563042, 0.22925482, 0.31318812, 0.28733338], [0.24081431, 0.32299603, 0.46526096, 0.35587438, 0.35395908]], ""under_fraction"": [[1.0, 0.4025, 0.4525, 0.23, 0.3275], [0.7675, 0.0425, 0.045, 0.05, 0.215], [0.3525, 0.0425, 0.0525, 0.0325, 0.1375], [0.1175, 0.1025, 0.0, 0.035, 0.155], [0.6225, 0.195, 0.27, 0.21, 0.2525]], ""waviness_std_um"": [[0.02399842, 0.01862644, 0.02156565, 0.0164568, 0.01899035], [0.02690553, 0.01935851, 0.01104285, 0.00822086, 0.0125487], [0.02164361, 0.01010978, 0.01265134, 0.01165245, 0.00545951], [0.01362505, 0.01269482, 0.01038502, 0.00724358, 0.0183445], [0.02112201, 0.01852184, 0.01000181, 0.01498953, 0.01801394]]}",PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10689556660956501,0,0,0.0,0.0,False,77.13937811314543,76.89202990031832,74.20960501707398,"{""base_height_scale"": 1.0226825792670748, ""base_ra_roi_before_scale_um"": 0.10452467733064719, ""base_ra_target_um"": 0.10689556660956501, ""base_state_seed"": 2000045, ""deep_scratch_count"": 0, ""deep_scratch_seed"": null, ""deep_segments"": [], ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""parameter_seed"": 5000083, ""profile_id"": ""factory_prepolish"", ""profile_seed"": 42, ""shallow_scratch_count"": 0, ""shallow_scratch_seed"": 3000059, ""shallow_segments"": [], ""spec"": {""base_ra_max_um"": 0.12, ""base_ra_min_um"": 0.1, ""deep_depth_max_um"": null, ""deep_depth_min_um"": null, ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""profile_id"": ""factory_prepolish"", ""scratch_length_max_m"": 0.08, ""scratch_length_min_m"": 0.01, ""scratch_width_m"": 0.002, ""shallow_depth_max_um"": 0.6, ""shallow_depth_min_um"": 0.1, ""shallow_scratch_count_max"": 2, ""shallow_scratch_count_min"": 0}}","{""clearcoat_min_um"": [[44.19838554, 45.12707019, 45.46108284, 45.6997549, 46.299107], [43.98586194, 44.11455009, 44.63034321, 45.61802632, 46.73352411], [43.19888934, 43.19473997, 43.70245791, 45.02231606, 46.45955941], [42.57606259, 42.56111942, 42.9479995, 44.35038179, 45.84463347], [42.46943847, 42.32255531, 42.61288774, 44.18836211, 45.83556653]], ""coverage_fraction"": [[0.0375, 0.855, 0.8825, 0.935, 0.8225], [0.4175, 1.0, 1.0, 0.9975, 0.9275], [0.925, 1.0, 1.0, 1.0, 0.9825], [0.96, 1.0, 1.0, 1.0, 0.9525], [0.86, 0.9175, 0.915, 0.9725, 0.9125]], ""fine_ra_um"": [[0.08181502, 0.06394423, 0.05007059, 0.07402429, 0.06898948], [0.06833429, 0.05216565, 0.05637445, 0.04681294, 0.05836646], [0.06822102, 0.06075235, 0.06897303, 0.06152241, 0.06915458], [0.06572715, 0.06360414, 0.06146473, 0.05553784, 0.05678047], [0.05485274, 0.05672461, 0.07925723, 0.06745917, 0.06964583]], ""fine_rz_um"": [[0.33570714, 0.31602205, 0.23732906, 0.29259506, 0.32311908], [0.31159052, 0.23829876, 0.24921474, 0.23515189, 0.26796661], [0.28952382, 0.23478306, 0.29293092, 0.27233701, 0.30398984], [0.30587095, 0.27031775, 0.22893361, 0.28724955, 0.26750061], [0.23073929, 0.26301167, 0.29850228, 0.26900163, 0.33799988]], ""over_fraction"": [[0.0, 0.0675, 0.13, 0.2575, 0.0575], [0.02, 0.5825, 0.335, 0.2925, 0.1525], [0.145, 0.48, 0.505, 0.6025, 0.2175], [0.3575, 0.32, 0.61, 0.5025, 0.3425], [0.07, 0.2425, 0.09, 0.13, 0.1025]], ""profile_gu"": [[74.20960502, 77.42285385, 77.37617907, 76.69874553, 77.41922561], [77.35474882, 77.37086362, 77.34640256, 77.45683965, 77.419751], [77.33561377, 77.34857225, 77.18195646, 77.3776129, 77.40750731], [77.35610619, 77.3176507, 77.36672552, 77.40194547, 77.32489548], [77.41331818, 77.37566275, 75.57206987, 77.18257485, 77.4470264]], ""q_ra"": [[0.82137211, 1.0, 1.0, 0.96470675, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.89510934, 0.98497529, 1.0]], ""q_scratch"": [[1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0]], ""removal_mean_um"": [[0.04808297, 0.13585285, 0.13622288, 0.1556528, 0.13562383], [0.09567482, 0.18812891, 0.17248386, 0.1666797, 0.15093183], [0.14420177, 0.18365765, 0.18976627, 0.19361862, 0.16207273], [0.17011503, 0.17254072, 0.19896702, 0.18463017, 0.16904198], [0.12651973, 0.15933949, 0.14464066, 0.14948112, 0.14394639]], ""removal_std_um"": [[0.02583022, 0.03284783, 0.03552007, 0.03864408, 0.03305547], [0.0367478, 0.03582454, 0.03722609, 0.03090355, 0.0330254], [0.03784447, 0.03710175, 0.04666542, 0.03543794, 0.03372619], [0.03667002, 0.03887433, 0.0360616, 0.03404459, 0.03845893], [0.03339357, 0.03554964, 0.029868, 0.03149114, 0.03146482]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]], ""total_ra_um"": [[0.0996779, 0.06974298, 0.05388652, 0.08359311, 0.07587309], [0.07260027, 0.05849472, 0.06536361, 0.05560424, 0.06752227], [0.0772681, 0.07393014, 0.07654401, 0.06747343, 0.07549444], [0.07160206, 0.07490552, 0.06909989, 0.06049284, 0.06309425], [0.06667451, 0.07710516, 0.09108094, 0.08151387, 0.07856979]], ""total_rz_um"": [[0.48916324, 0.34039793, 0.24620824, 0.28100249, 0.31957177], [0.33159963, 0.24710057, 0.2858918, 0.2638113, 0.28447871], [0.31375877, 0.26116277, 0.32055296, 0.30186232, 0.32727818], [0.32505164, 0.30563042, 0.22925482, 0.31318812, 0.28733338], [0.24081431, 0.32299603, 0.46526096, 0.35587438, 0.35395908]], ""under_fraction"": [[1.0, 0.4025, 0.4525, 0.23, 0.3275], [0.7675, 0.0425, 0.045, 0.05, 0.215], [0.3525, 0.0425, 0.0525, 0.0325, 0.1375], [0.1175, 0.1025, 0.0, 0.035, 0.155], [0.6225, 0.195, 0.27, 0.21, 0.2525]], ""waviness_std_um"": [[0.02399842, 0.01862644, 0.02156565, 0.0164568, 0.01899035], [0.02690553, 0.01935851, 0.01104285, 0.00822086, 0.0125487], [0.02164361, 0.01010978, 0.01265134, 0.01165245, 0.00545951], [0.01362505, 0.01269482, 0.01038502, 0.00724358, 0.0183445], [0.02112201, 0.01852184, 0.01000181, 0.01498953, 0.01801394]]}"
