surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
flat,cross_xy,factory_prepolish,3,31097,0,0,400,77.69911371004714,0.023836980474210873,0.08098034655648055,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,0,1,400,77.55847579855816,0.02288244246419286,0.07793989170700459,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,0,2,400,77.52206111734347,0.02407418819090206,0.0816948340562453,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,0,3,400,77.61142377388214,0.020617086822615156,0.07027679693256533,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,0,4,400,77.61358583600041,0.025175032780315784,0.08580814909964428,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,1,0,400,77.51739584648111,0.019765597962653137,0.06727348749414495,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,1,1,400,77.50537012765935,0.01780631494410704,0.0596073736143353,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,1,2,400,77.4351093553929,0.019388272307883803,0.06546810563134228,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,1,3,400,77.45657087286187,0.017874031709541934,0.05980447120079067,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,1,4,400,74.83078618825478,0.0202849519769242,0.06945643684371051,82.75,100.0,100.0,100.0,82.75,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,2,0,400,77.4689931838901,0.023439162539838385,0.07935829728328074,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,2,1,400,77.49120246283992,0.017447591009948596,0.059085343562216126,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,2,2,400,77.48223570272648,0.017401901568613057,0.058750000981562724,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,2,3,400,77.56266156594945,0.019304781582635096,0.06482079418449857,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,2,4,400,77.67674786308034,0.020094248721578785,0.06717279211647405,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,3,0,400,77.49305590225914,0.021234475453203193,0.07240781533472156,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,3,1,400,77.5668615000072,0.018316116276499494,0.06215360808829176,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,3,2,400,77.53490389461241,0.020876709171821738,0.07035427589393134,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,3,3,400,77.55693691980285,0.020948105623629597,0.07073204001851058,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,3,4,400,77.61090648641274,0.02448234623274181,0.08230051933499322,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,4,0,400,77.64437719103799,0.019755318863327508,0.06727028242001504,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,4,1,400,77.56117985108963,0.02423067586209817,0.0805542874130485,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,4,2,400,77.57867485257462,0.023924499763208765,0.07991523079819197,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,4,3,400,77.65818402746697,0.019262305072892325,0.06494702408806727,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,3,31097,4,4,400,77.68333760219188,0.02619129481552042,0.0885199023826789,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,0,0,400,77.65431863867168,0.02621269517151238,0.08826226360997612,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,0,1,400,77.61455773779194,0.018325381890788,0.06162546525390508,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,0,2,400,77.5405264291409,0.02288295348268232,0.07689890412610996,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,0,3,400,77.5210941443115,0.018785329460247212,0.0641466608071871,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,0,4,400,77.67127316949842,0.01998713922556582,0.06721851474441153,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,1,0,400,77.55629620064097,0.018068340599993002,0.06140523143006856,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,1,1,400,77.41654479754615,0.021048046883276997,0.07144362699234436,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,1,2,400,77.43256190358176,0.01769896497203279,0.06011163296014715,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,1,3,400,77.52998871553822,0.016358547807930696,0.05501189397641817,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,1,4,400,77.56638934257076,0.01959273218722345,0.06648733928783095,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,2,0,400,77.46251608959771,0.017351266664220225,0.058091786709473216,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,2,1,400,77.50935771832265,0.013275102160436522,0.045196343010677105,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,2,2,400,77.39657156005646,0.015182343591646545,0.05102304295908708,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,2,3,400,77.44934139872663,0.018141726342245007,0.06151836869924202,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,2,4,400,77.64699485296694,0.014249549785300401,0.04802301929848807,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,3,0,400,77.4964733870483,0.018879015101495433,0.06421992473501392,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,3,1,400,77.47483426201656,0.012568432977680222,0.04294518088607098,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,3,2,400,75.66842487352922,0.013745199330908058,0.046330393382901215,88.0,100.0,100.0,100.0,88.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,3,3,400,77.3905342170286,0.014271370152630936,0.048227234208580105,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,3,4,400,77.49571413773278,0.020950615253643362,0.06951836226914415,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,4,0,400,77.59095837418026,0.01922183066731902,0.06586473239819376,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,4,1,400,77.51659518947625,0.011455892515157697,0.03864290924666419,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,4,2,400,71.14182391490296,0.02966616438688086,0.09603398189703238,52.25,100.0,100.0,100.0,52.25,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,4,3,400,77.33750312113001,0.017539492167476876,0.05954004699928227,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish,2,31000,4,4,400,77.58228687994131,0.020844741720666703,0.07079435548332215,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish_deep_defect,5,31097,0,0,400,77.69092815819852,0.023847981215993422,0.08100425007511233,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish_deep_defect,5,31097,0,1,400,77.548289600098,0.02271903132153798,0.07735742769029581,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish_deep_defect,5,31097,0,2,400,77.52860092718925,0.02419219164631154,0.08208112002758221,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,cross_xy,factory_prepolish_deep_defect,5,31097,0,3,400,77.61317368083662,0.020648068160637707,0.07037236796944123,100.0,100.0,100.0,100.0,100.0,100.0,100.0
