candidate_id,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_min_baseline_ceiling_blocked_count,tile_cellwise_ceiling_blocked_count,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_gu_min_baseline_map_json,tile_gu_cellwise_worst_map_json,tile_optimistic_ceiling_gu_map_json,tile_optimistic_ceiling_min_baseline_map_json,tile_optimistic_ceiling_cellwise_worst_map_json,tile_q_clearcoat_current_map_json,tile_q_clearcoat_min_baseline_map_json,tile_q_clearcoat_cellwise_worst_map_json,tile_limiter_map_json,tile_cc_min_map_json,tile_cc_initial_min_map_json,tile_cc_initial_mean_map_json,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,roi_geometry_json,roi_tile_maps_json,surface_profile,profile_seed,design_status,base_ra_target_um,shallow_scratch_count,deep_scratch_count,sampled_shallow_depth_max_um,sampled_deep_depth_um,profile_gu_mean,profile_gu_p10,profile_gu_min,factory_metadata_json,factory_tile_maps_json
gate_f5_normal_sphere_final,1,success,5.7779998779296875,5.778014183044434,5.603764057159424,9.284924507141113,0.0,12.699486687779427,0.0,0,72.75308062734142,75.49565744341977,0.1097307693050428,0.08227650915234927,0.8456373003843545,0.7307755176767593,0.4290214107790902,0.3473493771228737,43.37213268492907,43.214628025421625,0.1575046595074454,13.214628025421625,26.801573247248264,0.0,0.0,0.028106939889129684,,,,True,True,75.49565744341977,57.976892808885665,2,2,0,78.0,78.0,0,0,0,2,0,3:2;4:2,3:2;4:2,,,3:2;4:2,,"{""q_ra"": 0, ""q_scratch"": 2, ""q_thermal"": 0, ""q_uniformity"": 0}","[[74.387, 75.933, 77.337, 77.085, 77.276], [77.345, 76.37, 77.045, 77.256, 77.259], [77.155, 77.293, 77.017, 77.098, 77.308], [77.158, 77.305, 58.984, 77.144, 77.088], [77.256, 77.179, 57.977, 77.126, 77.011]]","[[74.387, 75.933, 77.337, 77.085, 77.276], [77.345, 76.37, 77.045, 77.256, 77.259], [77.155, 77.293, 77.017, 77.098, 77.308], [77.158, 77.305, 58.984, 77.144, 77.088], [77.256, 77.179, 57.977, 77.126, 77.011]]","[[74.387, 75.933, 77.337, 77.085, 77.276], [77.345, 76.37, 77.045, 77.256, 77.259], [77.155, 77.293, 77.017, 77.098, 77.308], [77.158, 77.305, 58.984, 77.144, 77.088], [77.256, 77.179, 57.977, 77.126, 77.011]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0], [78.0, 78.0, 78.0, 78.0, 78.0]]","[[0.936633, 0.950885, 0.968188, 0.952368, 0.911782], [0.937474, 0.944324, 0.946664, 0.969769, 0.934362], [0.947582, 0.945529, 0.926532, 0.934725, 0.951832], [0.959842, 0.970829, 0.946949, 0.914529, 0.945646], [0.955754, 0.968718, 0.965935, 0.909762, 0.903224]]","[[0.999837, 0.984974, 0.985324, 0.98819, 0.990632], [0.989495, 0.985698, 0.985136, 0.988431, 0.987598], [0.990127, 0.980957, 0.97816, 0.983084, 0.992233], [0.988221, 0.978828, 0.980718, 0.983648, 0.98655], [0.985302, 0.979301, 0.98665, 0.990642, 0.990466]]","[[0.985671, 0.982424, 0.98265, 0.979221, 0.980962], [0.98463, 0.974921, 0.97573, 0.979326, 0.981023], [0.978655, 0.975848, 0.975198, 0.978527, 0.982542], [0.976661, 0.976646, 0.976949, 0.977914, 0.980713], [0.979908, 0.97785, 0.975206, 0.978464, 0.982866]]","[[""q_ra"", ""q_ra"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_scratch"", ""q_uniformity"", ""q_uniformity""], [""q_uniformity"", ""q_uniformity"", ""q_scratch"", ""q_uniformity"", ""q_uniformity""]]","[[43.946, 45.326, 45.85, 45.252, 43.827], [43.8, 44.594, 44.961, 45.674, 45.018], [43.245, 43.676, 43.972, 45.224, 46.285], [43.215, 43.576, 43.782, 44.854, 46.981], [43.692, 43.735, 43.781, 44.217, 45.874]]","[[43.949, 45.56, 46.087, 45.435, 43.958], [43.947, 44.805, 45.187, 45.857, 45.206], [43.377, 43.941, 44.284, 45.486, 46.413], [43.372, 43.87, 44.053, 45.101, 47.213], [43.896, 44.025, 43.967, 44.351, 46.027]]","[[44.89, 46.118, 46.371, 46.015, 45.165], [44.721, 45.454, 45.804, 46.162, 46.073], [43.978, 44.464, 45.08, 46.287, 47.11], [43.767, 43.984, 44.554, 46.242, 47.957], [44.326, 44.178, 44.267, 45.627, 47.575]]",0.08227650915234927,0.7307755176767593,0.05963882545504974,0.5902676342688242,0.02263768369729953,0.14050788340793507,0.2115742017823227,0.06221338490567437,0.2940499568547699,0.38662684186389806,0.20390986967986857,0.031699824152505496,0.17096801948159895,0.044111422782644794,0.03498955264320957,0.2503745475279985,0.1918697833691802,0.05850476415881828,1.304919113012434,0.2459,0.2517,0.9607,0.0014104676729149836,0.3473493771228737,43.214628025421625,0.01,0.2,"{""map_margin_x_m"": 0.06, ""map_margin_y_m"": 0.06, ""physical_footprint_inside"": true, ""physical_footprint_margin_x_m"": 0.024999999999999988, ""physical_footprint_margin_y_m"": 0.024999999999999988, ""quality_footprint_inside"": true, ""quality_footprint_margin_x_m"": 0.0049999999999999975, ""quality_footprint_margin_y_m"": 0.0049999999999999975, ""workpiece_size_x_m"": 0.36, ""workpiece_size_y_m"": 0.36}","{""clearcoat_min_um"": [[43.94647579, 45.32626134, 45.85049175, 45.25239479, 43.826908], [43.80025647, 44.59357873, 44.9612096, 45.67369991, 45.01754537], [43.24505445, 43.67588696, 43.97230009, 45.22385665, 46.28545129], [43.21462803, 43.57604787, 43.7823597, 44.85370347, 46.98122976], [43.69212013, 43.73466023, 43.78091969, 44.21717414, 45.87427076]], ""coverage_fraction"": [[0.3575, 0.8625, 1.0, 1.0, 0.99], [0.9, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [0.9925, 1.0, 0.9875, 1.0, 0.9275]], ""fine_ra_um"": [[0.08871311, 0.07136431, 0.06510897, 0.06040155, 0.05880214], [0.06018589, 0.06992154, 0.05407576, 0.04379921, 0.06026615], [0.06271932, 0.03858267, 0.05250926, 0.05592193, 0.04036198], [0.05777382, 0.04303997, 0.04763476, 0.04311185, 0.06237314], [0.0582526, 0.04532221, 0.07518856, 0.06442095, 0.05463552]], ""fine_rz_um"": [[0.40776972, 0.3071244, 0.30633418, 0.27632548, 0.28329069], [0.28085767, 0.29946942, 0.24911628, 0.21033823, 0.26447138], [0.25108827, 0.17985829, 0.2377647, 0.24834018, 0.19097318], [0.27491903, 0.19725956, 0.23949142, 0.22120766, 0.32379792], [0.29785228, 0.20157148, 0.40904523, 0.28801741, 0.25582322]], ""over_fraction"": [[0.0, 0.02, 0.0425, 0.2725, 0.04], [0.0, 0.27, 0.5925, 0.4675, 0.115], [0.1475, 0.23, 0.53, 0.4375, 0.1475], [0.28, 0.415, 0.32, 0.57, 0.3075], [0.03, 0.18, 0.375, 0.3525, 0.15]], ""removal_mean_um"": [[0.08812986, 0.17478783, 0.18522415, 0.22049674, 0.16606078], [0.161301, 0.22738916, 0.27034197, 0.24961375, 0.19541216], [0.19826566, 0.22997961, 0.25904605, 0.24250039, 0.20412773], [0.22220446, 0.23891041, 0.23805959, 0.26359758, 0.22558315], [0.17723565, 0.205133, 0.22970002, 0.22962518, 0.18662914]], ""removal_std_um"": [[0.04960875, 0.05460912, 0.03776894, 0.05222328, 0.04125943], [0.03729632, 0.06468421, 0.05457, 0.04241852, 0.04221188], [0.04820859, 0.04031486, 0.05615044, 0.05151258, 0.03941066], [0.04801494, 0.03958814, 0.04095081, 0.0488611, 0.05205969], [0.04240576, 0.04686293, 0.05980919, 0.0498918, 0.05650436]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2784085, 0.0, 0.0], [0.0, 0.0, 0.34734938, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00613162, 0.0, 0.0], [0.0, 0.0, 0.02913007, 0.0, 0.0]], ""total_ra_um"": [[0.09622346, 0.08647352, 0.07690566, 0.06618267, 0.07355623], [0.0671243, 0.08290423, 0.06673779, 0.04796111, 0.0664631], [0.07306104, 0.04312689, 0.05893876, 0.06199408, 0.04350606], [0.06664195, 0.05392351, 0.0532073, 0.05067435, 0.06696066], [0.06912665, 0.05361603, 0.08392073, 0.06981588, 0.07093998]], ""total_rz_um"": [[0.44455963, 0.26805018, 0.32721262, 0.30079693, 0.3247321], [0.30236953, 0.3337499, 0.29503402, 0.22100431, 0.29308399], [0.28366851, 0.20004632, 0.25372597, 0.27815385, 0.19831695], [0.30175093, 0.22975197, 0.2585796, 0.22965276, 0.35277882], [0.32614489, 0.2311615, 0.44576413, 0.30895582, 0.29679699]], ""under_fraction"": [[0.9125, 0.3825, 0.3625, 0.1925, 0.5825], [0.525, 0.165, 0.035, 0.025, 0.33], [0.3, 0.02, 0.0425, 0.0925, 0.225], [0.1725, 0.03, 0.0275, 0.0425, 0.1575], [0.515, 0.235, 0.19, 0.16, 0.425]], ""waviness_std_um"": [[0.03662066, 0.0355263, 0.01929916, 0.02440879, 0.02536977], [0.02449573, 0.03318949, 0.02165945, 0.01838398, 0.01354985], [0.01954936, 0.0140868, 0.02128853, 0.01563831, 0.02186761], [0.02103573, 0.01011417, 0.00844512, 0.01477117, 0.02456138], [0.021982, 0.02355059, 0.02710114, 0.02182694, 0.034963]]}",factory_prepolish,31000,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10877242441347076,2,0,0.5343718544880031,0.0,75.49565744341977,75.00509878471314,57.976892808885665,"{""base_height_scale"": 1.0299963557138263, ""base_ra_roi_before_scale_um"": 0.10560466919136562, ""base_ra_target_um"": 0.10877242441347076, ""base_state_seed"": 2031003, ""deep_scratch_count"": 0, ""deep_scratch_seed"": null, ""deep_segments"": [], ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""parameter_seed"": 5031041, ""profile_id"": ""factory_prepolish"", ""profile_seed"": 31000, ""shallow_scratch_count"": 2, ""shallow_scratch_seed"": 3031017, ""shallow_segments"": [{""angle_rad"": 0.07381680925810341, ""center_x_m"": 0.18524390076284822, ""center_y_m"": 0.11162002693996725, ""depth_um"": 0.38455498142743605, ""length_m"": 0.0697937082950597}, {""angle_rad"": 0.03174062894914448, ""center_x_m"": 0.1911668623206404, ""center_y_m"": 0.0940205273060219, ""depth_um"": 0.5343718544880031, ""length_m"": 0.020583049198535708}], ""spec"": {""base_ra_max_um"": 0.12, ""base_ra_min_um"": 0.1, ""deep_depth_max_um"": null, ""deep_depth_min_um"": null, ""design_status"": ""PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION"", ""profile_id"": ""factory_prepolish"", ""scratch_length_max_m"": 0.08, ""scratch_length_min_m"": 0.01, ""scratch_width_m"": 0.002, ""shallow_depth_max_um"": 0.6, ""shallow_depth_min_um"": 0.1, ""shallow_scratch_count_max"": 2, ""shallow_scratch_count_min"": 0}}","{""clearcoat_min_um"": [[43.94647579, 45.32626134, 45.85049175, 45.25239479, 43.826908], [43.80025647, 44.59357873, 44.9612096, 45.67369991, 45.01754537], [43.24505445, 43.67588696, 43.97230009, 45.22385665, 46.28545129], [43.21462803, 43.57604787, 43.7823597, 44.85370347, 46.98122976], [43.69212013, 43.73466023, 43.78091969, 44.21717414, 45.87427076]], ""coverage_fraction"": [[0.3575, 0.8625, 1.0, 1.0, 0.99], [0.9, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [0.9925, 1.0, 0.9875, 1.0, 0.9275]], ""fine_ra_um"": [[0.08871311, 0.07136431, 0.06510897, 0.06040155, 0.05880214], [0.06018589, 0.06992154, 0.05407576, 0.04379921, 0.06026615], [0.06271932, 0.03858267, 0.05250926, 0.05592193, 0.04036198], [0.05777382, 0.04303997, 0.04763476, 0.04311185, 0.06237314], [0.0582526, 0.04532221, 0.07518856, 0.06442095, 0.05463552]], ""fine_rz_um"": [[0.40776972, 0.3071244, 0.30633418, 0.27632548, 0.28329069], [0.28085767, 0.29946942, 0.24911628, 0.21033823, 0.26447138], [0.25108827, 0.17985829, 0.2377647, 0.24834018, 0.19097318], [0.27491903, 0.19725956, 0.23949142, 0.22120766, 0.32379792], [0.29785228, 0.20157148, 0.40904523, 0.28801741, 0.25582322]], ""over_fraction"": [[0.0, 0.02, 0.0425, 0.2725, 0.04], [0.0, 0.27, 0.5925, 0.4675, 0.115], [0.1475, 0.23, 0.53, 0.4375, 0.1475], [0.28, 0.415, 0.32, 0.57, 0.3075], [0.03, 0.18, 0.375, 0.3525, 0.15]], ""profile_gu"": [[74.38651779, 75.93297027, 77.33693147, 77.0853727, 77.27607294], [77.34517712, 76.36976307, 77.04464537, 77.25587928, 77.25947882], [77.15512145, 77.29253504, 77.0172347, 77.09771319, 77.30829836], [77.15848817, 77.30520395, 58.98355969, 77.14377887, 77.08821293], [77.25610148, 77.17852111, 57.97689281, 77.12586709, 77.01109841]], ""q_ra"": [[0.85024173, 0.93731559, 1.0, 1.0, 1.0], [1.0, 0.97137534, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.96155136, 1.0, 1.0]], ""q_scratch"": [[1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.27463995, 1.0, 1.0], [1.0, 1.0, 0.26595239, 1.0, 1.0]], ""removal_mean_um"": [[0.08812986, 0.17478783, 0.18522415, 0.22049674, 0.16606078], [0.161301, 0.22738916, 0.27034197, 0.24961375, 0.19541216], [0.19826566, 0.22997961, 0.25904605, 0.24250039, 0.20412773], [0.22220446, 0.23891041, 0.23805959, 0.26359758, 0.22558315], [0.17723565, 0.205133, 0.22970002, 0.22962518, 0.18662914]], ""removal_std_um"": [[0.04960875, 0.05460912, 0.03776894, 0.05222328, 0.04125943], [0.03729632, 0.06468421, 0.05457, 0.04241852, 0.04221188], [0.04820859, 0.04031486, 0.05615044, 0.05151258, 0.03941066], [0.04801494, 0.03958814, 0.04095081, 0.0488611, 0.05205969], [0.04240576, 0.04686293, 0.05980919, 0.0498918, 0.05650436]], ""scratch_max_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2784085, 0.0, 0.0], [0.0, 0.0, 0.34734938, 0.0, 0.0]], ""scratch_mean_um"": [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00613162, 0.0, 0.0], [0.0, 0.0, 0.02913007, 0.0, 0.0]], ""total_ra_um"": [[0.09622346, 0.08647352, 0.07690566, 0.06618267, 0.07355623], [0.0671243, 0.08290423, 0.06673779, 0.04796111, 0.0664631], [0.07306104, 0.04312689, 0.05893876, 0.06199408, 0.04350606], [0.06664195, 0.05392351, 0.0532073, 0.05067435, 0.06696066], [0.06912665, 0.05361603, 0.08392073, 0.06981588, 0.07093998]], ""total_rz_um"": [[0.44455963, 0.26805018, 0.32721262, 0.30079693, 0.3247321], [0.30236953, 0.3337499, 0.29503402, 0.22100431, 0.29308399], [0.28366851, 0.20004632, 0.25372597, 0.27815385, 0.19831695], [0.30175093, 0.22975197, 0.2585796, 0.22965276, 0.35277882], [0.32614489, 0.2311615, 0.44576413, 0.30895582, 0.29679699]], ""under_fraction"": [[0.9125, 0.3825, 0.3625, 0.1925, 0.5825], [0.525, 0.165, 0.035, 0.025, 0.33], [0.3, 0.02, 0.0425, 0.0925, 0.225], [0.1725, 0.03, 0.0275, 0.0425, 0.1575], [0.515, 0.235, 0.19, 0.16, 0.425]], ""waviness_std_um"": [[0.03662066, 0.0355263, 0.01929916, 0.02440879, 0.02536977], [0.02449573, 0.03318949, 0.02165945, 0.01838398, 0.01354985], [0.01954936, 0.0140868, 0.02128853, 0.01563831, 0.02186761], [0.02103573, 0.01011417, 0.00844512, 0.01477117, 0.02456138], [0.021982, 0.02355059, 0.02710114, 0.02182694, 0.034963]]}"
