env,sequence,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction
1,0,after_pass,1,2,2,0.89697417,0.14399422,0.02907586,0.11592023,0.02611263,0.11369762,0.1182587,0.0,0.0,40.91519759,0.0525,0.2725,1.0
1,0,after_pass,1,2,3,1.04621177,0.10705491,0.02754877,0.10990122,0.0226742,0.09587606,0.08711136,0.0,0.0,40.61675176,0.0,0.675,1.0
1,0,after_pass,1,2,4,1.02626546,0.12904379,0.08320642,0.45020412,0.06342728,0.5333226,0.04613356,0.02853006,0.46226574,40.55788488,0.025,0.65,1.0
1,0,after_pass,1,3,0,0.86428184,0.13506188,0.04130542,0.23917427,0.03685539,0.21624963,0.08378563,0.01335857,0.54056833,41.51186483,0.125,0.145,1.0
1,0,after_pass,1,3,1,1.1186333,0.14203554,0.0444267,0.35855815,0.04421673,0.35121589,0.0380228,0.021621,0.59539943,40.53853296,0.02,0.885,1.0
1,0,after_pass,1,3,2,1.14843895,0.16130063,0.08109684,0.79209896,0.07441283,0.33857102,0.03459366,0.0415396,0.67233355,40.52304324,0.01,0.8725,1.0
1,0,after_pass,1,3,3,1.20277317,0.07720066,0.03616196,0.19454505,0.02720019,0.1603776,0.01965425,0.0064154,0.38999729,40.64826181,0.0,0.98,1.0
1,0,after_pass,1,3,4,1.04647528,0.18416448,0.12326182,0.6182063,0.11398965,0.61998011,0.07493762,0.06117904,0.8373482,40.4972993,0.065,0.7025,1.0
1,0,after_pass,1,4,0,0.69069179,0.17609509,0.046627,0.27363813,0.04158463,0.26720909,0.12761847,0.01487795,0.38372574,41.15354943,0.425,0.015,1.0
1,0,after_pass,1,4,1,0.87341452,0.16604892,0.03146704,0.14258506,0.0305344,0.14706946,0.12860128,0.0,0.0,40.47369035,0.14,0.265,1.0
1,0,after_pass,1,4,2,1.01908518,0.14753922,0.04371717,0.31348769,0.0446078,0.31931266,0.08496793,0.01563058,0.54680534,40.51798612,0.0025,0.6525,1.0
1,0,after_pass,1,4,3,1.02758153,0.18595957,0.09288183,0.56314561,0.08411182,0.53295818,0.08741082,0.04265007,0.47062673,40.95742498,0.045,0.6225,1.0
1,0,after_pass,1,4,4,0.86596908,0.17766724,0.07591371,0.91827484,0.06643715,0.35088205,0.1185087,0.01896553,0.7847658,41.09496987,0.155,0.3125,1.0
1,0,after_pass,2,0,0,0.78327032,0.20825945,0.0434844,0.30095161,0.047183,0.29594356,0.14317768,0.01184358,0.290364,40.86253583,0.88,0.0,1.0
1,0,after_pass,2,0,1,1.0712712,0.14617929,0.03702222,0.23017944,0.03528499,0.23103331,0.08301293,0.0084887,0.36862982,40.87378132,0.42,0.0,1.0
1,0,after_pass,2,0,2,0.82570907,0.15068474,0.02814406,0.13021336,0.02972531,0.13259491,0.11827291,0.0,0.0,41.64916069,0.9225,0.0,1.0
1,0,after_pass,2,0,3,0.85778487,0.16510096,0.03807661,0.13034552,0.02792315,0.11213434,0.12656177,0.0,0.0,41.50302361,0.8675,0.0,1.0
1,0,after_pass,2,0,4,0.80341697,0.21118584,0.06091611,0.26443199,0.04810022,0.24611396,0.15979188,0.0,0.0,41.37743253,0.85,0.0,1.0
1,0,after_pass,2,1,0,0.9215627,0.18578835,0.02495628,0.11008922,0.02538212,0.12023486,0.12635816,0.0,0.0,40.77706756,0.64,0.0,1.0
1,0,after_pass,2,1,1,1.12050407,0.10799313,0.0190616,0.11858699,0.01507293,0.07873981,0.04253168,0.00040524,0.10511006,40.82123202,0.2125,0.0,1.0
1,0,after_pass,2,1,2,1.08078403,0.08375827,0.03266796,0.14724749,0.02408437,0.11592762,0.06217785,0.0,0.0,40.98949819,0.2875,0.0,1.0
1,0,after_pass,2,1,3,1.24320248,0.13236408,0.01437629,0.07849978,0.01240051,0.05952613,0.110833,0.0,0.0,40.61643353,0.0375,0.0,1.0
1,0,after_pass,2,1,4,1.18777427,0.14686983,0.06823603,0.37137077,0.05016743,0.28425107,0.09437265,0.01550066,0.40748687,40.53759538,0.135,0.0075,1.0
1,0,after_pass,2,2,0,1.06458229,0.17851437,0.0287586,0.11792153,0.02949423,0.12259998,0.12909974,0.0,0.0,41.16361198,0.4725,0.01,1.0
1,0,after_pass,2,2,1,1.39883143,0.1296679,0.01977447,0.11470674,0.01120807,0.04713337,0.1017291,0.0,0.0,40.52167659,0.0,0.1875,1.0
1,0,after_pass,2,2,2,1.40865129,0.16205361,0.01726988,0.08919936,0.0157645,0.07009938,0.13157906,0.0,0.0,40.35757037,0.0,0.235,1.0
1,0,after_pass,2,2,3,1.58229057,0.15233596,0.01713788,0.07671131,0.01417644,0.06265071,0.13409765,0.0,0.0,40.01461807,0.0,0.5725,1.0
1,0,after_pass,2,2,4,1.56435968,0.19745018,0.07637834,0.50670702,0.05482079,0.30829082,0.12694711,0.01707135,0.32811913,39.83407303,0.01,0.5325,1.0
1,0,after_pass,2,3,0,1.18238818,0.18048889,0.03405973,0.20026407,0.03111872,0.18672911,0.12609391,0.00924329,0.40144394,41.09991266,0.2025,0.01,1.0
1,0,after_pass,2,3,1,1.60239508,0.1794645,0.02996903,0.22569954,0.02685362,0.20426194,0.06909086,0.01228238,0.42987526,39.97703981,0.0225,0.7525,1.0
1,0,after_pass,2,3,2,1.68740056,0.21242705,0.0545378,0.53302952,0.0489055,0.47612772,0.05735056,0.02684565,0.5002524,39.95794618,0.0125,0.8675,1.0
1,0,after_pass,2,3,3,1.9040583,0.12397446,0.02672178,0.21413061,0.01531137,0.09291477,0.06646743,0.00346062,0.22799503,39.7967225,0.0,0.9925,1.0
1,0,after_pass,2,3,4,1.87779794,0.25343099,0.0933261,0.43661387,0.07444564,0.49027596,0.08335341,0.03307808,0.51346186,39.60158978,0.0075,0.87,1.0
