checkpoint,env,sequence,outcome,passes,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,quality_ok,safety_ok
model_bc_robot_tesla12p7.pt,0,0,fail_quality_regression,2,58.28461165793191,70.1872449313941,0.10813603180750939,0.4885397265120024,2.0508664047454666,3.0491868197100347,1.849941082767495,0.9053051614897605,39.72945563450851,36.094473411291006,False,True
model_bc_robot_tesla12p7.pt,1,0,fail_quality_regression,2,55.92336763523975,70.62498459479974,0.11333906699913464,0.2086005828096376,1.5750203651988153,1.6294613231994561,1.3283395484774752,0.5145600087570021,39.60158977718318,31.989626140269273,False,True
model_bc_robot_tesla12p7.pt,2,0,fail_quality_regression,2,50.46282375535518,67.50399292678193,0.12516990560762314,0.5182863469421299,2.1567653229994983,3.171504213866791,1.7563849683351185,0.7982795372114011,40.21186811809034,35.80721273132693,False,True
model_bc_robot_tesla12p7.pt,3,0,fail_quality_regression,2,47.69422922885545,66.93538619805166,0.13506084814416208,0.5288958308057868,2.3916195813637002,3.262126497293538,1.9169658807309362,0.7235206911527823,40.61435802585813,36.00391427172546,False,True
