surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,3,2,400,77.37233326220301,0.017866688110978624,0.060277210192937025,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,3,3,400,77.5380422672565,0.02086773521235653,0.07043113249030775,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,3,4,400,77.61280512499842,0.02451887243618883,0.08240174864500772,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,4,0,400,77.60854352010541,0.019713726317072893,0.06710677373840729,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,4,1,400,77.46264725507973,0.02302741904251276,0.07651841582292226,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,4,2,400,77.50487055285267,0.023309113919002186,0.07787452055948585,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,4,3,400,77.66240759354477,0.01942627477531628,0.06549416652558193,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,5,31097,4,4,400,77.67943618102656,0.026104044178801904,0.08823061544953935,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,0,0,400,77.69066336967171,0.02383673114231428,0.08095533899921753,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,0,1,400,77.55293790793877,0.02279874511291668,0.0776293938223091,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,0,2,400,77.5319541240914,0.024231693998175187,0.08220361065747266,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,0,3,400,77.60428557935862,0.02041365420999089,0.06958030559904785,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,0,4,400,77.5978019024891,0.024762465457926687,0.08441537232811555,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,1,0,400,77.46406164579997,0.019360954325199294,0.06584198566453214,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,1,1,400,77.42000570503006,0.016295731178111717,0.05458113011651981,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,1,2,400,77.40396730415495,0.018742579617962014,0.06329961765295715,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,1,3,400,77.46098807594849,0.018098919720395172,0.06055697424868857,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,1,4,400,74.84770029747479,0.020261596965335978,0.06937587215520909,83.0,100.0,100.0,100.0,83.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,2,0,400,77.33886229027765,0.021359741874131134,0.07234039803450283,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,2,1,400,70.65046281859321,0.04802282273332792,0.1657255762188661,69.0,97.0,100.0,100.0,69.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,2,2,400,77.3301787021413,0.014717379597516829,0.04971098444267696,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,2,3,400,77.54682433146664,0.01932075920178728,0.06483356110873113,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,2,4,400,77.68139284660259,0.020185567167648504,0.067468795675853,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,3,0,400,77.38422982304402,0.020092436078092097,0.06852817734662353,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,3,1,400,76.8550017572815,0.01614335494410992,0.055302087992414324,96.75,100.0,100.0,100.0,96.75,100.0,100.0
