candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z,link6_axis_x,link6_axis_y,link6_axis_z,pad_outward_axis_x,pad_outward_axis_y,pad_outward_axis_z,normal_alignment_error_deg,target_quat_w,target_quat_x,target_quat_y,target_quat_z
cylinder_r0p60_cross_normal,11,0.5499998331069946,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0564788281917572,0.06855905055999756,0.06926527619361877,0.05549988895654678,-0.17253528535366058,0.0,0.9850033521652222,-0.3492757976055145,-0.19890816509723663,-0.9156649112701416,0.3492757976055145,0.19890816509723663,0.9156649112701416,32.68304443359375,0.9966360330581665,-0.0,-0.08195485919713974,0.0
cylinder_r0p60_cross_normal,12,0.5999997854232788,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06497472524642944,0.07381542772054672,0.055981576442718506,0.054899878799915314,-0.15837545692920685,0.0,0.9873789548873901,-0.2869873046875,-0.04666373133659363,-0.9567973613739014,0.2869873046875,0.04666373133659363,0.9567973613739014,25.937746047973633,0.9966798424720764,-0.0,-0.08142033219337463,0.0
cylinder_r0p60_cross_normal,13,0.649999737739563,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06828537583351135,0.07538513094186783,0.051987022161483765,0.054299868643283844,-0.152857705950737,0.0,0.9882482290267944,-0.21849095821380615,0.0034605078399181366,-0.975832462310791,0.21849095821380615,-0.0034605078399181366,0.975832462310791,21.41399383544922,0.9967233538627625,-0.0,-0.0808858722448349,0.0
cylinder_r0p60_cross_normal,14,0.6999996900558472,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06923988461494446,0.07463057339191437,0.05070355534553528,0.053699858486652374,-0.15126685798168182,0.0,0.9884929656982422,-0.18537288904190063,0.008634258061647415,-0.9826303720474243,0.18537288904190063,-0.008634258061647415,0.9826303720474243,19.38968849182129,0.9967665672302246,-0.0,-0.08035147935152054,0.0
cylinder_r0p60_cross_normal,15,0.7499996423721313,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06979268789291382,0.0736788809299469,0.04997825622558594,0.053099848330020905,-0.15034551918506622,0.0,0.9886335134506226,-0.17266523838043213,0.005969526246190071,-0.9849628210067749,0.17266523838043213,-0.005969526246190071,0.9849628210067749,18.59291648864746,0.9968095421791077,-0.0,-0.07981715351343155,0.0
cylinder_r0p60_cross_normal,16,0.7999995946884155,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06916162371635437,0.07262615859508514,0.0497928261756897,0.052499838173389435,-0.15139728784561157,0.0,0.9884729981422424,-0.16769720613956451,0.0036163749173283577,-0.9858320951461792,0.16769720613956451,-0.0036163749173283577,0.9858320951461792,18.363025665283203,0.9968521595001221,-0.0,-0.07928290218114853,0.0
cylinder_r0p60_cross_normal,17,0.8499995470046997,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06828287243843079,0.07200765609741211,0.04974961280822754,0.051899828016757965,-0.15286187827587128,0.0,0.9882475733757019,-0.16526909172534943,0.0024131168611347675,-0.9862455129623413,0.16526909172534943,-0.0024131168611347675,0.9862455129623413,18.306222915649414,0.9968944787979126,-0.0,-0.07874871790409088,0.0
cylinder_r0p60_cross_normal,18,0.8999994993209839,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06799253821372986,0.07173164188861847,0.04946470260620117,0.051299817860126495,-0.1533457636833191,0.0,0.9881725907325745,-0.1638144552707672,0.0019082988146692514,-0.9864892959594727,0.1638144552707672,-0.0019082988146692514,0.9864892959594727,18.24957847595215,0.996936559677124,-0.0,-0.0782146006822586,0.0
cylinder_r0p60_cross_normal,19,0.9499994516372681,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06816378235816956,0.07161299139261246,0.048999667167663574,0.050699807703495026,-0.15306036174297333,0.0,0.9882168173789978,-0.16269636154174805,0.00171813671477139,-0.9866746664047241,0.16269636154174805,-0.00171813671477139,0.9866746664047241,18.16803741455078,0.9969782829284668,-0.0,-0.0776805579662323,0.0
cylinder_r0p60_cross_normal,20,0.9999994039535522,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06858724355697632,0.07156232744455338,0.04844829440116882,0.050099797546863556,-0.15235459804534912,0.0,0.9883258938789368,-0.16166403889656067,0.0016502996440976858,-0.9868443012237549,0.16166403889656067,-0.0016502996440976858,0.9868443012237549,18.06717872619629,0.9970197677612305,-0.0,-0.07714657485485077,0.0
cylinder_r0p60_cross_normal,21,1.0499993562698364,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06913074851036072,0.07154089212417603,0.04786214232444763,0.049499787390232086,-0.15144875645637512,0.0,0.9884651303291321,-0.16064035892486572,0.0016277680406346917,-0.9870116710662842,0.16064035892486572,-0.0016277680406346917,0.9870116710662842,17.95519256591797,0.9970609545707703,-0.0,-0.07661265879869461,0.0
cylinder_r0p60_cross_normal,22,1.0999993085861206,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06972706317901611,0.07153181731700897,0.04726386070251465,0.048899777233600616,-0.15045489370822906,0.0,0.9886168837547302,-0.15960781276226044,0.0016199640231207013,-0.9871789216995239,0.15960781276226044,-0.0016199640231207013,0.9871789216995239,17.837705612182617,0.9971017837524414,-0.0,-0.07607881724834442,0.0
cylinder_r0p60_cross_normal,23,1.1499992609024048,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07034581899642944,0.0715285986661911,0.04666176438331604,0.04829976707696915,-0.14942362904548645,0.0,0.9887732863426208,-0.1585671454668045,0.0016174300108104944,-0.987346887588501,0.1585671454668045,-0.0016174300108104944,0.987346887588501,17.71750831604004,0.9971423745155334,-0.0,-0.07554503530263901,0.0
cylinder_r0p60_cross_normal,24,1.199999213218689,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07097366452217102,0.07152736186981201,0.046058207750320435,0.04769975692033768,-0.1483772248029709,0.0,0.9889308214187622,-0.15752273797988892,0.0016164466505870223,-0.9875140190124512,0.15752273797988892,-0.0016164466505870223,0.9875140190124512,17.596281051635742,0.9971826672554016,-0.0,-0.07501132041215897,0.0
cylinder_r0p60_cross_normal,25,1.2499991655349731,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0716051459312439,0.07152722775936127,0.04545468091964722,0.04709974676370621,-0.14732475578784943,0.0,0.9890881776809692,-0.1564738005399704,0.0016154295299202204,-0.9876811504364014,0.1564738005399704,-0.0016154295299202204,0.9876811504364014,17.47438621520996,0.9972226619720459,-0.0,-0.0744776651263237,0.0
cylinder_r0p60_cross_normal,26,1.2999991178512573,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07223811745643616,0.07152758538722992,0.044850707054138184,0.04649973660707474,-0.1462697982788086,0.0,0.9892447590827942,-0.15542516112327576,0.001614821027033031,-0.9878462553024292,0.15542516112327576,-0.001614821027033031,0.9878462553024292,17.352535247802734,0.9972624182701111,-0.0,-0.0739440843462944,0.0
cylinder_r0p60_cross_normal,27,1.3499990701675415,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07287159562110901,0.0715281218290329,0.04424723982810974,0.04589972645044327,-0.1452140063047409,0.0,0.9894002676010132,-0.15437525510787964,0.00161458901129663,-0.9880105257034302,0.15437525510787964,-0.00161458901129663,0.9880105257034302,17.230571746826172,0.9973018169403076,-0.0,-0.07341055572032928,0.0
cylinder_r0p60_cross_normal,28,1.3999990224838257,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07350543141365051,0.0715285986661911,0.04364311695098877,0.0452997162938118,-0.14415761828422546,0.0,0.989554762840271,-0.1533261239528656,0.0016142564127221704,-0.9881740808486938,0.1533261239528656,-0.0016142564127221704,0.9881740808486938,17.10853385925293,0.9973409175872803,-0.0,-0.07287710160017014,0.0
cylinder_r0p60_cross_normal,29,1.4499989748001099,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07413917779922485,0.07152929902076721,0.04303982853889465,0.04469970613718033,-0.14310136437416077,0.0,0.9897080659866333,-0.1522742062807083,0.001612884341739118,-0.9883371591567993,0.1522742062807083,-0.001612884341739118,0.9883371591567993,16.986299514770508,0.9973797798156738,-0.0,-0.07234370708465576,0.0
cylinder_r0p60_cross_normal,30,1.499998927116394,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0747728943824768,0.07152988016605377,0.042436033487319946,0.04409969598054886,-0.14204517006874084,0.0,0.9898601770401001,-0.15122485160827637,0.0016128384741023183,-0.9884980916976929,0.15122485160827637,-0.0016128384741023183,0.9884980916976929,16.864368438720703,0.9974182844161987,-0.0,-0.07181037217378616,0.0
cylinder_r0p60_cross_normal,31,1.5499988794326782,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07540678977966309,0.07153032720088959,0.04183262586593628,0.04349968582391739,-0.14098867774009705,0.0,0.9900112152099609,-0.15017375349998474,0.0016120102955028415,-0.9886583089828491,0.15017375349998474,-0.0016120102955028415,0.9886583089828491,16.7423152923584,0.9974565505981445,-0.0,-0.07127709686756134,0.0
cylinder_r0p60_cross_normal,32,1.5999988317489624,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07604068517684937,0.07153107225894928,0.04122883081436157,0.04289967566728592,-0.13993218541145325,0.0,0.9901610612869263,-0.14912332594394684,0.0016112246084958315,-0.9888172149658203,0.14912332594394684,-0.0016112246084958315,0.9888172149658203,16.620332717895508,0.9974945187568665,-0.0,-0.07074388861656189,0.0
cylinder_r0p60_cross_normal,33,1.6499987840652466,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07667452096939087,0.07153187692165375,0.040624797344207764,0.04229966551065445,-0.1388757973909378,0.0,0.9903098344802856,-0.14807340502738953,0.0016106540570035577,-0.9889750480651855,0.14807340502738953,-0.0016106540570035577,0.9889750480651855,16.498363494873047,0.9975321888923645,-0.0,-0.07021073997020721,0.0
cylinder_r0p60_cross_normal,34,1.6999987363815308,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07730811834335327,0.0715324878692627,0.040021270513534546,0.04169965535402298,-0.1378197968006134,0.0,0.99045729637146,-0.14702323079109192,0.0016105043468996882,-0.9891314506530762,0.14702323079109192,-0.0016105043468996882,0.9891314506530762,16.37649154663086,0.9975695610046387,-0.0,-0.06967765092849731,0.0
cylinder_r0p60_cross_normal,35,1.749998688697815,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07794183492660522,0.07153317332267761,0.03941744565963745,0.04109964519739151,-0.13676360249519348,0.0,0.9906036853790283,-0.1459740549325943,0.001609679078683257,-0.9892870187759399,0.1459740549325943,-0.001609679078683257,0.9892870187759399,16.254587173461914,0.997606635093689,-0.0,-0.06914462149143219,0.0
cylinder_r0p60_cross_normal,36,1.7999986410140991,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07857590913772583,0.07153372466564178,0.03881379961967468,0.04049963504076004,-0.1357068121433258,0.0,0.9907490611076355,-0.14492206275463104,0.0016092030564323068,-0.9894415140151978,0.14492206275463104,-0.0016092030564323068,0.9894415140151978,16.132570266723633,0.9976434707641602,-0.0,-0.06861165910959244,0.0
cylinder_r0p60_cross_normal,37,1.8499985933303833,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07920971512794495,0.0715341866016388,0.03821021318435669,0.03989962488412857,-0.13465046882629395,0.0,0.9908931851387024,-0.14387132227420807,0.0016081957146525383,-0.9895949363708496,0.14387132227420807,-0.0016081957146525383,0.9895949363708496,16.01062774658203,0.9976799488067627,-0.0,-0.06807874888181686,0.0
cylinder_r0p60_cross_normal,38,1.8999985456466675,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07984349131584167,0.07153473794460297,0.037606507539749146,0.0392996147274971,-0.13359418511390686,0.0,0.9910361170768738,-0.14282101392745972,0.0016075967578217387,-0.9897474050521851,0.14282101392745972,-0.0016075967578217387,0.9897474050521851,15.88868522644043,0.9977161884307861,-0.0,-0.06754589825868607,0.0
cylinder_r0p60_cross_normal,39,1.9499984979629517,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0804770290851593,0.07153543829917908,0.03700268268585205,0.03869960457086563,-0.13253828883171082,0.0,0.9911778569221497,-0.1417718529701233,0.0016073969891294837,-0.9898978471755981,0.1417718529701233,-0.0016073969891294837,0.9898978471755981,15.767006874084473,0.9977520704269409,-0.0,-0.06701310724020004,0.0
cylinder_r0p60_cross_normal,40,1.9999984502792358,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08111080527305603,0.07153628021478653,0.03639853000640869,0.03809959441423416,-0.13148199021816254,0.0,0.9913185834884644,-0.14072172343730927,0.0016071507707238197,-0.9900474548339844,0.14072172343730927,-0.0016071507707238197,0.9900474548339844,15.64520263671875,0.9977877140045166,-0.0,-0.0664803683757782,0.0
cylinder_r0p60_cross_normal,41,2.0499989986419678,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08174461126327515,0.07153673470020294,0.035794854164123535,0.03749958425760269,-0.13042564690113068,0.0,0.9914581179618835,-0.1396704763174057,0.0016059759072959423,-0.9901965856552124,0.1396704763174057,-0.0016059759072959423,0.9901965856552124,15.523269653320312,0.9978230595588684,-0.0,-0.06594768911600113,0.0
cylinder_r0p60_cross_normal,42,2.0999996662139893,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08237835764884949,0.07153753936290741,0.03519117832183838,0.03689957410097122,-0.12936940789222717,0.0,0.9915964603424072,-0.13862000405788422,0.001605290686711669,-0.9903445243835449,0.13862000405788422,-0.001605290686711669,0.9903445243835449,15.401400566101074,0.9978581666946411,-0.0,-0.06541506946086884,0.0
cylinder_r0p60_cross_normal,43,2.1500003337860107,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0830121636390686,0.07153798639774323,0.03458744287490845,0.03629956394433975,-0.1283130645751953,0.0,0.991733729839325,-0.13757002353668213,0.0016048852121457458,-0.9904905557632446,0.13757002353668213,-0.0016048852121457458,0.9904905557632446,15.279696464538574,0.9978929162025452,-0.0,-0.06488250195980072,0.0
cylinder_r0p60_cross_normal,44,2.2000010013580322,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08364582061767578,0.0715387761592865,0.0339837372303009,0.03569955378770828,-0.12725695967674255,0.0,0.9918698072433472,-0.13651958107948303,0.0016045226948335767,-0.990635871887207,0.13651958107948303,-0.0016045226948335767,0.990635871887207,15.157938003540039,0.9979273676872253,-0.0,-0.06434999406337738,0.0
cylinder_r0p60_cross_normal,45,2.2500016689300537,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0842793881893158,0.07153931260108948,0.033380091190338135,0.03509954363107681,-0.12620101869106293,0.0,0.9920046925544739,-0.1354687213897705,0.0016036065062507987,-0.9907799959182739,0.1354687213897705,-0.0016036065062507987,0.9907799959182739,15.03619384765625,0.9979615807533264,-0.0,-0.06381754577159882,0.0
cylinder_r0p60_cross_normal,46,2.300002336502075,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08491310477256775,0.07153978943824768,0.032775938510894775,0.03449953347444534,-0.125144824385643,0.0,0.9921385049819946,-0.13441866636276245,0.0016032150015234947,-0.990923285484314,0.13441866636276245,-0.0016032150015234947,0.990923285484314,14.914420127868652,0.9979954957962036,-0.0,-0.06328514218330383,0.0
cylinder_r0p60_cross_normal,47,2.3500030040740967,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0855468213558197,0.0715407133102417,0.03217199444770813,0.03389952331781387,-0.12408863008022308,0.0,0.9922711253166199,-0.13336864113807678,0.0016029590042307973,-0.9910650253295898,0.13336864113807678,-0.0016029590042307973,0.9910650253295898,14.79274845123291,0.9980291128158569,-0.0,-0.06275279819965363,0.0
cylinder_r0p60_cross_normal,48,2.400003671646118,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08618050813674927,0.07154124975204468,0.03156787157058716,0.033299513161182404,-0.12303248792886734,0.0,0.9924026727676392,-0.1323191076517105,0.0016022889176383615,-0.9912058115005493,0.1323191076517105,-0.0016022889176383615,0.9912058115005493,14.671063423156738,0.9980624318122864,-0.0,-0.062220506370067596,0.0
cylinder_r0p60_cross_normal,49,2.4500043392181396,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08681413531303406,0.07154188305139542,0.030964016914367676,0.032699503004550934,-0.12197644263505936,0.0,0.9925329685211182,-0.13126811385154724,0.0016016644658520818,-0.9913455247879028,0.13126811385154724,-0.0016016644658520818,0.9913455247879028,14.54937744140625,0.9980954527854919,-0.0,-0.061688270419836044,0.0
cylinder_r0p60_cross_normal,50,2.500005006790161,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08744782209396362,0.07154253125190735,0.030360370874404907,0.032099492847919464,-0.12092029303312302,0.0,0.9926621913909912,-0.13021746277809143,0.0016010674880817533,-0.9914841651916504,0.13021746277809143,-0.0016010674880817533,0.9914841651916504,14.427685737609863,0.9981282353401184,-0.0,-0.06115609407424927,0.0
cylinder_r0p60_cross_normal,51,2.5500056743621826,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08808144927024841,0.07154315710067749,0.029756665229797363,0.031499482691287994,-0.11986424773931503,0.0,0.9927902817726135,-0.12916693091392517,0.001600442104972899,-0.9916212558746338,0.12916693091392517,-0.001600442104972899,0.9916212558746338,14.306099891662598,0.9981606602668762,-0.0,-0.06062396988272667,0.0
cylinder_r0p60_cross_normal,52,2.600006341934204,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0887150764465332,0.07154373079538345,0.029152721166610718,0.030899472534656525,-0.11880820244550705,0.0,0.9929172396659851,-0.128116637468338,0.0016001317417249084,-0.9917577505111694,0.128116637468338,-0.0016001317417249084,0.9917577505111694,14.184414863586426,0.9981928467750549,-0.0,-0.06009190157055855,0.0
cylinder_r0p60_cross_normal,53,2.6500070095062256,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08934864401817322,0.0715445876121521,0.028548777103424072,0.030299462378025055,-0.11775226145982742,0.0,0.9930430054664612,-0.12706568837165833,0.001599495648406446,-0.99189293384552,0.12706568837165833,-0.001599495648406446,0.99189293384552,14.062779426574707,0.9982247352600098,-0.0,-0.05955988168716431,0.0
cylinder_r0p60_cross_normal,54,2.700007677078247,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.08998245000839233,0.0715450868010521,0.027944862842559814,0.029699452221393585,-0.11669591814279556,0.0,0.9931676983833313,-0.12601511180400848,0.0015989260282367468,-0.9920269250869751,0.12601511180400848,-0.0015989260282367468,0.9920269250869751,13.941168785095215,0.9982563257217407,-0.0,-0.059027910232543945,0.0
cylinder_r0p60_cross_normal,55,2.7500083446502686,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09061574935913086,0.07154594361782074,0.027340948581695557,0.029099442064762115,-0.11564041674137115,0.0,0.9932911396026611,-0.12496523559093475,0.00159861717838794,-0.9921597242355347,0.12496523559093475,-0.00159861717838794,0.9921597242355347,13.81965160369873,0.9982876181602478,-0.0,-0.05849599465727806,0.0
cylinder_r0p60_cross_normal,56,2.80000901222229,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09124937653541565,0.07154655456542969,0.02673688530921936,0.028499431908130646,-0.11458437144756317,0.0,0.993413507938385,-0.12391569465398788,0.001598249189555645,-0.9922914505004883,0.12391569465398788,-0.001598249189555645,0.9922914505004883,13.698102951049805,0.9983186721801758,-0.0,-0.057964127510786057,0.0
cylinder_r0p60_cross_normal,57,2.8500096797943115,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09188306331634521,0.07154712080955505,0.026132971048355103,0.027899421751499176,-0.11352822929620743,0.0,0.9935347437858582,-0.12286443263292313,0.0015972905093804002,-0.9924218654632568,0.12286443263292313,-0.0015972905093804002,0.9924218654632568,13.576578140258789,0.9983494281768799,-0.0,-0.05743230879306793,0.0
cylinder_r0p60_cross_normal,58,2.900010347366333,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09251683950424194,0.07154761999845505,0.025529325008392334,0.027299411594867706,-0.11247193068265915,0.0,0.9936549067497253,-0.12181296199560165,0.0015963633777573705,-0.9925515651702881,0.12181296199560165,-0.0015963633777573705,0.9925515651702881,13.45494556427002,0.9983798265457153,-0.0,-0.05690053850412369,0.0
cylinder_r0p60_cross_normal,59,2.9500110149383545,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09315022826194763,0.07154837250709534,0.0249253511428833,0.026699401438236237,-0.1114162877202034,0.0,0.9937738180160522,-0.12076230347156525,0.0015957843279466033,-0.9926803112030029,0.12076230347156525,-0.0015957843279466033,0.9926803112030029,13.333348274230957,0.9984099864959717,-0.0,-0.05636881664395332,0.0
cylinder_r0p60_cross_normal,60,3.000011682510376,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09378373622894287,0.07154914736747742,0.024321049451828003,0.026099391281604767,-0.11036043614149094,0.0,0.9938916563987732,-0.11971374601125717,0.0015954184345901012,-0.9928073883056641,0.11971374601125717,-0.0015954184345901012,0.9928073883056641,13.211936950683594,0.9984399080276489,-0.0,-0.05583714693784714,0.0
cylinder_r0p60_cross_normal,61,3.0500123500823975,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09441715478897095,0.0715496689081192,0.02371692657470703,0.025499381124973297,-0.10930474102497101,0.0,0.9940083026885986,-0.11866399645805359,0.0015952832764014602,-0.9929327964782715,0.11866399645805359,-0.0015952832764014602,0.9929327964782715,13.090673446655273,0.9984694719314575,-0.0,-0.05530552193522453,0.0
