shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,executed_feed_action_mean,shield_step_fraction,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3695,3595,0,11.889162063598633,88.2453384399414,0.6098576489941838,0.4126212747437383,-0.20999546481626605,-0.20999546481626605,0.6538565629228688,0.5,0.5,72.55938204198742,74.5777884455347,0.10692765102569458,0.09178573227972697,1.101674374615242,0.9400534735408105,0.8089169129540905,0.7881486892597788,44.939064432900274,28.364524842297,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5355,5255,0,11.513676643371582,88.24533081054688,0.8560573918297957,0.4594053025492211,-0.7645096451920621,-0.7645096451920621,0.8840336134453781,0.5,0.5,59.55281437070864,64.80158329501066,0.11785949039544316,0.10085954564103443,2.199016327310254,2.160308545472186,1.890045173148816,1.7264281051531545,42.28625295575841,28.82711894585277,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.33,85.33,42.5,55.85,95.71,95.71,69.25,86.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.33,85.33,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3649,3549,0,8.591479301452637,53.34669494628906,0.5955842534918823,0.40471086465485884,-0.18705683462597403,-0.18705683462597403,0.6678542066319539,0.5,0.5,73.64050720827028,75.55754283759529,0.10565167146721956,0.09206570473153386,0.9009855584762825,0.8106093927529021,0.47406578645426295,0.36266021691131656,44.94107985442834,28.342428515122535,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3662,3562,0,10.272794723510742,53.34675598144531,0.597679066334931,0.4050538741674728,-0.1934704106058956,-0.1934704106058956,0.6687602403058438,0.5,0.5,72.55938204198742,74.59044721242034,0.10692765102569458,0.09151198254433253,1.101674374615242,0.9422577698140728,0.8089169129540905,0.7881597648466411,44.940880375918034,28.34053203380794,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3665,3565,0,10.25572681427002,53.34675598144531,0.598417135284347,0.40516517089545157,-0.19491704932501663,-0.19491704932501663,0.6679399727148704,0.5,0.5,72.45535958785128,74.45779309442221,0.10769956744699889,0.0922625571047679,1.4882933957642661,1.290995398127008,1.2342169080740133,1.2129557423907635,44.940945122026584,28.345269046242375,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5350,5250,0,10.53706169128418,53.34669494628906,0.8619813456978196,0.4580272746016489,-0.7638471354954989,-0.7638471354954989,0.8919626168224299,0.5,0.5,59.55281437070864,64.7973781252506,0.11785949039544316,0.10055951547988332,2.199016327310254,2.1600624020768,1.890045173148816,1.726763314118256,42.28322078575014,28.80091439536331,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.32,85.32,42.5,55.85,95.69,95.69,69.25,86.5,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.32,85.32,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,cylinder,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3654,3554,0,12.117621421813965,48.52778244018555,0.596378925920642,0.40318416572034715,-0.18927465542563665,-0.18927465542563665,0.6600985221674877,0.49808225242831894,-0.5,73.64050720827028,75.5537535274561,0.10565167146721956,0.09195549740186201,0.9009855584762825,0.809831565433242,0.47406578645426295,0.363089473924447,44.940359905633535,28.343677228694684,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,cylinder,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3668,3568,0,10.934431076049805,48.529090881347656,0.5994595498935347,0.40447669515270446,-0.19666015780698448,-0.19666015780698448,0.6652126499454744,0.4983584918528633,-0.5,72.55938204198742,74.5877927402824,0.10692765102569458,0.09138566503416483,1.101674374615242,0.9415006447830168,0.8089169129540905,0.7878852248316328,44.94032923027278,28.350421308961135,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.27,98.27,83.75,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.27,98.27,83.75,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,cylinder,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3669,3569,0,13.843287467956543,48.529090881347656,0.5986558525909614,0.4035421608457061,-0.1968921295583703,-0.1968921295583703,0.6650313436903789,0.498213197334354,-0.5,72.45535958785128,74.45553635693759,0.10769956744699889,0.09215777104420744,1.4882933957642661,1.2901707075981106,1.2342169080740133,1.2129138596644005,44.94016385971857,28.352107849271103,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,cylinder,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5351,5251,0,12.786995887756348,48.52778244018555,0.8589226941311277,0.45636670516848765,-0.7640355335462541,-0.7640355335462541,0.8886189497290227,0.4985981307460134,-0.5,59.55281437070864,64.79787402681508,0.11785949039544316,0.10061497471779639,2.199016327310254,2.159529509508877,1.890045173148816,1.7268767755012089,42.28502246945297,28.79581404014343,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.32,85.32,42.5,55.85,95.69,95.69,69.25,86.5,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.32,85.32,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,flat,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3721,3622,0,9.27402400970459,89.16697692871094,0.7187608513331356,0.7187608513331356,-0.22192949311719148,-0.22192949311719148,0.0,1.0,1.0,73.64050720827028,75.5432493195965,0.10565167146721956,0.09421671602907276,0.9009855584762825,0.8182039553104283,0.47406578645426295,0.3525244155494911,44.91856120340737,29.097134395239564,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.96000000000001,98.96,85.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.96000000000001,98.96,85.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,flat,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3733,3634,0,8.377056121826172,89.1669921875,0.7195540463600278,0.7195540463600278,-0.2277473658812276,-0.2277473658812276,0.0,1.0,1.0,72.45535958785128,74.45343577506969,0.10769956744699889,0.09399389848249046,1.4882933957642661,1.2835241776054467,1.2342169080740133,1.2106258343128702,44.91874146299754,29.097478307157473,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,83.0,93.25,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,83.0,93.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,flat,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3734,3635,0,9.4632568359375,89.1669921875,0.7199631439802253,0.7199631439802253,-0.2280581559712515,-0.2280581559712515,0.0,1.0,1.0,72.55938204198742,74.59233290913414,0.10692765102569458,0.09337826899259524,1.101674374615242,0.939815346862078,0.8089169129540905,0.784720875496086,44.91848498368116,29.09483463796623,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.34,98.34,84.5,93.25,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.34,98.34,84.5,93.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,flat,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5374,5275,0,8.788050651550293,89.16697692871094,0.8954414451348547,0.8954414451348547,-0.7691796040775931,-0.7691796040775931,0.0,1.0,1.0,59.55281437070864,65.22083366514575,0.11785949039544316,0.10503062777383927,2.199016327310254,2.1847976646150657,1.890045173148816,1.7036637773131438,42.233105952326746,29.56960001131594,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.6,85.6,42.75,56.150000000000006,96.03,96.03,70.25,87.9,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.6,85.6,42.75,56.150000000000006,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,freeform,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3675,3575,0,12.470603942871094,88.24533081054688,0.5986239457069611,0.39680252523852044,-0.20003528697048725,-0.20003528697048725,0.6408163265306123,0.49200989029034464,-0.5,73.64050720827028,75.5500996475622,0.10565167146721956,0.09189583566552303,0.9009855584762825,0.8077698973784608,0.47406578645426295,0.36295603730882453,44.938972272778344,28.35384568486688,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,freeform,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3690,3590,0,12.532607078552246,88.2453384399414,0.6012059349657559,0.3975374538623059,-0.20740407892782997,-0.20740407892782997,0.646070460704607,0.49111406874204394,-0.5,72.55938204198742,74.58069248038694,0.10692765102569458,0.09137268754824693,1.101674374615242,0.9404049386143228,0.8089169129540905,0.7879229771285552,44.93855468521144,28.347438956379822,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,freeform,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3695,3595,0,11.7384033203125,88.2453384399414,0.603056438940707,0.399761600965818,-0.2093718390291776,-0.2093718390291776,0.6433017591339648,0.4923501799329208,-0.5,72.45535958785128,74.44472135931396,0.10769956744699889,0.09221325019462835,1.4882933957642661,1.2891164082536668,1.2342169080740133,1.2129383575590156,44.93874156091885,28.36837466772982,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,freeform,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5357,5257,0,13.265766143798828,88.24533081054688,0.8535077317239012,0.4534414664108361,-0.7652437167250167,-0.7652437167250167,0.8807168191151764,0.4961939613743907,-0.5,59.55281437070864,64.79915019623223,0.11785949039544316,0.10076947462578742,2.199016327310254,2.1598827216852716,1.890045173148816,1.7265250293697347,42.28732080765426,28.81990723526265,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.32,85.32,42.5,55.85,95.7,95.7,69.25,86.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.32,85.32,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,sphere,same_xx,factory_prepolish,1,33000,success,True,True,False,False,False,3650,3550,0,8.586405754089355,53.34669494628906,0.5958033058455545,0.40440371749744025,-0.18739755453822549,-0.18739755453822549,0.6690410958904109,0.499433547242047,-0.5,73.64050720827028,75.55680281565593,0.10565167146721956,0.09201600312298915,0.9009855584762825,0.8104480184563785,0.47406578645426295,0.3627589900391689,44.9408431100704,28.345033429510107,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,sphere,same_xx,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3664,3564,0,8.590383529663086,53.34675598144531,0.5980074121454104,0.4047458152465652,-0.1943635727760817,-0.1943635727760817,0.6703056768558951,0.49945414847161573,-0.5,72.55938204198742,74.59048074510486,0.10692765102569458,0.09157101714546616,1.101674374615242,0.9425521958360197,0.8089169129540905,0.7881384945858181,44.94083201958337,28.342294762885864,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.28,98.28,84.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,sphere,same_xx,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3666,3566,0,8.590510368347168,53.34675598144531,0.5982434948204127,0.40451115183633857,-0.19534975234104093,-0.19534975234104093,0.668848881614839,0.4992893644843801,-0.5,72.45535958785128,74.45724715587257,0.10769956744699889,0.0922404217961972,1.4882933957642661,1.2907564705595007,1.2342169080740133,1.2129147154820255,44.94109219958501,28.345087479094495,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22,98.22,83.0,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
predictive_shield,sphere,same_xx,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5348,5248,0,10.5382080078125,53.34669494628906,0.8616626411662476,0.45741312111475035,-0.763325974233755,-0.763325974233755,0.8913612565445026,0.4996969015988826,-0.5,59.55281437070864,64.79750041584876,0.11785949039544316,0.10060846830716923,2.199016327310254,2.1602122395011465,1.890045173148816,1.72655556262966,42.283407754958304,28.80125617063242,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.32,85.32,42.5,55.85,95.69,95.69,69.25,86.5,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.32,85.32,42.5,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
