surface_profile,direction_mode,feature_name,n,mean,std,min,max
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_under_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,same_xx,tile_over_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,inspection_pass_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,gu_shortfall_norm,16,0.14116859063506126,0.21759907933288197,0.0,0.6402260065078735
factory_prepolish_deep_stress,cross_xy,ra_excess_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,rz_excess_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,clearcoat_margin_norm,16,0.6312772743403912,0.04421192981332131,0.5443573594093323,0.7188140749931335
factory_prepolish_deep_stress,cross_xy,center_edge_removal_delta_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x0_y0_norm,16,0.05172090232372284,0.15193181637410816,0.0,0.6004844307899475
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x0_y1_norm,16,0.0413258858025074,0.16005446748038069,0.0,0.6612141728401184
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x0_y2_norm,16,0.12366028688848019,0.23647987434519793,0.0,0.6572158932685852
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x0_y3_norm,16,0.060015974566340446,0.16369992676586828,0.0,0.5927065014839172
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x0_y4_norm,16,0.012579112313687801,0.0487186925009855,0.0,0.20126579701900482
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x1_y0_norm,16,0.07642242312431335,0.20024455810395414,0.0,0.6205030083656311
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x1_y1_norm,16,0.08383490657433867,0.20384702019127476,0.0,0.6219721436500549
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x1_y2_norm,16,0.08700404362753034,0.2178468043422062,0.0,0.6962855458259583
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x1_y3_norm,16,0.03823896124958992,0.1480988600959325,0.0,0.6118233799934387
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x2_y0_norm,16,0.034143298864364624,0.1322364278862668,0.0,0.546292781829834
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x2_y1_norm,16,0.0355804362334311,0.114608011552836,0.0,0.46953749656677246
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x2_y2_norm,16,0.03138628898886964,0.06823675496077727,0.0,0.22062911093235016
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x2_y3_norm,16,0.045414768159389496,0.1213993454143239,0.0,0.41233184933662415
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x2_y4_norm,16,0.03898836672306061,0.15100129501424117,0.0,0.6238138675689697
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x3_y0_norm,16,0.07528700586408377,0.16360873998107608,0.0,0.6372963190078735
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x3_y1_norm,16,0.11324837803840637,0.23715958782263952,0.0,0.6772038340568542
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x3_y2_norm,16,0.12309962417930365,0.20100420725915427,0.0,0.6920404434204102
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x3_y3_norm,16,0.14618370682001114,0.23743662603960888,0.0,0.6688312292098999
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x3_y4_norm,16,0.04118990944698453,0.14734697917456077,0.0,0.6100170016288757
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x4_y0_norm,16,0.04103739466518164,0.12571625207764578,0.0,0.5075442790985107
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x4_y1_norm,16,0.026361223310232162,0.07243685507793753,0.0,0.26622146368026733
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x4_y2_norm,16,0.13365763798356056,0.20398650469549762,0.0,0.633603572845459
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x4_y3_norm,16,0.10985618829727173,0.22962312560028067,0.0,0.6533746123313904
factory_prepolish_deep_stress,cross_xy,tile_scratch_max_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_removal_mean_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_under_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,cross_xy,tile_over_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,inspection_pass_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,gu_shortfall_norm,16,0.14116859063506126,0.21759907933288197,0.0,0.6402260065078735
factory_prepolish_deep_stress,same_xx,ra_excess_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,rz_excess_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,clearcoat_margin_norm,16,0.6312772743403912,0.04421192981332131,0.5443573594093323,0.7188140749931335
factory_prepolish_deep_stress,same_xx,center_edge_removal_delta_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x0_y0_norm,16,0.05172090232372284,0.15193181637410816,0.0,0.6004844307899475
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x0_y1_norm,16,0.0413258858025074,0.16005446748038069,0.0,0.6612141728401184
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x0_y2_norm,16,0.12366028688848019,0.23647987434519793,0.0,0.6572158932685852
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x0_y3_norm,16,0.060015974566340446,0.16369992676586828,0.0,0.5927065014839172
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x0_y4_norm,16,0.012579112313687801,0.0487186925009855,0.0,0.20126579701900482
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x1_y0_norm,16,0.07642242312431335,0.20024455810395414,0.0,0.6205030083656311
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x1_y1_norm,16,0.08383490657433867,0.20384702019127476,0.0,0.6219721436500549
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x1_y2_norm,16,0.08700404362753034,0.2178468043422062,0.0,0.6962855458259583
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x1_y3_norm,16,0.03823896124958992,0.1480988600959325,0.0,0.6118233799934387
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x2_y0_norm,16,0.034143298864364624,0.1322364278862668,0.0,0.546292781829834
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x2_y1_norm,16,0.0355804362334311,0.114608011552836,0.0,0.46953749656677246
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x2_y2_norm,16,0.03138628898886964,0.06823675496077727,0.0,0.22062911093235016
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x2_y3_norm,16,0.045414768159389496,0.1213993454143239,0.0,0.41233184933662415
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x2_y4_norm,16,0.03898836672306061,0.15100129501424117,0.0,0.6238138675689697
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x3_y0_norm,16,0.07528700586408377,0.16360873998107608,0.0,0.6372963190078735
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x3_y1_norm,16,0.11324837803840637,0.23715958782263952,0.0,0.6772038340568542
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x3_y2_norm,16,0.12309962417930365,0.20100420725915427,0.0,0.6920404434204102
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x3_y3_norm,16,0.14618370682001114,0.23743662603960888,0.0,0.6688312292098999
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x3_y4_norm,16,0.04118990944698453,0.14734697917456077,0.0,0.6100170016288757
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x4_y0_norm,16,0.04103739466518164,0.12571625207764578,0.0,0.5075442790985107
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x4_y1_norm,16,0.026361223310232162,0.07243685507793753,0.0,0.26622146368026733
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x4_y2_norm,16,0.13365763798356056,0.20398650469549762,0.0,0.633603572845459
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x4_y3_norm,16,0.10985618829727173,0.22962312560028067,0.0,0.6533746123313904
factory_prepolish_deep_stress,same_xx,tile_scratch_max_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_removal_mean_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_under_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_stress,same_xx,tile_over_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
