source_run,surface_profile,path_mode,direction_mode,checkpoint,env,profile_seed,outcome,passes,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,quality_ok,safety_ok
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,3,1291,success,1,73.97822762326389,76.2535489892946,0.11314904347849411,0.09084051045774492,0.8969355245045152,0.8157761049175278,0.4025315950968127,0.28880116324370575,41.69682749996374,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,0,1000,success,1,68.44246169912215,72.37146478191671,0.10845447469691123,0.08812250775659232,0.8968421995003558,0.8156439814556768,0.4517557275410656,0.37971972539331583,42.330659137004886,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,8,1776,success,1,69.78722922384452,73.28947926054998,0.1188249434097838,0.10240890830716202,0.995585363830753,0.9359644007739617,0.44318098562962244,0.39139198701452954,43.208030768095895,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,31,2455,success,1,73.49660764859743,75.60024037150164,0.1036165767344798,0.0897032642773648,0.9502414229135032,0.8620407398905485,0.8166321237346368,0.672586278056583,43.00433772143814,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,47,2455,success,1,73.4396076206136,75.24201137421355,0.1047893184174937,0.09203763683435645,1.1289287109728936,1.0394653778678349,1.2672071052811602,1.1061632890598074,43.004492063076455,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,18,1194,fail_max_passes,1,63.842331343653704,66.29351037324791,0.11970615660687718,0.10513019386010387,1.1006855960461492,1.00387929243779,0.7077615069386217,0.5753577622937674,40.60444446500715,False,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,34,1194,fail_max_passes,1,63.59773998552237,65.98873112334212,0.12035714425241467,0.1068077297911387,1.2805456141070848,1.1836256456684957,1.147441744293534,1.0053009572436704,40.60550900897213,False,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,4,1388,success,1,68.388152656705,72.4458992621371,0.1168458406632617,0.1053619868386043,0.9645583998135914,0.9073435224145372,0.5617128607942897,0.43287217205908485,43.90260425915191,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,21,1485,success,1,71.60199706606534,75.22427839994438,0.11687204314080017,0.1075706016649277,1.0286229065088384,1.0207719721694466,0.6703789184474823,0.5140013954224355,41.349897821959836,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,37,1485,success,1,71.48737191959373,74.74971264691503,0.11884109679216724,0.11114841099711975,1.4632514648203474,1.363039598378975,1.0618169763368601,0.9001459750105666,41.35167558652876,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,25,1873,success,1,71.62902263839975,74.86812355659808,0.12258505891576314,0.11479467273371588,1.2371052514626726,1.2145965299702568,0.8210695939024198,0.6501319979607169,41.915415875675045,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,24,1776,success,1,68.02517906576276,72.23191546719667,0.11945370372897118,0.11129681568763099,1.0986209453285602,1.0672973107684942,0.7220542367201862,0.5431361207247343,43.206353487402126,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,40,1776,success,1,67.66503734182024,71.79317795777402,0.12064092445078732,0.11321611155190349,1.2796567916003263,1.2508862496014328,1.1628208055624074,0.9682841962501189,43.2063198479764,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,41,1873,success,1,71.34533180420887,74.34181905653618,0.1247062296234329,0.11879072866997178,1.7305894816369203,1.728198462827575,1.2745926970173236,1.0833407197463063,41.91971487728976,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,28,2164,success,1,71.10866224709932,74.66983430153162,0.1143514763563519,0.1100050341280361,1.1237669613610017,1.1108908267967967,0.814111216168127,0.7120617560371421,43.59802961862693,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,29,2261,success,1,72.8479194215174,75.59111104845016,0.11451530511385685,0.10079869322810635,0.9326839963437423,0.8325048596861979,0.7009594094841549,0.5269804153376305,42.21680913771126,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,44,2164,success,1,70.84784451345735,74.13006969131823,0.11686594204816338,0.11391259614477417,1.4867447689048239,1.4856550627144456,1.2439442514678554,1.1164861197636164,43.59804017565495,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,45,2261,success,1,72.60428895377414,75.1616626784935,0.11605558531114628,0.10331084572119302,1.2292720184695565,1.002966058369661,1.0935525653847276,0.9144205690806286,42.216886614233374,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,16,1000,success,1,65.55155118002581,70.54194688050174,0.11175381001568215,0.10208108154010333,1.263169506670394,1.2184322120371984,0.7634049755143588,0.6222967649108102,42.33079162763732,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,17,1097,success,1,70.80329426345597,74.53055415924591,0.10743038104532743,0.10855876312821301,0.9556947000745077,0.9774594451315598,0.7396613632970581,0.5312913435960007,43.419738903698224,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,6,1582,success,1,69.57151013257662,73.13550070695109,0.10835456759688696,0.10590142512115977,1.081296474460655,1.0219043492731066,0.5540881876767172,0.500497536763916,42.70536009725718,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,30,2358,success,1,66.05131518731609,70.07503087763146,0.12241228430130523,0.12688600263767416,1.2582664815179079,1.2254600235279427,0.8273456853207561,0.6784208805116185,41.4023607002586,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,19,1291,success,1,72.03288634886509,74.98839748203537,0.11403596437263468,0.09721055287541672,1.0780421638768443,1.0237613804103542,0.7841265287460824,0.5766168713369695,41.444930504560126,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,46,2358,fail_max_passes,1,64.1497795886139,68.30823763031442,0.12405059816666412,0.1302107310615355,1.4350150107542903,1.4052874633156094,1.249968814232824,1.0927105634658931,41.40160258779962,False,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,32,1000,success,1,65.48837232478155,70.16917991084568,0.11377703187022052,0.11219607435129282,1.6977761925531438,1.6606064832780374,1.185413022920324,1.0230009220237264,42.330621728502535,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,35,1291,success,1,71.6972288647766,74.54420691213772,0.11530336904872619,0.09968014675820236,1.3630980729718012,1.308106792859057,1.247627785230129,1.0370408486637288,41.444094288579045,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,20,1388,success,1,68.8284563231286,73.54040059283805,0.11876672905962005,0.11704918215536914,1.2033863026657305,1.184787471872629,0.8510373171949499,0.7121287682633691,43.75511024808947,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,33,1097,success,1,71.01088087164254,74.15518188612998,0.10902479220791128,0.11290767699960745,1.1159301793571008,1.157271595912379,1.1502451117180275,0.9224414281932026,43.419663335992745,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,36,1388,success,1,68.77619517407568,73.22181472053805,0.1199239046316138,0.11905958599255326,1.5717322269093235,1.551341918568971,1.306749190856248,1.1585537396014642,43.75619315524739,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,7,1679,success,1,70.37449741908381,74.63499479493454,0.11525496610450739,0.1004328022066564,0.9138264526248985,0.8312636416860544,0.5324429074628255,0.35853612591387285,42.190761829032134,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,26,1970,success,1,71.31621761372739,74.05076646383624,0.11279844435375397,0.11676724596868467,1.142787033960453,1.144969792391271,0.9377966043874425,0.8557340755113891,43.289041380255,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,42,1970,success,1,71.11303427873787,73.49168224709143,0.11557025552451505,0.12103218389393056,1.3387311257877201,1.3520404858405823,1.3925711078562308,1.2748328668591484,43.28881735069661,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,23,1679,success,1,70.36675576987747,74.69383164750762,0.11558547005403952,0.10145033301643004,0.964720358700348,0.8494606587374385,0.6386380561147917,0.4331016880549203,42.172118325030524,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,39,1679,success,1,70.28248168925427,74.52779350365743,0.11643383137819757,0.10237101557048212,1.1321089206513772,1.0145271659830435,1.0150886105557515,0.8259954491512326,42.172920554968535,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,27,2067,success,1,71.48567361727625,73.8968054743357,0.10520522129936272,0.1179247145018152,1.3461364958193163,1.3888086534612363,0.9429587756653748,0.7369511342011038,42.36018673949133,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,43,2067,success,1,70.9352253353901,72.93617097727937,0.10866472761630488,0.12339793418174635,1.827982195984215,1.8721561389047041,1.3840809247876684,1.1737399460391909,42.360082105248864,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_defect,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,22,1582,success,1,68.13185520300894,72.77238488461599,0.11159330063236474,0.12146289959961366,1.3615158418346907,1.3096262499881328,0.7766036562025516,0.672460162390386,42.69918805368092,True,True
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish_deep_stress,gate_c,cross_xy,model_bc_robot_tesla12p7.pt,38,1582,success,1,67.73590083250107,72.2068385160421,0.11396307011223021,0.12618091786563032,1.8449971542476782,1.7785181196704016,1.232616717171375,1.084852483308909,42.68825413677537,True,True
