candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z
cylinder_r0p60_cross,1,0.05000000074505806,5.7779998779296875,0.0,0.0,0.4122498631477356,0.0,0.0,False,14.0,-0.3059805631637573,0.1253328174352646,0.45559436082839966,0.06149999052286148,-0.7766342759132385,0.0,0.6299517750740051
cylinder_r0p60_cross,2,0.10000000149011612,5.7779998779296875,0.0,0.0,0.4199356734752655,0.0,0.0,False,14.0,-0.1994779258966446,0.10321829468011856,0.3141978085041046,0.06089998036623001,-0.599129855632782,0.0,0.8006518483161926
cylinder_r0p60_cross,3,0.15000002086162567,5.7779998779296875,0.0,0.0,0.41999948024749756,0.0,0.0,False,14.0,-0.11299514770507812,0.08222123980522156,0.1910138726234436,0.06029997020959854,-0.4549919068813324,0.0,0.8904955983161926
cylinder_r0p60_cross,4,0.20000006258487701,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.07752096652984619,0.0750022679567337,0.14698567986488342,0.05969996005296707,-0.3958682715892792,0.0,0.9183073043823242
cylinder_r0p60_cross,5,0.25000008940696716,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.051083147525787354,0.07330312579870224,0.14618071913719177,0.0590999498963356,-0.3518052399158478,0.0,0.9360732436180115
cylinder_r0p60_cross,6,0.30000004172325134,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.02567923069000244,0.07910169661045074,0.1564120352268219,0.05849993973970413,-0.3094653785228729,0.0,0.9509106874465942
cylinder_r0p60_cross,7,0.3499999940395355,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.005525171756744385,0.08099585026502609,0.1696690320968628,0.05789992958307266,-0.2758753001689911,0.0,0.9611934423446655
cylinder_r0p60_cross,8,0.3999999463558197,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.011656224727630615,0.07736627757549286,0.15146738290786743,0.05729991942644119,-0.2472396194934845,0.0,0.9689543843269348
cylinder_r0p60_cross,9,0.4499998986721039,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.029439181089401245,0.07319512963294983,0.11689171195030212,0.05669990926980972,-0.21760135889053345,0.0,0.9760377407073975
cylinder_r0p60_cross,10,0.49999985098838806,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.045218318700790405,0.06826168298721313,0.08211281895637512,0.05609989911317825,-0.1913028061389923,0.0,0.9815310835838318
cylinder_r0p60_cross,11,0.5499998331069946,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.05852842330932617,0.06882840394973755,0.06188535690307617,0.05549988895654678,-0.16911929845809937,0.0,0.9855955839157104
cylinder_r0p60_cross,12,0.5999997854232788,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06646209955215454,0.07491910457611084,0.05393701791763306,0.054899878799915314,-0.15589649975299835,0.0,0.9877734184265137
cylinder_r0p60_cross,13,0.649999737739563,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06850641965866089,0.07512768357992172,0.0521087646484375,0.054299868643283844,-0.1524893045425415,0.0,0.9883050918579102
cylinder_r0p60_cross,14,0.6999996900558472,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06905046105384827,0.07431446015834808,0.051394879817962646,0.053699858486652374,-0.15158256888389587,0.0,0.9884446263313293
cylinder_r0p60_cross,15,0.7499996423721313,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06953740119934082,0.07348892092704773,0.050802767276763916,0.053099848330020905,-0.15077099204063416,0.0,0.9885687232017517
cylinder_r0p60_cross,16,0.7999995946884155,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06883278489112854,0.07253402471542358,0.05047377943992615,0.052499838173389435,-0.1519453525543213,0.0,0.9883888959884644
cylinder_r0p60_cross,17,0.8499995470046997,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06799724698066711,0.07198426872491837,0.05019262433052063,0.051899828016757965,-0.15333792567253113,0.0,0.98817378282547
cylinder_r0p60_cross,18,0.8999994993209839,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06774649024009705,0.07173806428909302,0.04975667595863342,0.051299817860126495,-0.15375584363937378,0.0,0.9881088733673096
cylinder_r0p60_cross,19,0.9499994516372681,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06793886423110962,0.07163161784410477,0.04921603202819824,0.050699807703495026,-0.15343523025512695,0.0,0.9881587028503418
cylinder_r0p60_cross,20,0.9999994039535522,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06837186217308044,0.07158535718917847,0.04863029718399048,0.050099797546863556,-0.1527135670185089,0.0,0.9882705211639404
cylinder_r0p60_cross,21,1.0499993562698364,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06891986727714539,0.07156570255756378,0.04802921414375305,0.049499787390232086,-0.1518002152442932,0.0,0.9884111881256104
cylinder_r0p60_cross,22,1.0999993085861206,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06951838731765747,0.07155759632587433,0.04742443561553955,0.048899777233600616,-0.15080268681049347,0.0,0.9885638952255249
cylinder_r0p60_cross,23,1.1499992609024048,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07013848423957825,0.07155400514602661,0.04681891202926636,0.04829976707696915,-0.14976918697357178,0.0,0.9887210130691528
cylinder_r0p60_cross,24,1.199999213218689,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07076767086982727,0.07155287265777588,0.04621359705924988,0.04769975692033768,-0.14872054755687714,0.0,0.9888792634010315
cylinder_r0p60_cross,25,1.2499991655349731,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07140010595321655,0.07155277580022812,0.04560860991477966,0.04709974676370621,-0.14766648411750793,0.0,0.9890372157096863
cylinder_r0p60_cross,26,1.2999991178512573,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07203423976898193,0.07155299186706543,0.045003682374954224,0.04649973660707474,-0.1466096043586731,0.0,0.9891944527626038
cylinder_r0p60_cross,27,1.3499990701675415,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07266891002655029,0.07155312597751617,0.04439905285835266,0.04589972645044327,-0.14555181562900543,0.0,0.9893506169319153
