shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,shield_step_fraction,geometry_risk_mean,geometry_risk_max,force_command_jump_max_n,feed_command_jump_max_mm_s,flat_action_exact_parity,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10
curvature_safety,freeform,cross_xy,legacy_stress,0,40000,fail_force_overload,False,False,True,False,False,2708,2608,0,11.895149230957031,88.245849609375,0.8698128847215473,0.8085516667749425,-0.7483530661003166,0.45420974889217136,0.10657848842423343,1.0,0.09999999999999964,1.2500000000000009,True,0.9143970610613676,-1.0,53.71319128558401,59.163851367103604,0.11174944583640958,0.10228197358506688,1.8912524029635944,1.816676440554732,1.8578515036350947,1.7412451528431818,41.21013713374356,29.441741313637632,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.17,80.17,39.0,59.45,96.38,96.38,75.0,87.4,100.0,100.0,100.0,100.0,99.86,99.86,97.5,99.75,80.17,80.17,39.0,59.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
curvature_safety,freeform,cross_xy,factory_prepolish,1,40000,fail_force_overload,False,False,True,False,False,2780,2680,0,12.691605567932129,88.245849609375,0.6387497720502907,0.5969233893608447,-0.23115661128846218,0.7841726618705036,0.1058786605370092,1.0,0.09999999999999964,1.2500000000000009,True,0.9204378398905059,-1.0,70.73515978216898,74.37064093168988,0.12224960127767467,0.09929584887540671,1.1633130685504443,1.0604877493057283,0.5910620976386651,0.5130892080458012,41.858868061675985,28.74054166544003,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.28,97.28,66.25,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99,99.99,99.75,100.0,97.28,97.28,66.25,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
curvature_safety,freeform,cross_xy,factory_prepolish_deep_defect,2,40000,fail_force_overload,False,False,True,False,False,3114,3014,0,14.069583892822266,88.24584197998047,0.7075052914654091,0.6608544426477306,-0.42139296204583837,0.6637764932562621,0.1057556327375126,1.0,0.09999999999999964,1.2500000000000009,True,0.9247601218771774,-1.0,65.23049475872075,70.457888615616,0.12742705911151617,0.10622070241801543,1.4045567538449721,1.3046640534580516,0.8675357318664196,0.7493575892416031,41.85903965334332,29.180471241532466,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.8,93.8,60.75000000000001,67.45,99.42999999999999,99.43,92.25,99.7,100.0,100.0,100.0,100.0,99.95,99.95,99.25,99.85,93.8,93.8,60.75000000000001,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
curvature_safety,freeform,cross_xy,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4623,4523,0,12.591204643249512,88.24584197998047,0.7007264200353839,0.6604084511355602,-0.4585683245663903,0.6151849448410124,0.10542629946903888,1.0,0.09999999999999964,1.2500000000000009,True,0.9397395745323935,-1.0,65.04439703884593,71.15506060674197,0.13072709766768353,0.1248676697133915,1.7768171317622778,1.591931557251118,1.3045163529444608,1.1223334068014137,41.743966727280814,29.70596845358402,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.82000000000001,93.82,60.0,68.15,98.74000000000001,98.74,81.75,99.15,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.82000000000001,93.82,60.0,68.15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
