surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
flat,same_xx,factory_prepolish,2,31000,1,2,400,77.46589901520144,0.01837286600719539,0.06238020622438482,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,1,3,400,77.5695055604601,0.01724297771718096,0.057925358538656525,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,1,4,400,77.57355295235881,0.01981072855530714,0.067226710693735,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,2,0,400,77.43227489113573,0.01678710246738087,0.05622113532275547,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,2,1,400,77.49405855973026,0.013051688340541266,0.044402498129288696,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,2,2,400,77.38335263895975,0.015097080751351926,0.05072103217541793,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,2,3,400,77.47830549781901,0.018764516696550614,0.06361809251991452,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,2,4,400,77.65744017468714,0.014400655945040995,0.04851850672684037,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,3,0,400,77.46569094867841,0.01811648549802928,0.06171176591324395,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,3,1,400,77.45820705177586,0.012267694087192854,0.04187930082258835,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,3,2,400,75.65425644153882,0.013864417037242829,0.04675044370761987,87.75,100.0,100.0,100.0,87.75,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,3,3,400,77.44692981999482,0.015677315950628098,0.05286697599306089,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,3,4,400,77.50003323396042,0.021096891521135825,0.06990774881163735,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,4,0,400,77.58797029963907,0.018903581287571768,0.06483218952597065,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,4,1,400,77.5211746206259,0.011677467694162265,0.039285704799245355,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,4,2,400,70.84810481205366,0.030895716953897034,0.09988877337042183,50.74999999999999,100.0,100.0,100.0,50.74999999999999,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,4,3,400,77.40960592213202,0.01948347249317063,0.0661737481613054,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish,2,31000,4,4,400,77.60132430603396,0.021203779602870388,0.07200425634732785,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,0,0,400,77.67140007546973,0.023652892285481283,0.08031746607512223,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,0,1,400,77.54214448843575,0.022718409766208154,0.07731277746332176,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,0,2,400,77.57579593549806,0.025255114353883227,0.08566556292013015,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,0,3,400,77.63904347842154,0.02109179539262569,0.07175483985154195,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,0,4,400,77.63262639680867,0.025787486385316506,0.08784400982687672,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,1,0,400,77.39417492190798,0.01861044927192086,0.06323627273071404,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,1,1,400,77.37681728652315,0.015198693991596122,0.051029823770249665,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,1,2,400,77.42487385829598,0.019253631206021714,0.06505798660517292,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,1,3,400,77.48866967743874,0.01863533234475824,0.062274829830315744,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,1,4,400,74.84603847623896,0.020524586397931248,0.07029041062039465,83.5,100.0,100.0,100.0,83.5,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,2,0,400,77.25138385582243,0.019697974111655154,0.06681049390034012,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,2,1,400,73.71165537671811,0.026823984785028586,0.09261724790531992,73.25,100.0,100.0,100.0,73.25,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,2,2,400,77.35088082568426,0.015534446858069121,0.052415977039995176,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,2,3,400,77.56810358802954,0.019626228162609623,0.06589610216107586,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,2,4,400,77.68371397364893,0.020284816119574157,0.0678049558717472,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,3,0,400,77.32823587960878,0.018909090191039365,0.0645690999956032,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,3,1,400,76.90811455752745,0.01518224159865714,0.05193731597924,97.0,100.0,100.0,100.0,97.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,3,2,400,77.43631174106267,0.019299481290309534,0.06505512619383386,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,3,3,400,77.57095795730147,0.02154405428444287,0.07271774014443062,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,3,4,400,77.61345316583804,0.024441585629408128,0.08217508838749628,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,4,0,400,77.60478432614914,0.019104233088409132,0.06505877213348471,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,4,1,400,77.50846179701384,0.02385731394445874,0.07935491109157797,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,4,2,400,77.57096895424257,0.02440444796063027,0.08150348099813037,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,4,3,400,77.68098563269169,0.019891539736203875,0.067056534589547,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,5,31097,4,4,400,77.68501576746583,0.026179993230886166,0.08848529179075722,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,0,0,400,77.67241860337316,0.023662035259278135,0.08034873507313284,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,0,1,400,77.54716574801165,0.022827791166884638,0.07767577651533217,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,0,2,400,77.577355587024,0.025294815518847043,0.08580489304459643,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,0,3,400,77.6398855854445,0.021112086135551288,0.07182090600410004,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,0,4,400,77.63310905810684,0.02579817592440351,0.0878783866289095,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,1,0,400,77.41094305873767,0.01894481613055736,0.06436675276609727,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,1,1,400,77.39908701884582,0.01589053199146169,0.05330205501365617,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,1,2,400,77.41788055849086,0.019226108954892785,0.06493397837504283,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,1,3,400,77.4846099783837,0.018644246214057317,0.062293851382860276,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,1,4,400,74.83828480030338,0.02057673561119944,0.07046499308430086,82.0,100.0,100.0,100.0,82.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,2,0,400,77.2819877557869,0.02036417724968345,0.06899952165373258,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,2,1,400,70.72646626526732,0.04734422534930069,0.16345236400288088,68.75,97.25,100.0,100.0,68.75,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,2,2,400,77.32124513877332,0.01469734131336171,0.049579445282104284,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,2,3,400,77.5256041922997,0.019296970453666608,0.06484582110864352,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,2,4,400,77.68674236386724,0.020364399994448768,0.06806561703047975,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,3,0,400,77.34821289586243,0.019358916680133273,0.06604604792961555,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,3,1,400,76.84331902854208,0.01621180031051198,0.05556913847990433,96.75,100.0,100.0,100.0,96.75,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,3,2,400,77.37771766125893,0.01814644836736109,0.06116113760780561,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,3,3,400,77.5316119842344,0.021328802901476433,0.07199498492388147,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,3,4,400,77.61722969765988,0.024522398684660135,0.08243551147783357,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,4,0,400,77.60777750962006,0.019187996930726925,0.06533942070232367,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,4,1,400,77.49955286565408,0.02390673682606571,0.07948903776575614,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,4,2,400,77.54329065490421,0.024233733500244874,0.08093573841117423,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,4,3,400,77.67833468478324,0.019962119981380484,0.0673139543433458,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,7,31097,4,4,400,77.68622258814419,0.026205895328173207,0.08856832504796613,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,0,0,400,77.65327984713589,0.026224780740937627,0.08832440036285524,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,0,1,400,77.63276672012033,0.018523658836832192,0.062188901476167936,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,0,2,400,77.57616019299314,0.023900989878933455,0.08031015825327117,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,0,3,400,77.57554545741746,0.01992356913146285,0.06788454366499647,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,0,4,400,77.69202226691387,0.020613407175594213,0.06933135370318837,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,1,0,400,77.48682257935309,0.017301162524939285,0.05881583731402559,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,1,1,400,77.37111152939653,0.02053942266604055,0.06952872386548022,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,1,2,400,77.42564944657724,0.01785719268673559,0.06058763145245018,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,1,3,400,77.59227106619983,0.017692472885583885,0.0594193968014075,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,1,4,400,77.58551326025383,0.020025244607872594,0.06794249009970718,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,2,0,400,76.98747799227968,0.014937405218657974,0.05002345451531717,98.25,100.0,100.0,100.0,98.25,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,2,1,400,73.08038098020296,0.031133138579053473,0.10421400544305229,78.5,100.0,100.0,100.0,78.5,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,2,2,400,76.4232543407665,0.01670978656532834,0.0564547997878254,94.0,100.0,100.0,100.0,94.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,2,3,400,77.45624620669572,0.019014160888769414,0.06436858927767304,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,2,4,400,77.67229784888033,0.014700582366857078,0.049517954889800125,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,3,0,400,73.14203780337095,0.03347889363131707,0.11304079437636752,72.5,100.0,100.0,100.0,72.5,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,3,1,400,74.9346350680903,0.021840345452814717,0.07326573946561267,87.0,100.0,100.0,100.0,87.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,3,2,400,75.68798151713943,0.013950641027774413,0.047050438068442155,87.25,100.0,100.0,100.0,87.25,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,3,3,400,77.4510706777317,0.016398961306442618,0.055228723171369315,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,3,4,400,77.51268540082891,0.021369558433679964,0.07079924383121954,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,4,0,400,77.5083255018505,0.018040550489610337,0.061809019618522996,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,4,1,400,77.49153016565857,0.011910777810364075,0.040076306414358054,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,4,2,400,70.69288746315772,0.032576648908726684,0.10516583226363801,50.0,100.0,100.0,100.0,50.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,4,3,400,77.4315329236179,0.020225489656649224,0.06864734341612716,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_defect,4,31000,4,4,400,77.60577613423203,0.021309174818262444,0.07236432592695152,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,0,0,400,77.65446114262296,0.026246990281062192,0.08840023287873419,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,0,1,400,77.63445723600094,0.01856178250703898,0.062317102846165644,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,0,2,400,77.57737184425169,0.02392678474876198,0.08039693549486518,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,0,3,400,77.57584632139009,0.019930895936243802,0.06790455494609338,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,0,4,400,77.69207388800864,0.020610632739342067,0.0693229862180129,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,1,0,400,77.50306830324274,0.017733631632263647,0.06026351555270866,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,1,1,400,77.40126859196567,0.021243505022200484,0.07187487170978103,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,1,2,400,77.44612710019742,0.018280502979363365,0.06200573706626601,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,1,3,400,77.59682350733232,0.017790519128093464,0.05975163478352505,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,1,4,400,77.58580258162642,0.02002819648547928,0.06795274349167352,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,2,0,400,76.82720636918174,0.01789596501443571,0.059804768868250056,97.25,100.0,100.0,100.0,97.25,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,2,1,400,71.16774036460939,0.0494779967521408,0.16430047298375391,78.0,92.5,100.0,100.0,78.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,2,2,400,75.88375963793875,0.021836802081161854,0.07423026999327398,94.0,99.5,100.0,100.0,94.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,2,3,400,77.47704602433728,0.01945453795170126,0.06581605466923263,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,2,4,400,77.67262631008343,0.014706120074737768,0.04953381063105251,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,3,0,400,70.16775686422675,0.05599941001814244,0.18784517733059217,70.0,93.5,100.0,100.0,70.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,3,1,400,73.65754635994371,0.03376536994444459,0.11261588391783196,85.25,96.5,100.0,100.0,85.25,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,3,2,400,75.62830493732659,0.015144781925806776,0.05107901599406321,86.75,100.0,100.0,100.0,86.75,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,3,3,400,77.46303198080966,0.01662866310312894,0.055980682147754805,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,3,4,400,77.5126607404357,0.021364014958008236,0.07077702680296274,100.0,100.0,100.0,100.0,100.0,100.0,100.0
