cell_i,cell_j,x_m,y_m,status,recipe_id,local_gu,local_ra_um,local_rz_um,scratch_initial_um,scratch_residual_um,gu_pass,ra_pass,rz_pass,scratch_pass,all4_pass,clearcoat_pass,temperature_pass,reached,unsafe_geometry,validation_count,surface_revision,validated_revision,initially_pass_locked,rework_affected_ever,pass_count,cumulative_contact_time_s,surface_id,failure_reason_bitmask,failure_reasons,normal_x,normal_y,normal_z,k1_1_m,k2_1_m,curvature_radius_m,boundary_risk,geometry_risk,fit_confidence,surface_class,concave_excluded,planned_rework_footprint,actual_surface_changed,revalidated_after_rework
0,12,0.001,0.025,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.73320846811157,0.06332332644233793,0.19660572729629497,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,17.85000000000012,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,13,0.001,0.027,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.8201024771326,0.060018664895993654,0.18142956522099238,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.00000000000012,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,14,0.001,0.029,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.8924527684726,0.04929607104846943,0.16407254628156917,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.200000000000124,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,15,0.001,0.031,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.89785799107949,0.03715462075192461,0.13847424818331558,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.400000000000126,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,16,0.001,0.033,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.84866656082625,0.027026144569735334,0.10390163692310903,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.500000000000128,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,17,0.001,0.035,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.7972207456433,0.020218310525748576,0.0684634254266863,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.60000000000013,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,18,0.001,0.037,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.7578118094369,0.01730827422996791,0.05355054300365235,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.70000000000013,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,19,0.001,0.039,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.73422771993947,0.019384062099211005,0.05866902731022908,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.65000000000013,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,20,0.001,0.041,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.72450396824792,0.023889464249866033,0.06896331479161999,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.500000000000128,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,21,0.001,0.043000000000000003,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.70795873697631,0.026141573809902594,0.07819128782815449,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,18.500000000000128,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,22,0.001,0.045,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.67658492491478,0.02699163595584431,0.0756862427618514,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,19.200000000000138,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,23,0.001,0.047,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.65210617315569,0.026059906474460964,0.06826033441848312,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,21.200000000000166,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,24,0.001,0.049,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.65026636129221,0.022394772456248515,0.06513047575596868,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,22.25000000000018,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,25,0.001,0.051000000000000004,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.64456274443029,0.019789618340578272,0.06399875477037906,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,22.75000000000019,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,26,0.001,0.053,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.57546702004483,0.023500230967723478,0.07265974064452246,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,23.150000000000194,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,27,0.001,0.055,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.48366563104683,0.028312855003055044,0.1073115240861479,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,23.350000000000197,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,28,0.001,0.057,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.4552559410553,0.03580450326919651,0.13149554439334,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,23.6000000000002,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,29,0.001,0.059000000000000004,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.53232527416529,0.04329202250855993,0.14508105038189273,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,3,23.5500000000002,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,30,0.001,0.061,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.68482806909486,0.04584893676296229,0.1449424699641471,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,3,23.850000000000204,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,31,0.001,0.063,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.76534917555756,0.03987282803187648,0.14325187206027123,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,23.950000000000205,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,32,0.001,0.065,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.6935511158602,0.0325950443762318,0.12033663248222037,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.20000000000021,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,33,0.001,0.067,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.60346546813054,0.027201375882523037,0.10174075899181095,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.550000000000214,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,34,0.001,0.069,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.54369299287738,0.024096040532598968,0.09119933116764875,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.750000000000217,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,35,0.001,0.07100000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.51346780500242,0.024454918960083186,0.09951300437601848,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.90000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,36,0.001,0.073,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.51678358716381,0.02327761322150683,0.09493688620952526,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,25.05000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,37,0.001,0.075,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.5608777265698,0.019387544448459394,0.08081974706508686,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,25.05000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,38,0.001,0.077,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.64361088473953,0.018020008841867777,0.06799556696518008,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,25.10000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,39,0.001,0.079,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.75050462900228,0.015762118498283354,0.05754028013629276,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,25.05000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,40,0.001,0.081,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.8476954891777,0.013549749896659776,0.047260509771337375,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,25.05000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,41,0.001,0.083,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.88184569794889,0.013147914163010024,0.04784118000373753,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.95000000000022,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,42,0.001,0.085,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.85436653616799,0.01122916151599268,0.042613698714966244,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.850000000000218,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,False,False,False
0,43,0.001,0.08700000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.78128887225458,0.007840852490108345,0.029718425971320774,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,2,24.700000000000216,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,44,0.001,0.089,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.74063909690031,0.0068060465627236555,0.026194301400012637,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,26.200000000000237,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,45,0.001,0.091,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.75634573254398,0.011218351473630475,0.03571590840176382,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,29.600000000000286,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,46,0.001,0.093,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.75400407960586,0.01439325273440625,0.04661779627675805,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,30.950000000000305,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,47,0.001,0.095,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.60567068918198,0.015541762309251242,0.048819750200600115,0.0,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,31.700000000000315,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,48,0.001,0.097,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.46422852659286,0.013349366171922126,0.045108322822699415,3.161054e-317,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,32.50000000000029,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,49,0.001,0.099,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.43667117561611,0.016631282154972525,0.058011289046268844,8.915336223368395e-298,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,32.75000000000028,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,50,0.001,0.101,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.51863714009808,0.024447350739175793,0.08937033347214168,6.06019936804578e-279,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,32.90000000000027,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
