policy_label,observation_dim,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,control_steps,contact_steps,sensor_fault_steps,force_action_mean,feed_action_mean,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10
control_46080,14,cross_xy,factory_prepolish,5,19097,success,True,True,3296,3199,0,0.9734157988783515,0.007204547090437806,74.61529109221243,76.88102360675394,0.11057408686627052,0.07719996047257716,0.8079303876596391,0.7069509422765846,0.0,0.0,43.42153134105703,27.941597117561237,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish,7,19291,success,True,True,3297,3200,0,0.9709388503444929,0.00640767755781769,75.70376451258022,76.84895981835842,0.10524014138514048,0.07429150066629957,0.8299182255362022,0.6475096888117768,0.0,0.0,42.119997024089834,27.952766590922668,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish,4,19000,success,True,True,3298,3201,0,0.9698372091205645,0.00597870864059941,75.03851158171884,76.83963854530269,0.11780990079362255,0.08224471175730964,0.8671458213134915,0.7025064648726829,0.0,0.0,41.73030260502142,27.949321730451516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish_deep_stress,13,19097,success,True,True,3553,3456,0,0.97446525406408,-0.1383958822349545,72.34807739847875,74.82211205892469,0.11407069212866554,0.08107452969707944,1.0588154102507596,0.9333165503173466,1.1925491513279785,1.1083747445870222,43.42145729894334,28.736075049471324,98.5,98.5,77.25,100.0,99.35000000000001,99.35,91.25,100.0,100.0,100.0,100.0,100.0,99.92,99.92,98.25,100.0,98.5,98.5,77.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.52,98.52,77.75,100.0,99.49,99.49,93.0,100.0,100.0,100.0,100.0,100.0,99.95,99.95,98.75,100.0,98.52,98.52,77.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish_deep_defect,9,19097,success,True,True,3560,3463,0,0.9744551270865323,-0.14187270605497146,72.44205205235725,75.0212172361778,0.11279228068621698,0.07921315240975571,0.9672641272127773,0.8383060375357148,0.7855597392315528,0.7393833347387155,43.42177549675015,28.766506324978113,98.59,98.59,79.25,100.0,99.76,99.76,97.0,100.0,100.0,100.0,100.0,100.0,99.92,99.92,98.25,100.0,98.59,98.59,79.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.61999999999999,98.62,79.5,100.0,99.83999999999999,99.84,97.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,98.61999999999999,98.62,79.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish,6,19194,success,True,True,3592,3495,0,0.9579812798644924,-0.1582401319052236,70.14999907549654,73.69197716777585,0.11023288806246842,0.08320222198436479,0.8405489406218688,0.6644551905491614,0.28917726760794377,0.1866936134314689,41.26742309600626,29.02658398174093,97.19,97.19,67.0,92.05000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.69,99.69,95.25,99.55,97.19,97.19,67.0,92.05000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.83,97.83,69.5,93.55000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.0,100.0,97.83,97.83,69.5,93.55000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish_deep_stress,15,19291,success,True,True,3610,3513,0,0.9725186053983392,-0.16742520555647455,73.70482648029314,75.45435878089022,0.10756782048747952,0.09174616719655256,1.0096688083046845,0.8871959207377031,1.0553568569102711,0.9318729197955419,42.12019829782701,29.019603642324377,98.45,98.45,66.5,99.25,99.64,99.64,91.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,97.5,100.0,98.45,98.45,66.5,99.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.48,98.48,67.0,99.25,99.72999999999999,99.73,93.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.48,98.48,67.0,99.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish_deep_defect,11,19291,success,True,True,3622,3525,0,0.9721597990814097,-0.1737565532417208,73.70654599329184,75.58546320815461,0.10664487206033034,0.09097792036529435,0.9321644607550024,0.8090201523577161,0.670565763684712,0.5611459536215967,42.12001625201841,29.118691635185602,98.6,98.6,68.5,100.0,99.89,99.89,97.25,100.0,100.0,100.0,100.0,100.0,99.89,99.89,97.25,100.0,98.6,98.6,68.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.71,98.71,71.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99,99.99,99.75,100.0,98.71,98.71,71.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish_deep_stress,12,19000,success,True,True,3763,3666,0,0.971836645535307,-0.24197419987629615,71.3987867266213,74.37226289494055,0.12113647203454893,0.10421525135085499,1.2802327456797093,1.195209080714846,1.005299456487055,0.8276344185370499,41.73038739387045,29.080410325447176,97.61,97.61,69.25,91.65,99.25,99.25,90.5,97.6,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.5,99.85,97.61,97.61,69.25,91.65,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.72999999999999,97.73,69.5,92.2,99.67,99.67,95.5,99.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.72999999999999,97.73,69.5,92.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
control_46080,14,cross_xy,factory_prepolish_deep_defect,8,19000,success,True,True,3778,3681,0,0.9713064083990248,-0.24918350022012056,71.36285411760794,74.84727074281271,0.11949591371684669,0.10249175239590491,1.0354204014666208,0.953226524050776,0.6294757880368167,0.4410496205365698,41.7300596144119,29.161916422360314,97.65,97.65,69.75,91.80000000000001,99.85000000000001,99.85,98.25,99.55,100.0,100.0,100.0,100.0,99.92999999999999,99.93,99.25,99.7,97.65,97.65,69.75,91.80000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.98,97.98,72.75,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.98,97.98,72.75,93.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
