candidate_id,control_step,sim_time_s,force_cmd_n,force_sensor_raw_n,force_sensor_filtered_n,force_model_n,force_used_n,sensor_matrix_n,sensor_fault,force_hard_limit_n,pad_u_m,pad_v_m,pad_gap_m,command_clearance_m,surface_normal_x,surface_normal_y,surface_normal_z,link6_axis_x,link6_axis_y,link6_axis_z,pad_outward_axis_x,pad_outward_axis_y,pad_outward_axis_z,normal_alignment_error_deg,target_quat_x,target_quat_y,target_quat_z,target_quat_w,actual_link6_quat_x,actual_link6_quat_y,actual_link6_quat_z,actual_link6_quat_w,actual_pad_quat_x,actual_pad_quat_y,actual_pad_quat_z,actual_pad_quat_w
gate_f5_freeform_trace_probe,1,0.05000000074505806,5.7779998779296875,0.0,0.0,0.4122498631477356,0.0,0.0,False,14.0,-0.2829252779483795,0.1663914918899536,0.23623070120811462,0.06149999052286148,-1.4421160932087673e-09,6.164837390576494e-11,1.0,0.9744199514389038,0.2217196524143219,0.03669178485870361,-0.974419891834259,-0.2217196226119995,-0.036691814661026,92.1027603149414,0.9999696612358093,0.0,0.005949565675109625,-0.0050232894718647,-0.10903801023960114,0.6853939294815063,0.047457799315452576,0.7183966040611267,-0.5850838422775269,0.4510883092880249,0.5182052850723267,0.4308822751045227
gate_f5_freeform_trace_probe,2,0.10000000149011612,5.7779998779296875,0.0,0.0,0.4199356734752655,0.0,0.0,False,14.0,-0.1713399887084961,0.169186532497406,0.19990292191505432,0.06089998036623001,-1.798055563995149e-05,1.3370841998039396e-06,1.0,0.9785640835762024,0.19614049792289734,-0.06277692317962646,-0.9785642027854919,-0.19614040851593018,0.06277710199356079,86.3997802734375,0.9999697804450989,0.0,0.005941945593804121,-0.00501292897388339,-0.17046186327934265,0.7087532877922058,-0.026150958612561226,0.6840522885322571,-0.604233980178833,0.519656777381897,0.48267120122909546,0.36316195130348206
gate_f5_freeform_trace_probe,3,0.15000002086162567,5.7779998779296875,0.0,0.0,0.41999948024749756,0.0,0.0,False,14.0,-0.08880260586738586,0.1894335299730301,0.1238459050655365,0.06029997020959854,-0.0013072416186332703,0.0003172788710799068,0.9999991059303284,0.9394713044166565,0.18575496971607208,-0.28790390491485596,-0.9394713640213013,-0.1857548952102661,0.2879037857055664,73.19755554199219,0.9999698996543884,0.0,0.0059321047738194466,-0.0050015440210700035,-0.19248847663402557,0.7790379524230957,-0.02805117890238762,0.5960378646850586,-0.5575723648071289,0.5706982016563416,0.5310277938842773,0.28535255789756775
gate_f5_freeform_trace_probe,4,0.20000006258487701,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.04050666093826294,0.19245222210884094,0.08762824535369873,0.05969996005296707,-0.005900203716009855,0.002236218424513936,0.999980092048645,0.8570987582206726,0.19360075891017914,-0.47738921642303467,-0.8570986986160278,-0.19360065460205078,0.477389395236969,61.183631896972656,0.999970018863678,0.0,0.005919971968978643,-0.004989131353795528,-0.21721935272216797,0.8315710425376892,-0.017047399654984474,0.5108960270881653,-0.5148554444313049,0.6000639796257019,0.5759550333023071,0.20766055583953857
gate_f5_freeform_trace_probe,5,0.25000008940696716,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,-0.007690846920013428,0.19102902710437775,0.08482658863067627,0.0590999498963356,-0.010297308675944805,0.005421967711299658,0.9999322891235352,0.7412489056587219,0.26494482159614563,-0.6167289018630981,-0.7412487268447876,-0.26494479179382324,0.6167287826538086,51.47300338745117,0.9999701976776123,0.0,0.005905474536120892,-0.004975688178092241,-0.2533688247203827,0.8626521229743958,0.02520265430212021,0.4370359778404236,-0.48818984627723694,0.5921661257743835,0.627808153629303,0.12987227737903595
gate_f5_freeform_trace_probe,6,0.30000004172325134,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.023999065160751343,0.1856614053249359,0.09899622201919556,0.05849993973970413,-0.011105367913842201,0.008845957927405834,0.9998992085456848,0.6347063779830933,0.38426506519317627,-0.6704381704330444,-0.634706437587738,-0.3842651844024658,0.6704387068748474,47.62186050415039,0.9999703764915466,0.0,0.005888540763407946,-0.004961212631314993,-0.30330145359039307,0.8621063232421875,0.08307399600744247,0.3973403871059418,-0.4954284429550171,0.5508590936660767,0.6683436632156372,0.06649567931890488
gate_f5_freeform_trace_probe,7,0.3499999940395355,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.05387738347053528,0.172305628657341,0.11994999647140503,0.05789992958307266,-0.004705131985247135,0.008369121700525284,0.9999539256095886,0.538640022277832,0.5257121324539185,-0.6584020853042603,-0.5386400818824768,-0.525712251663208,0.6584023833274841,48.96601104736328,0.999970555305481,0.0,0.005869096610695124,-0.004945701919496059,-0.36532455682754517,0.8341097235679626,0.14575664699077606,0.3867219090461731,-0.5317769050598145,0.4867391586303711,0.6928704380989075,0.015130371786653996
gate_f5_freeform_trace_probe,8,0.3999999463558197,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07827362418174744,0.14046502113342285,0.13636964559555054,0.05729991942644119,0.00573210371658206,0.0004997850046493113,0.9999834299087524,0.44984424114227295,0.626121997833252,-0.6368758678436279,-0.4498443603515625,-0.6261223554611206,0.6368763446807861,50.65604782104492,0.9999707341194153,0.0,0.005847068503499031,-0.0049291555769741535,-0.4345749318599701,0.7934623956680298,0.18407824635505676,0.3842877745628357,-0.5790231823921204,0.43089979887008667,0.6912259459495544,-0.03555825725197792
gate_f5_freeform_trace_probe,9,0.4499998986721039,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0940103828907013,0.0894681066274643,0.10730737447738647,0.05669990926980972,0.005657652392983437,-0.0022295324597507715,0.9999815225601196,0.28208354115486145,0.5668692588806152,-0.7740075588226318,-0.2820836901664734,-0.5668691396713257,0.7740077376365662,39.3161735534668,0.9999709725379944,0.0,0.005822382401674986,-0.004911571741104126,-0.5142649412155151,0.7890090942382812,0.1703483760356903,0.28978875279426575,-0.5685517191886902,0.4374592900276184,0.6783682703971863,-0.15872851014137268
gate_f5_freeform_trace_probe,10,0.49999985098838806,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.09324988722801208,0.08199509233236313,0.07361558079719543,0.05609989911317825,0.0033244951628148556,-0.0035368322860449553,0.9999881982803345,0.0037758350372314453,0.48541462421417236,-0.8742761611938477,-0.003775984048843384,-0.4854147434234619,0.8742760419845581,28.840017318725586,0.9999712109565735,0.0,0.005794962868094444,-0.004892949480563402,-0.6163051724433899,0.7465292811393738,0.192100390791893,0.16111944615840912,-0.5497218370437622,0.3920406699180603,0.6637117266654968,-0.32186463475227356
gate_f5_freeform_trace_probe,11,0.5499998331069946,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07574808597564697,0.09156487882137299,0.06493878364562988,0.05549988895654678,-0.0050883046351373196,-0.006207258906215429,0.9999678134918213,-0.19506576657295227,0.34923601150512695,-0.9165060520172119,0.19506576657295227,-0.3492358922958374,0.9165060520172119,23.414825439453125,0.9999715089797974,0.0,0.005764735396951437,-0.004873288795351982,-0.702059268951416,0.6821772456169128,0.19576698541641235,0.058499664068222046,-0.5377963185310364,0.3439440131187439,0.6208003163337708,-0.4550653398036957
gate_f5_freeform_trace_probe,12,0.5999997854232788,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.07172501087188721,0.08796557784080505,0.059061676263809204,0.054899878799915314,-0.007367738522589207,-0.007327119819819927,0.9999459981918335,-0.19448961317539215,0.17272219061851501,-0.9655777215957642,0.19448956847190857,-0.1727222204208374,0.965578019618988,15.125082015991211,0.9999718070030212,0.0,0.005731624085456133,-0.004852589685469866,-0.7628743648529053,0.6330968141555786,0.13111717998981476,0.004392897244542837,-0.5425400137901306,0.35495316982269287,0.5403808355331421,-0.5363274812698364
gate_f5_freeform_trace_probe,13,0.649999737739563,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.0694064199924469,0.07595789432525635,0.05459919571876526,0.054299868643283844,-0.009911117143929005,-0.008763987571001053,0.9999125003814697,-0.11756046116352081,0.013410374522209167,-0.9929749965667725,0.11756035685539246,-0.013410449028015137,0.9929752349853516,7.324184417724609,0.9999721050262451,0.0,0.005695553496479988,-0.0048308526165783405,-0.8148466348648071,0.57663893699646,0.05194580554962158,-0.02853148803114891,-0.5560086965560913,0.3710143268108368,0.44447675347328186,-0.5963582396507263
gate_f5_freeform_trace_probe,14,0.6999996900558472,5.7779998779296875,0.0,0.0,0.42000001668930054,0.0,0.0,False,14.0,0.06719794869422913,0.07512843608856201,0.05408331751823425,0.053699858486652374,-0.01049223355948925,-0.00908907875418663,0.9999036192893982,-0.03866913169622421,-0.02127259038388729,-0.9990253448486328,0.03866910934448242,0.021272599697113037,0.9990255832672119,3.311507225036621,0.9999724626541138,0.0,0.005656447261571884,-0.004808077588677406,-0.866665780544281,0.4984005093574524,0.01146105770021677,-0.01886366493999958,-0.5994865894317627,0.34431836009025574,0.3605267107486725,-0.6261638402938843
